 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12,Mean13,Mean14,Mean15,Mean16,Mean17,Mean18,Mean19,Mean20,Mean21,Mean22,Mean23,Mean24,Mean25,Mean26,Mean27,Mean28,Mean29,Mean30,Mean31,Mean32,Mean33,Mean34
276,22.869,19.118,12.706,22.431,18.622,13.182,14.543,15.670,16.291,25.506,20.268,26.776,27.418,13.442,10.894,15.160,11.108,16.519,11.280,12.663,14.204,10.709,12.582,10.811,25.506,12.628,20.004,9.197,13.256,8.446,12.342,10.671,10.258,10.751
277,22.715,19.082,12.504,22.624,18.245,12.923,14.217,15.154,16.178,25.453,19.998,27.107,27.247,13.370,10.669,15.037,10.942,16.270,11.248,12.387,14.075,10.801,12.245,10.704,25.795,12.529,19.573,9.238,13.255,8.445,12.241,10.495,10.094,10.780
278,23.532,20.245,12.536,25.008,18.351,12.981,14.522,15.536,16.821,26.811,22.932,27.885,27.785,13.130,10.619,15.368,10.933,17.322,11.292,12.269,14.154,10.705,11.924,10.740,25.872,12.590,19.309,9.604,13.131,8.386,12.052,10.440,10.012,10.875
279,23.167,19.690,12.513,24.202,18.217,12.769,13.953,15.198,16.560,26.461,21.858,25.898,27.870,12.870,10.691,15.181,10.575,15.871,11.216,12.204,13.875,10.769,11.642,10.633,25.830,12.406,18.992,9.868,13.267,8.370,11.739,10.267,9.988,10.743
280,22.276,18.956,12.346,22.229,17.615,12.625,13.228,14.497,15.963,25.270,20.118,23.990,27.272,12.485,10.428,14.463,10.323,14.674,11.085,11.902,13.708,10.624,11.315,10.531,25.415,12.419,18.957,9.832,13.123,8.283,11.378,10.139,9.886,10.586
281,21.312,18.063,12.311,20.163,16.852,12.504,12.392,14.115,15.691,24.061,18.476,22.340,26.758,12.187,10.263,13.991,10.183,13.805,10.902,12.020,13.334,10.596,11.220,10.457,25.462,12.357,18.703,9.692,13.205,8.222,10.954,10.180,9.866,10.632
282,20.371,17.424,12.242,18.608,16.230,12.275,11.848,13.897,15.352,22.940,17.270,21.088,25.995,12.608,10.093,13.510,9.998,13.202,10.837,11.824,13.075,10.536,11.035,10.420,24.584,12.245,18.621,9.466,13.137,8.127,10.860,10.140,9.700,10.461
283,19.596,16.895,12.216,17.298,15.686,12.446,11.557,13.788,15.133,21.922,16.300,20.222,25.364,12.894,10.025,13.036,10.000,12.822,10.809,11.413,13.044,10.545,10.902,10.398,24.667,12.349,19.037,9.461,13.197,8.142,10.722,10.115,9.625,10.425
284,18.780,16.308,12.199,16.417,15.267,12.325,11.338,13.623,14.997,21.088,15.682,19.233,24.802,12.483,10.114,12.690,9.921,12.498,10.788,11.301,13.130,10.568,10.773,10.378,24.159,12.440,19.575,9.329,13.093,8.065,10.680,10.059,9.598,10.422
285,18.080,15.886,12.110,15.572,14.983,12.226,11.168,13.623,14.796,20.324,15.372,18.342,24.393,12.226,10.068,12.289,9.902,12.324,10.729,11.230,12.927,10.524,10.794,10.651,23.584,12.372,19.443,9.202,13.183,8.005,10.669,10.052,9.670,10.375
286,17.519,15.475,12.248,15.304,14.553,12.201,11.075,13.394,14.683,19.689,15.142,17.708,23.871,11.911,9.966,12.009,9.771,12.089,10.755,11.411,12.796,10.553,10.794,10.655,23.868,12.292,20.023,9.199,13.079,8.013,10.595,10.016,9.690,10.378
287,16.901,15.162,12.231,15.036,14.482,12.212,11.068,13.377,14.657,19.138,14.728,17.144,23.426,11.798,9.886,11.738,9.837,12.106,10.744,11.391,12.626,10.600,10.621,10.647,23.192,12.275,19.845,9.181,13.203,7.963,10.514,10.016,9.618,10.273
288,16.427,14.920,12.225,14.704,14.153,12.193,11.044,13.162,14.634,18.713,14.460,16.602,22.959,11.674,10.085,11.540,9.860,12.021,10.691,11.214,12.676,10.455,10.591,10.610,23.532,12.176,19.456,9.187,13.193,7.963,10.528,9.999,9.605,10.347
289,15.942,14.730,12.231,14.467,14.095,12.245,10.939,13.304,14.543,18.192,14.260,16.132,22.545,11.668,10.076,11.317,9.779,11.930,10.682,11.016,12.561,10.504,10.397,10.508,22.959,12.397,19.843,9.166,13.100,7.982,10.622,10.015,9.663,10.320
290,15.618,14.344,12.179,14.544,13.918,12.256,10.886,13.162,14.524,17.793,14.186,15.945,22.117,12.347,9.953,11.111,9.823,11.838,10.696,10.695,12.606,10.558,10.353,10.476,22.473,12.233,20.068,9.145,13.110,7.968,10.499,10.024,9.603,10.305
291,15.351,14.112,12.202,14.232,13.729,12.220,10.972,13.126,14.451,17.388,14.066,15.440,21.839,12.179,10.034,10.964,9.835,11.951,10.633,10.675,12.483,10.532,10.350,10.426,22.909,12.114,19.567,9.192,13.114,7.968,10.538,10.035,9.643,10.343
292,14.912,14.059,12.216,14.287,13.660,12.196,10.918,13.173,14.416,16.983,13.870,15.132,21.597,11.860,10.013,10.828,9.842,11.756,10.655,10.521,12.515,10.436,10.402,10.357,22.632,12.211,19.668,9.088,13.209,7.977,10.464,9.978,9.605,10.282
293,14.600,13.835,12.020,14.193,13.564,12.270,10.795,13.067,14.366,16.676,13.890,14.967,21.413,11.758,9.932,10.765,9.800,11.862,10.643,10.565,12.524,10.453,10.258,10.386,22.694,12.175,20.140,9.057,13.171,8.003,10.555,10.027,9.620,10.261
294,14.419,13.671,12.058,14.124,13.447,12.135,10.837,13.120,14.442,16.504,14.160,14.657,21.120,11.679,9.936,10.656,9.835,11.826,10.679,10.673,12.426,10.470,10.206,10.360,22.110,12.112,19.625,9.005,13.185,7.978,10.558,10.044,9.556,10.271
295,14.198,13.424,12.058,14.229,13.333,12.306,10.876,13.193,14.238,16.168,15.442,14.588,21.085,12.426,10.013,10.542,9.835,11.819,10.701,10.613,12.640,10.558,10.285,10.625,22.350,12.262,19.932,9.171,13.170,8.010,10.465,9.985,9.605,10.265
296,13.936,13.340,12.288,14.075,13.297,12.143,10.786,13.168,14.427,16.005,15.082,14.302,20.873,12.268,10.064,10.479,9.831,11.742,10.643,10.497,12.712,10.558,10.468,10.770,22.412,12.296,20.068,9.039,13.199,7.972,10.506,9.963,9.648,10.197
297,13.739,13.262,12.184,14.110,13.260,12.124,10.883,13.045,14.243,15.734,14.626,14.158,20.721,11.994,9.958,10.421,9.837,11.730,10.767,10.669,12.724,10.462,10.567,10.837,22.713,12.235,20.482,9.052,13.149,7.968,10.570,9.947,9.695,10.310
298,13.630,13.148,12.055,14.050,13.155,12.127,10.862,13.056,14.277,15.545,14.774,13.981,20.579,11.945,9.936,10.344,9.779,11.721,10.683,11.054,12.546,10.462,10.505,10.934,22.355,12.125,19.868,9.080,13.155,7.983,10.504,10.066,9.692,10.251
299,13.432,13.011,12.179,14.006,13.202,12.107,10.821,13.101,14.201,15.348,15.594,13.859,20.431,12.453,9.856,10.298,9.690,11.725,10.687,10.962,12.528,10.429,10.530,10.922,22.333,12.085,19.458,8.961,13.071,7.928,10.442,9.990,9.734,10.309
300,13.360,12.840,12.084,14.036,13.060,12.083,10.818,13.078,14.219,15.142,15.040,13.800,20.386,12.253,9.983,10.223,9.717,11.782,10.745,10.739,12.556,10.442,10.552,10.874,21.951,12.047,19.050,9.054,13.167,7.933,10.438,9.962,9.675,10.246
301,13.194,12.882,12.017,14.050,13.049,12.242,10.786,12.986,14.204,14.955,14.518,13.752,20.140,11.845,9.843,10.181,9.758,11.690,10.699,10.591,12.374,10.500,10.444,10.814,22.232,12.078,19.148,9.075,13.051,7.950,10.518,9.932,9.667,10.223
302,13.081,12.679,12.055,14.019,13.082,12.105,10.753,13.011,14.213,14.832,14.170,13.620,19.983,11.858,9.983,10.177,9.723,11.761,10.619,10.495,12.538,10.427,10.529,10.756,21.513,12.087,19.936,8.995,13.120,7.881,10.444,9.951,9.697,10.244
303,12.962,12.498,12.066,13.986,12.832,12.179,10.781,13.184,14.219,14.680,13.920,13.583,19.809,11.868,10.000,10.136,9.760,11.887,10.683,10.391,12.379,10.487,10.536,10.762,21.863,12.078,19.614,9.031,13.080,7.913,10.417,9.957,9.779,10.303
304,12.807,12.551,12.086,14.033,12.886,12.138,10.811,13.031,14.139,14.576,13.988,13.580,19.667,12.445,9.941,10.186,9.706,11.749,10.612,10.315,12.417,10.498,10.605,10.775,21.669,12.235,19.214,9.000,13.135,7.970,10.418,9.984,9.742,10.235
305,12.796,12.411,12.115,13.925,12.882,12.135,10.837,13.084,14.181,14.420,13.752,13.364,19.513,12.391,9.907,10.096,9.783,11.822,10.634,10.405,12.421,10.459,10.503,10.813,21.929,12.121,19.627,9.039,13.083,7.890,10.543,9.950,9.687,10.208
306,12.661,12.268,12.098,14.050,12.845,12.149,10.755,12.961,14.121,14.253,13.744,13.376,19.406,11.908,9.907,10.043,9.738,11.808,10.630,10.341,12.452,10.415,10.424,10.792,21.815,12.121,19.889,8.959,13.188,7.945,10.442,9.997,9.593,10.278
307,12.602,12.230,12.046,13.948,12.770,12.160,10.821,12.891,14.031,14.235,13.854,13.158,19.223,11.804,9.932,10.060,9.779,11.697,10.603,10.379,12.308,10.442,10.380,10.720,22.069,12.235,19.713,9.075,13.159,7.960,10.496,10.010,9.620,10.306
308,12.550,12.169,12.135,13.928,12.686,12.215,10.825,12.930,14.039,14.114,14.028,13.235,19.103,11.658,9.869,9.984,9.773,11.711,10.663,10.253,12.462,10.521,10.308,10.679,21.497,12.120,19.159,9.065,13.206,7.896,10.470,9.984,9.566,10.189
309,12.580,12.061,12.040,14.025,12.744,12.273,10.730,12.894,14.073,13.971,15.402,13.267,19.027,11.630,9.924,10.000,9.771,11.678,10.615,10.216,12.449,10.415,10.239,10.687,21.792,12.089,19.460,9.078,13.194,7.990,10.444,9.979,9.645,10.332
310,12.476,12.023,12.000,13.981,12.753,12.149,10.746,12.858,14.053,13.906,14.956,13.103,18.834,12.013,9.945,10.024,9.752,11.732,10.698,10.170,12.439,10.509,10.144,10.593,21.481,12.209,19.837,9.049,13.194,7.972,10.401,10.025,9.541,10.292
311,12.467,12.002,12.138,13.898,12.723,12.242,10.830,12.883,14.155,13.852,14.438,13.026,18.890,12.332,10.030,10.036,9.842,11.803,10.601,10.293,12.467,10.451,10.229,10.607,21.502,12.201,19.579,9.073,13.034,7.933,10.499,9.945,9.529,10.262
312,12.371,11.816,12.130,13.934,12.686,12.154,10.814,12.944,14.014,13.735,14.066,13.095,18.706,12.111,9.860,10.045,9.852,11.725,10.716,10.242,12.522,10.470,11.171,10.868,21.700,12.192,19.336,8.990,13.128,7.992,10.467,9.999,10.382,10.272
313,12.292,11.907,13.144,14.646,13.357,15.584,11.056,13.517,14.096,13.921,13.874,13.015,18.707,11.791,9.953,9.957,9.846,11.789,10.692,10.196,12.639,10.534,13.320,11.360,22.008,12.290,19.717,9.026,13.206,7.940,10.813,10.344,11.082,10.337
314,12.287,11.825,13.256,15.671,13.733,17.755,11.254,14.419,14.130,14.046,13.878,13.022,18.768,11.672,9.847,9.994,9.781,11.793,10.701,10.355,12.663,10.468,14.920,12.050,21.940,12.455,19.823,9.010,13.174,7.900,10.936,10.549,11.074,10.330
315,12.380,11.846,12.899,16.809,13.819,19.455,11.240,18.522,14.270,14.193,14.050,13.014,18.680,11.683,9.958,9.976,9.779,11.805,10.674,10.499,12.687,10.541,15.035,12.007,22.096,12.334,19.882,9.062,13.184,7.962,11.280,10.808,10.861,10.353
316,12.402,11.797,12.671,18.174,13.791,21.771,11.375,21.425,14.113,14.026,15.264,12.968,18.425,11.787,10.004,9.933,9.742,11.737,10.608,10.385,12.652,10.464,14.679,11.883,22.319,12.499,19.709,9.054,13.098,7.975,11.496,10.920,10.665,10.332
317,12.164,11.846,12.501,19.210,13.665,22.540,11.233,23.701,14.060,13.866,14.898,12.877,18.333,12.209,9.919,9.939,9.727,11.669,10.679,10.361,12.626,10.502,13.905,11.804,22.036,12.275,19.746,9.111,13.264,7.928,11.535,10.798,10.367,10.327
318,12.176,11.679,12.343,19.859,13.436,22.725,11.138,25.235,14.085,13.815,14.510,12.844,18.130,11.902,9.919,9.882,9.842,11.702,10.697,10.305,12.532,10.551,13.205,11.720,21.957,12.338,19.575,8.907,13.273,7.930,11.675,10.675,10.174,10.337
319,12.220,11.774,12.389,19.597,13.432,21.606,11.494,24.567,14.082,13.727,13.998,12.986,17.953,11.774,9.945,9.922,9.788,11.746,10.727,10.299,12.626,10.483,12.461,11.557,22.238,12.269,19.400,8.972,13.124,7.936,11.464,10.541,10.124,10.316
320,12.218,11.660,12.389,19.238,13.450,20.595,11.769,24.603,13.964,13.581,13.818,12.986,17.915,11.634,10.038,9.969,9.852,11.657,10.602,10.196,12.715,10.485,12.048,11.502,21.882,12.266,19.598,9.005,13.114,7.960,11.182,10.418,9.921,10.462
321,12.220,11.728,12.401,19.624,13.428,19.311,11.977,25.827,14.158,13.550,13.754,12.868,17.665,11.432,10.059,9.960,9.773,11.653,10.645,10.329,12.441,10.487,11.595,11.207,21.609,12.190,19.144,9.052,13.244,7.962,11.059,10.455,9.794,10.466
322,12.136,11.869,12.455,20.235,13.507,19.372,11.886,27.662,14.063,13.398,13.734,12.863,17.750,11.540,10.093,9.901,9.815,11.735,10.624,10.257,12.506,10.457,11.386,11.074,21.927,12.252,18.917,8.995,13.275,7.915,11.007,10.334,9.787,10.405
323,12.185,11.800,12.392,20.561,13.443,19.339,11.949,29.036,14.051,13.431,13.698,12.885,17.518,12.051,10.059,9.901,9.748,11.739,10.587,10.162,12.538,10.393,10.995,10.860,21.797,12.209,19.320,8.943,13.214,7.997,10.938,10.267,9.705,10.352
324,12.161,11.886,12.476,19.398,13.310,19.430,11.972,30.573,14.113,13.321,13.588,12.868,17.415,12.111,9.970,9.895,9.762,11.836,10.580,10.236,12.530,10.481,10.920,10.935,21.601,12.142,18.969,9.016,13.329,7.938,10.788,10.295,9.660,10.386
325,12.139,11.850,12.383,18.238,13.293,18.813,11.895,31.070,14.156,13.372,13.670,12.893,17.235,11.855,9.953,9.927,9.752,11.638,10.654,10.162,12.467,10.479,10.820,10.805,22.103,12.273,18.866,9.039,13.126,7.935,10.779,10.199,9.598,10.358
326,12.107,11.838,12.354,17.550,13.250,17.620,11.909,30.550,13.912,13.271,13.526,12.879,17.129,11.696,9.898,9.970,9.779,11.725,10.685,10.178,12.457,10.470,10.592,10.664,21.888,12.224,18.775,9.018,13.132,7.985,10.703,10.194,9.653,10.311
327,12.124,11.753,12.458,17.351,13.234,18.220,11.937,30.173,14.093,13.228,13.532,12.945,16.772,11.519,9.852,9.937,9.777,11.784,10.565,10.216,12.514,10.453,10.658,10.705,22.333,12.266,19.606,8.982,13.281,7.941,10.734,10.222,9.769,10.338
328,12.021,11.694,12.412,16.533,13.202,17.287,11.853,29.070,14.133,13.187,13.484,12.818,16.893,11.464,9.958,10.015,9.877,11.761,10.740,10.232,12.611,10.526,10.709,10.730,22.678,12.296,19.662,9.013,13.205,7.963,10.764,10.273,10.119,10.311
329,12.050,11.669,12.326,16.191,13.344,17.152,12.110,27.561,14.022,13.187,13.566,12.794,17.824,11.387,10.008,10.019,9.931,11.819,10.846,10.333,12.710,10.459,11.903,11.117,23.132,12.397,19.769,9.073,13.254,8.018,10.875,10.310,10.963,10.259
330,12.093,11.641,12.262,16.171,13.394,15.818,11.991,26.534,14.119,13.193,13.546,12.816,19.091,11.443,10.030,9.924,9.785,11.700,10.751,10.259,12.677,10.442,12.432,11.371,22.637,12.554,19.623,8.972,13.266,7.957,10.808,10.164,10.980,10.266
331,12.073,11.643,12.331,15.685,13.168,14.928,11.944,26.363,14.023,13.254,13.492,12.800,19.245,11.819,10.042,9.952,9.840,11.676,10.715,10.214,12.650,10.470,12.567,11.341,22.662,12.524,19.649,9.047,13.137,8.015,10.782,10.201,10.757,10.243
332,12.018,11.709,12.409,15.273,13.110,14.226,11.837,26.528,14.023,13.137,13.382,12.811,18.799,12.081,10.008,10.009,9.810,11.714,10.699,10.273,12.655,10.425,12.395,11.098,22.369,12.455,19.668,9.052,13.176,7.952,10.664,10.133,10.578,10.276
333,12.054,11.610,12.392,14.978,13.187,13.642,11.862,26.134,14.066,13.106,13.454,12.785,18.255,11.755,9.949,9.945,9.800,11.669,10.587,10.261,12.700,10.368,12.065,11.039,22.451,12.433,19.617,8.990,13.153,7.982,10.698,10.195,10.295,10.341
334,12.674,12.013,12.660,16.080,14.065,13.587,12.347,25.137,14.399,14.001,15.812,13.538,18.826,11.942,10.225,10.175,9.944,12.901,10.849,10.403,13.071,10.481,11.867,11.170,23.590,12.474,19.736,9.023,13.272,7.975,10.924,10.371,10.166,10.519
335,16.215,14.857,13.565,18.961,15.434,13.645,13.923,25.022,15.454,18.947,18.278,15.642,23.337,12.742,10.530,11.819,10.271,14.232,11.020,11.220,13.511,10.455,12.139,11.607,24.273,12.676,20.357,9.067,13.386,8.231,11.314,10.456,10.439,10.809
336,19.456,16.886,14.862,22.680,16.383,13.631,15.678,25.332,16.026,22.580,19.516,18.941,26.518,13.102,10.881,14.066,10.525,15.704,11.284,12.132,13.768,10.553,12.341,11.887,25.197,12.657,20.513,9.598,13.455,8.386,11.759,10.399,10.561,10.987
337,22.083,18.945,16.810,28.354,17.043,13.702,16.963,25.763,15.997,24.757,23.752,22.307,27.621,13.826,11.140,15.662,10.917,18.939,11.507,12.717,14.295,10.690,12.558,12.161,26.416,12.814,20.501,10.295,14.120,8.441,12.138,10.394,10.295,11.238
338,23.821,20.331,19.213,31.337,17.176,13.479,17.818,25.291,15.635,25.920,25.832,23.904,28.245,14.047,11.462,16.304,10.869,20.624,11.647,12.828,14.598,10.746,12.376,12.183,26.566,12.765,19.889,10.855,14.212,8.470,12.256,10.391,10.186,11.175
339,24.539,19.867,21.435,30.293,17.729,13.774,17.261,24.028,15.266,25.824,23.846,22.060,28.284,13.432,11.640,15.967,10.546,19.082,11.625,12.553,14.603,10.600,12.124,11.929,26.338,12.879,20.140,10.795,14.183,8.495,12.197,10.309,10.087,11.052
340,24.693,19.650,22.516,28.682,17.763,13.917,16.802,22.740,15.031,25.280,22.214,20.657,28.401,13.077,11.614,15.461,10.462,17.563,11.580,12.244,15.010,10.665,11.920,11.781,27.062,12.899,20.235,10.756,14.144,8.467,11.997,10.362,10.228,10.976
341,24.567,19.295,22.945,26.895,18.062,13.893,16.497,21.782,14.875,24.991,20.888,19.488,28.518,12.923,11.432,15.021,10.312,16.406,11.696,12.128,15.399,10.566,11.668,11.458,26.640,12.918,20.639,10.627,14.066,8.467,11.761,10.359,10.094,10.825
342,24.095,18.675,22.490,25.539,18.168,14.468,15.890,20.779,14.682,24.272,19.444,18.923,28.284,12.808,11.242,14.662,10.212,15.373,11.639,11.880,15.015,10.543,11.798,11.349,26.565,12.880,20.734,10.523,13.969,8.463,11.570,10.251,10.203,10.762
343,23.749,18.498,22.605,24.547,18.148,14.485,15.527,20.235,14.671,24.074,18.770,19.401,27.753,12.979,11.013,14.437,10.212,14.913,11.633,12.080,14.851,10.534,11.941,11.166,26.590,12.839,20.167,10.363,13.892,8.400,11.465,10.210,10.246,10.773
344,23.130,17.914,21.692,22.522,17.955,13.818,15.084,19.542,14.583,23.249,17.626,18.532,27.037,12.638,10.809,14.186,10.092,14.014,11.467,12.259,14.582,10.556,12.015,10.946,26.271,12.653,19.973,10.199,13.702,8.326,11.148,10.155,10.119,10.656
345,22.365,17.367,20.663,20.644,17.553,13.364,14.382,18.955,14.490,22.151,16.830,17.645,26.477,12.434,10.708,13.567,10.029,13.441,11.484,12.218,14.465,10.462,11.662,10.891,25.858,12.734,20.447,10.166,13.597,8.251,10.939,10.162,9.973,10.646
346,21.263,16.747,19.919,18.997,17.090,13.485,13.869,18.425,14.439,21.300,16.026,16.981,25.567,12.158,10.568,13.117,9.919,13.066,11.331,12.184,14.078,10.553,11.514,10.766,24.825,12.797,20.381,9.948,13.534,8.207,10.788,10.154,9.960,10.596
347,20.539,16.401,19.256,17.751,16.753,13.421,13.490,18.003,14.416,20.571,15.470,16.468,24.876,11.977,10.479,12.762,9.917,12.803,11.307,11.954,13.817,10.509,11.347,10.817,25.021,12.814,20.936,9.899,13.508,8.171,10.808,10.242,9.864,10.608
348,19.617,15.753,18.164,16.867,16.348,13.193,13.224,17.587,14.372,19.760,15.136,15.953,24.321,11.964,10.398,12.461,9.792,12.488,11.175,11.800,13.524,10.476,11.856,10.836,25.120,12.670,20.617,9.759,13.421,8.064,10.892,10.353,10.360,10.503
349,18.945,15.675,16.798,16.080,15.974,12.895,12.569,17.232,14.342,19.119,14.664,15.567,23.929,11.879,10.203,12.184,9.815,12.293,11.113,11.687,13.141,10.543,12.633,10.827,24.647,12.550,20.208,9.640,13.457,8.097,10.857,10.452,10.397,10.457
350,18.169,15.325,15.657,16.088,15.763,13.391,12.361,16.821,14.294,18.647,14.486,15.283,23.193,11.862,10.148,11.883,9.854,12.195,11.120,11.802,13.303,10.538,12.605,10.838,23.987,12.731,21.221,9.417,13.360,8.027,10.843,10.337,10.390,10.389
351,17.580,14.926,14.729,16.406,15.583,14.702,12.186,16.665,14.369,18.181,14.396,14.997,22.792,11.808,10.220,11.662,9.758,12.101,11.047,11.493,13.235,10.481,12.559,10.913,24.221,12.854,21.027,9.487,13.354,8.055,10.885,10.368,10.605,10.396
352,17.102,14.627,14.804,16.983,15.394,16.176,12.196,16.810,14.255,17.756,14.228,14.654,22.325,12.232,10.203,11.407,9.829,12.052,11.008,11.357,13.167,10.513,12.377,10.767,24.227,12.774,21.202,9.443,13.424,8.027,10.960,10.374,10.333,10.358
353,16.558,14.348,13.951,16.790,15.056,17.444,12.035,17.500,14.224,17.386,14.032,14.562,21.983,12.326,9.983,11.213,9.817,11.977,10.999,11.194,13.120,10.402,12.255,10.651,24.172,12.693,20.761,9.396,13.364,7.980,10.889,10.258,10.208,10.362
354,16.079,14.156,13.833,16.166,14.783,16.584,11.737,16.975,14.138,16.887,14.076,14.366,21.741,12.060,10.068,10.934,9.808,11.974,10.997,11.090,13.141,10.494,12.144,10.540,23.855,12.611,20.934,9.246,13.312,8.000,10.737,10.145,10.238,10.386
355,15.702,13.871,13.542,15.475,14.469,15.796,11.662,16.383,14.173,16.619,14.060,14.171,21.416,11.853,10.161,10.847,9.744,11.948,10.869,11.074,13.010,10.476,12.188,10.602,23.868,12.579,20.536,9.269,13.245,8.043,10.798,10.148,10.372,10.367
356,15.344,13.766,13.164,15.387,14.521,14.672,11.816,15.723,14.190,16.284,13.950,14.021,21.379,11.706,10.254,10.799,9.735,11.815,10.884,11.030,13.209,10.393,12.061,10.553,24.208,12.457,20.994,9.163,13.303,8.020,10.631,10.115,10.208,10.335
357,15.048,13.494,13.020,14.948,15.716,14.003,12.378,15.508,14.308,16.597,13.794,13.973,21.242,12.136,10.343,10.699,9.840,11.930,10.991,11.204,13.530,10.479,12.756,10.881,24.579,12.573,21.693,9.124,13.360,8.117,10.978,10.523,10.690,10.532
358,14.807,13.386,13.153,15.036,16.791,14.438,12.867,16.363,15.318,17.630,13.788,16.274,23.440,12.502,10.809,11.010,10.140,11.953,11.156,11.776,13.608,10.519,14.015,11.363,25.293,12.721,21.798,9.207,13.838,8.323,11.376,10.591,10.965,10.495
359,14.508,13.321,13.104,14.975,17.256,14.419,13.035,16.690,17.295,18.217,13.898,19.606,25.387,12.640,11.097,11.109,10.325,12.153,11.284,12.369,13.697,10.613,14.823,12.053,25.418,12.983,21.788,9.249,14.760,8.398,11.634,10.685,10.990,10.510
360,15.823,14.112,13.268,16.420,17.908,14.835,13.711,17.450,19.212,20.410,15.314,23.483,26.543,12.879,11.237,11.922,10.560,13.638,11.355,12.786,14.049,10.590,14.780,12.500,25.784,13.061,21.837,9.396,15.286,8.467,11.949,10.768,10.873,10.641
361,19.005,16.143,14.006,17.345,18.873,14.584,14.441,19.483,18.745,25.193,17.236,24.214,27.807,13.470,11.661,12.665,10.444,14.439,11.430,12.936,14.060,10.585,14.548,12.490,25.838,13.146,21.746,9.472,16.122,8.450,12.266,10.821,10.737,10.768
362,21.862,19.181,14.697,21.265,19.884,15.047,16.182,23.363,18.201,28.274,21.056,27.499,28.533,14.330,11.983,14.201,10.852,18.085,11.743,13.369,14.861,10.786,14.155,12.443,26.724,13.233,21.132,9.982,16.392,8.508,12.540,10.727,10.680,10.982
363,23.600,21.506,15.141,26.467,20.071,14.551,18.422,27.955,17.470,30.368,25.836,30.235,29.110,14.623,12.487,15.777,11.017,22.066,12.017,13.433,15.903,11.105,13.824,12.527,27.058,13.419,20.691,10.728,16.917,8.441,12.767,10.659,10.476,11.110
364,24.819,21.605,15.504,28.989,20.127,14.543,18.881,29.986,16.849,31.669,25.462,30.067,29.115,14.908,12.449,16.171,10.735,22.122,11.973,13.307,16.209,10.944,13.492,12.440,27.185,13.252,20.534,11.155,16.606,8.401,12.600,10.566,10.298,11.059
365,24.864,20.932,15.963,28.285,20.381,15.102,18.110,28.433,16.297,31.297,23.324,28.078,29.034,14.283,12.386,15.756,10.490,19.707,11.657,12.968,15.640,11.143,13.265,12.047,26.744,13.093,20.567,11.070,16.111,8.385,12.425,10.527,10.136,10.911
366,24.195,20.015,16.363,25.793,20.510,14.826,16.925,25.765,16.012,29.775,21.278,26.118,28.878,13.613,11.877,15.168,10.229,17.662,11.418,12.683,15.036,11.083,12.789,11.680,26.636,12.991,20.097,10.777,15.622,8.435,12.165,10.541,9.995,10.787
367,23.189,19.241,17.401,23.544,20.809,15.639,16.044,24.045,15.674,28.679,19.396,24.432,28.591,13.151,11.826,14.614,10.040,16.202,11.255,12.784,14.660,10.878,12.688,11.532,26.532,12.871,20.435,10.666,15.573,8.421,12.083,10.510,10.102,10.737
368,22.314,18.597,18.052,21.586,20.628,16.628,15.713,22.564,15.505,27.453,18.244,23.051,28.107,12.796,11.699,14.160,10.031,14.967,11.134,12.549,14.575,11.222,12.402,11.268,25.724,12.947,20.390,10.402,15.162,8.381,11.818,10.542,10.241,10.673
369,21.412,18.133,18.147,19.539,20.284,16.278,15.091,21.478,15.416,26.112,17.192,21.617,27.692,12.336,11.275,13.590,10.015,14.209,10.961,12.281,14.274,11.034,12.450,11.077,25.752,12.755,20.305,10.171,14.925,8.450,11.513,10.508,10.164,10.657
370,20.492,17.308,17.928,18.381,19.892,15.455,14.319,20.483,15.175,24.994,16.198,20.723,27.448,12.109,10.953,13.058,9.915,13.556,10.921,12.120,13.768,10.861,12.315,10.857,25.778,12.541,19.903,9.982,14.687,8.339,11.309,10.326,10.007,10.554
371,19.723,16.951,17.029,17.171,19.619,15.157,13.762,21.154,14.975,23.902,15.736,19.827,26.851,12.000,10.657,12.768,9.854,13.101,10.856,12.022,13.465,10.788,12.147,10.708,24.973,12.455,19.660,9.899,14.435,8.283,11.121,10.349,9.896,10.594
372,18.887,16.546,15.833,16.387,19.428,14.306,12.986,20.380,14.949,23.111,15.428,19.040,25.990,11.753,10.398,12.386,9.846,12.763,10.858,11.814,13.755,10.737,11.985,10.620,24.644,12.431,19.633,9.837,14.167,8.166,10.970,10.164,9.896,10.566
373,18.346,16.251,15.516,15.928,19.112,13.631,12.809,19.187,14.717,22.381,15.112,18.347,25.613,11.726,10.157,12.153,9.867,12.660,10.762,12.062,13.546,10.686,11.777,10.546,24.724,12.469,20.528,9.710,14.088,8.127,10.863,10.220,9.744,10.558
374,17.613,15.800,15.213,15.528,18.877,14.022,12.723,18.732,14.777,21.653,14.908,17.558,25.144,11.738,10.021,11.741,9.848,12.249,10.745,12.038,13.047,10.568,11.515,10.483,24.666,12.355,20.169,9.622,13.907,8.080,10.815,10.282,9.725,10.505
375,17.065,15.620,14.856,15.229,18.828,13.926,12.711,18.159,14.714,20.901,14.766,17.074,24.697,11.691,10.110,11.668,9.798,12.178,10.706,12.048,12.929,10.573,11.445,10.407,24.401,12.336,19.623,9.614,13.729,8.060,10.703,10.244,9.643,10.519
