 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12,Mean13,Mean14,Mean15,Mean16,Mean17,Mean18,Mean19,Mean20,Mean21,Mean22,Mean23,Mean24,Mean25,Mean26,Mean27,Mean28,Mean29,Mean30,Mean31,Mean32,Mean33,Mean34
223,20.267,15.456,14.156,15.425,15.738,13.069,12.326,16.567,15.538,23.313,14.410,15.856,29.044,12.004,10.695,12.657,10.175,12.730,11.609,11.944,14.066,11.154,12.403,10.779,26.151,13.171,20.872,10.350,14.023,8.360,10.988,10.727,10.980,11.056
224,19.427,15.211,14.170,15.552,15.721,14.369,12.207,16.274,15.468,22.470,14.304,15.503,28.486,12.160,10.640,12.190,10.219,12.786,11.536,12.038,13.786,11.103,12.238,10.773,26.375,13.188,20.388,10.212,14.106,8.269,11.013,10.845,10.677,10.992
225,18.702,14.671,14.646,15.738,15.578,16.678,12.445,16.310,15.374,21.612,14.388,15.177,28.030,12.421,10.483,11.996,10.160,12.742,11.487,12.283,13.681,11.083,12.052,10.803,26.142,13.178,20.132,10.062,14.052,8.202,11.098,11.213,10.529,11.092
226,18.045,14.443,14.444,15.525,15.391,15.595,12.256,15.953,15.272,20.905,14.400,14.996,27.575,12.268,10.453,11.678,10.165,12.711,11.476,12.455,13.642,11.160,11.986,10.748,26.293,13.137,20.598,9.917,13.988,8.171,11.047,11.075,10.481,10.971
227,17.430,14.194,13.916,15.442,15.030,14.452,12.233,15.592,15.165,20.279,14.318,14.796,27.220,12.119,10.403,11.433,10.033,12.768,11.444,12.455,13.843,11.143,11.926,10.787,26.156,13.228,21.260,9.977,14.038,8.211,11.007,11.003,10.409,10.985
228,17.032,14.013,13.824,15.503,14.912,14.377,12.077,15.279,15.076,19.641,14.290,14.567,26.785,12.102,10.640,11.278,10.167,12.749,11.431,12.489,13.690,11.002,11.685,10.831,26.087,13.190,20.829,9.868,14.076,8.134,11.044,10.939,10.397,10.996
229,16.460,13.755,13.761,15.323,14.727,14.380,12.058,15.182,15.049,19.144,14.214,14.398,26.367,12.349,10.483,11.120,10.179,12.667,11.457,12.743,13.750,11.036,11.658,10.780,25.995,13.133,20.685,9.865,14.070,8.142,10.978,10.947,10.370,10.965
230,16.102,13.620,13.945,15.450,15.138,14.127,12.448,15.187,15.107,18.697,14.288,14.337,26.430,12.466,10.847,11.084,10.188,12.653,11.454,12.733,14.011,11.060,11.956,10.833,26.074,13.249,21.097,9.759,14.051,8.276,11.078,11.010,11.226,11.000
231,15.805,13.506,13.752,15.401,15.316,13.515,13.124,14.933,15.009,18.443,14.266,14.287,27.398,12.406,11.208,10.984,10.192,12.688,11.680,12.222,14.212,11.098,12.177,10.980,26.169,13.387,20.965,9.725,14.063,8.624,11.066,10.944,11.146,11.082
232,15.452,13.314,13.378,15.409,15.170,13.545,12.923,14.908,14.930,18.458,14.118,14.085,28.408,12.283,10.873,10.850,10.165,12.709,11.578,12.044,13.925,11.100,11.991,11.358,25.423,13.296,21.052,9.694,14.049,8.552,11.005,11.068,10.923,11.024
233,15.192,13.264,13.130,15.450,14.968,14.143,12.974,14.827,14.983,18.213,14.178,14.150,28.387,12.143,11.017,10.722,10.092,12.646,11.518,11.715,13.908,11.051,11.982,11.538,25.806,13.222,20.878,9.699,13.966,8.416,11.019,11.284,10.816,10.953
234,15.024,13.118,13.089,15.403,14.585,13.741,12.683,14.670,14.944,17.819,14.134,14.048,27.704,12.094,10.737,10.668,10.121,12.617,11.536,11.545,14.013,11.124,11.783,11.587,25.713,13.137,21.414,9.715,14.021,8.331,10.980,11.025,10.675,10.916
235,14.745,12.994,13.006,15.392,14.406,13.388,12.585,14.687,14.923,17.498,14.250,13.922,27.343,12.089,10.614,10.686,10.196,12.617,11.428,11.297,13.893,11.085,11.583,11.352,25.830,13.144,21.450,9.622,13.991,8.231,10.973,11.049,10.474,10.863
236,14.504,12.926,12.844,15.251,14.378,13.121,12.193,14.620,14.859,17.139,14.336,13.863,26.904,12.074,10.610,10.609,10.125,12.664,11.392,11.980,13.679,11.021,11.498,11.183,25.454,13.070,20.746,9.663,13.978,8.221,11.020,10.932,10.270,10.873
237,14.285,12.800,12.865,15.262,14.286,13.176,12.105,14.296,14.861,16.858,14.268,13.697,26.453,12.383,10.661,10.635,10.117,12.674,11.457,12.289,13.746,11.060,11.291,11.028,24.992,13.053,20.847,9.580,14.127,8.157,11.002,10.903,10.323,10.878
238,14.110,12.667,12.893,15.215,14.211,13.025,12.214,14.299,14.835,16.621,14.274,13.756,26.066,12.391,10.636,10.507,10.183,12.573,11.365,11.926,13.590,10.968,11.152,10.980,24.845,13.120,20.460,9.510,14.065,8.192,10.993,10.752,10.310,10.795
239,14.130,12.679,12.746,15.224,14.077,12.959,11.979,14.190,14.730,16.414,14.174,13.686,25.761,12.206,10.517,10.473,10.123,12.603,11.270,11.824,13.519,11.115,11.192,10.998,25.054,13.000,20.262,9.516,14.027,8.129,10.980,10.722,10.241,10.928
240,13.877,12.669,12.816,15.210,13.953,13.000,11.646,14.084,14.612,16.250,14.160,13.687,25.477,12.162,10.517,10.488,10.050,12.641,11.315,11.984,13.451,11.013,11.033,10.991,24.591,12.972,19.880,9.632,13.977,8.099,10.965,10.656,10.208,10.867
241,13.806,12.481,13.986,16.282,14.275,18.355,12.175,15.000,14.784,16.074,14.260,13.654,25.052,12.064,10.492,10.440,10.173,12.568,11.257,11.896,13.391,10.955,11.061,10.943,24.875,13.102,20.332,9.544,14.088,8.162,11.196,11.275,10.169,10.934
242,13.658,12.445,13.749,16.304,14.127,18.416,12.040,15.045,14.696,15.823,15.118,13.524,25.181,11.904,10.432,10.427,10.085,12.540,11.247,11.735,13.376,11.056,11.009,10.944,25.084,13.030,20.876,9.583,14.123,8.125,11.165,11.446,10.112,10.887
243,13.518,12.382,13.141,15.920,13.789,17.143,11.886,14.726,14.750,15.654,14.886,13.635,24.910,11.975,10.466,10.407,10.171,12.549,11.273,11.481,13.264,11.009,10.961,10.913,25.172,13.089,20.464,9.518,14.017,8.137,11.123,11.437,10.067,10.843
244,13.511,12.386,13.251,16.185,13.908,17.928,12.256,15.394,14.657,15.536,14.624,13.620,24.741,11.902,10.377,10.439,10.158,12.538,11.264,11.451,13.384,11.034,10.883,10.879,25.106,12.894,20.285,9.562,14.069,8.075,11.251,11.617,10.069,10.918
245,13.345,12.365,12.986,16.088,13.893,16.595,12.203,14.980,14.699,15.277,14.472,13.427,24.425,12.074,10.419,10.392,10.154,12.613,11.346,11.208,13.436,10.987,10.832,10.829,24.897,12.953,20.289,9.534,14.117,8.062,11.236,11.532,9.978,10.954
246,13.252,12.249,12.997,15.566,13.826,15.444,11.893,14.863,14.767,15.214,14.470,13.612,24.332,12.270,10.436,10.355,10.094,12.563,11.249,11.188,13.371,11.056,10.832,10.847,24.735,12.964,20.148,9.528,13.996,8.134,11.150,11.409,10.104,10.909
247,13.285,12.268,12.752,15.489,13.585,14.421,11.702,14.475,14.736,15.104,15.360,13.398,24.215,12.413,10.411,10.371,10.173,12.627,11.219,11.136,13.457,11.071,10.859,10.847,24.921,12.935,21.082,9.510,13.981,8.110,11.099,11.171,10.141,10.922
248,13.276,12.190,12.801,15.384,13.587,14.094,11.706,14.391,14.719,14.969,15.092,13.402,23.829,12.187,10.496,10.334,10.173,12.648,11.272,11.130,13.470,11.017,10.909,10.810,25.148,12.979,20.742,9.539,13.991,8.135,11.007,11.065,10.154,10.947
249,13.211,12.232,12.663,15.218,13.568,13.609,11.869,14.240,14.552,14.838,14.776,13.453,23.753,12.187,10.585,10.277,10.135,12.610,11.234,11.084,13.588,11.041,10.952,10.807,25.117,13.036,20.845,9.508,14.052,8.087,10.981,11.055,10.186,10.861
250,13.106,12.306,12.749,15.318,13.527,13.248,11.811,14.106,14.709,14.681,14.582,13.368,23.662,12.060,10.470,10.316,10.152,12.561,11.331,11.052,13.438,11.024,10.921,10.779,24.953,12.973,20.734,9.619,14.005,8.120,11.084,10.897,10.136,10.859
251,13.049,12.205,12.643,15.251,13.574,13.140,11.772,14.028,14.573,14.654,14.634,13.421,23.543,12.400,10.445,10.290,10.206,12.627,11.198,10.972,13.515,10.979,10.938,10.767,24.763,12.998,20.895,9.510,14.036,8.074,10.983,10.824,10.189,10.876
252,13.065,12.044,12.876,15.315,13.972,13.129,11.772,14.095,14.700,14.522,15.366,13.379,23.293,12.519,10.500,10.382,10.090,12.617,11.316,11.216,13.489,11.011,10.902,10.826,24.718,12.909,20.928,9.430,13.877,8.102,11.029,10.805,10.226,10.951
253,13.023,12.278,14.646,16.110,15.495,17.501,12.408,14.215,14.754,14.496,15.216,13.350,23.179,12.381,10.424,10.352,10.212,12.653,11.279,12.477,13.647,11.000,12.576,10.800,24.986,13.027,21.037,9.466,13.891,8.112,11.137,11.437,10.985,10.884
254,13.739,12.586,14.435,16.696,15.884,17.628,13.329,14.229,15.192,15.443,15.556,14.874,24.629,12.330,10.712,11.037,10.381,13.160,11.375,12.647,13.865,11.312,13.409,11.033,24.979,13.182,21.130,9.645,14.070,8.249,11.219,11.610,11.196,11.004
255,18.149,15.283,14.545,17.605,16.060,16.256,14.622,14.257,16.230,19.967,17.008,18.213,29.205,12.957,11.064,13.530,10.950,14.129,11.774,12.735,14.778,12.357,13.150,11.085,26.666,13.372,21.078,10.427,13.966,8.487,11.376,11.482,11.288,11.247
256,22.298,19.137,14.265,22.373,16.286,15.399,17.028,14.335,15.954,23.758,23.890,17.860,31.173,13.528,11.390,16.043,11.835,18.552,12.212,12.701,16.172,12.861,12.700,11.233,28.035,13.258,20.944,11.396,14.034,8.543,11.447,11.427,11.231,11.671
257,25.027,21.586,13.729,27.729,16.129,14.909,18.387,14.553,15.635,26.029,26.190,17.257,31.780,13.915,11.377,17.046,12.490,21.500,12.701,12.643,17.107,12.754,12.038,11.150,29.530,13.093,20.394,11.806,14.237,8.555,11.467,11.386,10.784,11.848
258,26.630,22.819,13.438,31.906,16.189,14.438,19.459,14.338,15.535,28.439,25.978,16.580,32.283,13.926,11.466,17.403,12.869,23.021,13.024,12.657,18.028,13.410,11.698,11.262,30.134,13.186,20.109,12.088,14.289,8.518,11.553,11.375,10.615,11.897
259,27.264,23.196,13.291,33.039,15.822,13.967,18.900,14.313,15.257,28.387,25.862,16.154,32.306,13.832,11.492,17.605,12.938,22.587,13.040,12.202,18.352,13.556,11.450,11.256,30.035,13.214,19.926,12.244,14.136,8.597,11.514,11.258,10.476,11.759
260,27.840,23.648,13.239,33.633,15.576,13.901,18.946,14.235,15.158,29.060,25.898,15.897,32.638,13.753,11.559,17.828,13.529,22.822,13.145,12.188,18.556,12.991,11.241,11.244,30.672,13.258,19.765,11.896,14.199,8.597,11.567,11.292,10.452,11.809
261,28.486,23.994,13.014,35.011,15.415,13.639,18.981,14.229,14.991,29.586,28.118,15.601,32.579,14.092,11.686,17.756,13.906,23.455,13.398,12.054,19.212,13.154,11.000,11.260,32.118,13.199,19.707,12.150,14.251,8.477,11.511,11.248,10.377,11.762
262,28.474,23.871,13.040,34.848,15.077,13.466,18.590,14.162,15.110,29.734,26.888,15.272,32.976,13.651,11.627,17.710,14.033,22.852,13.546,11.838,19.444,12.966,10.959,11.217,32.836,13.245,19.526,12.267,14.155,8.431,11.462,11.100,10.365,11.643
263,28.618,23.800,13.130,35.188,15.050,13.499,18.228,14.098,15.073,30.079,25.966,17.628,32.753,13.885,11.483,17.969,13.831,22.901,13.585,11.836,19.417,12.650,10.994,11.257,32.555,13.287,19.551,12.210,14.162,8.329,11.349,11.127,10.280,11.728
264,28.406,23.814,13.063,34.602,15.290,13.510,18.142,13.966,14.991,30.505,25.584,17.686,32.946,13.626,11.479,17.790,13.510,22.202,13.501,12.132,19.216,12.412,11.220,11.254,32.407,13.224,19.301,12.127,14.284,8.408,11.543,11.137,10.546,11.706
265,28.555,23.937,12.954,34.732,15.293,13.452,18.564,14.034,15.110,30.753,26.352,16.968,32.651,13.728,11.297,17.573,13.440,22.031,13.434,11.958,19.303,12.504,11.382,11.242,32.614,13.175,19.289,12.088,14.266,8.376,11.565,11.140,10.600,11.777
266,28.190,23.523,12.873,33.467,15.224,13.364,18.233,14.042,14.904,30.642,25.858,16.354,32.893,13.858,11.097,17.587,13.027,20.735,13.344,11.741,19.507,12.549,11.308,11.172,32.262,13.123,19.089,12.065,14.130,8.341,11.422,11.065,10.543,11.676
267,27.710,23.306,12.939,31.865,15.155,13.190,17.490,13.930,14.876,30.290,24.322,15.829,32.821,13.434,11.237,17.299,12.785,19.702,12.943,11.555,19.131,12.224,11.105,11.203,31.797,13.095,19.231,11.959,14.238,8.304,11.384,10.901,10.253,11.500
268,26.807,22.519,12.885,29.017,14.942,13.072,16.524,14.075,14.776,29.193,22.466,15.359,32.464,13.030,11.025,17.019,12.135,18.143,12.603,11.481,17.768,12.056,11.126,11.247,31.055,13.030,19.443,11.837,14.389,8.256,11.317,10.826,10.280,11.491
269,25.964,21.646,12.928,26.475,14.789,13.017,15.725,13.969,14.672,28.378,20.712,15.073,32.142,12.785,10.818,16.683,11.773,16.789,12.293,11.293,16.598,11.814,11.012,11.205,30.459,13.009,19.219,11.684,14.363,8.134,11.059,10.798,10.161,11.251
270,25.112,21.112,12.948,24.052,14.581,13.025,15.005,14.025,14.740,27.314,19.378,14.760,31.783,12.389,10.644,16.533,11.329,15.732,12.109,11.423,16.149,11.665,10.988,11.195,30.170,12.905,19.249,11.433,14.268,8.187,11.132,10.798,10.107,11.309
271,24.210,20.350,12.853,22.235,14.475,13.099,14.960,13.994,14.762,26.310,18.206,14.576,31.310,12.321,10.703,16.105,11.060,14.965,11.874,11.289,15.254,11.521,11.095,11.110,29.809,12.962,19.373,11.246,14.284,8.110,11.003,10.963,10.268,11.161
272,23.395,19.772,13.101,20.746,14.338,12.967,14.888,14.028,14.646,25.206,17.326,14.357,30.645,12.079,10.610,15.841,10.962,14.352,11.706,11.208,15.230,11.455,11.097,11.114,29.180,13.017,19.594,11.054,14.146,8.157,11.094,11.136,10.196,11.144
273,22.407,19.127,13.406,19.934,14.241,14.521,14.580,13.980,14.550,24.536,16.884,14.299,30.203,12.092,10.572,15.596,10.669,13.974,11.578,11.246,14.635,11.380,11.047,11.062,28.897,12.898,19.419,10.927,14.113,8.182,11.099,11.335,10.206,11.229
274,21.985,18.838,14.752,21.122,15.279,18.127,15.555,14.453,14.669,25.631,16.642,15.915,30.005,12.321,10.699,15.460,10.669,14.404,11.737,11.994,14.857,11.342,11.365,11.156,28.984,13.129,20.010,10.775,14.266,8.194,11.388,11.665,10.437,11.314
275,21.649,18.753,15.023,22.304,16.359,17.904,16.874,14.908,15.349,26.916,16.780,20.885,30.457,12.440,11.123,15.710,11.131,14.660,11.888,12.952,15.081,11.387,13.655,11.273,28.768,13.159,20.054,10.642,14.490,8.480,11.545,11.694,11.489,11.418
276,21.542,18.610,15.360,22.519,17.607,16.725,17.319,14.397,15.334,27.051,17.086,21.966,30.577,12.577,11.280,15.546,10.906,14.885,11.927,13.523,14.979,11.429,15.829,11.527,29.461,13.247,20.260,10.627,14.653,8.580,11.528,11.514,11.643,11.439
277,20.827,18.171,16.654,21.688,18.910,16.127,17.168,14.307,17.056,26.790,16.434,23.390,30.748,12.853,10.983,15.352,10.938,14.223,11.755,13.854,14.567,11.293,16.712,11.688,29.984,13.376,19.812,10.482,14.707,8.532,11.415,11.480,11.387,11.351
278,20.087,17.958,18.608,20.569,20.877,15.708,16.403,14.235,20.107,25.862,15.924,25.114,30.465,12.708,10.763,14.952,10.892,13.730,11.640,14.357,14.146,11.363,16.855,11.708,30.251,13.520,19.608,10.438,14.457,8.406,11.550,11.501,11.273,11.281
279,19.507,17.698,21.582,19.555,22.230,15.818,16.310,14.084,19.121,25.257,15.340,23.421,30.193,12.481,10.674,14.361,10.623,13.523,11.545,14.349,14.216,11.316,16.461,11.682,30.420,13.510,19.406,10.394,14.544,8.308,11.442,11.453,11.015,11.324
280,18.781,17.158,24.277,18.519,23.237,16.174,15.723,13.992,18.071,24.433,15.108,21.752,29.680,12.277,10.568,13.852,10.456,13.289,11.454,14.341,14.055,11.361,15.839,11.497,30.200,13.383,19.520,10.332,14.491,8.251,11.290,11.310,10.851,11.282
281,18.260,16.878,25.945,17.925,23.234,16.353,15.695,13.927,17.376,23.409,14.766,20.451,29.127,12.185,10.564,13.407,10.310,13.171,11.434,14.186,14.018,11.096,15.230,11.437,29.833,13.315,20.227,10.251,14.297,8.268,11.327,11.208,10.717,11.276
282,17.805,16.620,27.412,17.594,23.393,17.017,15.566,14.000,16.890,22.665,14.670,19.259,28.491,12.025,10.555,13.102,10.419,13.021,11.400,14.373,13.822,11.092,14.485,11.284,29.479,13.125,20.050,10.225,14.264,8.122,11.207,11.114,10.556,11.300
283,17.411,16.454,28.334,18.782,23.783,18.289,15.995,14.184,16.467,22.161,14.572,18.450,28.086,12.087,10.487,12.737,10.329,12.953,11.408,14.457,13.733,11.137,13.903,11.260,29.339,13.167,20.163,10.166,14.114,8.151,11.297,11.279,10.516,11.190
284,16.939,16.158,28.314,18.809,23.531,17.997,15.550,14.176,16.073,21.412,14.454,17.764,27.629,11.989,10.428,12.512,10.225,12.796,11.306,14.403,13.605,11.135,13.217,11.073,28.607,13.082,19.786,10.047,14.206,8.134,11.358,11.245,10.362,11.124
285,16.600,15.937,28.337,18.362,23.705,17.201,14.883,14.000,16.015,20.908,14.436,17.132,27.325,11.887,10.432,12.275,10.269,12.815,11.390,14.387,13.681,11.081,12.733,11.060,28.530,13.032,19.575,10.013,14.117,8.137,11.273,11.202,10.280,11.133
286,16.251,15.639,28.086,17.829,24.507,16.983,14.536,13.860,15.699,20.373,14.364,16.547,27.044,11.881,10.415,12.054,10.171,12.897,11.409,14.679,13.601,11.053,12.450,10.986,28.009,13.068,19.410,10.034,14.043,8.087,11.243,11.205,10.208,11.123
287,15.981,15.458,27.156,17.138,25.021,15.964,14.296,13.855,15.600,19.909,14.376,16.246,26.677,11.877,10.364,11.870,10.163,12.690,11.331,14.567,13.460,11.002,12.427,10.966,27.822,13.025,20.150,10.067,14.038,8.130,11.261,11.196,10.253,10.990
288,15.589,15.266,26.300,16.798,25.333,14.893,14.110,13.818,15.488,19.523,14.250,15.826,26.337,11.892,10.364,11.677,10.160,12.709,11.240,14.475,13.509,10.964,12.188,10.903,27.289,13.009,19.917,9.933,14.030,8.043,11.189,11.071,10.114,10.947
289,15.321,15.038,25.746,16.409,25.211,14.532,13.811,13.863,15.272,19.152,14.144,15.536,26.076,11.840,10.415,11.512,10.133,12.655,11.278,14.397,13.515,11.024,11.980,10.856,27.174,12.924,19.695,9.902,14.066,8.114,11.111,11.064,10.027,10.975
290,15.137,14.821,24.597,16.075,25.228,13.923,13.531,13.715,15.246,18.731,14.138,15.335,25.626,11.881,10.496,11.340,10.121,12.606,11.248,14.417,13.514,11.041,11.667,10.844,27.284,12.871,19.889,9.813,14.012,8.067,11.030,10.870,10.077,10.937
291,14.899,14.546,22.997,16.199,26.050,13.904,13.410,13.737,15.264,18.272,14.116,15.145,25.591,11.847,10.445,11.278,10.115,12.622,11.215,14.315,13.441,11.028,11.517,10.847,26.820,12.861,20.231,9.845,13.944,8.087,11.066,10.796,10.057,10.866
292,14.704,14.395,21.686,16.119,27.236,13.672,13.387,13.941,15.054,18.001,14.118,14.857,25.503,12.321,10.453,11.244,10.156,12.594,11.313,14.391,13.311,10.927,11.283,10.828,27.248,12.789,19.897,9.837,13.917,8.105,11.007,10.706,10.060,10.814
293,14.496,14.447,19.954,15.876,27.604,13.540,13.119,13.818,15.063,17.664,14.222,14.656,24.958,12.249,10.220,11.033,10.156,12.681,11.238,14.389,13.344,11.011,11.235,10.861,26.790,12.841,19.713,9.772,13.903,8.140,10.938,10.753,10.007,10.911
294,14.361,14.283,18.441,15.865,27.845,13.419,13.058,13.799,15.063,17.480,14.198,14.579,24.973,12.113,10.386,11.016,10.110,12.552,11.244,14.463,13.472,11.002,11.147,10.858,27.134,12.888,20.161,9.785,13.881,8.104,10.997,10.804,9.953,10.849
295,14.264,14.057,17.403,15.831,28.241,13.433,13.242,13.869,14.952,17.168,14.070,14.424,24.697,11.975,10.271,10.904,10.129,12.671,11.276,14.483,13.489,11.124,11.067,10.807,26.656,12.877,20.157,9.676,13.916,8.070,11.039,10.957,10.030,10.937
296,14.089,13.975,16.562,15.925,28.204,14.906,13.347,14.053,14.912,16.990,14.110,14.324,24.591,11.972,10.419,10.805,10.227,12.606,11.284,14.319,13.626,10.996,11.059,10.800,26.550,12.886,19.755,9.715,13.909,8.109,11.111,10.972,10.045,10.881
297,13.936,13.819,16.133,16.003,27.998,16.207,13.079,14.416,14.785,16.636,14.066,14.171,24.465,11.860,10.322,10.747,10.127,12.610,11.318,14.341,13.434,11.088,11.020,10.794,26.539,12.767,19.854,9.627,13.929,8.092,11.029,10.984,10.084,10.935
298,13.768,13.711,16.346,16.401,28.123,16.408,13.019,14.240,14.900,16.484,14.074,14.062,24.245,11.885,10.331,10.702,10.098,12.589,11.215,14.345,13.332,10.874,10.871,10.654,26.114,12.869,20.130,9.611,13.984,8.048,11.052,11.052,9.958,10.875
299,13.694,13.620,17.242,16.202,27.340,17.273,13.751,14.034,14.802,16.258,14.002,14.043,24.058,11.762,10.318,10.650,10.156,12.575,11.236,14.174,13.361,10.964,10.918,10.750,26.044,12.772,20.462,9.692,13.913,8.077,11.143,11.291,9.926,11.090
300,13.638,13.462,16.847,16.099,26.441,16.989,14.343,13.953,14.808,16.087,13.990,13.966,24.022,11.849,10.301,10.654,10.106,12.631,11.202,13.856,13.318,11.049,10.818,10.764,26.132,12.844,20.093,9.539,13.972,8.069,11.113,11.170,9.970,11.071
301,13.581,13.276,16.086,15.785,25.888,15.967,14.429,13.816,14.745,15.868,13.940,13.818,23.856,11.804,10.343,10.578,10.144,12.646,11.197,14.032,13.272,10.979,10.742,10.691,25.973,12.943,20.342,9.562,13.899,8.084,11.094,11.012,9.990,11.081
302,13.411,13.236,15.138,15.707,25.282,14.868,14.054,13.799,14.788,15.743,13.956,13.764,23.783,11.772,10.356,10.567,10.081,12.488,11.198,13.880,13.598,10.944,10.795,10.753,25.926,12.884,20.495,9.539,13.883,8.095,11.047,10.966,9.968,10.939
303,13.439,13.148,14.487,15.633,24.594,14.331,13.841,13.777,15.079,15.613,14.062,14.716,23.751,11.787,10.665,10.627,10.175,12.585,11.313,13.665,13.791,11.024,10.817,10.721,26.855,12.928,20.563,9.560,13.996,8.226,10.993,10.820,10.154,10.857
304,13.348,13.135,13.951,15.547,23.905,13.893,13.769,13.682,16.671,15.463,14.130,19.104,25.596,12.183,11.297,11.205,10.606,13.042,11.470,13.657,14.002,11.021,12.039,10.781,26.688,13.023,20.685,9.658,13.937,8.472,11.037,10.753,10.891,11.049
305,16.783,14.656,14.331,16.660,23.770,13.661,14.928,13.922,17.269,17.768,15.496,20.465,28.844,12.553,11.763,12.129,10.796,14.315,11.639,13.493,14.342,11.145,12.153,10.821,27.069,13.127,20.654,9.959,13.842,8.709,11.046,10.808,10.901,11.223
306,20.900,17.869,14.588,17.812,24.155,13.603,15.998,13.975,17.042,21.821,16.938,20.864,30.838,12.553,11.686,14.439,11.306,15.380,11.718,13.637,14.603,11.325,11.848,10.846,27.136,13.188,20.326,10.624,13.968,8.652,11.118,10.724,10.680,11.284
307,23.370,19.914,14.265,19.309,23.968,13.669,16.769,14.017,16.389,23.787,18.408,20.322,31.357,12.777,11.525,15.876,11.590,16.554,11.728,13.537,14.927,11.282,11.485,10.843,27.445,13.156,20.043,11.096,14.013,8.552,11.185,10.691,10.479,11.549
308,24.611,20.778,13.859,20.878,23.963,13.749,17.424,13.955,16.278,25.127,19.030,20.498,31.729,12.955,12.004,16.412,11.902,17.493,11.881,13.467,15.316,11.391,11.291,10.944,27.603,13.192,20.262,11.254,14.035,8.577,11.339,10.886,10.439,11.677
309,25.956,21.557,13.640,22.395,23.822,13.650,17.695,13.939,16.009,26.922,20.578,24.085,32.151,13.300,12.013,17.163,12.275,18.164,11.948,13.687,15.533,11.447,11.374,10.963,27.674,13.224,20.307,11.645,14.043,8.617,11.347,10.845,10.400,11.600
310,26.119,20.880,13.686,22.108,23.450,13.512,17.254,13.832,16.026,26.799,19.668,24.523,32.134,12.908,12.051,16.840,12.106,17.031,11.734,13.421,15.382,11.374,11.362,10.877,28.147,13.159,19.779,11.578,13.972,8.545,11.305,10.809,10.315,11.629
311,26.554,21.586,13.579,23.282,23.527,13.402,17.056,13.997,16.594,26.824,19.762,25.770,32.049,12.970,11.610,16.933,12.156,17.465,11.713,13.395,15.300,11.656,11.230,10.898,27.756,13.131,19.724,11.549,13.939,8.395,11.204,10.815,10.345,11.618
312,26.224,21.713,13.429,23.445,23.292,13.245,16.268,13.944,16.394,26.761,19.678,24.538,32.247,12.864,11.318,16.615,12.038,16.845,11.744,13.305,15.344,11.671,11.082,10.877,27.379,13.106,19.501,11.731,14.056,8.368,11.239,10.696,10.189,11.557
313,26.280,21.812,13.542,23.840,23.280,13.383,16.037,13.972,17.165,26.080,19.160,25.793,32.237,12.636,11.102,16.672,12.046,16.894,11.739,13.531,15.653,11.957,11.100,10.975,27.740,13.076,19.256,11.793,14.001,8.293,11.034,10.653,10.231,11.666
314,25.750,21.135,13.709,23.467,23.649,13.479,15.876,14.017,16.819,26.272,18.946,25.005,32.225,12.481,10.992,16.418,11.552,16.376,11.748,13.533,15.760,11.806,10.983,10.995,27.353,13.116,19.105,11.972,14.023,8.264,11.128,10.780,10.117,11.610
315,25.480,20.867,13.876,22.981,23.583,13.471,16.179,13.849,16.538,27.782,18.846,23.609,32.602,12.500,11.157,16.181,11.244,16.235,11.853,13.477,15.893,11.596,11.077,11.136,28.030,13.032,19.085,12.119,14.100,8.306,11.261,10.962,10.347,11.530
316,24.887,20.340,14.052,22.530,23.381,13.267,16.068,13.869,16.833,29.043,18.604,23.435,32.679,12.389,11.347,15.945,10.994,15.697,11.851,13.425,15.818,11.470,11.232,11.515,27.913,13.066,19.511,12.000,14.282,8.349,11.356,10.999,10.313,11.501
317,24.026,19.800,13.991,21.528,23.032,13.333,15.347,13.950,17.056,28.376,18.478,23.207,32.704,12.409,10.941,15.608,10.794,15.035,11.766,13.287,15.596,11.385,11.324,11.832,27.965,13.057,19.274,11.811,14.438,8.303,11.138,10.855,10.201,11.489
318,23.375,19.454,14.061,20.798,23.594,13.240,15.231,13.975,16.713,27.506,18.182,21.978,32.494,12.583,10.750,15.430,10.515,14.930,11.575,13.545,14.945,11.122,11.288,11.853,27.513,12.930,19.402,11.751,14.461,8.279,11.094,10.926,10.164,11.408
319,22.636,19.086,14.193,20.169,23.553,13.124,14.804,13.899,16.335,26.381,17.740,20.756,32.063,12.953,10.597,14.964,10.438,14.481,11.480,13.565,14.750,11.205,11.280,11.903,27.344,12.934,19.540,11.534,14.339,8.204,11.073,10.898,10.099,11.381
320,21.765,18.268,14.219,18.986,23.101,13.168,14.569,13.791,16.011,25.266,16.784,19.953,31.716,12.713,10.593,14.521,10.365,13.847,11.500,13.733,14.288,11.165,11.347,11.873,27.021,12.808,19.241,11.472,14.443,8.169,10.968,10.829,10.174,11.305
321,21.120,17.816,14.107,18.439,23.064,13.080,14.138,13.791,16.201,24.428,16.230,19.957,31.212,12.464,10.411,14.150,10.308,13.763,11.482,13.625,13.956,11.073,11.530,11.827,27.003,12.825,19.317,11.324,14.275,8.154,10.995,10.874,10.218,11.162
322,20.829,17.652,13.856,18.202,23.095,13.110,14.235,13.827,18.377,24.241,16.478,21.776,30.865,12.342,10.589,14.376,10.340,13.948,11.474,13.345,14.217,11.177,12.580,11.854,27.263,12.932,19.893,11.106,14.403,8.156,11.015,10.783,10.707,11.229
