 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12,Mean13,Mean14,Mean15,Mean16,Mean17,Mean18,Mean19,Mean20,Mean21,Mean22,Mean23,Mean24,Mean25,Mean26,Mean27,Mean28,Mean29,Mean30,Mean31,Mean32,Mean33,Mean34,Mean35
188,23.692,49.880,105.163,36.167,37.338,46.947,47.650,30.731,26.240,58.426,28.334,30.368,45.941,93.264,39.785,26.452,27.091,47.499,32.438,23.926,23.796,20.524,23.405,23.364,31.222,24.946,20.817,23.613,27.298,24.760,33.292,28.355,38.456,20.888,19.811
189,23.567,50.189,103.006,35.948,37.062,45.735,48.306,30.544,26.036,57.025,29.691,33.030,45.914,92.906,38.664,26.168,26.536,47.396,31.662,23.831,23.492,20.505,23.619,23.171,31.921,24.712,21.088,23.509,27.136,24.812,33.164,28.251,39.115,21.047,19.828
190,23.555,50.078,101.085,35.772,36.944,44.558,48.172,30.679,25.543,61.948,30.600,33.776,45.488,91.748,38.577,26.022,27.085,46.437,31.605,23.161,23.372,20.604,23.452,23.142,32.303,24.747,21.105,23.502,26.770,24.873,33.162,28.247,39.654,20.818,20.092
191,23.588,49.769,97.709,35.928,37.144,43.561,46.665,30.582,25.622,61.087,30.009,33.433,43.813,90.752,37.804,25.634,26.718,44.969,31.007,22.795,22.968,20.588,23.514,23.056,32.499,24.629,20.462,22.749,25.886,24.876,33.025,28.084,38.914,20.912,20.111
192,23.540,49.132,91.004,35.426,36.966,42.633,44.223,30.599,25.151,57.729,29.050,31.681,41.502,89.086,36.979,25.041,26.046,43.649,29.622,22.213,23.141,20.548,23.592,23.039,32.022,24.524,20.338,23.122,25.338,24.673,32.600,27.841,37.810,20.826,20.472
193,23.417,47.186,83.254,35.276,36.667,41.850,42.568,30.495,24.295,54.988,28.147,30.724,38.801,86.417,35.441,24.630,25.450,41.671,28.870,21.622,23.064,20.591,23.590,23.104,30.979,24.410,19.900,23.074,25.060,24.692,32.338,27.039,37.576,21.194,20.897
194,23.447,45.446,76.097,34.833,36.679,41.459,40.130,30.489,23.663,52.727,27.267,29.636,36.360,83.624,33.862,24.249,25.275,39.238,27.843,21.070,22.880,20.616,23.622,22.825,29.957,24.275,19.755,22.845,24.705,24.370,31.836,26.212,36.174,20.906,20.903
195,23.305,44.863,69.744,34.791,36.947,41.227,37.467,30.195,23.114,50.684,26.902,28.807,33.623,81.151,32.497,23.849,24.799,36.571,26.542,20.779,22.721,20.498,23.600,22.897,29.591,24.313,19.574,22.683,24.915,24.328,31.029,25.445,36.048,20.879,21.828
196,23.367,44.892,64.202,34.291,36.695,40.954,35.376,30.271,22.606,49.469,26.810,28.844,31.371,78.148,31.530,23.591,24.720,34.799,25.605,20.486,22.716,20.526,23.386,22.913,29.074,24.371,19.564,22.664,24.403,24.412,30.417,24.890,35.609,21.171,21.922
197,23.309,44.520,59.924,34.324,36.406,40.890,33.320,30.210,22.015,48.211,26.950,29.427,29.625,75.631,30.722,23.367,24.468,33.326,24.271,20.353,22.896,20.542,23.553,22.907,28.640,24.199,19.360,22.690,24.239,24.442,29.860,24.690,36.917,21.485,22.486
198,23.455,42.783,56.320,34.143,36.568,40.662,32.574,30.320,21.694,49.118,28.526,32.311,27.966,72.349,30.063,23.210,24.814,31.456,23.896,20.195,22.540,20.649,23.568,22.865,28.087,24.101,19.362,22.775,24.694,24.483,29.159,23.804,37.799,21.341,22.753
199,23.373,42.785,53.347,34.159,36.670,40.351,31.684,30.090,21.360,48.248,28.365,32.205,27.114,70.341,29.311,23.152,24.364,30.220,23.923,20.154,22.165,20.600,23.381,22.871,27.910,24.062,19.238,22.587,24.508,24.400,28.581,23.429,37.091,21.144,22.664
200,23.331,44.144,50.717,34.265,36.555,40.378,30.473,30.109,21.210,47.216,27.355,31.248,26.279,68.034,28.823,22.912,24.344,29.407,22.980,20.055,22.276,20.436,23.273,22.798,27.401,24.082,19.167,22.542,24.300,24.377,28.005,23.069,36.158,21.224,23.133
201,23.499,44.121,48.961,33.774,36.629,40.221,30.343,30.266,21.070,46.293,26.949,30.037,25.690,65.456,28.531,22.812,24.253,28.587,22.829,20.075,22.253,20.665,23.602,22.780,26.892,24.277,19.083,22.734,24.190,24.394,27.353,22.606,35.584,21.315,22.967
202,23.420,43.855,46.857,34.000,36.690,39.916,29.631,30.041,20.970,44.880,26.134,28.323,24.959,63.372,28.238,22.685,24.080,28.076,22.458,19.901,22.099,20.586,23.482,22.866,26.655,24.013,19.060,22.550,24.206,24.304,26.990,22.212,34.579,20.935,23.108
203,23.404,43.245,45.033,33.759,36.630,39.887,29.150,30.156,20.881,44.211,25.632,27.240,24.596,60.537,27.792,22.479,24.114,27.550,22.197,19.868,21.978,20.682,23.585,22.866,26.796,24.152,19.200,22.749,24.022,24.279,25.958,21.900,34.083,20.906,22.867
204,23.358,42.691,43.899,33.739,36.500,39.753,28.347,29.993,20.779,43.348,24.600,26.305,24.266,58.373,27.942,22.685,23.976,26.873,22.010,19.872,21.662,20.488,23.455,22.835,26.634,23.933,18.983,22.196,24.331,24.210,25.574,21.635,32.223,20.512,22.689
205,23.361,41.352,42.072,33.650,36.589,39.857,28.526,30.152,20.749,42.822,23.990,25.362,24.124,56.459,27.563,22.545,23.956,26.577,21.863,19.809,21.675,20.704,23.437,22.763,26.250,23.908,18.945,22.502,24.268,23.955,25.093,21.392,30.815,20.741,22.603
206,23.323,41.006,41.186,33.772,36.426,39.806,28.036,30.171,20.731,42.233,23.552,25.415,23.909,54.758,27.381,22.444,23.764,26.199,21.856,19.808,21.641,20.593,23.572,22.905,25.917,23.899,19.014,22.244,24.159,24.160,24.750,21.310,31.040,20.626,22.431
207,23.464,41.645,40.120,33.600,36.435,39.495,27.589,30.068,20.625,41.860,23.401,25.008,23.753,52.611,27.313,22.521,23.953,26.296,21.666,19.809,21.652,20.592,23.388,22.834,25.798,24.107,18.919,22.483,23.931,24.212,24.436,21.035,31.263,20.662,22.347
208,23.448,41.979,39.136,33.728,36.579,39.263,27.753,29.933,20.661,41.804,23.159,24.207,23.516,51.109,26.958,22.396,23.831,26.813,21.719,19.856,21.673,20.493,23.575,22.811,25.730,23.991,18.902,22.520,23.971,24.223,24.020,21.027,31.233,20.956,22.375
209,23.253,42.561,38.353,33.667,36.425,39.530,27.555,30.077,20.636,41.220,22.679,23.972,23.430,49.321,27.164,22.388,23.916,28.107,21.475,19.713,21.542,20.689,23.536,22.734,25.780,24.081,18.898,22.701,24.152,24.190,23.966,21.010,30.601,20.579,21.689
210,23.339,42.879,37.574,33.607,36.577,39.300,27.410,30.015,20.580,40.777,22.740,24.266,23.494,47.970,27.007,22.439,23.956,27.113,21.669,19.810,21.705,20.519,23.560,22.842,25.491,24.112,18.895,22.638,24.139,23.994,23.627,20.833,30.646,20.488,21.406
211,23.229,44.188,36.973,33.772,36.587,39.664,27.474,30.189,20.528,40.521,23.371,24.620,23.370,46.624,27.061,22.432,23.821,26.483,21.532,19.779,21.627,20.552,23.521,22.557,25.474,24.024,18.895,22.561,23.919,24.102,23.603,20.669,31.466,20.597,21.631
212,23.251,44.831,36.390,33.670,36.588,39.431,27.366,30.022,20.496,39.913,23.526,25.002,23.280,45.262,26.958,22.261,23.824,26.080,21.475,19.771,21.712,20.372,23.361,22.859,25.546,23.976,18.921,22.779,23.984,24.043,23.480,20.520,31.357,20.853,21.653
213,23.350,44.367,36.122,33.607,36.636,39.417,27.258,30.139,20.573,40.148,23.241,25.010,23.305,44.047,26.951,22.340,23.791,25.739,21.435,19.708,21.769,20.615,23.585,22.750,25.594,24.051,19.026,22.277,23.937,24.066,23.270,20.529,30.450,20.806,21.719
214,23.320,43.384,35.826,33.641,36.615,39.091,27.130,29.935,20.510,39.366,23.076,24.041,23.204,42.876,26.893,22.208,24.004,25.616,21.318,19.642,21.627,20.512,23.590,22.839,25.299,24.311,19.000,22.528,24.096,24.232,22.917,20.490,30.032,20.665,21.542
215,23.393,42.105,35.568,33.954,36.399,38.993,27.165,30.026,20.551,39.707,23.115,24.167,23.118,41.733,26.808,22.335,23.856,25.598,21.625,19.806,21.889,20.409,23.516,22.811,25.599,23.923,18.938,22.461,23.812,24.140,22.860,20.347,30.721,20.659,21.633
216,23.271,41.705,35.056,34.813,36.689,38.938,27.133,29.995,20.499,39.270,22.867,23.969,23.150,40.753,26.785,22.331,23.714,25.501,21.492,19.692,21.686,20.411,23.307,22.781,25.196,24.026,18.940,22.528,23.886,24.252,22.934,20.345,30.748,20.797,21.869
217,23.338,41.713,35.302,34.863,36.441,39.115,26.956,30.147,20.537,38.889,22.365,23.758,23.177,39.700,26.722,22.163,23.808,25.503,21.528,19.755,21.686,20.664,23.457,22.971,25.188,24.066,18.950,22.554,24.092,24.076,22.713,20.251,30.206,20.606,21.939
218,23.237,41.653,34.647,34.422,36.378,39.110,27.261,29.945,20.571,38.902,22.194,23.398,23.024,38.929,26.544,22.267,23.717,25.706,21.421,19.608,21.534,20.541,23.403,22.721,24.909,23.929,18.757,22.642,24.018,24.206,22.789,20.157,29.611,20.394,21.739
219,23.352,41.169,34.473,34.474,36.474,39.048,27.053,30.069,20.551,38.404,21.863,22.884,23.033,38.197,26.479,22.216,23.774,27.674,21.351,19.714,21.638,20.498,23.686,22.773,24.968,23.908,18.979,22.568,24.013,23.922,22.525,20.231,28.440,20.362,21.258
220,23.305,40.570,34.198,34.291,36.353,39.181,26.969,29.971,20.536,38.519,21.385,22.600,23.077,37.328,26.633,22.335,23.761,27.043,21.294,19.685,21.506,20.488,23.541,22.832,24.949,24.146,18.888,22.565,23.783,23.804,22.600,20.029,27.021,20.074,20.906
221,23.277,39.472,34.211,34.226,36.474,39.071,27.163,30.122,20.450,38.361,20.904,22.193,23.002,36.592,26.442,22.416,23.740,26.263,21.528,19.711,21.377,20.591,23.305,22.828,25.026,24.006,18.967,22.362,23.881,23.840,22.596,20.239,25.957,19.818,20.611
222,23.319,38.089,33.977,33.796,36.543,38.728,26.977,29.905,20.575,38.281,20.622,22.134,23.160,35.820,26.442,22.259,23.822,25.977,21.405,19.578,21.316,20.659,23.314,22.858,24.875,23.736,18.719,22.317,23.758,23.787,22.436,20.143,25.153,19.706,20.056
223,23.412,37.192,33.971,33.813,36.480,38.706,27.011,29.946,20.479,38.258,20.438,22.045,23.127,35.103,26.668,22.154,23.733,25.370,21.475,19.659,21.171,20.596,23.538,22.884,24.896,23.976,18.836,22.498,23.794,23.846,22.525,20.082,23.962,19.618,19.622
224,23.311,35.990,34.010,33.685,36.329,38.634,27.158,29.915,20.584,37.912,20.415,21.740,22.976,34.486,26.591,22.061,23.704,25.470,21.468,19.618,21.053,20.541,23.455,22.722,24.815,23.886,18.983,22.399,23.792,23.883,22.238,20.029,23.807,19.571,19.644
225,23.265,34.608,33.973,33.539,36.455,38.814,27.090,30.017,20.515,37.659,20.161,21.565,23.035,33.814,26.374,22.153,23.586,25.273,21.351,19.668,21.296,20.507,23.423,22.861,24.726,23.792,18.960,22.295,23.658,23.892,22.245,20.020,23.123,19.250,19.575
226,23.278,33.957,33.541,33.309,36.480,38.583,26.880,29.865,20.492,37.907,19.994,21.254,22.876,33.480,26.397,22.215,23.573,25.390,21.435,19.621,21.008,20.561,23.526,22.844,24.803,23.884,18.762,22.539,23.709,23.862,22.245,19.990,22.601,18.935,19.158
227,23.451,33.129,33.415,33.559,36.349,38.395,27.029,30.100,20.566,37.511,20.029,21.185,22.908,32.806,26.530,22.212,23.583,25.148,21.585,19.582,20.963,20.557,23.521,22.825,24.917,23.723,18.826,22.406,23.917,23.614,22.255,19.965,22.295,19.138,19.078
228,23.395,32.076,33.785,33.635,36.536,38.623,26.915,29.984,20.560,37.725,19.888,21.209,22.915,32.504,26.463,22.136,23.710,26.006,21.385,19.638,20.878,20.432,23.467,22.790,24.753,23.850,18.883,22.210,23.711,23.843,22.488,19.912,21.794,18.835,19.219
229,23.306,31.765,33.281,33.450,36.822,38.516,26.898,29.948,20.504,37.453,19.818,21.126,22.974,31.975,26.378,22.280,23.580,27.797,21.421,19.713,20.886,20.571,23.435,22.783,24.774,23.882,18.774,22.177,23.526,23.840,22.115,19.914,21.571,18.888,18.914
230,23.257,31.459,33.630,33.463,36.198,38.576,26.973,29.929,20.577,37.626,19.860,21.002,22.823,31.667,26.427,22.203,23.807,26.926,21.311,19.627,20.982,20.600,23.624,22.819,24.742,24.290,18.969,22.303,23.667,23.760,22.022,20.131,21.349,18.844,18.994
231,23.418,30.894,33.490,33.348,36.403,38.517,27.011,29.860,20.473,37.281,19.850,21.039,22.958,31.321,26.465,22.248,23.791,25.965,21.528,19.663,20.793,20.483,23.405,22.737,24.560,24.004,18.750,22.435,23.837,23.786,22.081,20.112,21.102,18.974,18.994
232,23.360,29.968,33.390,33.937,36.471,38.411,26.884,30.102,20.393,37.303,19.825,20.972,22.966,31.076,26.392,22.097,23.683,25.468,21.498,19.657,20.905,20.547,23.516,22.768,24.753,23.876,18.748,22.638,23.691,23.672,22.061,19.982,21.029,18.676,18.775
233,23.313,29.169,33.225,35.728,36.494,38.358,26.921,30.006,20.465,37.431,19.771,21.811,23.067,30.894,26.376,22.005,23.576,25.421,21.381,19.627,20.944,20.462,23.619,22.695,24.790,23.944,18.788,22.410,23.515,23.786,22.265,19.835,20.641,18.626,18.872
234,23.360,28.382,33.112,35.254,36.360,38.450,26.887,29.925,20.483,37.211,19.616,21.677,23.004,30.576,26.479,21.966,23.708,25.248,21.271,19.669,20.688,20.416,23.595,22.768,24.510,24.463,18.821,22.598,23.604,23.790,22.162,19.939,20.582,18.803,18.894
235,23.400,27.796,33.426,35.054,36.359,38.265,26.888,30.135,20.446,37.429,19.582,21.303,22.946,30.235,26.505,22.073,23.597,25.575,21.746,19.652,20.851,20.454,23.339,22.645,24.687,24.266,18.888,22.620,23.526,23.712,22.081,19.898,20.568,18.635,18.894
236,23.370,27.223,33.112,34.600,36.669,38.393,26.846,29.910,20.464,37.354,19.699,20.959,22.914,30.156,26.386,22.178,23.671,25.526,21.234,19.662,20.732,20.490,23.563,22.878,24.729,24.079,18.833,22.686,23.416,23.688,22.441,19.861,20.373,18.659,18.808
237,23.320,26.868,33.014,34.341,36.292,38.278,27.007,30.056,20.468,37.043,19.673,20.854,22.872,29.974,26.329,22.219,23.660,25.571,21.475,19.594,20.761,20.474,23.550,22.758,24.567,24.470,18.733,22.731,23.635,23.803,22.341,19.790,20.220,18.635,18.981
238,23.335,26.504,32.948,34.648,36.411,38.479,26.918,30.030,20.480,37.050,19.599,20.894,22.849,29.738,26.288,22.067,23.600,25.255,21.378,19.740,20.771,20.474,23.541,22.744,24.551,24.693,18.810,22.609,23.452,23.622,21.975,19.857,19.912,18.659,18.736
239,23.461,26.231,33.310,37.015,36.699,38.227,26.989,30.172,20.490,37.123,19.645,21.041,22.856,29.497,26.192,22.147,23.697,25.308,21.348,19.548,20.872,20.472,23.545,22.875,24.814,24.479,18.824,22.756,23.298,23.748,22.154,20.004,19.960,18.800,18.922
240,23.343,25.957,32.783,36.809,36.422,38.408,26.869,29.970,20.483,36.804,19.635,20.976,22.961,29.447,26.379,22.103,23.538,25.238,21.431,19.625,20.679,20.656,23.808,22.752,24.597,24.105,18.798,22.723,23.595,23.669,22.152,19.782,19.957,18.650,18.897
241,23.245,25.705,33.165,35.661,36.680,38.395,26.844,30.199,20.507,37.008,19.597,21.476,23.052,29.334,26.441,22.037,23.797,25.253,21.548,19.698,20.631,20.483,23.676,22.742,24.637,24.867,18.936,22.668,23.588,23.773,22.132,19.916,19.842,18.709,18.794
242,23.376,25.622,33.062,35.313,36.498,38.223,27.052,30.018,20.522,36.910,19.491,21.669,22.923,29.178,26.827,22.003,23.683,25.271,21.525,19.637,20.816,20.562,23.617,22.834,24.690,24.820,18.871,22.406,23.647,23.600,22.191,20.024,19.826,18.582,18.917
243,23.457,25.537,32.777,36.572,36.451,38.472,26.945,30.183,20.446,37.002,19.612,21.378,22.862,29.138,26.565,22.229,23.535,25.115,21.542,19.612,20.774,20.432,23.344,22.812,24.737,24.375,18.810,22.535,23.331,23.724,22.252,19.829,19.812,18.585,18.711
244,23.391,25.428,32.804,37.837,36.597,38.453,26.928,30.102,20.491,36.870,19.542,21.018,22.886,28.958,26.701,22.039,23.815,25.224,21.625,19.588,20.862,20.565,23.506,22.783,24.631,24.165,18.914,22.624,23.463,23.675,22.260,19.976,19.748,18.679,18.808
245,23.423,25.273,32.938,37.380,36.479,38.294,27.011,30.230,20.485,37.168,19.612,20.864,22.922,29.053,26.383,22.015,23.623,25.236,21.251,19.684,20.776,20.579,23.639,22.854,24.676,24.936,18.990,22.572,23.454,23.696,22.184,19.908,19.718,18.609,18.608
246,23.286,25.245,33.157,36.657,36.551,38.101,26.937,29.977,20.437,36.862,19.491,21.116,22.902,28.966,26.397,22.044,23.619,25.144,21.619,19.638,20.745,20.568,23.717,22.660,24.628,24.629,18.855,22.376,23.691,23.632,22.375,20.037,19.713,18.612,18.767
247,23.444,25.201,32.779,38.224,36.575,38.252,26.795,29.977,20.491,36.874,19.441,21.823,23.028,28.876,26.302,21.991,23.757,25.394,21.321,19.691,20.857,20.560,23.553,22.805,24.587,24.287,18.738,22.387,23.510,23.801,22.218,19.933,19.686,18.712,18.878
248,23.316,25.201,32.965,39.365,36.544,38.254,27.046,30.113,20.461,36.957,19.492,21.539,22.994,28.808,26.458,22.124,23.603,25.240,21.314,19.641,20.623,20.553,23.749,22.924,24.679,24.337,18.921,22.369,23.497,23.786,22.169,19.939,19.499,18.453,18.747
249,23.432,25.117,33.000,38.600,36.543,38.353,26.769,30.040,20.437,37.260,19.553,20.978,23.055,28.755,26.608,22.060,23.737,25.333,21.378,19.569,20.763,20.551,23.698,22.759,24.746,25.225,18.874,22.506,23.642,23.623,22.277,19.896,19.609,18.624,18.625
250,23.277,25.109,32.692,37.596,36.411,38.212,27.023,30.223,20.422,36.839,19.545,21.156,23.005,28.713,26.472,22.092,23.639,25.251,21.592,19.582,20.835,20.490,23.467,22.761,24.724,24.661,18.800,22.432,23.501,23.550,22.135,19.900,19.756,18.600,18.764
251,23.407,25.045,32.950,37.207,36.662,38.565,26.921,30.055,20.385,37.090,19.676,20.724,23.019,28.612,26.757,22.099,23.728,25.331,21.635,19.597,20.712,20.544,23.636,22.846,24.762,24.562,18.805,22.432,23.347,23.797,22.152,19.906,19.724,18.671,18.811
252,23.459,25.001,33.132,38.737,36.736,37.912,27.001,30.161,20.444,36.799,19.512,21.171,22.883,28.605,26.935,22.094,23.656,25.314,21.635,19.637,20.726,20.506,23.717,22.762,24.640,24.251,18.938,22.546,23.483,23.669,22.461,19.827,19.571,18.638,18.686
253,23.396,24.991,32.800,40.070,36.630,38.400,27.205,30.110,20.465,36.712,19.599,21.593,22.981,28.436,26.729,22.034,23.677,25.706,21.535,19.603,20.917,20.445,23.700,22.650,24.573,25.088,18.807,22.266,23.638,23.774,22.429,19.912,19.582,18.632,18.800
254,23.448,24.880,33.017,39.165,36.689,38.174,26.877,30.046,20.496,37.121,19.625,21.453,23.028,28.628,26.594,22.002,23.630,26.747,21.589,19.734,20.747,20.514,23.393,22.842,24.695,25.285,18.907,22.609,23.503,23.750,22.047,19.939,19.442,18.656,18.839
255,23.455,24.899,32.791,38.287,36.736,38.060,27.016,30.073,20.482,36.900,19.480,21.152,22.984,28.565,26.533,22.000,23.656,26.565,21.702,19.622,20.790,20.656,23.577,22.956,24.684,24.652,19.014,22.642,23.526,23.790,22.113,19.949,19.724,18.776,18.817
256,23.373,25.009,32.965,39.698,36.576,38.219,26.818,30.141,20.488,36.734,19.606,21.100,22.760,28.580,26.573,22.116,23.479,25.815,21.385,19.613,20.745,20.485,23.479,22.904,24.547,24.537,18.814,22.399,23.271,23.586,22.189,19.996,19.544,18.671,18.772
257,23.448,24.788,32.886,41.763,36.633,38.221,27.037,30.076,20.437,36.607,19.587,21.406,22.978,28.474,26.463,22.092,23.667,25.398,21.518,19.588,20.774,20.535,23.585,22.830,24.419,25.082,18.898,22.321,23.559,23.665,22.189,19.884,19.592,18.709,18.869
258,23.520,24.807,32.884,40.135,36.705,38.155,26.974,30.277,20.500,36.837,19.515,21.618,23.051,28.378,26.533,22.044,23.560,25.462,21.569,19.596,20.723,20.570,23.636,22.863,24.575,25.015,18.819,22.804,23.497,23.809,22.076,19.933,19.426,18.662,18.717
259,23.385,24.831,33.182,40.387,36.789,37.876,26.951,30.165,20.504,36.779,19.534,21.289,22.899,28.168,26.435,22.134,23.667,25.600,21.562,19.674,20.806,20.556,23.604,22.862,24.543,24.783,18.890,22.461,23.595,23.622,22.007,19.871,19.426,18.635,18.694
260,23.355,24.727,32.913,43.137,36.666,37.974,27.074,30.008,20.485,36.719,19.486,21.138,23.029,28.349,26.472,22.032,23.515,25.380,21.338,19.530,20.710,20.606,23.533,22.815,24.872,24.511,18.960,22.225,23.521,23.614,22.186,19.998,19.753,18.641,18.772
261,23.492,24.903,33.045,41.961,36.701,38.102,26.896,30.241,20.426,36.830,19.457,21.191,22.909,28.517,26.530,21.988,23.780,25.444,21.375,19.593,20.776,20.481,23.474,22.847,24.910,25.268,18.781,22.535,23.188,23.694,22.123,19.818,19.560,18.685,18.622
262,23.573,24.836,32.866,44.504,36.856,38.188,27.124,29.998,20.494,36.834,19.565,21.819,22.936,28.275,26.486,22.082,23.622,25.209,21.629,19.647,20.681,20.510,23.568,22.815,24.551,24.994,18.755,22.439,23.510,23.845,22.093,19.967,19.625,18.665,18.875
263,23.505,24.883,32.961,45.011,36.878,38.190,26.910,30.130,20.459,37.027,19.387,21.555,22.881,28.185,26.628,22.030,23.637,25.314,21.642,19.549,20.784,20.562,23.499,22.850,24.706,24.708,18.774,22.432,23.633,23.632,22.066,19.912,19.660,18.609,18.750
264,23.460,24.742,33.250,43.591,36.678,38.122,27.020,30.113,20.486,36.762,19.492,21.358,22.903,28.054,26.781,22.060,23.636,25.423,21.538,19.621,20.713,20.669,23.676,22.844,24.591,24.661,18.729,22.517,23.615,23.624,22.221,19.908,19.716,18.724,18.739
265,23.402,24.854,32.845,44.939,36.773,38.278,27.115,30.177,20.459,36.684,19.594,21.148,22.863,28.336,26.715,21.981,23.605,25.372,21.431,19.679,20.862,20.595,23.516,22.960,24.523,25.584,18.910,22.506,23.470,23.704,22.120,19.808,19.453,18.759,18.764
266,23.355,24.803,32.952,46.537,36.796,38.002,27.012,30.132,20.501,36.852,19.461,21.144,22.873,28.318,26.580,21.998,23.764,25.425,21.408,19.516,20.756,20.553,23.713,22.866,24.708,25.223,18.805,22.365,23.443,23.619,22.189,19.922,19.437,18.700,18.583
267,23.479,24.695,32.907,44.457,36.625,38.035,27.097,30.270,20.478,36.496,19.445,21.146,23.118,28.289,26.509,22.046,23.694,25.294,21.585,19.581,20.667,20.588,23.636,22.799,24.636,24.680,18.869,22.402,23.479,23.721,22.191,19.957,19.528,18.671,18.569
268,23.417,24.907,32.888,42.567,36.928,37.808,27.120,30.146,20.455,36.814,19.423,21.892,22.887,28.148,26.483,21.944,23.550,26.495,21.348,19.644,20.768,20.634,23.717,22.791,24.543,25.431,18.788,22.410,23.515,23.672,22.216,19.812,19.504,18.682,18.506
269,23.544,24.828,32.899,46.850,36.755,38.000,26.880,30.207,20.491,36.632,19.585,21.455,23.015,28.426,26.685,22.105,23.622,27.696,21.314,19.497,20.651,20.578,23.509,22.834,24.732,25.500,18.855,22.458,23.488,23.778,21.914,19.839,19.424,18.709,18.639
270,23.442,24.815,32.744,46.354,36.949,38.314,26.910,30.300,20.484,36.564,19.556,21.220,22.967,28.185,26.545,21.907,23.515,26.706,21.482,19.614,20.798,20.618,23.737,22.876,24.528,25.032,18.826,22.362,23.188,23.637,22.196,19.859,19.458,18.794,18.453
271,23.399,24.871,32.866,44.161,37.025,38.077,27.012,30.289,20.420,36.729,19.483,21.191,23.009,28.273,27.035,21.975,23.644,25.992,21.492,19.679,20.748,20.525,23.518,22.824,24.626,24.693,18.874,22.661,23.143,23.709,22.272,19.876,19.448,18.553,18.594
272,23.431,24.804,32.911,42.887,36.814,38.037,27.137,30.164,20.528,36.699,19.488,21.270,23.074,28.319,26.741,22.020,23.686,25.653,21.615,19.608,20.877,20.605,23.693,22.909,24.758,25.562,18.798,22.384,23.510,23.765,22.184,19.982,19.660,18.603,18.547
273,23.547,24.781,32.882,44.428,37.183,38.020,26.956,30.119,20.505,36.622,19.635,21.882,22.919,28.355,26.591,22.040,23.657,25.554,21.575,19.555,20.880,20.534,23.732,22.737,24.592,25.264,18.864,22.325,23.345,23.671,22.147,19.967,19.635,18.597,18.542
274,23.537,24.855,32.913,45.746,36.916,38.176,26.678,30.125,20.430,36.804,19.473,21.382,23.015,28.247,26.612,21.945,23.822,25.374,21.602,19.629,20.962,20.588,23.636,22.963,24.711,25.058,18.829,22.498,23.425,23.786,22.140,19.978,19.402,18.579,18.522
275,23.552,24.819,32.781,44.209,36.740,38.033,27.055,30.227,20.565,36.732,19.531,21.293,22.922,28.267,26.524,21.964,23.669,25.329,21.605,19.679,20.736,20.584,23.609,22.827,24.620,24.650,18.829,22.362,23.302,23.882,22.252,19.998,19.440,18.726,18.556
276,23.563,24.847,32.707,42.561,36.951,38.139,26.907,30.141,20.505,36.739,19.543,21.154,23.061,28.149,26.776,22.084,23.573,25.723,21.682,19.715,20.768,20.592,23.634,22.945,24.692,25.684,18.810,22.269,23.418,23.701,22.069,19.988,19.517,18.482,18.439
277,23.530,24.829,33.081,42.596,37.183,37.989,26.814,30.227,20.478,36.701,19.533,21.612,22.932,28.353,26.776,22.081,23.457,26.483,21.763,19.621,20.636,20.550,23.764,22.887,24.751,25.249,18.824,22.649,23.277,23.771,22.191,19.835,19.601,18.653,18.483
278,23.548,24.843,32.934,46.143,36.796,38.214,27.164,30.269,20.506,36.899,19.451,21.695,22.931,28.115,26.907,22.053,23.612,26.076,21.385,19.605,20.772,20.508,23.732,22.923,24.567,24.886,18.736,22.469,23.523,23.794,22.022,20.061,19.394,18.753,18.575
279,23.569,24.791,32.729,44.978,36.886,38.088,27.127,30.191,20.549,36.564,19.556,21.307,22.881,28.100,26.906,22.130,23.605,25.604,21.569,19.707,20.840,20.690,24.184,23.038,24.530,24.416,18.943,22.424,23.385,23.673,22.409,19.773,19.434,18.712,18.483
280,23.536,24.932,32.926,42.970,36.935,37.788,27.061,30.055,20.540,36.737,19.479,21.382,22.910,28.192,26.839,22.003,23.735,25.614,21.425,19.585,20.804,20.656,24.143,22.843,24.612,25.809,18.855,22.509,23.597,23.925,22.245,19.949,19.678,18.650,18.531
281,23.533,24.900,33.101,41.383,36.979,38.236,27.116,30.319,20.514,36.918,19.489,21.169,23.000,28.199,26.825,22.013,23.694,25.487,21.438,19.634,20.796,20.605,24.015,22.879,24.616,25.268,18.838,22.491,23.282,23.909,22.167,19.900,19.485,18.526,18.456
282,23.494,24.834,33.072,43.667,36.916,37.921,27.066,30.199,20.475,36.884,19.464,21.421,22.991,28.286,26.633,21.975,23.634,25.536,21.672,19.622,20.856,20.614,23.789,22.858,24.714,24.800,18.776,22.502,23.432,23.706,22.135,19.996,19.566,18.485,18.533
283,23.568,24.868,33.012,45.650,36.937,38.122,26.925,30.231,20.487,36.874,19.575,21.815,23.020,28.318,26.691,21.977,23.623,25.279,21.672,19.667,20.769,20.441,23.855,22.890,24.583,24.455,18.883,22.557,23.345,23.649,22.093,19.961,19.614,18.588,18.589
284,23.489,24.810,32.874,44.165,37.230,37.985,27.179,30.394,20.464,36.775,19.520,21.541,23.052,28.164,26.584,21.941,23.782,25.608,21.502,19.691,20.764,20.556,23.646,22.863,24.727,25.219,18.793,22.399,23.306,23.745,22.255,20.006,19.673,18.553,18.353
