 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12,Mean13,Mean14,Mean15,Mean16,Mean17,Mean18,Mean19,Mean20,Mean21,Mean22,Mean23
305,25.239,27.417,20.361,20.053,22.012,20.334,19.700,19.772,23.258,20.439,18.893,20.914,19.336,24.383,20.213,19.367,19.837,19.209,19.768,20.376,20.265,19.693,17.644
306,24.950,27.516,20.160,19.920,21.774,20.040,19.565,19.925,22.896,20.146,18.483,20.723,19.396,23.878,20.197,19.224,19.722,19.373,19.752,20.427,20.193,19.746,17.654
307,24.891,27.153,19.817,19.764,21.712,19.803,19.529,19.574,22.541,20.122,18.761,20.567,19.320,23.487,20.095,19.045,19.675,19.146,19.734,20.296,20.165,19.531,17.478
308,25.019,26.599,19.603,19.570,21.342,19.666,19.331,19.501,22.299,19.779,18.693,20.630,19.258,23.175,20.248,19.250,19.774,19.180,19.540,20.311,20.158,19.638,17.495
309,24.761,26.159,19.526,19.423,21.226,19.610,19.390,19.456,22.368,19.727,18.790,20.634,19.201,22.994,20.072,18.994,19.724,19.283,19.501,20.132,19.960,19.518,17.422
310,24.837,26.006,19.367,19.488,21.133,19.574,19.318,19.398,22.079,19.427,18.680,20.517,19.154,22.585,20.084,19.003,19.764,19.253,19.522,19.852,19.772,19.565,17.474
311,24.490,25.510,19.271,19.175,20.890,19.520,19.167,19.599,21.717,19.377,18.676,20.485,18.998,22.694,20.031,18.812,19.711,19.107,19.480,19.813,19.713,19.467,17.374
312,24.627,25.394,19.285,19.207,20.465,19.460,19.095,19.349,21.701,19.347,18.490,20.594,18.995,22.264,20.108,18.503,19.738,19.154,19.401,19.647,19.525,19.411,17.526
313,24.516,25.461,19.201,19.167,20.650,19.428,19.123,19.451,21.661,19.154,18.483,20.639,18.870,22.614,20.099,18.653,19.772,19.145,19.356,19.695,19.538,19.421,17.332
314,24.577,25.226,19.192,19.214,20.612,19.458,19.072,19.371,21.599,19.211,18.580,20.490,18.936,22.344,20.094,18.292,19.764,19.188,19.361,19.679,19.583,19.536,17.529
315,24.522,24.968,19.081,19.114,20.353,19.309,18.922,19.387,21.331,19.055,18.659,20.609,18.919,21.964,20.076,18.718,19.785,19.191,19.316,19.611,19.478,19.493,17.353
316,24.444,24.739,19.132,18.968,20.347,19.296,18.969,19.321,21.387,19.136,18.622,20.532,19.282,22.139,20.088,18.607,19.787,19.274,19.246,19.552,19.425,19.415,17.426
317,24.484,24.461,19.277,19.206,20.407,19.273,18.927,19.444,21.378,19.027,18.668,20.408,19.007,21.896,20.047,18.662,19.810,19.175,19.278,19.592,19.453,19.544,17.325
318,24.594,24.735,19.196,19.061,20.296,19.202,19.008,19.419,21.121,19.047,18.617,20.487,19.043,22.273,20.152,18.649,19.601,19.196,19.377,19.517,19.424,19.533,17.142
319,24.352,24.885,19.165,19.092,20.235,19.177,18.899,19.389,21.035,18.980,18.615,20.487,18.884,21.908,20.245,18.435,19.671,19.115,19.348,19.468,19.333,19.468,17.090
320,24.510,24.823,19.190,19.036,20.252,19.325,18.916,19.344,21.002,18.886,18.710,20.557,18.960,21.967,20.220,18.607,19.926,19.162,19.370,19.537,19.428,19.496,17.239
321,24.511,24.409,19.055,19.005,20.121,19.309,18.916,19.339,20.936,18.888,18.566,20.605,19.073,21.961,20.190,18.510,19.789,19.113,19.274,19.485,19.375,19.418,17.225
322,24.333,24.299,19.162,18.874,20.051,19.054,18.739,19.210,20.944,18.799,18.659,20.494,18.825,21.822,20.139,18.575,19.705,19.078,19.209,19.472,19.395,19.292,17.190
323,24.274,24.107,19.016,18.956,20.002,19.224,18.796,19.234,20.792,18.680,18.498,20.553,18.943,21.671,20.170,18.292,19.842,19.123,19.217,19.603,19.493,19.438,17.242
324,24.572,23.682,19.109,19.039,19.962,19.384,18.853,19.387,20.728,18.586,18.654,20.399,18.905,21.662,20.198,18.321,19.690,19.084,19.138,19.453,19.350,19.404,17.087
325,25.638,25.950,19.774,19.704,21.623,21.652,18.933,20.608,22.154,20.695,18.773,20.865,19.142,22.294,20.130,19.195,19.641,19.116,19.728,19.728,19.633,19.521,17.235
326,26.312,27.636,20.690,20.719,22.763,22.592,19.534,21.307,24.802,21.878,18.854,21.032,19.524,23.380,20.220,19.497,19.814,19.371,20.095,20.187,20.024,19.706,17.436
327,27.064,28.063,21.414,21.240,23.391,23.184,20.087,21.772,25.705,22.429,18.920,21.244,19.886,23.908,20.169,19.964,19.884,19.360,20.287,20.387,20.181,19.811,17.505
328,27.243,28.221,21.826,21.828,23.929,23.426,20.223,21.865,26.252,22.630,19.061,21.452,20.175,24.187,20.225,19.971,19.800,19.553,20.393,20.588,20.360,19.910,17.540
329,27.345,28.265,22.144,22.170,24.451,23.430,20.677,21.866,26.268,22.615,19.305,21.483,20.521,24.682,20.250,19.818,19.783,19.432,20.368,20.824,20.569,20.061,17.415
330,27.433,28.005,22.019,22.204,24.609,23.182,21.059,21.882,26.420,22.434,19.337,21.420,20.571,24.866,20.286,19.903,19.833,19.608,20.360,20.880,20.690,20.140,17.678
331,27.549,27.657,22.169,22.133,24.878,23.296,21.468,22.157,26.432,22.739,19.388,21.391,20.607,25.039,20.281,19.873,19.785,19.732,20.267,21.015,20.795,20.188,17.612
332,27.893,27.451,22.399,22.264,24.760,23.255,21.988,22.435,26.304,23.007,19.463,21.221,20.571,25.264,20.162,19.990,19.952,19.760,20.427,21.471,21.248,20.128,17.689
333,27.943,27.523,22.325,21.905,24.845,22.986,22.125,22.385,26.258,22.901,19.766,21.323,20.950,25.501,20.111,20.049,19.804,19.667,20.254,21.496,21.251,20.260,17.661
334,28.184,26.789,22.039,21.498,24.950,23.181,22.161,22.255,26.181,22.958,19.771,20.952,20.829,25.356,20.288,19.925,19.837,19.717,20.063,21.681,21.374,20.163,17.471
335,27.646,26.318,21.955,21.298,25.002,22.810,22.027,22.114,25.266,22.705,19.793,21.115,20.900,24.991,20.194,20.049,19.833,19.699,20.094,21.508,21.244,20.235,17.547
336,27.553,26.391,21.817,21.095,24.925,22.715,22.114,21.968,24.985,22.779,19.705,21.462,20.569,24.890,20.187,19.727,19.779,19.615,20.017,21.555,21.246,20.150,17.595
337,27.418,26.119,21.459,20.837,24.508,21.957,21.842,21.820,24.262,22.375,19.441,21.118,20.377,24.872,20.267,19.562,19.783,19.521,20.024,21.187,20.949,20.115,17.585
338,27.211,25.776,20.886,20.563,23.968,21.291,21.421,21.333,24.019,21.916,19.141,20.813,19.900,24.404,20.267,19.656,19.797,19.381,19.990,20.925,20.680,19.825,17.675
339,26.757,25.292,20.420,20.398,23.374,20.819,21.214,20.861,23.405,21.687,19.120,20.826,19.998,23.866,20.253,19.318,19.781,19.342,19.920,20.652,20.490,19.775,17.526
340,26.347,25.075,20.331,20.141,22.864,20.560,20.899,20.463,23.200,21.189,18.951,20.691,19.770,23.478,20.174,19.182,19.698,19.361,19.770,20.595,20.355,19.868,17.599
341,26.267,24.862,19.859,19.878,22.391,20.352,20.629,20.351,22.985,21.065,18.763,20.592,19.637,23.036,20.123,19.136,19.865,19.298,19.669,20.353,20.155,19.710,17.394
342,25.747,24.539,19.691,19.738,22.075,20.065,20.521,20.132,22.659,20.677,18.793,20.574,19.538,22.549,20.182,19.006,19.776,19.271,19.587,20.225,20.042,19.690,17.675
343,25.879,24.304,19.576,19.658,21.750,19.897,20.223,19.802,22.208,20.345,18.768,20.624,19.386,22.401,20.123,18.994,19.743,19.156,19.594,19.900,19.754,19.575,17.422
344,25.522,24.188,19.465,19.459,21.508,19.588,19.991,19.759,22.121,20.199,18.583,20.578,19.382,21.899,20.179,19.175,19.791,19.139,19.484,19.919,19.737,19.460,17.460
345,25.263,24.028,19.216,19.498,21.327,19.468,19.814,19.560,22.104,20.263,18.634,20.681,19.265,21.816,20.101,18.987,19.719,19.172,19.508,19.655,19.525,19.335,17.221
346,25.159,24.083,19.216,19.282,20.917,19.384,19.626,19.483,21.796,19.975,18.683,20.647,19.100,21.602,20.037,19.052,19.643,19.172,19.382,19.744,19.621,19.354,17.415
347,24.929,23.567,19.132,19.184,20.640,19.395,19.385,19.444,21.836,19.797,18.578,20.546,19.164,21.840,20.066,18.857,19.648,19.193,19.336,19.549,19.453,19.438,17.197
348,25.002,23.706,19.193,19.122,20.416,19.296,19.515,19.472,21.593,19.722,18.595,20.437,19.019,21.558,20.108,18.786,19.683,19.132,19.266,19.537,19.428,19.357,17.183
349,24.738,23.513,19.189,19.129,20.443,19.366,19.284,19.488,21.522,19.700,18.693,20.611,18.979,21.528,20.079,18.737,19.753,19.180,19.266,19.363,19.238,19.458,17.311
350,24.868,23.351,19.019,19.119,20.320,19.195,19.175,19.355,21.447,19.605,18.627,20.531,19.066,21.632,20.119,18.938,19.644,19.059,19.268,19.392,19.228,19.383,17.138
351,24.619,23.284,19.019,18.957,20.167,19.256,19.084,19.342,21.239,19.514,18.493,20.529,19.142,21.380,20.044,18.506,19.688,19.119,19.165,19.376,19.255,19.337,17.045
352,24.776,23.747,18.922,18.964,20.094,19.265,18.963,19.307,21.187,19.251,18.551,20.378,19.083,21.398,20.113,18.591,19.620,19.167,19.240,19.391,19.265,19.274,17.118
353,24.551,23.674,19.024,18.949,20.072,19.101,19.039,19.351,21.069,19.300,18.732,20.460,18.960,21.297,20.098,18.633,19.576,19.072,19.156,19.335,19.166,19.329,17.235
354,24.499,23.256,18.952,18.934,20.121,18.958,18.931,19.232,20.840,19.333,18.615,20.510,18.818,21.537,20.067,18.756,19.597,19.005,19.264,19.204,19.031,19.308,16.913
355,24.295,23.192,18.894,18.915,19.922,19.034,18.936,19.182,20.669,19.146,18.507,20.380,18.808,21.623,20.014,18.760,19.625,18.986,19.207,19.395,19.243,19.392,17.097
356,24.428,23.034,18.970,18.866,20.158,19.108,18.775,19.152,20.688,19.007,18.651,20.403,18.969,21.320,19.976,18.909,19.679,18.943,19.152,19.215,19.120,19.332,17.104
357,24.177,22.846,18.948,18.776,19.944,19.220,18.772,19.299,20.588,19.089,18.661,20.510,18.964,21.344,20.066,18.636,19.466,18.877,19.062,19.323,19.131,19.110,17.125
358,24.347,22.869,18.882,18.680,20.023,19.117,18.786,19.226,20.516,19.077,18.639,20.489,18.839,21.323,20.013,18.597,19.660,19.019,19.171,19.161,19.062,19.246,17.097
359,24.234,22.872,18.846,18.777,19.857,19.222,18.842,19.260,20.574,18.876,18.527,20.511,18.820,21.362,20.025,18.549,19.589,19.057,19.078,19.169,19.051,19.331,17.142
360,24.352,22.497,18.835,18.799,19.896,19.051,18.691,19.369,20.453,18.774,18.485,20.523,18.803,21.412,20.051,18.438,19.749,19.045,19.128,19.107,19.039,19.171,17.208
361,24.250,23.062,18.909,18.878,19.801,19.079,18.693,19.210,20.530,18.993,18.610,20.576,18.860,21.460,20.067,18.506,19.759,19.045,19.148,19.173,19.036,19.267,17.173
362,24.354,24.011,19.448,19.929,20.519,19.581,18.973,19.390,23.925,21.181,18.856,25.492,19.427,21.691,21.263,18.698,19.909,19.686,19.118,19.660,19.521,19.431,17.388
363,24.447,25.515,19.795,20.369,20.830,19.433,18.895,19.189,26.326,21.538,18.968,26.490,19.836,21.371,21.730,18.893,19.871,19.753,19.203,19.675,19.575,19.538,17.436
364,24.090,25.755,19.730,20.486,20.879,19.285,19.137,19.246,26.073,20.784,19.112,25.676,20.047,21.148,21.175,18.971,19.800,19.809,19.164,19.676,19.595,19.503,17.374
365,24.272,25.427,19.771,20.611,21.020,19.173,19.129,19.080,25.362,20.581,18.976,24.866,19.813,21.522,20.733,18.821,19.789,19.701,19.100,19.745,19.655,19.408,17.152
366,24.172,25.133,19.549,20.388,21.015,19.202,19.131,19.125,25.399,20.325,19.041,24.174,19.727,21.326,20.408,18.646,19.650,19.604,19.265,19.811,19.676,19.460,17.097
367,24.191,25.078,19.547,20.231,20.952,19.153,19.053,19.226,25.237,20.578,19.076,24.105,19.697,21.205,20.354,18.539,19.702,19.675,19.158,19.845,19.661,19.456,17.194
368,24.208,24.852,19.373,20.077,20.588,19.096,19.153,18.991,25.067,20.268,19.063,23.670,19.303,21.003,20.199,18.455,19.757,19.812,19.040,19.816,19.752,19.368,17.142
369,24.130,24.714,19.318,19.689,20.522,19.170,19.047,19.157,24.468,19.844,18.995,23.338,19.310,21.089,20.112,18.422,19.553,19.850,19.087,19.605,19.580,19.364,17.263
370,24.092,24.489,19.141,19.548,20.350,18.978,18.939,19.102,24.143,19.834,18.924,23.406,19.258,21.068,20.098,18.442,19.652,19.545,19.117,19.819,19.719,19.322,17.152
371,24.172,24.498,19.078,19.357,20.305,19.054,18.911,18.986,23.628,19.586,18.912,23.086,19.192,21.122,20.069,18.396,19.728,19.473,19.024,19.655,19.591,19.349,16.972
372,24.248,24.172,19.108,19.403,20.065,19.087,18.972,19.009,23.285,19.273,18.824,22.687,19.036,21.199,20.123,18.182,19.663,19.425,18.986,19.664,19.575,19.218,17.111
373,23.971,24.294,19.013,19.255,20.060,19.083,18.741,19.082,22.813,19.104,18.678,22.265,18.976,21.047,19.951,18.360,19.620,19.369,19.020,19.605,19.559,19.171,17.104
374,24.097,24.106,19.013,19.260,20.104,18.989,18.783,19.109,22.632,19.097,18.600,21.901,19.047,20.923,20.005,18.321,19.510,19.280,19.005,19.404,19.290,19.253,16.972
375,23.893,23.771,18.982,19.100,20.033,19.112,18.671,19.036,22.520,19.124,18.578,21.952,18.839,20.914,20.073,18.448,19.658,19.349,18.977,19.547,19.502,19.272,17.052
376,23.957,23.888,18.916,19.151,20.032,19.146,18.791,19.139,22.274,18.960,18.610,21.519,19.050,21.039,20.009,18.198,19.624,19.361,18.961,19.548,19.453,19.365,16.972
377,23.905,23.563,18.994,19.111,20.071,19.162,18.744,19.087,22.135,18.975,18.527,21.319,18.931,20.991,19.929,18.302,19.635,19.228,19.028,19.485,19.439,19.264,17.125
378,23.993,23.630,18.999,18.988,20.033,19.099,18.676,19.278,22.328,18.710,18.644,21.368,19.024,21.134,20.073,18.422,19.719,19.242,18.919,19.563,19.425,19.129,17.066
379,24.073,23.164,18.954,19.026,19.866,19.130,18.715,19.020,21.701,18.782,18.529,20.851,19.009,20.955,20.109,18.445,19.521,19.159,19.008,19.379,19.300,19.228,16.941
380,23.899,22.950,19.046,18.876,19.879,19.117,18.562,19.005,21.530,18.911,18.507,20.758,18.765,20.911,19.843,18.295,19.584,19.199,18.988,19.373,19.269,19.150,16.875
381,24.010,22.688,18.961,18.876,19.866,19.094,18.688,19.178,21.301,18.752,18.444,20.555,18.993,20.917,20.017,18.081,19.384,19.089,18.906,19.180,19.127,19.242,17.007
382,23.754,22.484,18.984,18.944,19.701,19.067,18.691,18.991,21.364,18.851,18.563,20.674,18.889,20.938,19.996,18.010,19.616,19.291,18.785,19.195,19.167,19.093,17.052
383,23.955,22.534,18.901,18.776,19.793,19.099,18.524,19.319,21.428,18.809,18.571,20.576,18.865,21.338,20.052,17.893,19.850,19.062,18.876,19.324,19.259,19.218,17.080
384,23.785,22.281,18.987,19.019,19.706,18.987,18.643,18.977,21.121,18.692,18.517,20.431,18.943,20.849,19.919,18.055,19.595,19.061,18.876,19.112,19.038,19.274,17.125
385,23.844,22.078,18.891,18.923,19.769,19.083,18.523,19.175,20.900,18.779,18.561,20.447,18.770,20.988,19.895,18.088,19.568,19.056,18.978,19.227,19.163,19.289,17.038
386,23.740,21.893,18.940,18.917,19.760,19.058,18.697,19.055,20.823,18.655,18.632,20.405,18.979,20.846,19.941,18.123,19.618,19.207,18.827,19.111,19.042,19.210,17.014
387,23.991,22.005,18.952,18.918,19.676,19.128,18.568,19.216,20.636,18.566,18.517,20.515,18.770,20.985,19.973,17.909,19.595,19.029,18.890,19.205,19.100,19.233,17.048
388,23.787,21.808,19.019,18.917,19.828,19.097,18.635,19.137,20.545,18.633,18.537,20.258,18.853,20.947,20.025,18.097,19.553,19.111,18.939,19.099,19.024,19.206,17.093
389,23.813,21.682,18.970,18.840,19.802,19.278,18.694,19.055,20.559,18.710,18.683,20.532,18.799,20.973,19.965,17.925,19.627,19.102,18.924,19.041,18.957,19.239,17.100
390,23.879,21.612,18.942,18.832,19.775,19.121,18.604,18.959,20.528,18.658,18.551,20.431,18.915,20.979,20.092,17.951,19.622,19.131,18.975,19.161,19.094,19.167,16.900
391,23.719,21.550,18.831,18.759,19.716,19.193,18.691,19.194,20.489,18.702,18.510,20.494,18.782,20.950,20.040,18.032,19.696,19.043,18.936,19.051,18.993,19.307,17.021
392,23.834,21.476,18.933,18.842,19.756,19.063,18.510,19.242,20.245,18.605,18.573,20.433,18.841,21.092,20.050,17.912,19.648,19.099,18.921,19.080,19.053,19.096,16.862
393,23.922,21.367,18.927,18.801,19.694,19.168,18.543,19.187,20.283,18.643,18.578,20.456,18.924,20.902,20.032,18.101,19.620,19.094,18.852,19.177,19.086,19.135,17.038
394,23.692,21.284,18.937,18.806,19.689,19.175,18.627,19.020,20.362,18.660,18.576,20.324,18.896,20.994,20.004,17.773,19.698,19.003,18.944,19.119,19.038,19.160,16.962
395,24.014,21.157,19.001,18.813,19.778,19.070,18.573,19.134,20.143,18.581,18.546,20.477,18.908,20.831,19.974,17.860,19.650,19.150,18.899,19.095,19.007,19.261,16.910
396,23.778,21.164,18.922,18.680,19.735,19.319,18.498,19.189,20.137,18.625,18.515,20.427,18.803,21.119,20.022,17.968,19.568,19.116,18.981,19.015,18.938,19.221,17.149
397,23.825,20.995,18.960,18.728,19.667,19.125,18.612,19.020,20.139,18.623,18.593,20.384,18.874,20.958,19.986,17.942,19.529,19.146,18.924,18.997,18.987,19.212,17.014
398,23.846,21.026,19.057,18.646,19.658,19.101,18.660,19.014,20.025,18.583,18.517,20.279,18.810,21.187,20.033,17.932,19.639,19.054,18.928,19.047,18.935,19.142,17.010
399,23.830,20.802,18.945,18.724,19.736,19.088,18.612,19.061,19.933,18.638,18.634,20.429,18.879,21.045,19.846,17.984,19.745,19.123,18.863,19.037,18.951,19.244,17.242
400,23.846,20.695,18.937,18.779,19.719,19.125,18.621,19.034,20.019,18.737,18.471,20.494,18.718,21.012,20.005,17.786,19.530,19.053,18.957,18.989,18.892,19.212,17.059
401,23.638,20.722,18.864,18.760,19.587,19.078,18.587,19.091,19.996,18.682,18.624,20.250,18.910,21.098,19.982,17.909,19.734,19.021,18.965,18.980,18.934,19.260,17.024
402,23.780,20.657,18.903,18.748,19.624,19.197,18.562,19.114,20.052,18.548,18.595,20.344,18.836,21.148,19.937,17.958,19.572,19.124,18.981,18.996,18.906,19.058,16.979
403,23.655,20.646,18.949,18.803,19.698,19.060,18.690,19.116,19.942,18.710,18.549,20.309,18.827,21.187,20.051,17.818,19.570,19.094,18.923,19.012,18.965,19.146,16.920
404,23.898,20.631,18.952,18.718,19.810,19.090,18.488,19.068,19.886,18.687,18.602,20.462,18.789,21.142,19.984,17.948,19.532,19.056,18.868,18.952,18.884,19.212,17.114
405,23.804,20.381,18.861,18.714,19.716,19.173,18.630,19.308,19.877,18.593,18.524,20.439,18.969,21.024,19.932,17.909,19.635,19.032,18.860,19.057,18.970,19.124,17.021
406,23.756,20.532,18.970,18.724,19.760,19.081,18.563,19.155,19.821,18.434,18.559,20.193,18.761,20.754,20.046,17.773,19.555,19.113,18.863,19.083,18.999,19.228,16.858
407,23.778,20.386,19.051,18.738,19.692,18.987,18.546,19.216,19.842,18.685,18.578,20.397,18.704,20.914,20.014,17.808,19.778,19.073,18.917,19.009,18.907,19.212,16.879
408,23.738,20.412,18.853,18.835,19.748,19.016,18.502,19.148,19.676,18.618,18.576,20.403,18.822,21.050,19.990,17.938,19.629,19.061,18.884,19.051,18.997,19.293,17.028
409,23.636,20.328,18.948,18.736,19.688,19.094,18.607,19.114,19.917,18.568,18.576,20.359,18.872,21.065,19.947,17.834,19.650,19.078,18.895,18.963,18.915,19.215,16.758
410,21.556,19.232,18.768,18.277,18.759,18.764,17.618,18.048,18.601,17.903,17.729,18.630,18.171,18.650,18.708,17.292,18.669,18.624,18.564,18.169,18.224,18.708,16.215
411,21.286,19.276,18.607,18.214,18.646,18.693,17.697,17.970,18.505,18.000,17.698,18.735,18.227,18.748,18.656,17.338,18.789,18.736,18.535,18.037,18.090,18.649,16.370
412,21.352,19.214,18.630,18.247,18.703,18.668,17.604,18.100,18.403,18.040,17.763,18.813,18.206,18.641,18.746,17.390,18.641,18.651,18.596,18.185,18.213,18.706,16.381
413,21.362,19.089,18.604,18.389,18.676,18.684,17.499,18.034,18.474,17.948,17.883,18.857,18.232,18.801,18.725,17.416,18.776,18.723,18.583,18.136,18.167,18.761,16.374
414,21.568,19.237,18.723,18.296,18.712,18.829,17.619,18.009,18.457,17.881,17.724,18.698,18.073,18.783,18.653,17.455,18.856,18.635,18.581,18.181,18.213,18.706,16.349
415,24.542,23.146,19.415,19.143,21.035,20.948,18.604,19.986,20.823,19.866,18.659,20.821,18.983,21.418,20.137,18.049,19.812,19.226,19.314,19.080,18.966,19.390,17.142
416,25.049,24.826,20.067,19.306,21.994,22.374,18.671,20.881,21.954,20.792,18.634,21.074,19.363,21.988,20.067,18.497,19.673,19.188,19.606,19.231,19.126,19.400,17.311
417,25.336,25.260,20.478,19.452,22.588,22.671,18.838,20.877,22.640,21.246,18.885,20.937,19.543,22.457,20.107,18.834,19.606,19.287,19.716,19.281,19.158,19.450,17.228
418,25.659,24.875,20.643,19.510,22.805,22.780,18.835,20.898,22.649,21.591,19.029,20.861,19.616,22.766,20.079,18.964,19.789,19.287,19.834,19.383,19.296,19.447,17.280
419,25.546,24.700,20.865,19.714,22.679,22.327,18.986,21.207,22.933,21.618,18.939,20.840,19.678,22.715,20.126,18.763,19.736,19.285,19.594,19.372,19.243,19.510,17.277
420,25.806,25.136,20.994,19.519,23.454,22.504,19.123,21.426,23.185,21.908,19.034,20.906,19.815,22.979,20.079,18.919,19.702,19.266,19.697,19.580,19.487,19.717,17.370
421,26.236,24.843,21.187,19.485,23.741,22.551,19.334,21.422,23.603,22.055,19.063,20.796,19.924,23.240,20.104,18.997,19.721,19.239,19.749,19.696,19.538,19.774,17.519
422,26.432,25.489,21.273,19.600,23.597,22.475,19.225,21.342,23.410,22.119,19.139,20.786,20.204,23.027,20.092,19.049,19.648,19.312,19.772,19.667,19.557,19.936,17.529
423,26.766,25.791,21.504,19.828,24.276,22.922,19.540,21.560,23.642,22.119,19.183,20.973,20.346,23.504,20.138,19.205,19.591,19.277,19.701,19.816,19.696,20.028,17.623
424,26.640,25.758,21.474,19.854,24.057,22.518,19.711,21.560,23.466,22.065,19.344,20.708,20.232,23.635,20.112,19.120,19.620,19.191,19.702,19.963,19.783,19.907,17.571
425,26.702,25.851,21.435,19.872,24.339,22.673,19.797,21.692,23.607,22.211,19.346,20.824,20.410,23.629,20.170,19.237,19.759,19.298,19.632,20.067,19.972,20.085,17.651
426,26.726,25.560,21.564,19.896,24.036,22.798,19.995,21.611,23.642,22.181,19.498,20.718,20.325,23.967,20.142,19.156,19.719,19.282,19.714,20.193,20.054,19.932,17.588
427,26.579,25.060,21.195,19.844,24.039,22.211,20.173,21.426,23.048,21.856,19.534,20.761,20.213,23.843,20.184,19.110,19.787,19.220,19.550,20.188,20.045,19.901,17.540
428,26.523,25.120,21.187,19.850,23.910,22.417,20.382,21.455,22.559,21.923,19.332,20.758,20.211,23.694,20.123,19.179,19.722,19.150,19.630,20.272,20.112,20.108,17.612
429,26.757,24.872,21.432,19.929,24.089,22.379,20.395,21.715,22.301,21.878,19.241,20.897,20.175,23.976,20.249,19.208,19.749,19.054,19.591,20.313,20.158,20.089,17.696
430,26.797,25.656,21.319,19.886,24.297,22.128,20.349,21.588,21.936,22.151,19.251,20.708,20.149,24.074,20.217,19.104,19.869,19.223,19.582,20.288,20.121,20.082,17.682
431,26.064,25.455,21.154,19.844,24.303,21.879,20.580,21.077,21.509,21.685,19.161,20.706,20.142,23.291,20.024,19.127,19.643,19.140,19.616,20.144,19.981,20.068,17.668
432,26.184,25.044,21.055,19.791,24.216,21.872,20.607,21.041,21.293,21.618,18.927,20.821,20.204,22.976,19.939,19.153,19.584,19.253,19.648,20.183,20.065,19.900,17.592
433,25.998,25.153,20.577,19.680,23.686,21.491,20.496,20.797,21.231,21.422,18.776,20.609,19.701,22.700,20.098,18.597,19.717,19.269,19.575,19.971,19.896,19.931,17.401
434,25.638,24.860,20.337,19.269,23.460,20.848,20.259,20.408,21.208,21.104,18.739,20.615,19.704,22.561,20.017,18.776,19.658,19.266,19.490,19.745,19.667,19.810,17.592
435,25.317,25.172,20.061,19.434,22.750,20.522,19.939,20.226,20.726,20.633,18.622,20.653,19.552,22.258,19.908,18.782,19.582,19.172,19.385,19.807,19.645,19.660,17.509
436,25.276,24.756,19.721,19.177,22.448,20.126,19.998,20.198,20.586,20.407,18.707,20.662,19.178,22.122,20.079,18.584,19.656,19.084,19.288,19.580,19.444,19.737,17.315
437,24.932,24.404,19.505,19.151,21.953,20.007,19.622,19.799,20.601,20.310,18.607,20.647,19.327,21.976,19.952,18.575,19.504,19.183,19.214,19.437,19.363,19.597,17.343
438,24.756,24.295,19.450,19.054,21.780,19.810,19.423,19.631,20.391,20.251,18.549,20.584,19.384,21.623,20.096,18.640,19.631,19.186,19.132,19.497,19.355,19.560,17.377
439,24.716,23.700,19.313,18.961,21.397,19.614,19.365,19.576,20.376,19.715,18.612,20.536,19.244,21.496,20.096,18.545,19.574,19.075,19.153,19.505,19.372,19.497,17.280
440,24.811,23.315,19.321,19.031,21.275,19.491,19.388,19.460,20.185,19.883,18.490,20.431,19.164,21.733,20.182,18.519,19.527,19.030,19.061,19.241,19.177,19.450,17.197
441,22.198,21.456,18.864,18.558,19.294,18.995,18.140,18.392,18.950,18.561,17.849,19.103,18.573,19.208,18.975,17.614,18.880,18.860,18.900,18.501,18.537,19.018,16.574
442,24.614,23.029,19.183,18.852,20.735,19.366,19.098,19.298,20.114,19.372,18.707,20.477,19.062,21.095,19.986,18.432,19.747,19.146,19.089,19.245,19.111,19.403,17.284
443,22.262,21.073,18.931,18.395,19.243,18.883,18.111,18.376,18.875,18.459,17.944,19.145,18.550,19.006,19.025,17.640,18.899,18.704,19.018,18.492,18.509,19.014,16.557
444,22.272,21.024,18.829,18.378,19.081,19.018,18.022,18.389,18.967,18.390,17.910,19.059,18.564,19.208,19.009,17.802,18.970,18.788,18.849,18.408,18.435,18.913,16.557
445,22.293,20.924,18.807,18.282,19.119,18.901,18.003,18.344,18.988,18.640,17.959,19.126,18.469,19.226,19.090,17.607,18.827,18.812,18.871,18.383,18.402,18.910,16.488
446,22.307,21.015,18.901,18.517,19.089,18.986,17.902,18.308,18.838,18.273,17.768,19.092,18.545,19.024,19.013,17.581,18.939,18.793,18.819,18.260,18.333,18.951,16.588
447,22.059,20.719,18.751,18.451,19.006,18.877,18.037,18.335,18.748,18.444,17.993,19.258,18.410,19.024,19.001,17.630,18.983,18.632,18.882,18.397,18.452,18.889,16.581
448,21.995,20.742,18.810,18.310,19.003,19.000,17.963,18.357,18.771,18.402,17.898,19.208,18.424,19.270,19.007,17.646,18.992,18.849,18.766,18.425,18.464,18.961,16.578
449,22.159,20.675,18.723,18.413,18.973,18.832,17.952,18.390,18.888,18.454,17.839,19.200,18.389,19.027,19.038,17.633,18.971,18.696,18.790,18.317,18.325,18.783,16.612
450,21.938,20.666,18.825,18.357,19.009,18.825,18.036,18.324,18.834,18.352,17.807,19.212,18.431,18.982,18.960,17.627,18.958,18.838,18.691,18.405,18.390,18.915,16.588
451,22.028,20.549,18.663,18.473,18.825,18.863,17.995,18.310,18.686,18.409,17.963,19.139,18.493,19.157,19.024,17.549,18.871,18.755,18.712,18.195,18.294,18.888,16.668
