 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12,Mean13,Mean14,Mean15,Mean16,Mean17,Mean18,Mean19,Mean20,Mean21,Mean22,Mean23
248,194.071,162.429,146.904,136.163,151.732,156.321,145.683,155.503,153.911,141.412,126.793,173.061,137.680,190.460,164.156,132.136,166.776,141.424,152.990,127.707,127.364,157.694,85.263
249,193.156,161.961,145.624,133.793,149.478,153.354,144.473,155.367,152.143,145.169,126.095,173.282,138.692,194.668,166.306,128.968,165.616,142.330,154.230,129.704,129.108,155.803,86.958
250,193.477,157.122,144.654,135.548,151.045,154.029,141.624,155.135,152.642,142.491,125.961,168.330,141.460,187.766,162.648,131.812,165.890,141.782,153.217,126.499,126.478,157.872,86.619
251,194.179,159.955,145.012,137.153,151.881,155.458,143.041,152.865,152.256,142.799,126.588,171.034,135.910,188.590,163.198,125.825,170.224,142.613,151.593,130.847,131.193,156.933,87.408
252,192.674,155.966,144.907,134.922,151.620,155.412,143.495,154.560,149.121,145.280,129.766,170.126,135.464,190.727,165.833,127.536,167.156,145.532,152.546,127.963,127.668,154.543,87.713
253,193.527,158.240,146.759,131.689,150.591,153.226,141.382,152.815,149.154,140.985,124.500,174.555,139.111,191.045,163.793,130.812,165.838,142.022,152.087,126.623,126.548,155.607,83.927
254,195.194,154.732,143.096,138.226,152.937,153.587,142.285,155.627,147.006,139.581,121.207,167.454,138.277,190.312,161.784,128.344,164.538,145.013,152.875,126.595,124.188,155.314,86.346
255,191.516,156.279,145.768,134.957,153.314,156.040,140.273,154.916,145.931,140.072,127.517,170.971,134.711,193.647,162.734,124.990,166.603,142.416,152.727,130.065,129.498,158.032,87.062
256,192.395,155.282,143.378,135.075,148.950,151.626,140.945,153.738,148.846,142.335,124.702,169.433,135.780,188.240,163.751,128.854,165.620,141.962,151.492,128.097,128.186,155.953,89.931
257,192.763,157.110,144.681,132.442,149.145,152.567,142.053,157.030,147.372,143.030,123.407,166.008,136.832,191.941,162.366,124.773,165.068,141.459,151.343,126.181,126.352,157.214,87.419
258,191.435,153.352,145.172,136.087,151.392,153.769,139.493,153.629,143.827,141.794,127.537,169.057,136.768,192.656,162.810,129.055,167.342,141.296,153.572,126.628,127.387,154.168,88.142
259,192.461,151.747,144.538,132.978,152.389,154.209,142.340,153.517,147.744,138.578,129.188,166.506,139.166,191.576,164.113,123.295,164.966,140.000,153.282,128.999,128.067,156.062,87.408
260,194.577,152.425,144.534,134.345,148.401,154.617,144.006,156.307,145.555,140.658,127.278,167.676,137.616,193.243,161.502,127.646,164.175,141.379,153.357,127.612,126.799,155.361,84.107
261,191.322,149.414,146.043,133.367,147.878,156.152,138.778,154.731,147.258,140.687,129.366,170.424,139.000,191.273,162.250,130.727,166.065,140.567,152.431,128.117,127.426,151.618,84.900
262,193.099,149.709,144.664,134.801,149.377,154.581,137.465,153.189,147.443,141.978,127.673,166.076,135.422,190.682,160.179,130.136,166.019,141.717,151.497,125.899,126.501,155.893,84.298
263,190.276,152.245,147.901,132.466,150.667,153.545,139.385,152.676,146.397,138.469,125.615,167.214,139.102,187.478,162.095,127.815,165.631,141.850,152.353,125.419,126.154,154.476,86.979
264,193.563,151.174,144.714,133.918,151.926,152.108,140.239,150.952,147.268,133.692,122.546,167.773,136.254,186.205,162.109,126.081,161.909,142.666,152.556,128.008,127.783,155.194,86.626
265,189.043,151.700,145.897,134.049,147.332,153.390,139.566,154.189,146.331,137.757,126.329,173.309,137.649,189.742,162.013,126.844,165.707,141.943,153.633,127.092,126.939,156.372,80.066
266,192.943,151.554,149.753,132.697,148.451,152.912,141.732,154.132,145.287,140.702,123.927,168.170,137.953,191.570,162.928,126.205,165.234,142.774,153.340,124.883,124.463,155.312,84.716
267,192.433,147.201,145.714,131.223,146.425,152.491,138.672,155.715,145.183,142.730,128.788,164.945,134.379,188.033,162.020,126.266,166.559,142.920,152.970,127.132,127.987,155.396,84.073
268,191.731,151.693,144.135,134.653,149.011,152.765,139.749,151.884,141.894,140.027,123.476,166.216,139.254,190.193,161.730,127.094,166.629,142.299,153.769,128.177,127.873,151.717,86.692
269,192.445,151.836,148.151,139.412,147.674,153.874,139.881,154.396,142.435,139.243,124.441,170.053,137.514,191.184,159.233,129.406,164.582,143.449,150.036,126.483,127.483,157.000,84.647
270,184.260,162.222,139.198,133.340,146.578,158.054,131.144,160.497,143.817,142.734,113.793,161.302,122.441,181.169,150.214,119.607,151.804,130.223,141.394,118.508,118.035,145.586,82.484
271,196.834,180.511,152.828,144.122,161.860,173.818,137.928,170.688,168.118,163.757,122.680,167.313,128.045,187.451,148.321,126.834,151.869,132.903,146.830,120.775,119.757,149.788,83.138
272,195.083,180.192,161.064,145.752,163.572,178.791,143.298,176.144,174.516,172.330,125.488,166.347,140.211,192.481,148.747,124.792,152.283,135.513,147.911,126.251,124.827,151.011,80.505
273,196.858,183.565,168.075,151.672,162.083,176.762,151.507,176.007,179.416,178.851,130.707,167.603,143.652,197.786,150.549,125.883,152.378,132.737,151.918,129.037,126.822,154.900,77.789
274,196.050,180.414,168.757,151.923,163.323,171.960,158.490,176.107,180.062,182.878,138.576,164.170,145.145,199.169,149.175,124.864,152.392,130.422,146.891,130.217,128.277,155.603,79.266
275,196.057,178.826,169.364,150.393,159.026,172.984,168.888,171.665,182.206,183.945,140.790,161.168,148.678,198.202,148.156,126.646,154.548,135.229,150.105,132.231,130.211,157.633,77.796
276,197.490,181.450,173.979,154.429,163.606,166.875,172.066,174.152,180.058,185.290,141.083,165.189,146.922,203.368,149.388,128.565,152.928,134.323,147.103,132.573,130.675,158.482,83.907
277,193.071,170.721,160.928,144.781,153.433,152.307,162.270,155.597,171.730,174.717,131.161,152.191,136.481,190.499,134.962,118.792,141.570,120.804,135.712,119.041,117.545,146.678,72.716
278,196.052,177.000,170.498,152.248,157.391,158.345,169.459,160.619,177.220,178.181,146.712,159.498,146.370,205.332,149.678,127.769,154.080,128.787,143.825,128.947,128.364,155.896,82.779
279,196.272,171.367,161.768,149.694,154.100,151.401,163.115,158.159,176.634,174.970,141.476,160.118,143.090,201.531,148.297,123.854,152.106,129.307,144.438,129.933,128.198,150.833,79.689
280,193.693,175.029,154.754,145.896,151.130,151.662,165.083,152.881,173.193,168.189,142.315,156.107,139.114,194.792,149.273,125.114,152.186,128.454,146.327,129.068,127.389,150.136,80.087
281,190.776,172.755,152.105,142.932,149.020,148.881,163.273,149.219,170.798,164.169,135.602,156.989,135.943,191.766,149.321,116.484,154.886,129.433,142.757,127.104,125.489,149.225,78.851
282,190.763,175.933,147.307,138.828,147.238,144.365,160.657,147.036,167.497,165.377,135.690,155.353,133.720,184.564,148.135,121.682,149.367,128.248,144.259,122.828,122.161,149.125,76.197
283,187.492,172.614,144.433,136.767,144.840,143.863,156.989,146.822,166.349,155.665,132.329,153.945,130.882,188.911,147.671,121.854,150.462,129.454,145.099,123.927,122.422,145.383,79.028
284,186.707,168.049,138.508,136.003,144.790,141.029,152.640,144.171,161.102,153.330,127.588,156.118,127.630,185.872,147.620,119.542,150.971,126.218,141.330,122.175,120.387,145.562,80.879
285,187.880,177.039,153.072,147.629,149.716,143.361,163.839,145.533,175.385,165.658,131.761,183.830,140.367,201.567,158.807,122.614,155.013,136.895,145.377,127.959,126.773,153.131,82.436
286,179.003,172.084,155.738,156.563,140.989,130.394,167.963,136.383,177.428,172.734,129.754,203.021,138.244,189.866,176.109,114.107,152.095,139.330,131.473,124.801,123.471,146.664,73.993
287,178.659,171.448,152.502,155.638,134.910,131.130,165.747,134.526,176.258,172.114,133.585,196.916,137.806,182.383,167.803,111.662,151.411,134.373,132.063,123.357,121.165,143.207,71.315
288,183.867,179.133,159.181,164.111,146.333,141.540,170.504,143.995,180.821,173.077,146.020,200.387,142.346,191.804,166.987,121.218,161.998,141.189,144.146,130.980,129.521,154.651,80.564
289,188.350,177.302,156.255,158.136,144.116,142.978,167.323,143.610,179.391,175.146,147.315,198.697,143.095,188.205,161.221,120.045,158.281,139.467,142.671,131.643,128.748,151.132,78.388
290,187.255,175.239,155.995,156.119,141.437,139.092,163.209,144.759,179.189,171.320,142.793,198.328,139.085,185.042,153.463,120.503,158.112,140.495,141.196,132.004,129.242,149.110,77.260
291,185.236,174.334,152.957,154.784,139.179,136.500,159.220,140.545,177.563,167.387,141.515,197.905,139.102,175.549,151.920,116.990,155.426,136.382,140.134,128.511,126.320,150.125,79.907
292,183.572,177.263,154.342,156.361,140.216,139.745,157.457,142.626,175.988,162.948,140.844,200.700,141.943,177.810,149.212,114.974,157.350,135.947,141.894,127.612,126.814,147.994,74.727
293,185.626,174.317,155.312,155.512,137.136,138.874,155.632,141.405,171.322,163.462,140.254,204.857,136.227,181.813,147.358,116.386,152.274,134.645,139.475,129.289,126.873,144.668,77.484
294,186.487,174.060,151.831,154.779,140.385,138.635,152.243,142.146,174.407,161.261,139.439,204.643,133.967,182.905,150.374,117.045,155.884,138.928,141.075,132.821,131.054,147.272,78.484
295,181.723,172.760,154.823,150.711,141.413,139.915,161.281,141.510,176.582,164.742,142.454,208.036,138.052,179.828,149.685,116.201,152.321,139.170,141.407,130.665,129.679,146.336,80.225
296,183.026,175.242,152.831,152.702,137.047,142.162,162.089,138.253,176.825,163.141,138.990,204.073,132.299,178.795,147.300,111.471,154.700,140.904,138.928,128.013,126.209,146.618,77.571
297,181.255,176.172,157.204,152.088,139.363,137.726,157.179,138.777,175.879,165.099,133.263,205.471,133.699,174.059,148.337,114.250,150.125,139.406,140.766,129.623,127.101,146.551,77.066
298,181.568,176.109,154.120,142.876,136.496,139.283,156.108,138.829,170.861,159.397,135.873,204.111,129.872,175.252,146.846,114.211,155.692,141.941,139.889,128.393,125.773,147.278,78.315
299,182.263,176.464,147.465,145.687,137.516,142.944,151.231,139.980,171.574,155.747,133.002,201.966,131.583,176.558,145.561,113.325,151.354,138.608,140.460,132.123,130.335,146.690,74.785
300,178.404,174.455,149.802,143.852,136.431,139.027,148.042,138.807,168.008,155.345,133.183,202.065,130.602,176.736,146.233,116.747,151.270,138.701,137.200,128.535,127.687,144.486,72.381
301,182.314,170.128,145.943,141.876,135.643,142.256,150.075,139.934,166.360,149.916,129.498,200.943,127.562,175.973,146.872,117.523,152.496,132.142,137.822,125.392,123.779,142.974,76.671
302,181.113,171.623,147.580,136.811,137.339,137.803,140.763,138.549,168.222,156.372,130.463,197.406,126.429,176.682,143.545,111.019,154.470,131.478,139.630,126.067,125.140,148.143,76.391
303,177.879,165.453,144.768,137.046,135.456,138.390,140.529,137.398,166.118,150.940,124.671,195.097,128.178,174.605,147.484,116.445,148.213,134.588,137.390,125.055,123.320,142.376,76.422
304,177.766,165.300,141.559,134.027,136.042,139.671,141.557,140.991,165.160,146.764,124.537,191.282,127.512,177.083,148.138,108.328,148.053,132.358,138.982,124.897,123.744,144.164,76.526
305,177.295,167.304,139.453,130.536,133.413,142.280,136.788,142.383,161.281,144.385,121.310,188.565,124.818,177.777,147.314,112.393,149.034,132.640,139.211,121.835,121.779,141.775,75.609
306,180.553,164.286,137.435,130.425,133.256,139.276,138.320,137.335,161.836,141.533,118.612,183.361,124.763,172.602,147.333,108.877,150.663,128.833,138.390,123.427,122.687,143.861,75.450
307,178.220,166.010,137.373,132.332,135.235,137.067,135.630,140.640,159.225,139.293,118.624,180.729,122.595,174.421,147.599,109.857,151.627,128.981,137.697,121.889,120.742,142.129,75.547
308,175.525,163.799,131.921,130.384,134.840,138.087,136.041,140.077,155.628,132.174,116.980,176.510,124.408,175.220,146.955,111.841,150.837,129.178,137.008,121.076,119.121,141.183,73.152
309,176.853,165.071,133.742,128.041,135.588,137.634,135.440,135.469,156.146,135.975,117.985,178.773,126.581,175.769,147.341,112.435,149.148,128.025,138.065,120.219,119.946,139.697,76.471
310,178.373,164.089,135.205,128.150,133.894,138.514,131.131,139.451,154.753,133.792,112.844,174.492,125.640,171.208,145.998,107.815,146.785,127.946,139.303,116.468,116.331,140.674,78.612
311,180.153,160.745,132.477,127.866,130.472,137.330,130.265,138.449,154.462,135.060,112.176,173.565,123.597,171.033,148.038,112.273,147.753,127.197,139.235,116.913,117.062,141.890,76.609
312,178.426,162.893,137.085,127.439,130.949,139.610,131.473,136.993,154.784,129.764,113.093,169.479,125.780,172.166,147.511,115.055,150.173,126.256,140.642,116.739,116.395,140.281,75.277
313,190.678,170.656,148.517,140.418,145.665,151.986,144.881,150.758,165.578,147.409,120.127,177.630,137.199,186.234,160.734,126.773,162.511,139.960,152.302,128.660,127.865,153.753,86.993
314,190.239,170.695,145.177,139.173,145.534,151.935,143.069,151.818,162.085,140.923,122.859,176.015,137.704,191.368,160.685,127.396,164.494,139.046,152.733,129.968,128.104,155.174,82.654
315,189.659,170.037,146.733,137.611,145.676,155.733,138.733,153.014,163.410,142.797,123.605,173.097,135.517,187.724,160.294,121.195,164.289,140.346,153.519,129.459,129.316,154.189,84.633
316,186.770,171.666,146.271,135.400,144.336,149.444,140.479,155.417,160.351,142.285,120.588,172.317,134.851,187.736,160.530,123.474,162.837,142.011,153.061,126.284,127.304,157.158,82.474
317,190.095,169.834,146.946,139.272,147.112,148.184,138.303,151.797,160.356,144.285,123.849,176.681,134.220,190.246,157.571,124.591,167.137,140.344,151.556,127.612,126.619,156.632,83.910
318,189.017,167.907,147.286,136.866,145.864,150.942,138.480,154.936,159.017,144.377,125.639,174.288,136.851,189.398,159.433,122.429,164.473,139.256,152.932,126.900,127.085,158.549,78.260
319,188.366,164.731,147.588,134.743,143.380,151.729,137.724,153.458,161.952,140.717,120.295,170.649,135.415,185.967,160.880,123.058,162.418,138.694,152.876,127.871,126.881,157.258,82.934
320,189.653,167.490,146.819,134.471,147.139,154.440,138.037,150.225,156.210,141.417,122.566,168.534,133.100,187.309,159.000,121.208,163.924,139.419,151.531,126.296,126.584,153.686,85.097
321,188.144,165.656,144.919,135.888,144.487,153.509,137.735,151.319,159.254,139.784,121.154,170.069,132.934,189.908,158.547,125.890,162.561,141.718,151.992,125.129,125.072,151.293,86.713
322,183.899,164.831,145.925,137.233,145.757,150.832,141.576,153.319,153.919,139.422,121.920,168.473,133.164,186.742,160.392,125.010,164.580,140.019,152.523,127.489,126.078,156.738,82.564
323,187.879,163.899,144.981,136.301,147.155,149.083,137.504,153.360,155.310,141.514,120.707,165.218,133.092,189.421,158.279,126.429,160.620,139.812,153.209,128.847,127.274,155.136,83.284
324,190.412,161.055,145.366,137.510,143.252,152.074,141.154,152.861,158.021,142.117,123.556,165.177,134.957,188.039,161.762,124.429,163.456,137.368,151.784,129.268,127.563,156.492,83.266
325,189.159,162.510,149.273,139.486,146.905,150.078,139.633,153.410,154.809,139.739,122.837,159.340,132.436,183.902,160.043,121.042,161.490,137.772,153.232,127.007,125.730,157.418,83.381
326,189.198,160.742,147.475,133.133,143.719,152.329,134.303,154.307,155.312,141.439,126.878,164.700,136.137,190.436,156.619,121.789,162.958,141.634,152.844,126.937,126.321,156.107,86.208
327,185.977,161.209,145.924,138.342,144.650,149.220,136.520,154.483,152.545,140.320,117.668,162.074,136.711,184.863,159.347,126.253,164.620,137.099,153.263,126.103,126.243,155.683,83.574
328,187.960,158.154,144.568,133.650,148.006,149.130,138.195,150.859,151.214,142.146,123.963,161.523,138.374,192.614,160.456,120.221,164.837,139.726,153.281,130.787,130.182,155.738,82.260
329,187.033,159.640,144.736,135.077,146.273,152.390,136.470,152.747,152.287,139.424,121.107,162.149,133.915,186.881,159.642,124.945,164.376,139.678,151.941,124.849,125.876,155.871,82.225
330,185.692,158.776,147.925,138.182,143.790,153.700,135.222,151.802,151.536,138.578,121.532,159.176,137.576,183.697,161.795,121.464,163.072,135.807,152.309,126.689,126.812,156.876,76.197
331,186.386,157.594,148.135,138.073,142.499,150.892,137.618,152.635,153.283,137.129,122.263,159.931,135.962,187.303,160.589,123.633,161.403,139.642,152.172,125.589,125.518,156.190,81.595
332,187.596,157.938,148.042,135.112,146.925,151.939,136.551,152.631,148.701,139.521,120.898,163.053,136.047,182.326,161.257,130.516,162.038,140.392,155.390,127.001,127.393,156.931,83.651
333,188.645,157.088,144.103,135.129,144.879,151.365,136.222,151.118,147.256,138.826,123.532,160.643,132.533,189.291,157.638,128.471,164.399,137.420,152.288,127.009,126.580,151.646,79.422
334,189.721,153.821,148.853,138.138,145.090,151.771,135.885,155.556,149.062,138.340,121.983,157.408,132.062,186.697,158.806,125.653,161.821,136.901,150.976,125.152,125.105,157.117,83.190
335,187.137,153.253,148.751,138.641,147.160,152.978,137.496,152.173,146.821,138.017,123.288,158.882,132.922,188.436,158.114,122.857,162.215,137.775,153.359,128.837,126.722,154.586,82.557
336,188.709,154.731,145.676,136.151,144.351,152.123,137.811,155.841,146.775,141.985,116.605,158.059,133.237,190.151,159.306,129.779,161.992,137.524,152.770,129.453,129.640,155.490,83.024
337,186.622,152.104,147.355,133.080,144.647,148.984,136.969,153.144,147.108,138.928,121.056,159.500,137.441,185.071,162.762,119.714,160.960,137.334,153.223,124.844,123.781,155.364,79.080
338,185.877,152.909,148.504,136.179,144.980,150.469,136.841,153.143,148.143,142.280,119.854,156.294,134.718,186.246,161.385,124.140,161.717,139.898,152.066,124.959,125.009,156.693,80.599
339,185.967,152.776,147.711,137.656,140.638,152.300,138.254,150.494,144.825,143.707,123.485,157.994,133.111,182.840,159.955,126.188,159.715,142.030,152.927,126.732,126.243,155.231,77.993
340,185.964,150.612,147.025,135.810,148.321,151.733,135.816,151.936,144.705,140.047,120.968,156.821,136.697,182.757,158.857,123.390,160.129,140.352,151.712,127.979,128.382,153.139,76.837
341,188.362,152.929,147.318,137.876,144.563,149.870,136.594,150.250,145.301,139.878,120.678,160.460,133.964,181.825,159.038,126.136,161.624,138.366,152.135,123.961,123.927,157.239,81.948
342,189.492,152.464,146.168,134.563,148.585,148.377,138.832,155.581,145.669,142.045,121.663,156.569,137.578,184.359,158.969,129.175,160.080,139.312,150.435,127.008,125.626,155.561,80.512
343,186.553,149.028,149.948,136.543,147.445,149.753,139.359,154.080,145.085,142.739,124.012,155.752,139.192,186.021,158.637,122.091,161.357,135.941,152.389,128.897,127.198,157.678,82.927
344,184.092,151.416,149.660,135.668,143.748,152.581,133.309,152.761,141.106,141.161,120.507,159.477,131.038,185.178,159.290,123.828,163.165,138.161,150.562,126.480,126.776,156.778,78.965
345,185.123,152.099,144.346,136.939,146.946,153.729,138.479,152.262,142.709,139.705,120.205,159.994,136.791,187.059,158.864,122.552,165.103,137.016,150.971,124.693,124.131,151.154,85.505
346,185.534,153.156,150.715,134.793,147.234,152.711,135.471,152.681,140.489,138.692,122.202,162.344,133.851,182.825,158.276,124.166,166.297,140.018,154.752,127.289,125.413,156.564,83.107
347,186.932,150.641,146.922,136.361,146.564,152.466,135.474,153.399,141.027,139.643,122.841,158.351,137.979,185.849,159.130,120.932,159.167,138.134,151.295,126.399,126.452,150.994,81.498
348,182.551,149.656,148.688,135.595,146.433,152.126,136.237,151.904,142.277,141.196,124.102,162.195,139.081,182.318,157.730,124.828,165.057,139.589,151.802,126.205,125.520,155.249,80.602
349,187.147,149.768,147.762,140.063,148.320,153.991,135.708,151.333,141.586,139.978,121.471,156.384,135.711,184.706,156.519,126.302,163.559,141.248,152.175,128.599,127.260,156.856,82.941
350,184.381,149.318,148.166,135.493,146.869,148.069,136.359,151.109,138.146,140.821,117.437,158.258,131.806,184.039,158.034,128.549,164.798,136.866,153.796,126.751,125.842,153.894,81.055
351,185.477,149.805,147.168,136.214,145.507,148.718,140.417,154.950,142.331,139.715,121.473,158.164,135.246,186.490,155.564,126.584,164.143,139.745,152.555,125.008,125.099,156.496,83.637
352,187.153,144.286,146.925,138.888,145.919,153.264,135.156,152.209,142.044,136.702,119.971,157.481,132.182,187.326,158.566,126.425,164.266,138.882,149.976,129.071,127.941,156.971,85.163
353,187.298,150.318,144.343,137.177,144.786,151.829,136.661,150.453,142.077,143.382,119.746,159.926,134.194,186.917,159.779,127.260,164.894,139.486,152.368,128.623,128.413,155.800,82.671
354,182.943,148.218,145.933,138.185,146.798,151.668,135.530,152.230,139.430,139.613,119.261,159.498,133.218,184.131,157.115,122.250,163.941,137.314,153.395,124.224,123.120,155.775,84.879
355,186.627,150.268,146.585,138.781,144.090,150.646,133.314,152.362,142.027,135.779,121.832,159.187,135.059,182.852,157.569,126.899,164.221,137.877,152.234,128.657,128.167,154.575,77.983
356,184.562,147.982,144.532,135.342,146.237,152.628,134.310,151.471,141.222,138.640,121.168,159.059,134.609,184.674,157.188,124.662,164.184,138.178,151.710,126.688,126.513,157.406,83.187
357,187.631,146.643,148.601,137.100,141.709,151.747,136.565,153.357,135.655,139.973,120.707,157.267,135.777,183.760,158.228,125.107,160.395,135.557,150.797,128.301,127.227,153.960,81.135
358,186.009,147.669,147.298,136.901,142.468,150.384,135.217,152.002,138.942,139.491,121.878,158.513,132.244,181.059,156.489,121.234,162.606,135.960,151.726,124.485,124.700,153.317,81.498
359,185.158,150.386,148.940,137.946,145.974,149.796,133.365,155.251,138.630,138.266,121.415,155.155,133.870,184.570,157.624,126.503,162.483,139.588,151.043,125.212,125.852,155.012,81.138
360,186.804,150.635,143.990,140.605,144.881,153.469,136.426,148.487,140.859,139.437,120.439,157.624,131.197,184.519,158.486,130.390,162.137,139.462,153.541,126.041,126.866,154.329,83.557
361,182.669,147.382,144.358,135.194,140.994,152.042,133.229,149.945,140.235,139.154,116.146,157.706,135.623,181.039,157.176,122.195,161.772,136.623,152.641,127.264,126.039,153.985,79.772
362,179.634,146.347,147.453,136.020,141.335,151.666,133.900,152.446,138.971,138.980,118.259,157.176,134.879,180.359,158.360,126.250,162.565,136.210,153.356,125.664,124.827,154.578,80.128
363,187.003,149.198,147.498,137.403,144.502,149.401,136.359,151.629,138.476,141.298,119.968,156.691,135.749,179.760,156.523,126.305,163.726,139.156,153.192,127.508,128.173,153.392,80.934
364,184.016,149.382,146.240,137.043,144.164,151.588,132.627,153.538,137.133,141.496,123.883,156.578,136.690,182.383,155.871,122.968,158.451,138.135,152.312,127.504,127.235,153.358,80.758
365,184.406,147.911,145.871,138.182,143.784,151.989,135.816,153.025,138.971,139.357,122.083,155.592,134.261,182.751,157.521,123.503,162.399,137.019,152.097,125.615,125.018,155.011,78.955
366,185.225,148.484,144.444,136.718,145.472,149.305,135.465,153.340,133.863,139.988,118.229,155.773,133.647,184.501,155.703,124.289,161.608,138.174,149.542,125.935,126.143,158.631,81.962
367,181.648,147.039,144.730,132.883,143.443,149.935,135.343,153.456,135.952,140.176,116.320,156.966,134.026,185.427,155.371,124.195,159.856,140.532,150.945,123.953,123.441,156.303,82.228
368,185.778,146.567,147.373,137.946,146.943,152.227,133.435,150.512,136.459,138.022,121.444,156.118,131.678,180.875,155.068,124.263,163.759,137.271,151.587,124.611,124.590,154.661,81.353
369,184.965,144.693,147.937,134.434,146.864,152.354,132.797,151.775,137.561,136.112,122.856,155.903,134.111,180.700,156.448,121.929,162.357,136.559,151.843,126.717,125.259,155.339,81.498
370,182.913,145.607,145.051,138.823,145.824,151.482,132.105,155.319,137.428,141.814,120.632,156.162,134.986,182.300,159.154,123.347,161.945,137.197,154.884,126.461,127.221,154.335,79.512
371,183.672,148.615,147.843,137.107,144.125,152.424,134.754,151.159,137.769,141.541,121.580,156.603,132.135,179.386,155.275,124.649,161.996,138.368,152.856,125.775,126.070,156.056,79.360
372,180.192,147.623,144.456,136.995,146.913,150.092,131.643,152.260,136.551,139.074,120.637,154.897,133.514,184.003,154.427,118.903,161.684,138.549,150.093,125.583,124.781,154.119,84.083
373,185.265,144.742,149.342,136.776,145.843,152.671,134.580,151.654,135.780,141.596,117.202,153.525,130.675,178.685,155.827,124.601,160.928,137.188,150.762,123.128,123.162,154.685,77.464
374,179.541,148.604,146.097,134.272,142.042,152.083,133.304,149.349,135.599,140.707,121.668,155.427,134.621,182.098,156.480,122.532,161.108,137.561,149.295,125.756,125.930,153.578,79.260
375,180.839,145.706,146.007,135.517,144.566,150.191,133.654,152.865,135.815,141.663,117.980,152.884,132.749,179.059,154.139,122.844,163.101,142.159,152.360,125.651,126.297,153.142,81.779
376,183.016,145.961,146.621,135.777,144.659,151.422,134.947,154.002,138.931,139.333,121.968,153.469,129.825,179.276,155.207,119.351,162.635,137.097,149.108,122.395,121.923,156.461,76.803
377,179.608,142.396,146.946,135.512,143.492,152.345,133.028,155.109,131.516,136.010,119.273,153.090,131.678,178.335,152.833,126.000,159.907,136.358,152.808,124.759,123.772,151.582,81.754
378,178.972,144.065,144.300,132.570,139.738,151.552,129.842,151.374,134.094,139.114,121.854,153.714,129.827,178.496,154.224,119.841,162.278,136.594,150.336,123.623,122.661,153.564,80.163
379,178.837,143.737,144.523,136.197,140.125,147.628,130.413,153.271,136.655,137.797,119.939,152.687,129.884,177.160,152.880,116.045,157.975,138.217,150.130,124.261,125.310,154.907,80.066
380,176.619,146.450,142.343,133.760,138.146,148.773,130.115,150.784,132.653,138.365,118.700,149.914,129.472,176.979,151.220,121.364,160.205,136.955,148.879,121.932,122.553,153.483,78.979
381,179.166,142.646,144.886,134.884,142.388,145.384,130.548,149.248,131.050,134.680,117.739,152.561,129.727,173.119,153.310,121.195,159.407,131.443,148.932,122.105,122.201,151.708,82.021
382,176.811,145.351,143.927,135.798,137.401,149.856,129.555,147.740,132.123,138.568,118.212,148.076,131.149,179.635,150.042,121.912,160.068,134.189,147.908,124.187,124.070,152.939,81.775
383,179.005,144.328,144.250,132.939,141.015,148.939,129.535,152.517,133.761,138.548,117.173,147.323,130.322,180.941,150.518,116.695,155.768,135.941,151.411,124.799,126.294,154.565,79.145
384,175.059,143.591,144.502,133.917,141.618,148.101,130.627,150.834,130.158,135.787,115.468,150.500,125.742,175.104,153.127,122.377,158.624,136.815,148.236,125.720,125.100,151.446,75.225
385,174.731,142.898,143.429,132.583,140.285,148.334,130.757,149.886,131.888,139.824,116.844,147.561,133.066,176.196,149.571,120.282,157.837,135.382,148.609,122.329,122.680,154.819,78.242
386,174.016,143.687,143.706,131.752,140.222,151.769,130.452,152.153,131.528,133.390,116.800,146.240,131.033,175.593,149.998,126.058,157.817,135.481,147.572,122.409,123.225,153.260,78.702
387,175.622,142.607,143.297,133.770,139.863,149.841,128.555,149.740,130.403,140.335,118.576,147.034,129.756,175.546,151.577,116.198,159.245,136.959,150.318,124.049,123.379,151.875,79.879
388,173.825,140.429,143.783,133.821,137.983,151.801,129.697,150.159,133.748,136.876,115.324,145.458,133.121,179.220,150.596,116.140,158.643,135.151,150.076,120.976,121.078,154.678,75.651
389,173.724,143.959,142.553,131.024,138.922,146.300,129.724,152.592,131.913,137.020,115.683,145.447,128.161,175.777,149.932,118.536,159.194,137.783,148.489,118.861,120.476,153.669,79.619
390,177.471,140.243,143.951,131.697,138.762,149.989,127.198,150.592,127.961,135.243,116.776,147.160,132.803,169.777,148.106,117.321,156.903,132.459,147.294,122.677,123.092,153.514,75.100
391,171.360,139.875,141.196,134.643,139.392,148.780,128.537,148.594,129.956,134.027,117.407,146.752,128.578,171.674,146.437,119.039,156.141,132.406,149.812,121.551,121.987,154.847,75.478
392,175.555,141.670,139.741,133.531,136.759,150.282,129.451,150.137,132.734,131.990,117.063,150.513,131.889,176.056,145.863,116.169,155.546,134.146,148.613,119.559,119.829,153.533,74.315
393,174.518,143.318,143.531,132.270,138.367,151.455,129.175,148.519,131.638,134.747,115.880,148.237,128.296,173.858,149.694,119.708,156.665,137.518,149.755,122.064,121.258,150.772,77.349
394,171.555,140.638,143.319,132.459,138.805,149.610,127.778,144.688,133.457,136.990,115.193,144.809,131.517,171.825,147.261,122.597,156.238,133.387,147.622,124.309,122.169,154.797,76.028
