 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12,Mean13,Mean14,Mean15,Mean16,Mean17,Mean18,Mean19,Mean20,Mean21,Mean22,Mean23,Mean24,Mean25,Mean26,Mean27,Mean28,Mean29,Mean30,Mean31,Mean32,Mean33,Mean34,Mean35,Mean36,Mean37,Mean38,Mean39,Mean40,Mean41,Mean42,Mean43,Mean44,Mean45,Mean46
221,21.872,24.119,18.775,24.157,21.066,20.116,19.805,19.596,22.084,19.062,18.926,20.251,17.700,19.458,33.446,34.352,39.029,19.893,17.127,19.951,34.795,38.673,27.030,29.734,47.749,41.621,26.892,40.167,36.763,37.729,43.205,27.541,22.421,23.659,22.113,24.557,28.390,26.086,23.349,26.249,25.663,24.972,21.678,20.639,22.046,22.702
222,21.996,23.950,18.659,24.245,21.120,20.264,19.847,19.733,22.209,19.096,18.832,20.200,17.667,19.522,33.746,34.077,38.841,19.859,17.098,19.840,34.475,38.515,27.043,29.652,46.707,41.516,26.836,39.555,36.505,37.639,42.172,27.059,22.307,23.867,22.132,24.685,29.355,25.975,23.248,26.041,25.567,24.671,21.602,20.418,22.036,22.647
223,21.956,24.048,18.862,24.208,20.969,20.214,19.719,19.540,22.070,18.966,18.961,20.103,17.826,19.467,33.925,34.074,38.522,19.836,17.030,19.826,33.997,38.593,26.868,29.535,46.461,40.615,26.728,39.087,36.761,37.381,41.785,27.191,22.443,23.684,22.290,24.547,28.894,25.998,23.355,26.090,25.501,24.516,21.635,20.717,21.998,22.654
224,21.890,24.231,18.866,24.009,21.047,20.171,19.797,19.809,22.112,19.064,18.727,20.164,17.822,19.415,34.086,33.540,38.902,19.822,17.014,19.892,33.841,38.625,27.010,29.623,45.693,40.234,26.619,38.491,36.630,37.397,41.225,27.031,22.404,23.958,22.086,24.438,28.674,25.959,23.228,25.997,25.553,24.671,21.500,20.694,22.151,22.583
225,21.891,24.055,18.755,24.167,21.034,20.198,19.702,19.692,22.127,19.256,18.810,20.320,17.802,19.469,34.361,33.707,38.886,19.729,17.109,19.805,33.475,38.580,27.270,29.728,45.371,40.346,26.791,37.975,36.460,36.995,40.529,27.012,22.418,23.617,22.150,24.634,28.306,25.989,23.257,26.162,25.450,24.571,21.496,20.475,21.893,22.683
226,22.023,24.007,18.744,24.215,20.978,20.262,19.658,19.690,22.055,19.123,18.953,20.215,17.821,19.424,35.218,33.408,38.494,19.750,17.149,20.056,33.123,38.450,27.019,29.794,44.877,40.016,26.817,37.326,36.680,37.158,39.958,27.024,22.439,23.733,22.150,24.508,28.705,25.813,23.437,26.086,25.545,24.675,21.584,20.753,21.915,22.672
227,21.982,24.196,18.782,24.227,21.078,20.264,19.801,19.588,21.957,18.979,18.871,20.091,17.848,19.426,35.114,33.154,38.939,19.787,17.079,19.875,33.152,38.335,26.896,29.710,44.731,42.434,26.470,36.732,36.715,36.908,39.504,26.936,22.307,23.914,22.117,24.487,29.136,25.912,23.275,26.001,25.660,24.714,21.631,20.568,22.095,22.646
228,22.000,24.011,18.760,24.324,21.033,20.278,19.817,19.878,22.129,19.135,18.926,20.253,17.929,19.426,34.604,33.031,38.984,19.725,17.160,19.937,32.728,38.286,27.003,29.662,44.091,41.255,26.701,36.593,36.605,36.977,39.110,26.871,22.550,23.551,22.177,24.646,28.523,25.927,23.284,25.966,25.606,24.599,21.567,20.438,21.875,22.458
229,21.784,24.002,18.784,24.375,21.063,20.273,19.804,19.744,22.089,19.130,18.873,20.176,17.687,19.415,33.968,33.458,39.171,19.794,17.030,19.899,32.647,38.099,27.156,29.611,44.251,40.827,26.545,35.909,36.671,37.025,38.711,27.043,22.368,23.793,21.952,24.674,28.557,25.880,23.367,26.030,25.529,24.798,21.592,20.445,21.964,22.679
230,21.936,24.094,18.873,23.905,21.173,20.312,19.825,19.679,22.057,19.039,18.804,20.214,17.824,19.535,34.293,32.900,38.788,19.920,17.193,19.843,32.528,38.348,27.125,29.789,44.291,40.824,26.694,35.633,36.706,36.641,38.159,27.097,22.436,23.728,22.081,24.537,28.245,25.818,23.521,25.948,25.619,24.575,21.488,20.422,22.182,22.498
231,21.743,24.027,18.880,24.299,21.065,20.412,19.837,19.683,22.009,19.144,19.047,20.239,17.727,19.364,34.346,32.846,38.706,19.895,17.050,20.080,32.383,38.446,27.074,29.797,43.888,40.923,26.817,35.198,36.365,36.666,37.727,27.005,22.054,23.822,21.949,24.504,29.195,25.870,23.378,26.059,25.408,24.488,21.616,20.390,22.007,22.741
232,21.987,24.112,18.623,24.194,20.999,20.264,19.719,19.761,21.991,18.977,19.017,20.160,17.788,19.371,34.171,33.018,39.200,19.771,17.034,19.749,32.302,38.438,26.863,29.725,43.837,42.574,26.735,34.558,36.643,36.391,37.561,26.822,22.543,23.825,22.068,24.403,28.654,25.885,23.213,25.990,25.737,24.321,21.406,20.610,22.190,22.705
233,21.863,23.973,18.838,24.157,21.129,20.292,19.705,19.660,22.018,19.039,18.931,20.118,17.808,19.398,34.039,32.881,38.808,19.746,17.101,19.997,32.353,38.168,27.197,29.733,43.560,42.332,26.597,34.314,36.583,36.732,37.159,26.741,22.268,23.810,22.158,24.460,28.471,25.778,23.446,26.007,25.564,24.675,21.480,20.543,22.141,22.701
234,21.873,24.183,18.753,24.088,21.150,20.344,19.739,19.783,22.007,19.002,18.917,20.189,17.766,19.467,33.996,33.075,38.992,19.899,17.134,19.997,32.117,38.161,27.064,29.745,43.725,41.975,26.847,33.993,36.499,36.679,37.152,26.959,22.361,23.575,22.179,24.407,28.301,25.771,23.325,26.021,25.559,24.790,21.469,20.400,21.890,22.580
235,21.802,24.007,18.697,24.139,21.120,20.314,19.675,19.788,21.974,19.011,18.967,20.150,17.859,19.449,33.736,32.810,39.143,19.938,17.065,19.899,32.098,38.173,27.166,29.652,42.976,41.629,26.649,33.689,36.508,36.395,36.689,27.021,22.379,23.837,22.066,24.388,28.805,25.872,23.273,26.024,25.507,24.921,21.451,20.530,22.028,22.647
236,21.792,24.082,18.837,24.359,21.097,20.255,19.761,19.649,21.922,19.071,18.873,20.290,17.762,19.417,34.032,32.746,39.008,19.807,17.196,19.718,31.960,38.201,27.106,29.679,43.200,43.624,26.784,33.533,36.425,36.357,36.523,26.943,22.439,23.842,22.177,24.626,29.035,25.898,23.367,26.021,25.413,24.440,21.473,20.493,21.924,22.704
237,21.867,24.018,18.804,24.282,21.179,20.267,19.701,19.724,22.078,19.034,18.848,20.160,17.791,19.551,34.150,32.781,38.898,19.847,17.033,19.927,32.008,37.840,26.954,29.587,43.413,42.887,26.601,33.283,36.715,36.275,36.328,27.107,22.414,23.696,22.138,24.593,28.628,25.937,23.412,25.866,25.357,24.528,21.541,20.509,21.946,22.586
238,22.008,24.180,18.690,24.206,21.183,20.146,19.696,19.614,22.023,19.098,18.758,20.241,17.678,19.399,33.896,32.815,38.588,19.838,17.025,20.045,31.848,38.162,27.099,29.722,43.173,42.420,26.765,32.798,36.324,36.332,35.958,26.664,22.311,23.677,22.047,24.595,28.277,25.867,23.469,26.045,25.520,24.440,21.537,20.466,21.980,22.545
239,21.820,23.975,18.708,24.157,21.106,20.362,19.721,19.746,22.061,18.984,18.890,20.340,17.841,19.266,34.346,32.707,38.861,19.792,16.988,20.014,31.811,38.130,27.175,29.622,43.283,41.805,26.847,32.699,36.847,36.036,35.819,27.017,22.582,23.751,22.113,24.422,29.150,25.839,23.373,25.894,25.602,24.710,21.696,20.575,22.115,22.600
240,21.947,24.174,18.820,24.236,21.189,20.137,19.718,19.785,22.000,18.957,18.967,20.151,17.804,19.367,34.079,32.699,38.653,19.817,17.073,20.125,31.677,38.130,27.031,29.527,43.173,41.819,26.784,32.483,36.394,36.054,35.784,26.816,22.518,23.731,22.017,24.463,28.950,25.750,23.285,26.137,25.452,24.468,21.612,20.384,21.849,22.638
241,21.767,24.123,18.722,24.234,21.020,20.214,19.785,19.870,21.877,18.963,18.931,20.169,17.760,19.330,35.279,32.799,39.192,19.778,17.123,20.038,31.612,38.205,27.101,29.709,43.147,43.157,26.795,32.346,36.327,36.126,35.529,26.686,22.493,23.810,22.021,24.462,28.506,25.897,23.297,26.075,25.487,24.734,21.588,20.703,22.025,22.608
242,22.004,24.228,18.735,24.157,21.047,20.194,19.749,19.633,22.038,19.014,18.917,20.141,17.789,19.497,34.357,32.524,38.510,19.799,17.183,20.059,31.645,38.144,27.195,29.596,43.064,42.843,26.500,31.962,36.567,36.023,35.419,26.871,22.218,23.605,22.114,24.504,28.298,25.813,23.585,25.990,25.635,24.528,21.627,20.400,21.898,22.514
243,21.922,24.128,18.757,24.361,21.037,20.460,19.789,19.635,22.020,19.160,19.028,20.031,17.821,19.326,34.639,32.489,38.788,19.810,17.096,19.923,31.632,37.945,27.113,29.685,43.029,42.242,26.687,32.022,36.331,35.874,35.253,26.829,22.425,23.943,22.090,24.432,28.933,25.874,23.482,26.010,25.427,24.853,21.586,20.678,21.949,22.414
244,21.911,23.977,18.742,24.181,21.138,20.292,19.745,19.635,21.955,19.062,19.003,20.186,17.766,19.414,34.254,32.628,38.943,19.870,16.991,20.035,31.603,37.933,26.985,29.741,42.856,41.780,26.582,31.773,36.512,35.978,35.249,26.616,22.289,23.659,22.065,24.547,29.021,25.910,23.357,25.944,25.389,24.556,21.441,20.288,21.908,22.495
245,21.862,24.064,18.721,24.306,21.137,20.262,19.728,19.777,21.939,18.916,18.865,20.206,17.890,19.538,34.243,32.216,38.865,19.781,17.123,20.118,31.581,37.972,27.038,29.521,42.669,41.813,26.642,31.686,36.467,36.259,35.198,26.828,22.429,23.728,22.171,24.386,28.655,25.841,23.497,25.994,25.672,24.690,21.496,20.498,21.923,22.704
246,21.898,24.046,18.824,24.252,21.082,20.246,19.650,19.649,21.895,19.082,18.882,20.151,17.881,19.369,33.946,32.450,38.873,19.830,17.048,19.916,31.486,38.019,27.114,29.770,42.648,43.813,26.601,31.617,36.734,35.758,34.841,26.876,22.582,24.044,22.060,24.364,28.510,25.705,23.413,26.042,25.446,24.905,21.478,20.354,22.062,22.682
247,21.863,24.151,18.668,24.324,21.160,20.239,19.698,19.861,21.983,19.089,18.972,20.176,17.797,19.378,34.079,32.687,38.714,19.858,16.988,20.010,31.452,38.318,27.067,29.707,42.907,43.077,26.884,31.422,36.346,35.901,34.858,26.928,22.593,23.901,21.952,24.533,29.245,25.958,23.360,25.852,25.526,24.631,21.559,20.400,22.002,22.549
248,22.014,24.114,18.866,24.278,21.151,20.200,19.709,19.672,22.079,18.989,18.887,20.231,17.767,19.471,33.914,32.471,38.722,19.849,16.986,19.878,31.586,38.106,26.957,29.797,42.637,42.569,26.664,31.336,36.469,35.824,34.923,26.781,22.346,23.758,22.032,24.397,29.066,25.717,23.488,26.063,25.458,24.444,21.653,20.566,21.962,22.677
249,21.948,24.068,18.750,24.208,21.164,20.344,19.650,19.941,21.917,18.998,19.074,20.194,17.701,19.474,34.846,32.408,39.053,19.930,16.998,20.160,31.570,37.860,27.206,29.693,42.581,43.442,26.481,31.063,36.378,35.650,34.720,26.709,22.350,24.002,22.117,24.415,28.856,25.929,23.455,26.030,25.490,24.329,21.461,20.345,21.977,22.472
250,22.019,24.160,18.666,24.338,21.246,20.317,19.741,19.579,22.050,19.217,18.895,20.166,17.766,19.481,35.393,32.524,38.812,19.851,17.031,19.927,31.459,38.220,27.123,29.807,42.685,44.481,26.851,31.042,36.246,36.029,34.481,26.733,22.618,23.968,22.093,24.576,28.666,25.893,23.458,26.063,25.488,24.798,21.508,20.584,22.002,22.563
251,21.995,24.048,18.828,24.329,21.086,20.287,19.643,19.759,21.891,19.055,18.835,20.039,17.883,19.369,34.968,32.493,38.845,19.847,17.075,19.885,31.508,38.049,27.138,29.684,42.805,43.519,27.037,30.947,36.220,35.616,34.507,26.755,22.511,23.778,22.036,24.503,29.223,25.817,23.503,26.131,25.592,24.536,21.520,20.379,21.877,22.541
252,21.875,24.048,18.819,24.391,21.146,20.187,19.709,19.618,21.958,19.100,18.821,20.209,17.747,19.503,34.468,32.301,38.902,19.889,17.056,19.916,31.508,37.973,27.156,29.793,42.560,42.332,26.701,30.857,36.274,35.932,34.564,26.755,22.568,23.723,22.280,24.354,28.955,25.924,23.379,25.880,25.389,24.615,21.461,20.489,21.998,22.451
253,21.958,24.201,18.750,24.264,21.107,20.207,19.792,19.764,22.001,19.137,19.231,20.204,17.841,19.708,34.257,32.597,39.139,19.859,16.977,19.882,32.309,37.803,27.200,29.670,46.165,44.885,27.321,31.383,36.575,36.819,37.328,28.243,22.646,24.084,22.138,24.662,29.126,27.023,24.251,26.086,25.531,24.944,21.561,20.416,21.860,22.572
254,24.096,28.075,19.031,24.586,21.265,20.913,20.027,19.805,22.291,19.057,20.405,20.326,18.495,20.850,34.407,36.658,40.024,19.795,17.085,20.300,42.933,38.269,27.482,30.115,56.397,47.791,28.347,43.502,37.472,39.086,48.701,32.562,23.311,25.733,24.042,25.626,29.497,28.224,28.073,25.904,25.624,24.933,21.975,20.877,22.259,22.530
255,25.495,32.562,18.793,24.595,21.279,20.984,20.054,19.751,22.421,19.201,20.501,20.464,19.509,20.854,36.229,40.530,41.110,19.771,17.061,20.321,47.475,38.508,27.607,30.236,59.643,49.918,28.664,48.645,37.537,40.320,49.359,32.181,23.804,25.906,25.102,25.798,30.422,29.025,27.715,26.049,25.690,25.385,21.886,20.831,22.361,22.799
256,25.618,33.265,18.917,24.602,21.371,20.697,20.023,19.696,22.783,19.151,20.171,20.632,20.597,20.791,36.925,45.956,40.102,19.711,17.089,20.206,50.363,38.302,27.755,29.809,63.008,48.451,29.198,49.182,37.563,39.860,49.226,31.167,24.089,25.494,24.785,25.856,30.733,31.065,26.899,26.446,25.602,25.754,21.982,20.886,22.397,22.735
257,25.439,32.132,18.998,24.532,21.198,20.446,19.993,19.770,22.640,19.301,20.036,20.596,20.868,21.159,37.014,52.998,40.637,19.911,17.022,19.895,53.715,38.504,27.600,30.342,67.800,48.368,29.914,50.384,37.404,41.481,54.299,30.603,24.346,25.830,24.684,25.621,31.477,33.495,26.116,26.220,25.750,25.837,22.043,21.037,22.251,22.723
258,26.118,32.776,18.826,24.308,21.218,20.551,20.030,20.024,22.803,19.452,20.342,20.596,20.775,21.592,38.371,55.876,42.294,19.970,17.084,20.571,59.842,39.112,27.821,31.611,82.965,49.346,32.340,61.692,37.994,44.601,62.026,30.226,25.243,26.410,25.147,25.641,31.776,40.406,26.084,26.534,25.594,26.540,22.304,21.151,22.376,22.945
259,25.844,31.379,18.884,24.532,21.314,20.556,19.933,19.746,22.639,19.142,20.069,20.583,20.495,21.537,38.679,54.612,41.510,19.911,17.043,20.753,61.828,38.897,27.808,31.193,87.683,48.060,33.463,62.844,37.795,48.194,65.708,29.971,25.257,25.980,25.236,25.621,31.870,43.188,25.851,26.642,25.510,26.683,22.373,21.135,22.369,22.752
260,25.346,30.521,18.924,24.350,21.212,20.385,19.842,19.777,22.662,19.210,19.512,20.433,20.465,21.041,37.746,54.344,40.820,19.877,17.079,20.606,62.030,38.866,27.596,30.933,91.037,50.626,33.104,61.080,38.858,52.440,67.298,29.559,25.550,25.637,25.496,26.419,32.054,41.928,27.490,26.656,25.587,26.746,22.175,21.329,22.333,22.873
261,25.297,30.703,18.906,25.528,21.452,20.431,19.888,19.824,22.652,19.219,19.793,20.920,20.511,21.093,37.525,54.794,42.106,19.937,17.149,20.418,66.199,39.485,27.654,30.743,94.464,53.560,34.086,62.956,39.599,55.499,70.224,29.395,25.214,25.462,25.710,26.015,31.959,41.969,28.200,26.494,25.517,26.881,22.088,21.477,22.360,22.741
262,25.170,29.276,18.918,25.370,21.764,20.419,19.961,20.002,22.742,19.016,19.953,21.035,20.720,21.112,38.293,56.984,42.249,20.005,17.084,20.362,65.911,38.849,27.597,30.534,93.771,55.854,34.455,61.533,39.368,55.259,68.361,28.884,24.825,24.901,25.680,25.817,31.510,41.883,27.591,26.386,25.594,26.528,22.135,21.463,22.264,22.831
263,24.827,28.594,18.955,25.102,21.644,20.364,19.850,19.853,22.651,19.096,19.802,20.869,20.601,20.863,37.157,57.759,41.131,19.861,17.177,20.230,65.834,39.433,27.661,30.481,91.549,53.810,33.899,61.009,39.069,54.117,71.032,28.709,24.179,25.272,25.692,25.672,32.384,39.997,26.709,26.414,25.441,26.345,22.006,21.484,22.126,22.763
264,25.534,28.288,18.831,24.894,21.737,20.522,19.898,19.751,22.811,19.345,20.080,21.095,20.302,21.021,36.996,57.689,40.792,19.973,17.155,20.833,66.056,39.474,27.593,32.030,87.469,53.986,32.478,60.377,39.145,54.039,70.265,28.498,23.575,25.422,26.179,25.670,31.736,38.977,26.300,26.293,25.600,26.405,22.143,21.596,22.233,22.740
265,25.508,27.121,18.864,24.648,21.653,20.410,19.897,19.698,22.592,19.171,19.939,20.972,19.954,20.977,35.904,55.046,40.706,20.014,17.247,21.369,61.463,39.126,27.543,32.036,81.856,51.929,30.496,57.661,38.871,54.889,70.223,28.329,23.539,24.951,25.698,25.258,30.887,35.210,25.639,26.258,25.835,26.131,21.912,21.648,22.031,22.796
266,24.909,26.621,18.900,24.644,21.760,20.478,19.772,19.770,22.683,19.217,19.771,20.900,19.597,20.453,35.746,52.596,40.249,19.938,17.292,21.348,58.430,38.943,27.401,31.337,75.715,49.143,29.336,56.218,38.508,53.794,71.081,28.031,22.889,24.672,24.835,25.222,30.138,32.419,25.037,26.201,25.543,25.675,21.798,21.390,22.153,22.821
267,25.485,32.425,18.926,24.954,21.817,21.002,20.156,19.796,23.322,19.420,20.107,20.991,19.546,20.250,36.171,52.849,40.416,20.015,17.374,21.275,66.666,39.669,27.557,31.253,88.704,49.093,30.369,64.414,39.029,58.880,72.965,28.352,24.179,25.160,27.197,25.191,30.645,35.294,26.343,26.393,25.446,26.476,22.057,21.525,22.110,22.785
268,25.960,33.032,18.831,24.637,21.945,21.027,20.090,19.744,23.328,19.434,19.992,20.827,19.549,19.922,37.264,51.804,40.273,20.146,17.396,21.282,68.457,39.679,27.444,30.917,99.621,53.027,32.078,66.191,38.975,60.707,73.816,28.034,25.354,25.217,28.598,25.251,31.723,41.840,28.291,26.270,25.669,26.567,22.063,21.918,22.154,22.757
269,25.182,32.550,18.793,24.595,21.700,20.697,19.974,19.777,23.147,19.221,19.631,20.872,19.438,19.868,37.200,49.630,40.588,19.993,17.424,20.927,68.536,39.327,27.609,30.924,103.037,56.151,34.466,67.373,38.863,64.752,74.344,27.903,25.082,24.968,28.794,25.215,31.522,45.146,27.907,26.231,25.535,26.627,22.096,21.715,21.956,22.679
270,24.822,30.249,18.829,24.481,21.550,20.462,20.066,19.748,23.049,19.187,19.636,20.740,19.310,19.788,37.757,48.249,42.445,20.049,17.419,20.955,66.443,38.942,27.654,30.784,103.035,54.843,34.955,64.994,38.910,67.266,75.274,28.010,24.861,24.857,28.126,25.171,31.698,44.180,26.960,26.139,25.709,26.353,22.161,21.932,22.092,22.823
271,24.517,30.098,18.831,24.201,21.361,20.417,19.895,19.774,22.915,18.982,19.347,20.619,19.218,20.002,37.218,48.350,41.453,19.967,17.416,20.557,66.383,38.943,27.383,30.559,102.083,51.885,35.373,64.887,38.566,65.594,74.022,27.567,24.379,24.993,27.762,25.169,32.182,43.604,25.939,26.282,25.556,26.306,22.059,21.728,22.099,22.657
272,24.086,28.865,18.875,24.405,21.372,20.465,19.930,19.790,22.896,19.224,19.163,20.552,19.079,19.971,36.196,47.203,41.335,19.891,17.447,20.760,63.978,38.740,27.477,30.384,98.936,49.558,34.787,63.585,38.043,62.151,71.434,27.709,24.243,24.568,26.958,25.236,31.207,42.210,25.266,26.249,25.562,25.810,22.124,21.783,21.975,22.743
273,23.625,27.397,18.697,24.269,21.343,20.588,20.034,19.698,22.849,19.123,19.182,20.689,18.918,19.870,35.950,45.671,40.241,19.929,17.390,20.498,59.980,38.607,27.252,30.323,93.069,47.379,32.631,60.210,37.915,58.666,72.111,27.652,23.546,24.486,25.680,25.089,30.120,38.145,24.776,26.111,25.455,25.206,21.835,21.438,22.182,22.697
274,23.633,27.400,18.770,24.262,21.436,20.417,19.860,19.711,22.652,19.324,19.025,20.424,18.608,19.608,35.471,44.437,40.163,19.825,17.297,20.202,59.014,38.362,27.281,30.234,88.083,45.926,30.235,60.829,37.844,57.460,72.220,27.740,23.436,24.440,25.508,25.038,29.657,35.199,24.881,26.039,25.468,25.234,21.790,21.511,22.089,22.850
275,23.974,28.619,18.650,24.495,21.469,20.405,19.868,19.761,22.764,18.961,18.986,20.440,18.599,19.686,35.193,45.777,40.053,19.882,17.272,20.042,65.355,38.491,27.316,30.232,90.157,45.258,31.302,66.099,37.744,57.370,74.057,27.621,23.486,24.822,26.220,24.827,29.032,36.236,25.119,26.261,25.512,25.671,21.849,21.557,21.993,22.650
276,23.824,28.347,18.799,24.296,21.470,20.446,20.004,19.601,22.676,19.199,19.187,20.500,18.454,19.585,35.761,45.620,39.984,19.928,17.388,20.153,65.507,38.250,27.247,30.108,93.525,44.470,32.575,65.228,37.779,54.768,71.467,27.583,23.696,24.637,26.917,24.839,29.499,39.736,24.839,26.058,25.624,25.496,22.029,21.571,21.997,22.610
277,23.493,26.893,18.799,24.380,21.423,20.383,19.940,19.777,22.543,19.201,19.105,20.403,18.262,19.731,36.532,45.619,40.102,19.889,17.318,20.073,61.390,38.351,27.232,29.948,91.861,43.931,32.470,61.830,37.551,54.390,71.732,27.459,23.475,24.296,26.144,24.889,29.694,39.673,24.430,26.132,25.603,25.397,21.755,21.518,22.061,22.618
278,23.265,26.055,18.800,24.278,21.359,20.469,19.884,19.792,22.567,19.162,18.948,20.380,18.154,19.510,36.793,44.678,40.241,19.835,17.143,20.125,58.512,38.360,27.133,30.052,89.192,43.607,31.799,59.835,37.469,54.472,71.227,27.469,23.146,24.170,25.573,24.656,29.519,38.425,24.213,25.996,25.504,25.071,21.812,21.475,22.007,22.674
279,23.011,25.801,18.915,24.391,21.279,20.374,19.907,19.642,22.564,19.032,19.350,20.344,18.093,19.567,36.464,43.663,41.755,19.869,17.155,20.077,61.967,38.052,27.114,30.073,89.893,42.863,32.004,62.514,37.486,52.239,70.439,27.357,23.271,24.548,25.417,24.802,28.717,38.446,24.049,25.924,25.589,25.476,21.839,21.336,22.158,22.790
280,22.884,24.904,18.947,24.396,21.160,20.421,19.719,19.673,22.485,19.005,19.240,20.381,17.963,19.508,35.329,42.723,42.731,19.813,17.252,20.017,60.134,38.345,27.251,30.001,86.997,42.228,32.205,60.491,37.096,50.127,70.253,27.421,23.214,24.326,24.841,24.786,28.529,38.084,23.999,25.931,25.517,25.183,21.825,21.409,22.010,22.592
281,22.682,24.653,18.811,23.970,21.147,20.456,19.887,19.850,22.364,19.201,19.157,20.208,18.015,19.467,35.489,42.877,40.898,19.822,17.241,19.892,61.081,38.159,27.005,30.085,85.229,41.560,32.310,61.517,37.151,48.828,71.942,27.529,23.225,24.346,24.582,24.875,28.309,37.661,23.870,26.018,25.595,24.964,21.808,21.160,21.959,22.683
282,22.635,24.594,18.784,24.169,21.206,20.314,19.713,19.664,22.516,19.233,19.083,20.298,18.035,19.417,34.425,41.849,40.429,19.782,17.182,20.091,59.109,38.260,27.130,30.056,81.165,41.159,31.429,59.724,37.165,47.354,71.830,27.440,22.925,24.375,24.198,24.668,28.290,36.980,23.931,25.756,25.699,25.079,21.790,21.299,22.169,22.660
283,22.523,24.315,18.735,24.319,21.303,20.262,19.722,19.653,22.398,19.096,19.077,20.204,17.886,19.458,34.807,40.871,40.273,19.842,17.200,20.129,59.274,38.376,27.150,29.937,79.219,40.931,31.235,59.403,37.032,45.794,71.546,27.331,23.229,24.640,24.117,24.581,29.087,35.674,23.800,25.832,25.420,25.048,21.771,21.279,22.021,22.669
284,22.384,24.532,18.860,24.188,21.224,20.342,19.788,19.805,22.414,19.059,19.011,20.265,17.899,19.453,34.646,40.863,40.457,19.834,17.196,20.174,63.506,38.037,27.195,30.089,79.168,40.198,31.463,61.534,37.129,44.806,70.722,27.386,23.475,24.664,23.848,24.788,29.372,36.780,23.960,26.051,25.361,25.341,21.965,21.212,22.089,22.511
285,23.052,25.637,18.748,24.269,21.322,20.349,19.888,19.907,22.452,19.251,19.251,20.294,18.165,19.733,35.182,42.255,40.302,19.894,17.191,20.143,65.624,38.173,27.163,29.896,81.848,40.220,31.317,63.913,37.159,46.316,68.329,27.500,23.125,24.765,24.583,24.655,28.814,38.045,24.891,25.876,25.617,25.333,21.778,21.276,22.003,22.666
286,23.501,26.333,18.730,24.528,21.462,20.524,19.934,19.670,22.584,19.180,19.391,20.255,18.244,19.927,36.221,44.416,40.645,19.857,17.141,20.199,69.007,38.567,27.248,29.886,81.155,40.981,31.414,65.015,37.168,48.009,69.657,27.459,23.379,24.780,25.005,24.747,29.425,37.746,26.388,26.115,25.474,25.187,21.806,21.564,21.979,22.870
287,23.467,25.929,18.828,24.201,21.466,20.503,19.976,19.688,22.657,19.180,20.003,20.299,18.405,20.011,36.936,45.848,43.049,19.729,17.132,20.355,71.805,38.674,27.217,29.971,86.067,42.819,32.362,66.148,37.039,48.370,69.750,27.536,23.354,24.474,25.944,24.776,29.509,39.329,27.201,25.948,25.520,25.218,21.933,21.607,22.053,22.751
288,23.358,26.445,18.889,24.292,21.366,20.371,19.812,19.703,22.596,18.984,20.072,20.269,18.637,20.094,37.332,46.664,42.053,19.927,17.081,20.077,73.143,38.978,27.395,29.923,95.291,44.409,35.082,67.556,37.742,51.610,68.984,27.567,24.007,24.840,26.635,25.345,30.368,41.919,27.242,25.930,25.361,25.409,21.973,21.669,22.103,22.848
289,23.125,26.100,18.715,24.287,21.331,20.369,19.862,19.792,22.564,19.050,20.105,20.361,18.729,20.357,36.504,46.205,41.257,19.768,17.109,20.233,73.037,38.938,27.378,29.976,101.552,45.962,37.474,67.828,37.742,56.004,67.862,27.083,23.743,24.879,26.824,25.538,30.194,43.494,27.219,26.223,25.362,25.329,22.033,21.710,21.895,22.682
290,22.857,25.347,18.739,24.317,21.235,20.574,19.893,19.774,22.463,19.183,19.871,20.376,18.504,19.996,35.911,44.047,41.429,19.803,17.126,20.035,68.305,39.050,27.158,30.024,100.768,44.522,36.903,64.683,37.550,53.964,67.412,27.355,23.518,24.467,26.493,25.174,30.494,41.567,26.075,26.096,25.548,25.377,22.004,21.413,22.008,22.724
291,22.764,25.043,18.868,24.231,21.331,20.189,19.756,19.670,22.442,19.055,19.438,20.336,18.379,19.982,35.132,42.620,40.735,19.847,17.182,20.129,63.872,38.543,27.100,29.895,94.928,43.261,34.638,61.881,37.272,51.329,65.913,27.216,23.007,24.062,25.445,25.010,30.572,38.390,24.990,26.072,25.529,24.909,21.741,21.349,22.034,22.556
292,22.561,24.630,18.762,24.222,21.237,20.301,19.722,19.803,22.282,19.048,19.399,20.256,18.104,19.756,34.807,41.565,40.767,20.033,17.146,20.317,59.996,38.250,27.159,29.995,87.203,42.335,31.847,59.529,36.890,48.786,64.353,27.328,22.946,23.923,24.875,24.786,29.570,34.916,24.487,25.783,25.431,25.179,21.798,21.454,22.076,22.643
293,22.502,24.283,18.782,24.046,21.199,20.287,19.688,19.672,22.454,18.973,19.383,20.218,18.148,19.544,34.614,40.250,40.171,19.821,17.054,19.997,57.683,38.437,27.098,29.866,80.245,41.676,30.149,57.096,36.896,47.133,64.647,27.136,22.757,24.007,24.639,24.803,29.192,32.170,24.306,25.939,25.569,24.933,21.596,21.096,21.801,22.578
294,22.388,24.363,18.829,24.218,21.131,20.405,19.778,19.685,22.192,19.185,19.094,20.266,17.985,19.642,34.611,39.373,39.694,19.747,16.935,19.934,54.959,38.247,26.995,30.084,75.296,41.118,28.515,55.581,36.821,45.386,62.051,27.028,22.800,23.765,24.323,24.754,28.377,30.517,23.999,25.896,25.285,24.694,21.649,21.030,22.059,22.652
