 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12,Mean13,Mean14,Mean15,Mean16,Mean17,Mean18,Mean19,Mean20,Mean21,Mean22,Mean23,Mean24,Mean25,Mean26,Mean27,Mean28,Mean29,Mean30,Mean31,Mean32
214,26.332,27.402,26.868,26.635,27.145,21.566,22.187,20.709,22.969,24.086,22.789,25.485,30.019,43.608,49.489,48.868,29.164,28.662,26.809,28.110,27.355,29.963,23.841,20.654,114.214,23.507,19.998,22.301,20.796,20.554,18.909,16.334
215,26.316,27.127,26.231,26.438,27.006,21.428,22.195,20.920,22.700,23.762,22.639,25.359,29.520,44.102,49.461,48.212,29.450,29.015,26.462,27.484,26.611,29.428,23.548,20.576,115.338,23.248,20.075,22.348,20.826,20.655,18.890,16.337
216,26.225,26.896,26.639,26.452,26.742,21.262,21.968,20.710,22.557,23.238,22.772,25.271,28.912,43.314,49.489,48.062,29.193,29.108,26.229,27.283,26.494,29.001,23.280,20.335,116.203,23.401,19.878,22.011,20.854,20.619,18.976,16.372
217,26.119,26.577,26.160,25.963,26.432,21.110,22.000,20.814,22.670,22.886,22.584,25.087,28.531,42.134,49.504,47.132,28.373,28.970,26.018,26.895,26.156,28.474,22.975,20.268,116.612,23.385,19.968,22.019,20.592,20.579,19.098,16.325
218,26.058,26.514,26.021,25.740,26.382,21.140,21.923,20.768,22.572,22.610,22.470,24.913,28.149,40.867,49.345,46.003,27.711,28.772,25.722,26.361,25.830,27.990,22.832,20.230,118.461,23.237,19.837,21.940,20.805,20.616,18.865,16.137
219,25.721,26.114,25.880,25.409,25.950,21.084,21.723,20.748,23.035,22.241,22.437,24.771,27.865,39.713,49.464,45.129,26.797,28.342,25.550,26.234,25.256,27.797,22.570,20.011,119.793,23.395,20.090,22.005,20.868,20.517,18.922,16.133
220,25.835,26.147,25.812,25.413,25.865,21.166,21.842,20.737,22.934,22.056,22.364,24.782,27.541,38.651,49.255,43.888,26.601,28.188,25.428,25.938,25.033,27.209,22.268,20.083,120.602,23.399,19.845,21.870,20.715,20.527,18.745,16.196
221,25.761,25.921,25.707,25.356,25.727,20.955,21.599,20.556,22.812,21.876,22.194,24.597,27.194,38.047,49.143,43.781,26.035,28.447,25.047,25.527,24.914,26.954,22.096,19.795,121.203,23.246,20.109,21.921,20.760,20.516,18.946,16.198
222,25.791,25.877,25.712,24.929,25.898,21.260,21.786,20.936,22.493,22.103,22.241,24.592,26.737,37.126,49.205,43.481,25.283,28.350,25.062,25.243,24.719,26.603,21.973,19.779,120.460,23.268,19.910,21.733,20.707,20.530,18.904,16.219
223,25.634,25.665,25.609,24.740,26.335,21.895,21.852,20.770,22.699,22.881,22.292,24.598,26.565,36.560,49.392,42.856,26.598,28.648,24.874,25.094,25.117,26.330,21.692,19.855,121.245,23.285,19.740,21.805,20.713,20.554,18.885,16.160
224,25.787,25.620,25.611,24.735,26.573,22.725,21.931,20.782,23.266,23.643,22.228,24.568,26.358,36.010,49.391,43.400,29.058,29.084,25.176,25.036,25.572,26.094,21.542,19.583,122.664,23.297,19.903,21.921,20.740,20.601,18.912,16.150
225,25.682,25.651,25.628,24.753,26.884,22.609,22.148,20.673,23.073,24.563,22.234,24.440,26.318,35.324,49.434,43.748,30.563,29.688,25.413,24.893,26.014,25.802,21.376,19.670,123.610,23.350,19.918,22.009,20.721,20.499,18.806,16.101
226,25.454,25.529,25.331,24.523,27.302,22.482,21.968,20.637,22.800,25.012,22.253,24.354,25.931,34.782,49.307,44.740,30.997,29.181,25.847,24.803,25.869,25.292,21.150,19.625,123.823,23.321,19.715,22.306,20.727,20.524,18.787,16.160
227,25.543,25.433,25.600,24.411,27.054,22.241,22.037,20.617,22.507,24.773,22.165,24.161,26.077,34.343,49.504,44.481,31.621,28.667,26.105,24.675,25.186,25.270,21.103,19.645,123.588,23.114,19.843,22.308,20.673,20.508,18.885,16.275
228,25.611,25.537,25.344,24.169,26.762,21.970,21.773,20.670,22.511,24.895,22.092,24.127,25.817,33.901,49.246,44.616,32.441,28.599,26.182,24.555,25.049,24.981,21.004,19.482,124.570,23.229,19.871,22.084,20.791,20.497,18.748,16.201
229,25.348,25.389,25.462,24.078,26.489,21.553,22.024,20.571,22.434,25.192,21.956,24.208,25.496,33.447,49.260,44.310,31.669,28.684,26.283,24.437,24.936,24.916,20.841,19.462,125.370,23.138,19.721,22.121,20.757,20.542,18.699,16.186
230,33.446,37.407,34.581,32.671,27.930,23.959,22.805,20.797,23.456,27.140,22.523,25.334,27.891,34.916,49.492,48.154,33.720,28.705,28.005,27.766,27.555,27.970,24.396,21.739,123.844,23.266,19.815,23.232,20.660,20.589,18.932,16.495
231,45.010,52.877,48.509,45.664,33.913,30.256,25.836,21.066,24.103,31.089,24.232,30.462,39.759,47.530,49.508,60.820,39.804,30.781,33.500,37.853,40.572,39.673,35.007,31.145,121.661,23.725,20.174,26.738,20.788,20.468,18.934,17.094
232,44.858,51.463,49.241,47.416,34.489,31.845,26.406,20.914,23.844,33.203,26.214,33.150,44.202,52.848,49.470,68.437,40.952,31.137,35.027,40.119,42.586,44.461,38.030,32.346,118.294,23.941,20.433,28.026,20.735,20.540,18.809,17.296
233,41.553,47.304,46.325,45.975,33.883,32.099,26.169,20.800,23.481,32.797,26.924,33.443,42.111,54.105,49.769,66.106,40.183,30.812,34.178,39.820,39.758,44.209,36.879,31.522,114.779,23.724,20.506,27.102,20.636,20.515,19.041,17.317
234,38.893,43.115,43.438,44.425,33.155,31.725,25.786,20.930,22.950,32.757,26.991,33.018,40.989,54.681,49.252,65.398,39.296,30.715,33.118,38.954,36.783,43.653,35.504,30.004,113.485,23.949,20.365,26.443,20.751,20.594,18.799,17.083
235,36.631,39.604,41.370,42.589,31.827,31.826,25.604,20.779,22.712,32.495,27.218,32.354,39.631,54.315,49.401,63.963,38.942,30.452,32.438,38.433,34.164,42.445,34.389,28.779,111.987,23.698,20.178,25.863,20.788,20.558,18.877,17.050
236,34.373,37.079,39.241,41.231,30.975,30.514,24.852,20.812,22.578,32.509,26.612,31.839,40.149,53.633,49.448,63.268,37.987,30.367,32.023,37.897,32.270,40.516,32.920,27.873,111.373,23.610,19.906,25.782,20.679,20.476,18.816,17.062
237,33.107,34.615,37.184,39.516,30.452,29.228,24.736,20.772,22.382,32.131,26.291,31.092,38.557,53.278,49.170,62.982,37.383,29.892,31.568,37.068,30.918,39.186,31.760,26.750,110.509,23.615,19.998,25.315,20.665,20.547,18.846,16.920
238,31.967,32.849,35.453,38.541,30.872,29.602,24.689,20.817,22.183,31.900,25.785,30.289,36.294,51.926,49.382,62.531,36.392,29.766,31.331,35.804,29.418,38.093,30.651,25.953,109.318,23.543,19.991,24.926,20.681,20.463,18.932,16.841
239,30.884,31.277,34.246,37.235,30.493,29.411,24.195,20.765,22.256,31.685,25.220,29.541,34.719,51.505,49.396,61.107,36.389,29.380,31.063,35.294,28.670,37.550,29.892,25.277,108.707,23.466,20.036,24.619,20.614,20.491,18.912,16.651
240,29.970,30.288,33.184,35.824,29.696,28.998,24.013,20.787,22.138,31.549,24.992,28.866,33.761,50.033,49.296,60.452,35.952,28.789,30.763,34.588,28.258,36.081,28.867,24.571,108.065,23.344,19.940,24.768,20.530,20.526,18.731,16.600
241,29.419,29.212,32.237,34.868,29.110,29.009,23.765,20.570,22.254,31.294,24.493,28.307,32.273,48.590,49.334,58.634,35.273,28.924,30.312,34.460,27.236,34.669,28.240,24.147,107.093,23.427,19.964,24.149,20.592,20.524,18.796,16.577
242,29.033,28.463,31.368,33.911,28.531,28.058,23.420,20.829,22.230,31.075,24.200,27.724,30.992,46.555,49.341,58.321,34.968,29.175,30.433,33.807,26.646,33.911,27.663,23.516,107.609,23.507,19.882,23.736,20.659,20.458,18.804,16.577
243,28.418,27.718,30.771,33.212,27.876,27.497,23.100,20.596,22.186,30.474,24.021,27.301,30.310,44.842,49.061,57.758,33.653,29.426,30.033,33.490,26.217,32.920,27.113,23.261,108.336,23.359,19.876,23.847,20.618,20.423,18.941,16.391
244,28.110,27.244,29.726,32.694,28.289,27.729,23.116,20.563,22.189,29.605,23.744,26.970,29.560,43.366,49.123,56.435,33.412,28.922,29.691,33.121,26.006,32.437,26.525,22.821,108.048,23.330,19.994,23.425,20.606,20.451,18.867,16.287
245,27.620,27.322,29.190,32.242,28.602,28.249,23.398,20.717,22.063,29.860,23.498,26.642,28.814,41.920,49.053,55.404,33.260,28.757,29.353,32.603,25.447,31.978,26.212,22.580,108.049,23.174,19.861,23.156,20.673,20.521,18.828,16.252
246,27.210,26.708,28.675,31.808,28.189,27.940,23.201,20.682,22.107,30.166,23.196,26.294,28.260,41.006,49.254,55.007,33.161,28.989,29.433,32.584,25.178,31.193,25.765,22.199,107.996,23.305,19.888,22.946,20.614,20.364,18.910,16.338
247,27.122,26.522,28.156,31.100,27.797,27.131,23.071,20.668,21.986,30.439,23.115,26.034,28.005,40.056,49.244,54.646,32.582,28.614,29.003,32.412,25.127,30.420,25.359,21.786,108.387,23.356,19.891,22.817,20.701,20.433,18.762,16.387
248,26.702,26.181,27.767,30.674,27.558,26.677,22.892,20.640,21.939,29.956,23.020,25.555,27.538,39.083,49.252,54.662,32.765,28.650,29.408,31.768,24.924,29.591,25.164,21.400,110.325,23.273,19.800,22.768,20.639,20.450,18.785,16.329
249,26.729,26.066,27.624,29.941,27.035,25.996,22.609,20.604,21.935,30.026,22.865,25.419,26.883,38.305,49.098,54.324,32.482,28.616,29.386,30.969,24.670,29.027,24.832,21.049,111.360,23.161,19.781,22.438,20.654,20.471,18.740,16.198
250,26.463,25.877,27.111,29.582,26.653,24.998,22.441,20.485,22.012,29.505,22.758,25.304,26.886,37.306,49.074,53.514,32.855,28.616,29.708,30.327,24.479,28.446,24.379,21.121,111.567,23.231,19.884,22.327,20.584,20.528,18.731,16.261
251,26.261,25.760,26.765,29.224,26.448,24.419,22.206,20.504,21.942,29.444,22.564,25.157,26.878,36.334,49.208,53.351,32.691,28.414,29.422,29.839,24.553,27.914,24.381,20.821,113.150,23.283,19.955,22.366,20.573,20.558,18.747,16.213
252,25.910,25.715,26.750,28.724,26.091,23.888,22.174,20.505,21.953,29.521,22.568,25.020,26.337,36.154,49.107,53.580,31.688,28.603,29.535,29.189,24.188,27.350,23.932,20.685,114.520,23.258,19.749,22.659,20.731,20.547,18.743,16.245
253,26.119,25.662,26.427,28.646,26.025,23.357,21.852,20.571,22.022,29.016,22.386,24.792,26.162,35.377,48.969,52.928,31.447,28.175,29.028,28.548,24.426,27.174,23.468,20.431,113.695,23.250,19.773,22.627,20.688,20.378,18.745,16.180
254,25.795,25.607,26.064,28.215,25.714,23.097,21.689,20.479,22.241,28.771,22.346,24.729,26.117,35.055,49.132,52.632,31.196,28.561,28.527,28.072,24.188,26.672,23.270,20.449,115.394,23.193,19.813,22.561,20.614,20.407,18.745,16.192
255,25.762,25.380,25.949,27.801,25.561,22.662,21.715,20.532,21.828,28.297,22.359,24.597,25.865,34.708,49.115,51.073,30.768,28.388,28.133,27.512,24.174,26.399,23.114,20.301,117.979,23.184,19.648,22.329,20.674,20.501,18.674,16.296
256,25.701,25.396,26.094,27.340,25.383,22.378,21.755,20.577,21.975,27.692,22.315,24.465,25.955,34.287,49.205,49.377,30.170,28.342,28.171,27.229,24.084,25.900,22.932,20.109,119.242,23.274,19.747,22.320,20.544,20.491,18.622,16.144
257,25.701,25.498,26.088,27.212,25.207,22.357,21.594,20.377,21.851,26.986,22.180,24.305,25.592,33.954,48.937,48.271,30.383,27.838,28.021,26.939,24.193,25.724,22.680,20.098,119.626,23.229,19.837,21.880,20.508,20.387,18.757,16.092
258,25.676,25.389,25.927,27.021,25.180,21.918,21.596,20.479,21.991,25.703,22.330,24.345,25.706,33.816,48.942,47.038,29.341,27.795,27.773,26.607,23.941,25.343,22.297,20.188,120.568,23.094,19.712,21.854,20.581,20.397,18.645,16.205
259,25.511,25.260,25.927,26.600,25.064,22.129,21.625,20.631,22.251,24.815,22.028,24.361,25.520,33.290,49.177,45.790,28.122,27.494,27.381,26.275,23.957,25.115,22.284,19.819,121.842,23.089,19.719,21.749,20.458,20.420,18.731,16.136
260,25.589,25.216,25.720,26.299,25.059,21.774,21.646,20.532,22.216,24.437,22.089,24.172,25.597,33.164,49.013,44.801,27.341,27.970,27.090,25.795,23.963,25.065,21.965,19.978,122.882,23.161,19.826,21.715,20.517,20.383,18.677,16.137
261,25.498,25.212,25.596,26.199,24.854,21.495,21.464,20.654,22.116,24.164,22.158,24.192,25.512,32.645,48.826,44.104,26.611,27.939,26.653,25.687,23.682,24.781,21.892,19.609,122.955,23.075,19.785,21.782,20.506,20.326,18.611,16.133
262,25.448,25.205,25.545,25.715,25.008,21.488,21.464,20.557,22.075,23.526,21.952,24.195,25.385,32.546,49.090,43.035,26.318,27.842,26.559,25.362,23.941,24.482,21.707,19.710,123.525,23.007,19.865,21.810,20.512,20.373,18.728,16.252
263,25.479,25.159,25.530,25.575,24.796,21.542,21.327,20.554,22.070,23.911,21.979,24.159,25.130,32.395,49.022,43.165,25.511,28.375,27.146,25.010,25.162,24.758,22.040,19.708,124.236,23.199,19.588,21.803,20.542,20.389,18.752,16.190
264,25.316,25.016,25.321,25.132,24.797,21.245,21.142,20.385,21.995,24.129,21.977,24.107,25.316,34.525,48.640,43.836,25.141,28.951,27.217,24.713,25.744,25.343,22.376,19.850,123.509,22.994,19.760,21.972,20.664,20.356,18.669,16.177
265,25.443,25.093,25.321,25.276,24.641,21.161,21.327,20.504,22.629,24.500,21.958,23.995,25.284,36.212,49.172,43.597,24.942,29.065,26.760,24.713,25.311,25.200,22.162,19.618,124.210,23.144,19.820,21.863,20.481,20.370,18.667,16.205
266,25.231,25.231,25.549,25.053,24.716,21.168,21.129,20.527,22.437,23.834,21.840,24.043,25.034,37.004,48.769,43.337,24.627,28.530,26.331,24.438,24.734,24.939,21.918,19.638,124.148,23.003,19.856,21.814,20.537,20.414,18.615,16.224
267,25.312,25.264,25.241,24.815,24.508,21.006,21.208,20.571,22.183,23.028,21.847,24.010,24.997,36.477,49.065,42.342,24.534,28.030,26.322,24.307,24.582,24.766,21.621,19.518,124.741,23.009,19.738,21.793,20.615,20.342,18.510,16.094
268,25.354,24.869,25.295,24.687,24.512,20.966,21.113,20.523,22.182,22.708,21.891,24.039,24.777,35.603,48.565,41.550,24.238,28.241,25.944,24.171,24.086,24.380,21.427,19.795,124.640,22.998,19.670,21.682,20.506,20.320,18.649,16.213
269,25.383,25.240,25.026,24.808,24.613,20.985,21.322,20.513,22.224,22.766,21.986,23.885,24.926,34.942,48.873,40.797,23.974,28.141,25.841,24.022,24.047,24.255,21.302,19.498,124.903,23.089,19.730,21.677,20.408,20.354,18.736,16.133
270,25.441,24.978,25.049,24.511,24.782,21.273,21.335,20.443,22.525,23.911,21.967,23.752,24.931,34.262,48.823,40.693,24.222,28.498,25.595,23.821,24.449,23.881,21.104,19.567,124.287,23.103,19.796,21.865,20.472,20.417,18.544,16.207
271,25.447,24.942,25.368,24.340,25.320,21.499,21.372,20.520,22.490,24.953,21.841,23.781,24.973,34.697,48.841,41.320,25.566,28.989,26.227,23.875,24.795,23.717,20.973,19.435,123.878,22.909,19.700,21.967,20.542,20.353,18.716,16.156
272,25.322,24.861,25.141,24.352,25.642,22.011,21.781,20.571,22.215,25.474,21.928,23.819,24.846,35.071,48.769,42.144,26.595,29.238,26.242,23.734,24.818,23.739,20.733,19.578,123.565,22.979,19.796,21.912,20.500,20.252,18.823,16.066
273,25.225,25.085,24.991,24.196,25.587,21.727,21.691,20.451,22.182,25.414,21.999,23.875,24.873,34.810,48.898,41.982,26.592,28.943,26.401,23.662,24.920,23.639,20.796,19.208,123.190,23.042,19.790,21.738,20.464,20.403,18.704,16.202
274,25.373,25.144,24.987,24.025,25.330,21.400,21.467,20.595,22.173,25.668,21.819,23.780,24.963,34.108,48.765,42.569,27.186,28.721,26.914,23.730,24.666,23.395,20.525,19.344,123.325,22.939,19.770,21.803,20.544,20.321,18.711,16.133
275,25.338,25.115,25.109,24.039,25.239,21.310,21.367,20.509,21.941,26.442,21.986,23.744,24.883,33.512,48.718,42.739,27.582,28.154,27.308,23.563,24.439,23.172,20.634,19.511,123.387,23.081,19.697,22.109,20.600,20.286,18.740,16.124
276,25.367,25.096,24.994,23.918,24.900,21.191,21.398,20.526,22.135,26.619,21.814,23.699,24.926,33.008,48.727,43.660,28.788,28.226,27.406,23.534,24.764,23.288,20.501,19.484,122.149,22.955,19.723,21.988,20.558,20.337,18.649,16.165
277,25.118,24.869,24.900,23.840,24.928,20.940,21.211,20.455,22.069,27.273,21.844,23.770,24.610,32.824,48.625,44.618,29.711,28.156,27.758,23.670,25.146,23.302,20.556,19.382,120.557,23.036,19.738,22.181,20.435,20.305,18.676,16.157
278,25.160,24.933,24.981,23.836,24.838,20.873,21.391,20.432,21.871,26.659,21.789,23.721,24.897,32.339,48.574,43.989,29.714,28.072,27.609,23.653,25.406,22.957,20.332,19.364,119.318,23.003,19.661,22.114,20.511,20.320,18.640,16.116
279,24.932,24.902,24.962,23.635,24.865,20.753,21.137,20.541,22.016,26.626,21.899,23.694,24.905,31.917,48.651,44.140,29.788,28.226,27.609,23.675,24.750,23.057,20.400,19.279,117.965,23.007,19.742,22.109,20.579,20.283,18.644,16.107
280,25.248,24.899,24.654,23.696,24.587,20.867,21.119,20.410,22.625,26.407,21.780,23.606,24.642,31.684,48.759,43.612,29.695,27.848,27.276,23.616,24.559,22.856,20.341,19.248,116.886,22.854,19.792,21.889,20.388,20.317,18.671,16.169
281,25.282,24.994,24.791,23.806,24.522,20.843,21.185,20.435,22.467,26.033,21.801,23.586,24.897,31.309,48.597,43.068,29.286,28.137,27.423,23.535,24.301,22.946,20.245,19.230,116.682,23.068,19.833,21.798,20.573,20.258,18.573,16.215
282,25.062,24.962,24.765,23.671,24.430,20.806,21.272,20.491,22.328,25.850,21.790,23.722,24.485,31.033,48.827,43.196,28.611,28.203,27.377,23.422,24.121,22.915,20.144,19.103,117.965,22.925,19.712,21.668,20.438,20.252,18.772,16.092
283,25.363,24.803,25.049,23.687,24.589,20.540,21.195,20.471,22.134,25.157,21.715,23.535,24.772,30.775,48.565,42.586,27.469,28.462,27.026,23.343,24.072,22.714,20.175,19.150,118.238,22.927,19.682,21.699,20.474,20.354,18.564,16.101
284,25.000,24.894,25.004,23.436,24.903,20.841,21.224,20.496,21.912,25.189,21.813,23.683,24.674,30.667,48.641,41.833,27.495,28.215,27.158,23.383,23.988,22.793,20.246,19.252,118.395,23.012,19.687,21.701,20.555,20.237,18.605,16.178
285,25.073,24.875,24.870,23.354,24.904,20.735,21.251,20.502,22.053,25.547,21.773,23.626,24.568,30.510,48.369,41.565,27.592,27.901,26.960,23.359,23.879,22.689,20.093,19.237,118.401,23.013,19.620,21.592,20.486,20.288,18.603,16.230
286,25.160,24.814,24.718,23.404,24.820,20.604,21.124,20.415,22.277,25.350,21.698,23.577,24.676,30.271,48.385,41.757,27.772,28.276,27.109,23.337,24.449,22.708,20.188,19.312,118.357,23.117,19.738,21.641,20.486,20.206,18.470,16.116
287,25.016,25.016,25.068,23.409,24.831,20.583,21.008,20.529,22.549,25.100,21.688,23.709,24.568,30.346,48.657,41.526,27.379,28.219,26.899,23.234,24.236,22.621,20.162,19.163,118.079,22.966,19.693,21.487,20.494,20.250,18.637,16.047
288,24.942,25.051,24.927,23.443,24.607,20.755,21.034,20.463,22.534,24.544,21.715,23.554,24.605,30.247,48.988,41.020,26.322,28.253,26.644,23.187,24.029,22.796,20.074,19.194,118.440,22.970,19.599,21.561,20.332,20.317,18.611,16.039
289,25.112,24.744,24.857,23.379,24.350,20.617,21.245,20.394,22.456,24.014,21.648,23.544,24.724,30.229,48.401,40.180,26.222,28.144,26.372,22.857,24.074,22.629,20.051,19.042,118.574,23.070,19.573,21.714,20.475,20.260,18.600,16.005
290,25.205,24.760,24.936,23.320,24.608,20.675,21.116,20.329,22.284,23.432,21.621,23.496,24.533,30.115,48.592,39.610,26.505,28.177,26.029,22.953,23.916,22.622,20.141,19.237,119.495,22.840,19.691,21.511,20.326,20.345,18.655,16.171
291,24.948,24.893,24.855,23.221,24.917,20.705,21.174,20.599,22.820,23.360,21.654,23.553,24.528,29.813,48.203,39.786,25.945,27.521,25.969,23.043,23.824,22.602,20.046,19.299,119.754,22.922,19.663,21.631,20.330,20.185,18.623,16.157
292,25.102,24.763,24.756,23.320,24.882,20.589,21.203,20.520,22.749,23.474,21.698,23.547,24.401,29.742,48.660,39.343,26.203,27.667,25.612,22.931,23.760,22.529,20.046,19.065,118.975,22.940,19.704,21.518,20.456,20.261,18.562,16.122
293,25.161,24.747,24.974,23.429,24.953,20.675,21.103,20.366,22.633,23.561,21.667,23.573,24.464,29.765,48.649,39.137,26.286,27.945,25.519,22.892,24.062,22.588,20.080,19.192,118.634,23.025,19.575,21.557,20.374,20.280,18.627,16.180
294,25.032,24.867,24.868,23.340,24.765,20.615,20.984,20.401,22.264,23.446,21.608,23.473,24.477,29.549,49.020,38.771,25.514,27.660,25.686,22.753,23.908,22.583,19.977,19.132,118.826,23.009,19.652,21.401,20.388,20.151,18.655,16.110
295,25.106,24.772,24.972,23.308,24.879,20.660,20.863,20.366,22.239,22.977,21.556,23.573,24.475,29.507,49.144,38.410,24.955,27.346,26.067,22.976,23.793,22.640,20.118,19.250,119.632,23.021,19.719,21.359,20.396,20.219,18.549,16.236
296,25.115,24.760,24.955,23.377,25.121,20.617,21.303,20.501,22.684,22.465,21.667,23.500,24.451,29.498,48.921,37.984,24.302,27.517,25.917,22.915,23.846,22.412,19.975,19.085,119.215,22.866,19.841,21.501,20.338,20.197,18.603,16.091
297,24.839,24.832,24.818,23.452,25.007,20.611,21.071,20.484,22.806,22.133,21.629,23.586,24.469,29.557,49.031,37.547,23.723,27.346,25.779,22.642,23.844,22.361,19.944,19.275,119.451,22.995,19.599,21.591,20.453,20.246,18.671,16.177
298,24.994,24.926,24.891,23.379,24.892,20.669,21.317,20.477,22.511,21.883,21.588,23.429,24.475,29.441,49.101,37.365,23.460,27.340,25.506,22.721,23.738,22.507,19.939,19.270,119.692,22.995,19.796,21.496,20.548,20.256,18.537,16.074
299,24.997,24.728,24.923,23.292,24.783,20.611,21.055,20.421,22.324,22.016,21.765,23.497,24.406,29.409,49.068,36.954,23.186,27.433,25.310,22.718,23.641,22.459,20.047,19.221,120.622,22.963,19.697,21.520,20.321,20.215,18.682,16.205
300,25.186,24.902,24.870,23.174,24.900,20.540,21.425,20.362,22.339,22.182,21.715,23.598,24.430,29.400,49.085,36.819,23.100,27.414,25.023,22.771,23.717,22.412,19.947,19.098,120.307,22.820,19.627,21.485,20.421,20.205,18.625,16.196
301,24.920,24.929,24.962,23.167,25.254,20.725,21.095,20.441,22.233,22.124,21.638,23.453,24.385,29.413,48.781,36.455,22.929,27.584,24.846,22.645,23.961,22.540,20.001,19.054,119.976,22.957,19.609,21.677,20.326,20.221,18.637,16.104
302,24.936,24.942,24.831,23.187,25.123,20.546,20.916,20.396,22.431,21.734,21.617,23.576,24.475,29.379,48.797,36.631,22.804,27.430,24.785,22.585,23.734,22.359,19.870,19.069,119.504,22.930,19.710,21.436,20.287,20.219,18.713,16.109
303,25.142,24.994,24.705,23.265,24.887,20.570,21.074,20.632,22.953,21.958,21.491,23.543,24.374,29.356,49.113,36.112,22.746,27.817,24.558,22.713,23.678,22.399,19.874,19.058,119.598,22.937,19.753,21.392,20.241,20.148,18.622,16.163
304,24.983,24.909,24.793,23.217,24.854,20.578,21.021,20.426,22.799,21.904,21.763,23.464,24.358,29.263,48.815,35.963,22.720,27.846,24.296,22.669,23.656,22.341,19.936,19.083,119.520,22.907,19.839,21.543,20.544,20.266,18.628,16.269
305,24.988,24.732,24.697,23.171,24.800,20.701,21.113,20.443,22.614,21.834,21.686,23.497,24.294,29.252,48.977,35.971,22.621,27.970,24.344,22.638,23.738,22.309,19.881,19.217,119.567,22.917,19.858,21.668,20.375,20.250,18.642,16.133
306,24.900,24.688,24.778,23.126,24.489,20.652,20.807,20.369,22.358,21.974,21.645,23.382,24.308,29.094,48.852,35.784,22.666,27.983,24.324,22.553,23.701,22.366,19.897,19.275,119.425,22.952,19.777,21.671,20.360,20.236,18.606,16.178
307,25.164,24.769,24.528,23.155,24.744,20.701,21.029,20.440,22.265,21.902,21.671,23.540,24.467,29.162,48.931,35.680,22.447,27.475,24.237,22.680,23.752,22.305,19.981,19.098,120.432,23.028,19.856,21.425,20.329,20.178,18.493,16.292
308,24.890,24.764,24.859,23.247,24.965,20.890,21.061,20.523,22.516,21.853,21.711,23.363,24.241,29.106,48.784,35.338,22.553,27.433,24.203,22.641,23.684,22.478,19.916,19.161,120.612,22.945,19.676,21.446,20.396,20.126,18.588,16.261
309,26.517,28.514,26.412,24.571,25.410,21.200,21.501,21.562,23.239,22.589,21.632,23.748,24.875,29.352,48.875,35.940,23.759,28.000,24.333,22.721,24.221,23.085,20.719,19.647,120.131,22.957,19.680,21.724,20.363,20.173,18.657,16.157
310,40.479,54.732,43.868,40.174,29.724,26.546,24.198,25.648,24.212,27.168,22.415,27.995,38.220,39.514,49.090,44.174,36.389,29.848,29.706,28.042,37.652,32.507,30.710,28.560,117.892,23.210,19.865,24.756,20.245,20.187,18.720,16.716
311,44.970,64.431,50.694,48.285,32.322,30.630,25.900,25.160,24.276,33.995,23.273,32.878,48.297,47.345,48.960,53.569,41.350,30.861,33.719,32.551,44.477,41.125,37.556,34.478,115.655,23.661,20.202,27.200,20.405,20.097,18.797,17.305
312,44.131,62.071,49.474,49.055,32.747,31.720,26.156,24.070,23.739,35.787,24.965,35.122,48.777,51.153,48.902,56.904,41.379,31.259,33.862,33.883,43.340,44.786,38.555,34.728,112.059,24.192,20.094,27.909,20.260,20.200,18.836,17.495
313,42.475,57.779,48.120,49.039,31.989,31.837,26.137,23.249,23.189,36.262,25.747,35.145,48.653,54.371,48.895,57.915,40.559,30.951,33.014,34.355,39.936,44.852,37.721,33.489,109.502,24.192,20.165,27.759,20.330,20.138,18.669,17.269
314,39.749,53.542,45.476,49.119,32.413,32.069,26.314,22.485,22.871,35.935,26.549,34.945,48.809,55.817,48.763,58.361,39.875,30.696,32.565,34.738,37.646,44.403,36.550,31.777,106.516,24.144,20.127,27.213,20.444,20.181,18.856,17.344
315,42.401,55.381,46.925,49.130,33.968,32.783,27.008,22.833,23.255,37.016,30.685,36.340,53.072,60.466,49.153,61.405,39.399,30.325,32.577,37.969,35.604,46.837,37.732,31.047,104.444,25.101,20.330,27.460,20.436,20.221,18.758,17.480
316,53.727,66.788,56.312,51.845,35.815,33.819,29.092,24.692,24.302,39.117,37.583,39.207,57.085,65.065,48.965,65.628,39.778,30.036,32.645,41.290,33.584,49.698,39.522,30.103,101.795,25.412,20.418,28.861,20.544,20.146,18.801,17.760
317,57.550,67.304,58.628,52.194,35.077,33.548,28.945,24.919,24.322,39.617,41.044,41.168,57.387,66.196,48.360,67.908,40.013,30.249,32.106,41.225,31.637,50.631,40.056,29.141,99.474,25.551,20.133,29.269,20.857,20.171,18.750,17.937
318,58.054,66.700,58.940,51.927,35.510,33.419,29.121,24.607,24.042,40.030,42.626,41.910,58.257,66.891,48.211,69.121,39.826,29.477,31.949,41.433,30.258,50.972,40.282,28.158,98.347,25.955,20.303,29.926,20.840,20.106,18.863,18.190
319,59.938,68.582,61.483,52.877,36.355,33.849,29.541,25.343,24.581,40.192,44.102,42.633,59.581,68.193,48.290,70.862,39.820,29.158,32.208,42.886,29.441,51.458,40.719,27.531,96.619,28.641,20.367,30.144,20.827,20.119,18.814,18.187
