 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12,Mean13,Mean14,Mean15,Mean16,Mean17,Mean18,Mean19,Mean20,Mean21,Mean22,Mean23,Mean24
268,126.461,118.479,95.624,81.388,76.394,77.440,78.021,90.564,85.231,76.978,82.002,70.524,68.971,69.659,67.696,71.566,150.464,78.197,63.975,65.831,56.847,61.684,61.404,63.005
269,127.395,119.027,95.274,81.261,76.049,77.182,78.010,90.034,84.465,76.295,81.765,70.552,68.661,69.145,67.853,72.105,150.870,78.323,63.991,65.672,56.807,61.242,61.885,62.931
270,129.359,118.619,94.914,81.259,76.245,77.542,77.532,90.144,84.153,76.313,82.373,71.185,68.681,68.999,67.313,72.077,150.385,78.670,63.708,65.539,56.669,61.077,61.873,63.517
271,128.923,118.653,94.915,81.408,76.318,77.652,77.527,90.438,85.251,76.392,82.080,70.168,68.568,69.039,67.581,72.007,150.407,78.570,64.380,65.510,56.427,60.874,61.613,63.475
272,128.060,118.835,94.174,81.709,76.469,77.217,77.754,89.699,85.080,76.387,81.929,70.934,68.775,68.980,67.479,71.837,150.425,77.910,63.883,65.188,57.062,61.558,61.214,64.187
273,126.710,118.929,94.621,80.860,76.259,77.592,77.143,90.165,84.932,76.152,82.120,69.595,68.716,69.202,67.521,72.420,151.104,78.051,63.792,65.666,56.548,61.426,61.189,63.216
274,126.714,118.586,94.417,81.079,76.208,77.740,77.074,90.826,85.138,76.320,82.076,70.412,68.381,69.037,67.429,71.799,150.283,78.698,63.925,65.299,56.754,61.546,61.492,63.312
275,126.932,119.027,93.921,81.363,76.181,76.549,77.468,90.161,85.256,76.326,82.264,70.130,68.645,69.394,67.721,72.082,150.693,78.480,64.110,65.403,56.614,61.184,61.662,63.387
276,128.494,119.051,93.741,81.299,75.631,77.269,77.235,90.687,84.530,76.327,81.844,70.675,68.866,69.513,67.413,72.466,149.589,78.120,63.510,65.812,56.841,61.267,61.571,63.477
277,128.316,118.457,93.073,81.911,76.484,77.087,77.796,92.948,85.347,76.687,82.495,70.450,68.693,68.893,67.240,71.889,149.435,78.493,64.056,65.435,56.807,61.396,61.435,63.955
278,127.425,118.562,92.854,81.321,76.100,77.468,77.183,97.178,84.912,76.306,82.469,70.806,68.490,69.066,67.265,71.728,150.513,78.289,63.697,65.375,56.733,61.467,61.484,63.424
279,126.943,118.948,93.343,81.216,76.584,77.239,77.850,94.524,85.510,76.081,81.591,70.825,68.785,69.347,67.460,71.485,149.674,77.801,64.221,65.597,56.785,61.319,61.538,63.664
280,126.970,119.364,92.993,81.440,76.428,77.504,77.521,93.790,84.558,76.592,82.145,70.410,68.730,69.078,67.591,72.430,149.749,78.824,63.543,65.763,56.815,61.193,61.759,64.005
281,128.555,119.039,93.175,80.905,76.143,76.825,77.932,91.682,85.450,76.374,82.376,70.346,68.512,69.434,68.043,72.262,149.225,78.240,64.021,65.832,57.106,61.386,61.249,63.752
282,128.900,118.631,92.561,81.043,76.240,76.973,77.476,91.678,84.538,76.468,82.389,70.310,68.720,69.181,67.519,72.452,149.967,78.567,64.315,65.755,56.251,61.311,61.361,63.955
283,128.957,118.516,93.184,80.831,76.105,77.456,77.478,91.335,85.098,76.970,82.260,70.071,68.399,69.062,67.235,72.075,150.607,77.546,63.856,65.803,56.359,60.754,61.350,64.384
284,127.177,118.094,92.963,81.489,75.957,77.588,78.142,94.360,84.580,76.641,81.727,70.448,68.768,69.312,67.217,72.446,149.577,78.287,64.368,65.317,56.546,61.019,60.998,63.704
285,127.342,118.730,93.088,81.205,75.793,77.654,77.745,98.717,85.116,76.260,81.602,69.979,68.462,69.391,67.338,72.190,150.024,78.420,64.224,65.553,56.463,61.700,61.300,63.709
286,126.368,118.477,92.328,81.259,75.949,77.399,77.715,95.530,84.930,76.348,83.120,70.678,68.715,69.161,66.938,71.779,150.419,78.572,64.093,65.709,56.769,61.409,61.393,63.509
287,128.068,118.938,93.550,81.429,76.555,77.622,77.202,94.036,85.555,76.144,81.971,70.424,68.778,69.106,67.537,72.092,150.811,78.148,64.002,65.563,56.813,61.075,61.120,63.475
288,128.666,118.864,93.347,81.228,75.681,77.731,77.310,93.331,84.967,76.292,82.905,70.576,68.626,69.001,67.709,71.770,148.537,78.306,63.942,65.241,56.669,61.232,61.343,63.928
289,128.466,118.979,93.524,81.206,75.848,77.027,77.878,92.554,85.661,76.244,82.951,70.187,68.762,69.376,67.713,71.384,149.180,78.167,63.921,65.162,56.522,61.370,60.942,63.464
290,127.778,118.367,92.656,81.043,75.851,77.922,77.903,93.129,85.352,76.142,82.871,70.379,68.771,69.167,67.424,71.891,149.581,77.961,63.771,65.613,56.439,61.254,61.197,63.637
291,127.052,117.944,93.354,81.618,76.398,77.571,77.655,100.112,84.641,76.792,82.329,70.239,68.961,69.581,67.512,72.342,149.657,77.955,63.793,65.834,56.427,61.626,60.977,63.837
292,125.711,118.457,92.904,81.544,76.027,78.060,77.503,97.395,84.568,76.236,81.740,70.602,68.677,69.105,67.657,72.012,149.688,78.002,63.977,65.341,56.612,61.265,61.138,63.288
293,125.686,118.751,92.819,81.094,76.169,77.564,77.906,94.884,84.799,76.620,82.282,70.500,68.474,69.597,67.545,71.522,148.981,77.848,63.613,65.425,56.567,61.002,61.435,63.371
294,127.869,119.335,93.120,81.288,76.098,77.212,78.004,93.478,84.864,76.011,82.218,70.799,68.665,69.160,67.242,71.611,149.841,78.443,63.883,65.580,56.601,61.593,61.373,63.509
295,128.262,118.477,93.141,81.229,76.110,77.021,78.248,92.899,85.226,76.554,81.911,70.517,68.704,69.176,67.584,71.740,149.111,78.216,63.666,65.709,56.820,61.211,61.266,63.181
296,127.581,119.303,93.061,81.229,75.940,77.479,78.127,92.311,85.118,76.504,82.075,70.171,68.957,69.115,67.223,71.689,149.172,78.131,63.681,65.315,56.881,61.198,61.226,63.440
297,126.828,119.173,92.548,81.021,76.085,77.048,77.619,92.122,84.877,76.160,82.000,70.168,68.936,69.515,67.721,72.019,147.960,78.632,64.231,65.824,56.707,61.554,61.490,63.592
298,126.789,118.901,93.334,81.197,75.772,77.247,77.892,90.831,84.769,76.319,82.193,70.358,68.354,68.950,67.360,72.247,149.329,78.188,64.228,65.662,56.238,61.296,61.680,63.323
299,127.475,118.370,92.975,81.111,76.029,76.772,78.254,91.676,84.734,76.640,82.424,70.694,68.307,69.015,67.771,71.682,148.619,78.345,63.919,65.546,56.870,61.235,61.246,63.523
300,128.475,118.882,92.427,81.323,76.047,77.488,78.152,90.725,84.663,76.726,82.198,70.642,68.365,68.839,67.510,72.201,148.815,78.139,63.427,65.683,56.624,60.644,61.252,63.480
301,127.793,118.179,93.282,81.499,76.146,77.134,77.661,91.154,86.075,76.330,82.215,70.979,68.473,68.882,67.734,71.565,150.470,78.212,64.329,65.575,56.834,61.300,61.131,62.971
302,127.558,119.080,93.224,81.243,76.542,77.244,77.942,91.030,85.186,77.166,82.156,70.126,68.834,69.221,67.383,72.073,148.847,78.495,63.972,65.490,56.726,61.086,61.327,63.301
303,126.908,119.586,92.592,81.459,75.895,77.647,77.305,91.348,85.068,76.852,82.165,70.829,68.822,69.351,67.423,71.810,149.770,78.355,63.476,65.858,56.482,61.577,61.078,63.456
304,126.178,118.481,93.122,81.307,75.999,77.595,77.202,91.479,84.942,76.782,82.000,70.168,68.395,68.961,67.543,71.740,147.464,78.208,63.620,65.486,56.319,61.577,61.516,63.181
305,128.108,117.828,92.906,81.104,76.052,77.327,77.162,91.801,84.641,76.788,82.216,70.479,68.658,69.226,67.604,72.179,149.925,77.833,64.067,65.586,56.754,61.316,61.501,63.685
306,128.252,118.847,92.365,81.048,75.729,77.120,77.584,91.723,84.950,76.184,82.084,70.547,68.709,69.386,68.260,72.204,149.428,78.456,63.793,65.753,56.994,60.981,61.745,63.592
307,128.296,118.518,93.210,81.186,76.667,77.253,76.819,91.135,84.618,76.312,82.025,70.320,68.524,69.180,67.319,72.012,149.009,77.561,63.783,65.840,56.539,61.093,61.112,63.349
308,127.121,119.465,92.657,81.064,76.405,77.253,77.301,90.713,85.131,76.667,82.575,71.185,68.683,69.116,67.606,72.145,148.395,78.726,63.392,65.450,56.803,61.318,60.676,63.651
309,127.039,119.124,93.029,80.866,76.527,77.242,77.510,91.412,85.671,76.576,82.595,69.967,68.934,69.191,67.407,71.830,149.073,77.987,64.163,65.683,56.945,60.888,61.149,63.523
310,126.284,119.072,92.732,81.331,76.446,77.633,77.307,90.861,84.583,75.859,82.345,71.038,68.634,69.153,67.824,71.980,149.220,78.111,63.940,65.597,56.569,61.379,60.949,63.768
311,128.388,119.176,93.058,81.342,76.316,76.963,77.236,91.502,84.980,76.911,82.569,70.692,68.605,68.971,67.515,71.937,148.681,77.591,63.450,65.644,56.949,61.170,61.392,63.792
312,128.001,118.962,93.096,81.454,75.944,77.527,77.248,91.101,85.151,76.219,82.458,70.552,68.753,68.969,67.654,71.925,149.005,77.595,63.904,65.324,56.809,61.056,61.167,63.619
313,127.468,118.697,92.744,80.955,76.103,77.159,77.165,90.773,85.608,75.608,82.160,70.192,68.781,68.996,67.705,72.141,148.993,77.747,63.464,65.654,56.758,61.005,61.395,63.520
314,126.813,119.391,92.316,81.425,76.048,77.405,77.487,90.747,85.384,76.154,82.085,70.808,68.395,69.341,67.760,71.971,148.705,78.713,63.792,65.155,57.295,61.181,61.475,63.400
315,127.018,119.186,92.709,81.016,76.354,77.299,77.372,90.749,85.095,76.103,83.082,70.073,69.244,69.279,68.703,72.063,149.530,78.433,63.725,65.188,56.386,61.432,61.326,64.056
316,127.381,118.811,92.908,81.559,76.233,77.299,77.043,90.255,84.719,76.437,81.753,70.429,69.019,69.255,68.887,72.488,148.664,78.178,63.708,65.504,56.442,61.719,61.381,63.205
317,128.703,119.268,93.336,81.412,76.223,77.018,77.935,91.699,84.864,76.698,81.949,71.031,69.214,69.450,69.821,72.269,148.716,78.807,63.680,65.600,56.926,60.923,61.330,63.259
318,127.602,118.995,92.562,81.310,76.120,77.182,77.413,90.498,84.560,76.248,82.822,70.858,69.475,69.048,70.279,72.078,149.821,78.687,64.082,65.499,56.679,61.395,61.075,63.840
319,127.012,119.009,93.264,81.104,76.287,77.364,77.204,90.779,85.864,76.329,81.956,70.498,69.098,69.337,69.749,72.752,149.000,78.565,64.119,65.541,56.664,61.512,61.011,63.187
320,127.552,119.146,92.734,81.081,76.118,77.747,77.196,90.779,84.960,76.327,81.878,70.654,68.995,69.613,69.168,71.934,148.594,78.497,63.851,65.459,57.030,61.493,61.220,63.707
321,128.646,118.382,93.737,81.352,76.180,76.737,77.264,90.378,85.279,76.564,81.996,70.694,69.177,69.148,68.860,72.267,148.905,78.002,64.072,65.290,56.824,61.670,61.358,63.528
322,128.707,119.131,92.599,81.462,76.070,76.915,77.167,90.554,84.656,76.581,81.978,69.723,68.710,69.401,68.552,72.080,148.983,78.645,63.349,65.389,56.652,61.053,61.329,63.459
323,127.901,118.595,92.619,81.173,75.977,76.477,77.192,90.837,85.206,75.966,82.362,70.666,68.752,69.313,68.408,72.112,149.172,78.471,63.921,65.709,56.465,61.544,61.389,63.309
324,127.280,118.897,92.797,81.417,75.988,77.021,77.308,91.006,85.678,76.770,82.211,70.855,68.777,69.456,68.354,72.306,148.286,77.936,64.021,65.185,57.040,61.096,61.453,63.221
325,126.567,118.773,93.288,81.545,76.141,77.200,77.254,91.440,85.334,76.463,82.682,70.005,68.873,69.192,67.841,72.165,148.286,78.681,63.918,65.323,56.805,61.328,61.516,63.216
326,128.835,118.507,92.965,81.027,76.265,77.131,77.161,91.103,84.276,76.377,81.593,70.251,68.801,69.217,68.599,71.684,148.570,78.184,63.426,65.350,56.885,60.904,61.616,63.293
327,129.023,118.392,93.179,81.036,76.237,77.276,77.490,90.710,85.704,76.502,82.691,70.682,69.120,69.558,67.859,72.558,149.198,78.233,63.802,65.475,56.858,61.023,61.224,63.453
328,128.597,118.223,93.293,81.378,76.077,77.141,77.302,90.096,85.364,76.041,82.315,70.066,68.722,69.328,68.245,71.903,148.929,78.146,63.555,65.487,56.609,61.412,61.326,63.555
329,127.247,119.096,92.479,81.056,76.001,76.638,77.286,90.434,85.123,76.763,81.996,70.090,68.372,69.435,67.827,72.748,148.951,78.047,63.928,65.603,56.665,61.267,61.306,63.568
330,127.160,118.873,92.919,81.178,76.301,77.380,77.199,97.562,85.392,75.892,81.938,70.438,68.797,69.166,67.845,72.457,149.385,78.739,63.842,65.443,56.643,61.198,60.939,63.928
331,127.386,119.084,93.090,81.353,76.316,77.578,76.717,97.047,85.302,76.143,82.145,70.360,68.604,69.402,68.231,72.697,148.355,78.441,63.914,65.485,56.405,61.067,61.106,63.133
332,128.389,118.830,92.862,81.178,76.742,77.673,77.049,94.953,84.827,76.710,81.896,70.474,68.841,69.286,68.015,72.736,148.768,78.675,63.909,65.306,56.762,61.263,61.544,63.416
333,128.426,120.009,92.886,81.421,76.103,77.276,77.366,93.481,84.889,76.332,83.069,70.443,68.989,69.239,68.327,72.667,148.629,77.970,63.809,65.318,56.911,61.186,61.367,63.277
334,127.385,118.873,93.456,81.579,75.921,76.502,77.479,92.728,84.877,76.103,82.367,70.353,68.666,69.122,68.081,72.173,148.731,78.034,63.708,65.845,56.682,61.598,61.092,63.488
335,127.248,118.448,92.921,81.155,76.143,77.465,77.127,91.871,85.460,77.007,82.369,70.107,68.773,69.420,67.889,72.522,148.818,79.287,63.764,65.465,56.769,61.116,61.651,63.517
336,126.939,119.133,92.927,81.480,76.150,77.133,77.041,92.210,84.666,76.567,82.460,70.974,68.559,69.402,67.525,71.633,148.444,78.058,63.750,65.641,57.204,61.530,62.003,63.288
337,128.303,118.764,93.093,81.045,76.223,77.426,77.665,91.770,84.432,76.048,82.167,70.358,68.749,68.981,67.854,72.918,148.589,77.612,64.000,65.585,56.896,61.179,61.450,63.483
338,128.535,119.220,93.703,81.249,75.921,77.027,77.038,91.867,84.887,76.404,82.295,70.372,68.368,68.928,67.975,72.097,147.872,78.887,63.282,65.595,56.794,61.095,60.972,63.520
339,128.424,118.315,92.548,81.016,75.768,76.680,76.959,91.084,85.231,76.446,81.815,70.358,68.827,69.285,67.826,72.240,148.210,78.578,63.862,65.591,56.512,61.246,61.687,63.539
340,127.314,119.092,92.555,81.067,75.940,76.908,77.173,91.157,84.686,76.065,81.758,70.116,68.647,69.121,68.159,71.934,148.421,78.499,64.098,65.891,57.146,61.132,61.263,63.789
341,127.480,121.049,97.100,80.887,76.281,77.890,78.091,91.828,85.317,76.452,82.273,70.545,68.883,69.355,69.534,72.005,148.340,80.591,63.769,65.410,56.854,61.261,61.671,63.480
342,146.858,189.457,141.803,82.622,84.778,89.818,88.867,97.876,117.668,81.521,84.060,75.964,72.111,72.771,72.056,73.063,148.255,99.899,63.666,65.900,57.023,61.756,61.548,63.099
343,177.133,210.169,177.182,86.463,96.524,97.892,102.549,96.738,152.103,86.256,86.900,85.927,75.553,75.277,71.228,74.869,148.456,110.439,65.126,67.228,57.870,62.089,61.742,65.675
344,176.079,191.891,170.298,86.045,95.006,95.498,106.835,96.251,142.008,84.977,86.615,86.557,75.590,75.024,72.345,75.451,149.284,107.045,65.338,67.215,57.628,62.607,61.387,64.387
345,170.038,187.856,178.051,88.430,92.487,92.663,109.925,95.067,128.319,83.918,87.133,85.581,76.092,75.213,83.492,75.066,148.646,103.435,64.884,67.113,58.023,61.898,62.025,64.515
346,163.899,187.243,199.723,91.579,91.371,91.424,114.560,96.172,118.872,82.333,86.025,83.237,76.919,76.108,100.997,75.667,149.274,102.493,65.032,67.261,58.163,61.589,61.997,64.368
347,158.962,170.195,189.039,90.453,89.864,89.092,115.118,101.301,111.377,81.449,84.775,82.491,76.210,76.010,98.319,75.537,148.601,95.407,64.870,67.464,58.163,61.505,62.029,64.373
348,154.365,153.319,175.183,88.528,87.284,86.332,112.954,98.479,106.661,80.945,84.513,82.085,75.381,75.367,94.190,75.600,149.062,92.096,64.450,67.353,57.749,61.453,62.008,64.427
349,151.111,141.071,169.156,87.404,85.403,85.067,111.568,95.575,102.977,80.103,84.884,82.145,75.016,76.064,97.044,75.874,148.832,87.662,64.343,66.698,57.900,61.556,62.057,64.427
350,150.957,137.052,169.846,86.712,83.796,83.302,109.552,94.236,98.940,79.653,84.065,83.019,74.603,75.692,98.621,75.685,149.555,85.390,63.608,67.050,58.032,61.505,62.002,64.605
351,150.176,136.185,178.454,85.402,83.128,82.802,109.429,93.689,96.374,78.864,84.609,82.014,74.601,76.253,104.573,75.359,149.610,84.062,63.988,67.239,58.234,61.781,62.032,64.296
352,148.853,130.657,173.729,85.041,81.966,82.102,106.885,93.369,94.859,78.933,83.618,80.287,74.433,76.244,105.615,75.276,149.296,82.465,63.613,67.028,58.257,61.388,61.962,64.435
353,150.871,125.782,163.296,84.030,81.113,80.837,104.056,92.974,93.266,78.771,83.587,80.550,73.780,75.071,101.106,75.522,148.024,81.623,64.263,66.944,57.728,61.314,62.094,63.925
354,149.629,123.420,154.575,83.728,80.362,80.491,103.114,91.770,92.960,78.294,83.464,79.566,72.975,74.141,96.538,75.221,148.544,80.259,64.186,66.993,57.819,61.344,62.097,64.155
355,146.658,121.482,147.164,83.267,80.290,79.530,100.329,92.431,91.314,77.923,83.189,78.540,71.983,72.960,93.600,74.932,149.081,80.719,64.144,67.252,57.841,61.651,61.931,64.397
356,145.314,122.168,140.469,83.415,79.712,79.306,97.673,91.788,90.163,77.366,83.035,78.737,72.048,72.587,89.843,74.537,148.265,79.944,64.032,67.261,58.236,60.911,62.031,64.389
357,142.095,120.838,135.040,82.947,79.796,79.355,94.850,91.890,90.500,77.567,83.031,78.438,71.502,72.273,87.672,74.531,147.990,80.272,64.042,66.851,57.877,61.786,61.937,63.269
358,140.131,120.080,130.236,82.864,79.720,78.809,93.587,91.790,89.633,77.738,83.011,77.076,71.440,71.526,85.247,73.473,148.669,79.497,63.972,66.808,57.881,61.486,61.260,64.360
359,139.223,120.445,126.967,82.549,78.811,78.152,91.681,90.787,88.698,77.367,82.798,76.730,71.139,71.113,82.650,73.827,148.548,79.794,64.121,66.717,57.815,61.342,62.074,63.840
360,138.232,120.401,123.667,82.462,78.864,78.470,90.355,91.747,88.173,77.504,83.224,75.953,70.887,70.965,81.166,73.531,148.449,79.366,63.954,66.556,57.917,61.053,61.536,63.629
361,136.958,120.680,119.944,82.210,78.793,79.549,88.569,91.511,88.080,77.433,82.998,74.327,70.620,70.971,79.609,73.226,148.858,80.670,64.138,66.301,57.679,60.960,62.163,64.267
362,136.625,120.142,118.202,82.307,78.438,81.065,87.667,90.953,87.281,77.314,82.818,74.107,70.423,70.558,78.757,72.422,148.830,78.846,64.366,66.217,57.267,61.516,62.143,63.608
363,138.237,119.965,115.297,82.263,78.448,82.224,86.063,90.865,88.028,77.394,82.247,73.893,70.790,70.424,77.128,72.648,148.449,79.542,63.548,66.088,57.505,61.028,61.475,63.517
364,137.862,119.765,112.445,81.976,77.839,83.761,85.355,90.727,87.671,77.373,82.498,74.168,70.368,70.284,76.499,72.767,149.163,79.803,63.848,66.111,57.321,60.965,62.074,63.605
365,136.107,119.988,111.340,81.962,77.887,83.684,84.029,91.135,86.771,77.002,82.733,72.690,70.054,70.196,75.607,72.570,148.662,79.026,63.727,65.907,57.692,61.282,61.840,63.571
366,134.689,120.047,108.530,81.675,78.102,85.269,83.392,91.062,87.322,77.432,82.551,72.059,69.999,69.927,74.922,71.906,147.203,78.957,64.140,66.219,57.684,61.505,61.931,63.907
367,132.745,120.220,106.908,82.223,77.478,83.993,82.263,91.161,87.387,77.412,82.736,71.910,69.808,70.486,73.889,72.364,148.920,79.336,63.979,66.242,57.142,61.130,61.848,63.216
368,131.915,120.484,106.158,81.801,77.054,83.664,82.586,91.695,86.457,76.710,82.689,71.521,70.013,69.841,74.077,72.842,148.764,78.383,63.569,65.673,57.509,61.421,61.561,63.539
369,133.881,120.337,104.264,81.723,77.497,83.624,81.442,91.187,87.286,77.066,82.238,71.495,70.029,69.702,73.240,72.148,149.237,78.981,63.816,65.792,57.484,61.532,61.553,63.515
370,134.669,120.195,103.699,82.249,77.169,82.449,80.826,91.455,85.962,76.854,82.947,71.341,69.618,69.546,72.581,72.077,148.230,78.756,64.095,65.758,57.055,61.289,61.570,63.325
371,133.388,119.808,103.408,81.848,76.605,81.981,80.482,90.657,86.528,76.682,82.449,71.299,69.237,69.807,71.974,72.325,148.366,79.248,63.890,65.687,57.072,61.142,61.905,63.656
372,132.604,119.905,102.340,81.487,76.584,80.896,80.140,90.828,86.030,76.782,82.495,71.147,69.789,69.850,71.076,72.389,148.919,79.163,64.236,65.845,56.896,61.304,61.298,63.341
373,132.437,120.061,101.556,81.801,76.517,80.078,79.780,90.601,86.540,76.832,82.389,71.156,69.643,69.911,71.915,72.575,148.452,78.959,63.825,65.561,57.025,60.939,61.495,63.560
374,130.599,119.805,102.475,81.682,76.844,79.657,79.780,90.223,86.307,76.598,82.269,70.969,69.417,69.572,71.508,72.117,147.771,78.730,63.622,65.639,57.308,61.414,61.535,63.661
375,130.681,119.617,101.469,81.499,76.623,78.880,79.826,90.521,86.018,76.813,82.882,71.005,69.581,69.764,70.658,72.733,147.809,79.208,63.699,66.080,57.028,61.425,61.144,63.528
376,133.074,118.693,100.870,81.811,76.237,78.521,79.456,91.483,86.173,76.912,82.616,70.713,69.145,69.839,70.679,72.056,147.756,78.473,63.496,66.143,56.781,61.447,61.378,63.589
377,132.856,119.900,100.050,81.391,76.301,77.942,79.351,90.537,86.329,76.498,82.738,70.701,69.159,69.621,70.170,71.752,147.697,78.561,63.294,65.859,57.210,61.625,61.330,63.501
378,131.069,119.633,99.031,81.230,76.319,77.269,79.195,90.803,85.525,77.232,83.049,70.071,69.232,69.477,70.070,72.075,147.768,78.358,63.771,65.823,57.161,60.982,61.581,63.877
379,130.834,119.074,98.624,81.367,76.600,77.118,78.960,90.730,85.646,76.708,82.300,70.616,69.284,69.478,70.190,72.648,148.314,78.351,63.587,65.453,56.514,61.323,61.293,63.475
380,129.675,119.235,98.126,81.308,76.828,77.274,78.475,91.260,85.945,76.898,82.745,70.647,69.536,69.950,69.523,71.980,147.643,78.418,63.809,65.551,56.539,61.170,61.527,63.328
381,129.248,119.726,97.552,81.622,76.522,76.769,78.206,90.719,85.734,76.992,82.756,70.782,69.007,69.271,70.056,71.908,148.114,78.743,63.786,65.900,56.620,61.593,61.269,63.691
382,129.949,118.528,96.796,81.361,76.960,76.970,78.521,90.543,86.050,76.450,82.795,69.853,68.913,69.484,69.749,71.779,147.511,78.520,64.168,65.661,57.284,61.258,61.260,62.656
383,131.699,119.515,96.406,81.613,77.525,76.919,78.680,89.914,86.131,76.945,82.653,70.528,69.102,69.456,69.523,72.114,147.931,78.893,63.828,65.745,56.994,61.037,61.828,62.843
384,130.628,119.457,95.493,81.332,77.434,77.415,78.426,90.921,85.688,76.819,82.995,70.635,69.092,69.461,69.128,71.794,148.237,78.450,63.545,65.580,56.873,61.135,61.111,63.288
385,129.826,119.359,95.355,81.738,78.301,77.175,78.170,90.272,85.470,76.761,82.505,70.595,69.086,69.671,69.091,72.197,148.458,79.077,63.748,65.184,56.972,61.005,61.347,63.085
386,129.077,118.878,94.773,81.502,77.966,77.189,78.193,90.622,85.465,76.679,82.200,70.848,69.075,69.161,69.023,71.614,148.052,78.310,63.450,65.461,56.983,61.342,61.535,63.584
387,127.859,119.147,95.126,81.105,78.093,77.019,78.251,90.618,85.490,76.774,82.693,70.171,69.089,69.496,69.122,71.796,148.811,78.388,63.867,65.860,57.427,61.196,61.409,63.016
388,128.809,118.824,94.752,81.353,77.790,77.412,77.878,90.427,85.362,76.971,82.231,70.199,69.191,69.163,69.383,72.094,148.035,78.208,63.926,65.384,57.093,60.693,61.594,62.808
389,130.284,118.974,94.647,81.482,77.800,77.735,78.208,91.316,85.053,76.000,81.993,70.607,68.771,69.620,68.460,72.077,147.837,79.176,63.676,65.272,56.794,61.377,61.733,63.648
390,130.722,118.993,94.308,81.239,77.637,77.067,77.882,90.556,84.802,77.048,81.858,71.019,68.987,69.076,69.144,71.223,148.246,78.792,63.877,65.696,56.509,61.260,61.880,63.245
391,130.076,118.156,93.950,81.525,77.905,76.661,77.832,90.764,84.729,76.729,82.084,70.353,68.947,69.068,68.556,71.313,147.948,78.535,64.349,65.393,56.760,60.875,62.023,63.613
392,128.987,119.240,94.008,81.353,77.481,76.712,77.341,90.051,85.802,76.548,82.071,70.538,68.722,69.536,68.679,71.395,147.511,77.880,63.844,65.226,56.639,61.395,61.885,63.328
393,128.444,118.692,93.698,81.593,76.945,77.069,77.665,91.146,85.636,76.200,81.936,70.308,68.949,69.399,69.015,71.590,147.087,78.336,63.581,65.284,57.149,61.256,61.742,63.541
394,128.492,118.373,94.091,81.197,76.935,76.996,77.811,90.766,84.957,76.699,82.027,70.107,68.741,69.488,68.261,71.721,148.040,77.964,63.946,65.568,56.779,60.926,61.614,63.056
395,129.875,118.655,94.623,81.095,76.537,77.205,78.108,91.315,85.555,76.474,82.196,70.294,68.899,69.116,68.413,71.745,146.962,78.625,64.187,65.242,56.836,61.291,61.556,63.323
396,130.504,118.659,94.010,81.543,76.688,76.889,78.027,91.369,85.372,76.566,82.000,69.960,69.055,69.061,68.266,71.825,147.047,78.769,63.394,65.898,56.467,61.407,61.352,63.147
397,129.301,118.223,94.196,81.455,76.456,77.201,77.476,90.845,85.844,76.781,82.713,69.889,68.519,69.484,68.190,72.048,147.222,77.970,63.690,65.548,56.563,60.856,61.063,63.027
398,128.963,118.650,93.369,81.331,76.359,76.436,77.667,90.684,85.264,76.573,82.251,70.566,69.154,69.207,68.217,71.379,147.998,77.955,63.394,65.600,56.535,61.477,61.326,63.856
399,127.673,118.237,94.035,81.054,76.512,76.806,77.923,90.569,85.103,76.829,82.685,70.111,69.081,69.555,68.260,71.173,147.326,78.503,63.898,65.354,56.730,61.205,61.350,63.488
400,127.595,118.962,93.166,80.983,76.264,77.044,78.136,90.562,85.339,76.472,81.765,70.379,68.839,69.406,68.684,71.617,147.565,78.409,63.807,65.805,56.425,61.382,61.478,62.861
401,128.784,117.742,93.793,81.217,76.243,77.034,77.142,90.811,85.613,76.279,82.416,70.396,68.862,69.108,68.633,71.566,146.698,78.201,63.680,65.523,56.671,61.174,61.363,63.093
402,130.045,118.551,93.661,81.316,76.302,77.226,78.038,90.655,85.394,76.862,81.825,70.348,68.659,69.435,68.569,71.466,146.577,79.169,63.398,65.454,56.847,61.089,61.243,63.035
403,129.173,119.044,93.136,80.976,76.240,77.039,77.861,90.878,84.575,76.507,82.580,70.664,68.906,68.906,68.238,70.927,146.049,77.989,63.597,65.305,56.637,61.082,61.152,63.307
404,128.622,118.872,93.271,81.464,76.530,76.823,78.459,89.582,85.045,76.738,82.131,70.014,68.559,69.042,68.343,71.519,147.042,78.848,63.685,65.181,56.348,61.093,61.353,63.059
405,129.558,117.973,93.271,81.575,76.085,76.675,77.944,90.721,85.123,76.483,82.545,70.585,68.542,69.530,68.854,71.912,147.354,77.923,63.930,65.001,56.620,61.009,61.161,63.245
406,131.199,118.555,93.469,81.284,76.054,76.413,78.074,90.303,85.663,76.578,82.951,69.941,69.011,68.951,68.096,70.929,146.553,78.623,64.068,65.422,56.817,60.732,61.072,63.768
407,129.151,118.571,93.618,80.932,75.872,77.336,78.087,90.315,84.633,76.614,82.145,70.097,68.684,68.997,68.489,71.456,147.650,78.595,63.851,65.492,56.639,61.218,61.481,62.845
408,128.746,118.727,93.017,81.326,76.122,77.141,78.291,89.730,85.224,76.557,82.011,70.284,68.995,69.147,68.324,71.476,145.780,78.345,64.200,65.248,56.786,61.456,61.210,63.355
