 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12,Mean13,Mean14,Mean15,Mean16,Mean17,Mean18,Mean19,Mean20,Mean21,Mean22,Mean23,Mean24,Mean25,Mean26,Mean27,Mean28,Mean29,Mean30,Mean31,Mean32,Mean33,Mean34,Mean35,Mean36,Mean37,Mean38
178,39.052,21.797,28.006,26.824,24.055,25.218,23.159,20.542,20.436,28.467,34.807,42.735,98.102,52.083,23.831,21.119,20.199,21.662,20.077,23.092,19.669,17.793,18.568,17.361,20.650,15.271,19.662,21.276,21.615,18.595,20.300,46.907,27.555,19.791,15.490,23.171,17.899,21.422
179,39.059,21.556,28.204,27.100,23.988,25.252,23.295,20.473,20.489,28.750,33.761,42.646,97.633,51.611,23.792,21.047,20.655,21.545,20.219,23.226,19.789,18.087,18.726,17.478,20.685,15.324,19.627,21.276,21.779,18.544,20.211,46.506,27.654,19.762,15.440,22.898,17.886,21.304
180,39.155,21.721,28.034,26.830,23.776,25.196,23.225,20.513,20.522,28.608,33.657,42.364,97.526,51.210,23.730,21.116,20.636,21.588,20.102,23.225,19.554,18.109,18.632,17.382,20.532,15.333,19.555,21.130,21.655,18.620,20.211,47.071,28.062,19.922,15.516,23.016,17.852,21.448
181,39.195,21.756,28.026,26.930,23.951,25.409,23.141,20.561,20.455,28.828,33.165,41.886,96.787,49.952,23.771,21.083,20.330,21.528,20.116,23.183,19.689,18.038,18.598,17.488,20.536,15.409,19.483,21.314,21.690,18.648,20.292,46.793,27.643,19.746,15.484,22.947,18.066,21.408
182,38.971,21.921,27.998,28.000,24.022,25.305,23.098,20.583,20.381,28.286,32.659,41.465,95.954,49.174,23.784,21.042,20.100,21.404,20.242,23.158,19.773,18.272,18.585,17.327,20.544,15.427,19.550,21.335,21.641,18.637,20.193,46.882,27.838,19.709,15.596,22.793,17.795,21.486
183,39.321,21.512,28.069,27.604,24.063,25.220,23.256,20.571,20.455,28.786,31.936,41.123,94.956,48.658,23.764,21.074,20.786,21.478,20.248,23.057,19.717,18.212,18.662,17.293,20.659,15.560,19.578,21.134,21.701,18.511,20.210,46.771,28.022,19.733,15.526,22.785,17.972,21.337
184,38.941,21.844,28.032,27.109,23.966,25.254,23.356,20.403,20.384,28.714,30.952,39.896,93.825,47.384,23.702,20.970,20.683,21.425,20.202,23.168,19.689,17.962,18.470,17.375,20.632,15.333,19.556,21.264,21.799,18.549,20.227,46.563,27.732,19.811,15.525,23.256,18.016,21.300
185,39.018,21.710,27.976,27.085,23.811,25.341,23.089,20.439,20.473,28.578,30.304,38.890,92.689,46.043,23.674,21.001,20.281,21.457,20.135,23.274,19.725,17.924,18.466,17.392,20.551,15.453,19.760,21.079,21.885,18.709,20.245,46.784,28.088,19.785,15.586,23.081,17.826,21.583
186,39.169,21.677,27.979,27.056,24.016,25.351,23.093,20.589,20.338,28.599,30.001,38.252,91.437,45.150,23.678,21.071,20.240,21.420,20.076,23.226,19.737,17.853,18.697,17.315,20.591,15.316,19.616,21.435,21.494,18.593,20.317,46.672,28.092,19.863,15.372,23.077,18.047,21.517
187,38.884,21.797,27.948,26.856,24.046,25.213,23.245,20.403,20.390,28.849,29.719,37.493,90.164,44.610,23.659,21.042,20.714,21.413,20.097,23.083,20.016,17.755,18.402,17.351,20.668,15.387,19.496,21.397,21.621,18.673,20.166,46.572,27.923,19.834,15.515,22.874,17.981,21.366
188,39.091,21.926,28.024,27.164,24.103,25.293,23.175,20.472,20.418,28.690,28.915,36.448,89.300,43.604,23.663,21.007,20.582,21.425,20.031,23.135,19.629,17.967,18.709,17.255,20.583,15.578,19.621,21.180,21.511,18.627,20.194,46.882,27.570,19.731,15.516,22.972,17.868,21.347
189,38.865,21.595,28.076,27.730,23.912,25.419,23.265,20.455,20.448,28.461,27.985,35.644,88.186,41.943,23.609,21.016,20.328,21.487,20.040,23.098,19.737,18.321,18.654,17.274,20.706,15.258,19.570,21.092,21.675,18.538,20.214,46.735,27.669,19.923,15.479,23.126,18.060,21.507
190,39.120,22.014,28.036,27.446,23.797,25.295,23.127,20.615,20.430,28.509,27.196,34.836,87.038,41.359,23.792,21.134,20.465,21.391,20.073,23.017,19.781,18.087,18.385,17.248,20.516,15.538,19.570,21.209,21.615,18.515,20.285,46.740,27.647,19.714,15.405,23.028,17.868,21.373
191,38.865,21.773,28.057,27.252,24.052,25.402,23.354,20.380,20.475,28.798,27.511,34.228,85.910,41.042,23.735,21.122,20.659,21.384,20.060,23.074,19.717,18.120,18.842,17.387,20.558,15.427,19.589,21.155,21.428,18.589,20.149,46.568,27.805,19.703,15.453,22.667,17.899,21.217
192,38.855,21.575,28.060,26.804,23.981,25.472,23.084,20.441,20.427,28.241,26.688,33.549,84.457,40.169,23.764,21.112,20.414,21.391,20.163,23.182,19.821,17.897,18.650,17.334,20.671,15.467,19.589,21.105,21.379,18.517,20.192,46.543,27.787,19.808,15.429,23.138,17.893,21.448
193,39.043,21.693,27.961,26.757,23.940,25.412,23.424,20.585,20.340,28.735,25.961,32.847,83.465,39.175,23.735,20.923,20.242,21.267,20.045,23.182,19.657,17.978,18.551,17.255,20.656,15.378,19.585,20.950,21.509,18.563,20.121,46.835,27.570,19.822,15.486,23.106,17.984,21.387
194,39.006,21.773,28.103,27.370,24.057,25.308,23.354,20.519,20.402,28.557,25.081,32.407,82.410,38.804,23.579,21.037,20.680,21.381,20.102,23.022,19.590,17.799,18.538,17.385,20.605,15.436,19.512,21.213,21.437,18.779,20.241,46.918,27.960,19.778,15.504,22.671,17.902,21.304
195,39.021,21.649,28.076,27.194,23.863,25.344,23.193,20.413,20.409,28.482,24.560,31.664,81.334,38.038,23.625,20.915,20.580,21.223,20.095,23.040,19.729,18.038,18.474,17.197,20.571,15.320,19.408,21.004,21.632,18.618,20.106,46.559,27.978,19.858,15.447,22.817,17.899,21.361
196,38.954,21.652,27.985,27.950,23.897,25.409,23.216,20.434,20.416,28.708,24.014,31.207,79.410,37.005,23.595,21.105,20.311,21.359,20.127,23.168,19.761,17.929,18.684,17.332,20.563,15.502,19.483,21.075,21.514,18.641,20.141,46.891,27.629,19.844,15.447,22.951,17.826,21.302
197,38.822,21.863,27.861,27.519,24.228,25.443,23.275,20.527,20.351,28.834,23.424,30.799,78.407,36.541,23.738,20.998,20.346,21.435,20.166,23.308,19.789,17.799,18.667,17.361,20.656,15.458,19.469,20.824,21.491,18.517,20.207,46.606,28.107,19.724,15.475,23.012,17.817,21.241
198,38.833,21.712,27.964,27.308,24.124,25.271,23.249,20.394,20.508,28.666,23.655,30.535,76.859,36.751,23.776,21.175,20.640,21.212,20.158,23.237,19.622,17.967,18.585,17.322,20.594,15.267,19.573,21.075,21.649,18.553,20.127,46.800,27.746,19.845,15.484,22.870,17.978,21.403
199,38.944,21.644,28.011,27.067,23.978,25.458,23.197,20.426,20.262,28.214,23.757,29.983,75.564,35.939,23.613,20.999,20.383,21.279,20.065,23.148,19.745,18.043,18.679,17.394,20.570,15.409,19.646,21.109,21.727,18.468,20.174,46.764,27.699,19.765,15.499,22.650,17.893,21.450
200,38.939,21.948,27.940,26.933,23.934,25.419,23.336,20.472,20.420,28.358,23.020,29.924,73.826,35.359,23.744,21.056,20.216,21.310,20.085,23.231,19.645,17.880,18.581,17.341,20.469,15.387,19.499,21.046,21.434,18.584,20.210,46.902,27.941,19.822,15.445,22.878,18.016,21.384
201,39.188,21.784,28.060,26.968,23.969,25.431,23.293,20.441,20.506,28.726,22.469,29.349,72.370,34.971,23.720,20.983,20.715,21.404,20.065,23.265,19.494,18.212,18.560,17.329,20.559,15.431,19.583,21.075,21.402,18.608,20.322,47.076,27.669,19.970,15.457,23.305,17.912,21.505
202,47.834,23.553,29.404,29.091,26.076,26.012,31.778,20.593,21.561,31.720,21.965,28.938,70.624,35.201,24.432,22.340,21.582,31.974,20.552,23.425,24.000,24.402,21.778,20.716,20.887,17.387,20.046,24.021,22.871,21.962,20.338,48.793,32.136,20.713,16.655,26.476,20.767,22.946
203,61.200,24.767,31.323,30.578,28.343,27.063,33.259,20.812,22.393,32.798,21.439,28.836,69.054,35.938,24.860,23.585,22.669,43.997,20.808,23.703,27.610,25.973,23.162,22.945,20.895,17.613,20.118,24.084,24.716,23.034,20.478,51.617,37.426,21.174,17.050,26.695,22.246,26.460
204,61.737,23.419,31.061,29.924,28.207,26.295,28.497,20.660,21.771,31.304,21.091,28.642,67.424,35.562,24.554,23.036,23.142,50.150,20.577,23.663,28.219,25.125,22.218,23.077,20.774,16.676,19.856,22.452,23.247,22.143,20.378,50.804,37.040,20.956,17.263,24.866,21.612,24.623
205,65.738,24.233,32.927,30.164,29.283,26.886,29.769,20.730,22.617,32.542,20.808,28.308,65.509,35.826,24.579,22.890,23.854,55.153,20.669,24.025,29.964,25.560,21.782,22.757,21.000,17.369,20.155,22.803,23.710,22.913,20.317,54.661,40.118,21.514,17.194,27.585,21.341,24.986
206,74.196,25.756,35.229,31.317,30.890,27.525,33.426,20.808,24.271,35.370,21.180,28.142,63.680,36.042,25.524,23.733,24.516,58.299,21.121,24.289,33.582,26.125,22.453,23.212,20.941,18.067,20.137,24.067,24.647,24.141,20.414,61.272,47.081,21.953,17.172,31.374,21.662,26.491
207,72.447,24.175,35.008,30.833,29.970,26.850,29.930,20.683,23.301,33.217,20.966,27.778,62.160,35.062,24.826,23.194,24.740,58.856,20.850,24.382,33.259,25.223,21.167,23.192,20.929,17.413,19.973,22.782,23.259,22.808,20.358,59.911,46.335,21.737,17.046,28.589,21.407,24.922
208,77.486,23.652,36.372,31.258,30.356,27.215,28.809,20.672,22.997,33.253,20.576,27.707,60.457,35.361,24.993,23.185,24.239,58.940,21.019,24.191,33.295,24.967,20.970,22.988,20.968,16.693,20.092,22.444,23.187,22.960,20.408,57.581,44.842,21.398,17.050,27.093,21.189,24.991
209,76.241,23.285,36.722,30.463,29.902,27.126,27.313,20.790,22.904,32.247,20.290,27.418,58.615,35.000,24.689,22.807,24.502,58.495,20.847,24.458,32.773,24.087,20.577,22.630,20.980,16.267,19.935,22.285,22.741,22.207,20.247,56.185,43.404,20.936,16.966,25.528,20.729,24.205
210,76.511,23.175,36.787,30.211,29.249,27.324,27.674,20.656,22.457,32.190,19.944,27.420,56.803,34.339,24.690,22.591,24.095,58.122,20.776,24.437,32.044,23.668,20.466,22.240,20.918,17.080,20.180,22.297,22.672,21.869,20.309,55.541,43.544,21.085,16.848,26.118,20.571,24.071
211,75.181,23.285,37.346,30.522,29.265,27.332,28.385,20.907,22.824,32.452,19.644,26.935,55.222,34.227,25.076,22.375,24.372,58.322,20.805,24.905,32.179,23.647,20.359,21.700,20.964,17.533,20.212,22.418,22.405,22.397,20.343,56.546,44.463,21.092,16.855,26.565,20.533,23.939
212,71.423,22.737,36.179,29.587,27.942,26.707,26.097,20.706,22.111,30.985,19.731,26.976,53.306,33.066,24.467,21.946,23.805,56.169,20.723,24.637,29.861,22.679,19.795,21.197,20.834,16.596,19.848,21.933,22.316,21.023,20.289,55.726,42.257,20.607,16.625,24.752,20.215,22.804
213,67.278,22.463,34.994,29.141,27.000,26.441,24.660,20.673,21.453,30.322,20.007,26.756,52.027,32.318,24.241,21.677,23.297,53.756,20.589,24.309,27.586,21.511,19.137,20.377,20.832,16.084,19.719,21.464,22.112,19.998,20.229,53.815,40.026,20.390,16.234,23.890,19.849,22.182
214,63.894,22.405,34.216,28.364,26.125,25.969,24.004,20.561,21.170,29.955,19.730,26.698,50.486,31.555,24.192,21.541,22.532,51.351,20.452,24.028,25.271,21.174,18.927,19.599,20.977,15.818,19.842,21.389,22.049,19.658,20.223,52.454,38.140,20.146,15.964,23.581,19.382,22.172
215,61.223,22.296,33.738,28.076,25.763,25.993,23.597,20.734,20.913,29.572,19.489,26.509,48.776,31.019,23.931,21.403,22.091,48.547,20.390,23.908,23.869,20.505,18.915,19.137,20.823,15.680,19.735,21.163,21.736,19.413,20.163,51.887,36.040,19.952,15.924,23.341,19.274,21.825
216,58.365,22.205,32.746,27.903,25.231,25.700,23.562,20.602,20.865,29.422,19.220,26.244,47.448,30.324,23.863,21.192,21.690,46.224,20.273,23.732,22.538,20.087,18.765,18.728,20.800,15.538,19.477,21.397,21.885,19.163,20.164,51.082,34.835,19.840,15.669,23.280,18.931,21.590
217,58.763,23.658,33.187,28.323,25.495,26.191,26.916,20.601,21.390,30.512,19.293,26.101,46.446,30.337,24.340,21.542,22.283,47.282,20.519,23.822,23.518,21.554,19.624,19.147,20.775,16.649,19.902,22.540,22.681,20.192,20.212,50.691,35.540,20.498,16.167,26.289,19.331,22.167
218,63.397,24.989,34.213,28.724,26.289,26.518,29.928,20.711,22.054,31.157,19.625,25.946,45.148,30.392,24.701,22.153,23.528,53.130,20.656,24.497,27.295,23.500,21.000,21.252,20.891,17.849,20.063,23.033,23.092,21.785,20.288,50.639,38.202,21.253,16.835,29.008,20.205,22.519
219,65.375,24.764,35.410,29.762,27.283,27.230,30.458,20.514,22.697,32.145,19.373,25.810,44.103,30.848,24.995,22.262,23.587,54.621,20.845,24.669,29.653,24.179,21.415,21.495,20.934,17.947,20.000,22.987,22.986,22.186,20.218,51.853,40.184,21.456,16.844,28.382,20.375,22.601
220,63.074,23.493,34.945,29.246,26.493,26.826,27.166,20.751,22.077,30.889,18.979,25.903,42.799,30.174,24.552,21.750,23.237,52.885,20.495,24.475,28.801,22.799,20.517,20.928,20.863,16.902,19.855,21.979,22.342,20.819,20.399,51.508,38.996,20.941,16.477,25.573,19.927,22.031
221,60.578,22.638,34.092,28.587,25.781,26.315,25.000,20.486,21.458,30.295,19.105,25.821,41.791,29.464,24.271,21.507,23.498,50.992,20.503,24.114,27.076,21.603,19.829,20.067,20.737,16.324,19.686,21.452,22.149,19.888,20.359,50.757,37.121,20.468,16.247,24.431,19.656,21.903
222,57.855,22.370,33.330,27.889,25.557,26.094,24.233,20.514,21.018,29.651,19.300,25.562,40.867,28.764,24.109,21.369,22.915,48.853,20.410,23.742,24.378,20.891,19.064,19.490,20.756,15.978,19.755,21.628,21.853,19.342,20.125,50.312,35.621,20.235,15.981,23.724,19.334,21.651
223,55.436,22.151,32.624,27.718,25.097,26.215,23.769,20.534,20.783,29.452,18.996,25.379,39.762,28.156,24.000,21.231,22.386,46.410,20.353,23.691,22.932,20.337,18.919,19.154,20.718,15.449,19.603,21.247,21.767,19.146,20.151,49.936,34.312,20.029,15.829,23.541,18.890,21.625
224,53.438,22.058,32.163,27.455,24.772,25.918,23.551,20.525,20.632,29.398,18.850,25.226,39.078,27.545,23.822,21.257,21.956,44.293,20.177,23.849,21.873,19.848,18.692,18.471,20.681,15.698,19.616,21.477,21.713,19.067,20.228,49.519,33.213,19.858,15.648,23.215,18.644,21.611
225,51.778,22.085,31.544,27.628,24.441,25.671,23.535,20.478,20.562,29.524,19.090,25.187,38.218,27.226,23.836,21.041,21.607,42.454,20.129,23.692,21.092,19.668,18.577,18.036,20.647,15.360,19.706,21.226,21.744,18.911,20.129,49.283,32.040,19.945,15.624,23.016,18.492,21.295
226,49.979,22.058,31.271,27.126,24.417,25.852,23.460,20.511,20.627,29.151,19.155,25.037,37.446,27.375,23.824,21.179,21.096,40.606,20.160,23.546,20.697,19.304,18.628,17.964,20.643,15.564,19.652,21.301,21.693,18.817,20.174,48.770,31.397,19.873,15.515,22.967,18.366,21.540
227,48.997,22.063,31.087,26.894,24.326,25.799,23.268,20.574,20.571,28.940,18.908,24.716,36.619,27.319,23.872,21.201,21.119,39.048,20.181,23.651,20.442,19.223,18.726,17.805,20.674,15.333,19.596,21.000,21.649,18.713,20.150,48.652,31.022,19.859,15.548,23.215,18.558,21.342
228,47.735,22.063,30.557,27.150,24.137,25.414,23.367,20.682,20.641,29.009,18.688,25.034,35.793,26.763,23.786,21.039,21.686,37.775,20.197,23.395,20.227,18.853,18.650,17.702,20.550,15.529,19.580,21.004,21.629,18.903,20.232,48.465,30.353,19.952,15.433,23.248,18.315,21.439
229,46.952,21.940,30.320,26.897,24.161,25.637,23.284,20.426,20.561,28.810,18.803,24.785,35.308,25.943,23.743,21.060,21.632,36.804,20.137,23.345,20.112,18.815,18.761,17.673,20.624,15.498,19.599,20.954,21.601,18.660,20.132,48.189,30.548,19.829,15.445,23.073,18.476,21.483
230,49.395,24.888,31.414,29.091,25.174,26.262,30.140,20.529,21.902,31.178,18.953,24.549,34.471,26.154,24.612,21.570,21.353,41.824,20.456,23.851,23.976,22.440,20.889,19.524,20.720,17.160,20.139,23.172,22.813,20.800,20.312,49.279,32.625,20.561,16.240,27.565,19.407,22.099
231,50.805,25.047,31.950,29.381,25.629,26.235,31.431,20.519,21.911,30.928,18.738,24.539,33.785,26.239,24.650,21.751,21.890,45.780,20.363,24.102,26.498,23.141,21.154,20.380,20.736,17.391,20.006,23.184,22.675,21.203,20.214,49.230,34.004,20.561,16.566,27.504,19.722,22.045
232,49.489,23.400,31.288,28.551,25.265,25.811,27.440,20.293,21.340,29.611,18.863,24.638,33.415,26.147,24.339,21.300,21.729,44.378,20.344,23.957,24.888,21.342,20.205,19.481,20.608,16.507,19.908,22.272,22.049,20.004,20.202,49.140,33.320,20.250,16.156,25.089,19.218,21.719
233,48.253,22.732,30.803,27.956,24.645,26.249,25.116,20.389,21.087,29.301,18.924,24.246,32.835,26.707,24.148,21.193,21.357,42.325,20.139,23.772,23.880,20.685,19.291,18.731,20.714,15.973,19.662,21.753,21.698,19.397,20.091,48.735,32.022,20.111,15.872,23.634,18.975,21.625
234,46.833,22.348,30.326,27.645,24.542,25.877,23.862,20.483,20.747,29.145,18.696,24.196,32.368,26.140,23.915,21.122,20.941,40.166,20.102,23.708,22.355,20.217,19.021,18.356,20.710,15.729,19.676,21.322,21.557,18.951,20.012,48.579,31.232,20.114,15.708,23.378,18.621,21.434
235,45.732,21.855,30.352,27.666,24.484,25.738,23.642,20.349,20.686,29.172,18.834,24.306,31.669,25.704,23.769,21.061,20.871,38.688,20.111,23.478,21.235,19.641,18.829,17.815,20.560,15.640,19.635,21.364,21.802,18.848,20.095,48.276,30.596,19.746,15.649,23.362,18.502,21.399
236,44.783,22.030,29.840,27.208,24.261,25.627,23.458,20.485,20.488,28.982,19.076,24.778,32.520,25.248,23.809,21.085,21.333,37.238,20.185,23.635,20.685,18.978,18.611,17.709,20.695,15.471,19.570,21.301,21.606,18.770,20.040,47.971,30.132,19.811,15.486,22.850,18.262,21.448
237,44.231,21.737,29.801,27.240,24.069,25.545,23.159,20.513,20.571,29.051,19.845,33.384,47.338,29.955,23.617,21.080,21.070,35.910,19.990,23.480,20.494,18.810,18.761,17.668,20.632,15.493,19.645,21.155,21.580,18.766,20.035,47.884,29.665,19.871,15.552,22.850,18.085,21.483
238,43.650,22.044,29.457,27.349,23.915,25.717,23.571,20.556,20.591,28.967,21.112,38.444,59.934,34.515,23.911,21.263,20.874,35.059,20.181,23.411,20.008,18.793,18.859,17.736,20.571,15.698,19.630,21.310,21.560,18.926,20.126,47.775,29.452,19.811,15.507,23.533,18.240,21.458
239,52.018,26.570,31.588,30.070,25.826,26.562,31.775,20.603,22.327,31.729,22.209,39.705,65.726,37.462,24.568,21.670,21.714,42.741,20.497,23.978,25.060,23.451,21.214,19.728,20.740,18.191,20.030,24.485,23.236,21.702,20.214,48.907,33.739,20.576,16.534,30.106,19.356,23.434
240,63.450,27.085,32.556,30.727,26.620,27.131,31.242,20.704,22.867,32.985,22.524,39.907,69.146,38.601,25.138,22.624,22.193,45.916,20.687,24.345,28.223,24.250,21.906,20.536,20.798,18.324,20.329,24.213,23.882,22.399,20.140,50.615,36.463,20.640,16.658,29.614,19.852,26.330
241,60.863,24.548,32.000,29.572,25.955,26.341,27.386,20.536,22.022,30.843,22.871,40.228,72.542,39.772,24.639,21.909,22.421,44.172,20.508,23.857,26.311,22.027,20.551,19.618,20.634,17.484,20.033,22.569,22.833,21.110,20.039,49.764,35.316,20.246,16.310,26.858,19.366,24.519
242,57.569,23.129,31.221,28.889,25.404,25.983,25.122,20.662,21.331,29.759,23.503,40.379,75.246,40.004,24.110,21.589,21.859,42.276,20.416,23.812,25.000,20.826,19.731,18.870,20.735,17.231,20.057,21.916,22.006,20.017,20.085,49.102,33.537,20.250,15.990,25.033,19.050,22.917
243,58.820,22.455,31.150,28.038,25.018,26.065,24.440,20.427,21.128,29.660,23.780,40.778,77.129,41.359,24.179,21.653,21.711,44.163,20.455,23.812,23.538,20.804,19.316,19.096,20.764,17.600,20.112,21.603,21.690,19.601,20.104,48.739,33.673,20.689,16.150,25.671,19.073,22.302
244,57.479,22.353,30.656,27.889,24.590,26.048,23.939,20.415,21.070,29.401,23.734,40.791,79.279,41.411,23.870,21.349,22.139,42.992,20.197,23.703,22.510,20.228,19.132,18.688,20.623,16.707,19.818,21.301,21.578,19.291,20.043,48.443,32.265,20.345,15.984,24.276,18.770,21.738
245,54.581,22.055,30.276,27.672,24.630,25.622,23.542,20.405,20.708,29.178,24.128,40.588,80.766,41.189,23.739,21.214,21.925,40.838,20.140,23.651,21.498,19.821,18.774,18.099,20.599,16.369,19.750,21.071,21.828,19.019,20.105,48.256,31.463,20.222,15.844,23.484,18.719,21.672
246,52.244,21.896,30.023,27.387,24.362,25.845,23.363,20.511,20.581,29.136,24.070,40.756,81.493,40.918,23.766,21.118,21.334,39.198,19.995,23.434,20.586,19.484,18.795,17.925,20.669,15.991,19.752,21.075,21.491,18.857,19.967,48.256,30.754,20.112,15.594,23.203,18.539,21.422
247,50.646,21.775,29.901,27.141,24.267,25.838,23.240,20.503,20.582,28.675,24.434,40.381,82.513,40.888,23.782,21.085,21.063,37.481,20.218,23.398,20.319,19.000,18.765,17.769,20.715,15.773,19.528,21.209,21.509,18.827,20.072,48.015,30.721,20.079,15.501,23.138,18.290,21.410
248,48.976,21.668,29.525,27.589,24.179,25.545,23.202,20.496,20.478,29.006,24.626,40.390,82.576,40.674,23.790,21.003,20.831,35.967,20.019,23.460,20.167,19.201,18.714,17.639,20.536,15.569,19.490,20.866,21.704,18.675,19.924,47.583,29.812,19.722,15.538,23.012,18.375,21.354
249,47.505,22.093,29.409,27.396,24.088,25.804,23.227,20.471,20.644,28.813,24.704,40.235,83.116,40.390,23.779,21.180,21.002,34.547,20.137,23.254,20.100,18.886,18.359,17.661,20.547,15.338,19.494,21.138,21.460,18.614,20.017,47.633,29.445,19.888,15.560,23.114,18.309,21.434
250,46.550,21.849,29.481,27.073,24.039,25.627,23.141,20.427,20.460,29.238,24.415,40.131,82.672,40.095,23.635,21.143,21.230,33.633,20.011,23.277,19.725,18.543,18.769,17.399,20.611,15.436,19.545,21.021,21.466,18.658,20.075,47.428,29.254,19.822,15.548,22.829,18.215,21.408
251,45.441,21.674,29.242,26.883,23.999,25.460,23.268,20.383,20.484,28.735,24.878,39.688,81.703,39.765,23.618,21.017,20.879,32.585,20.126,23.314,19.590,18.429,18.615,17.406,20.607,15.502,19.577,21.013,21.391,18.529,20.003,47.361,29.022,19.720,15.569,23.171,18.088,21.545
252,44.643,21.811,29.199,27.091,24.018,25.678,23.369,20.495,20.400,28.681,24.122,39.272,80.487,39.495,23.644,21.053,20.485,31.681,20.165,23.091,19.641,18.147,18.487,17.553,20.541,15.524,19.272,21.004,21.299,18.587,19.998,47.662,29.026,19.802,15.476,22.785,18.073,21.498
253,44.324,21.759,29.082,26.830,23.960,25.692,23.209,20.459,20.526,28.973,24.311,38.394,79.112,38.770,23.683,21.107,20.365,30.884,20.094,23.177,19.586,18.348,18.368,17.498,20.622,15.356,19.577,20.937,21.480,18.511,19.983,47.265,28.765,19.780,15.471,23.199,17.978,21.469
254,43.571,21.715,28.877,27.176,24.051,25.659,23.093,20.396,20.493,28.840,23.556,37.653,76.326,37.720,23.768,20.917,20.475,30.167,19.995,23.200,19.825,18.228,18.718,17.404,20.575,15.418,19.371,21.117,21.606,18.580,19.980,47.419,28.728,19.941,15.462,22.894,18.025,21.288
255,43.245,21.753,28.774,26.751,24.045,25.646,23.064,20.447,20.563,28.738,22.654,36.541,73.787,36.560,23.604,21.028,20.759,29.704,19.953,23.266,19.614,18.179,18.513,17.332,20.464,15.431,19.471,20.858,21.649,18.534,19.872,47.425,28.585,19.772,15.467,22.813,17.968,21.276
256,42.773,21.863,28.764,26.798,23.881,25.504,23.197,20.492,20.377,28.937,22.329,35.241,71.546,35.410,23.698,20.964,20.596,29.004,20.081,23.163,19.677,18.152,18.632,17.303,20.591,15.387,19.425,21.008,21.417,18.430,20.032,46.944,28.625,19.821,15.452,22.699,17.946,21.250
257,42.244,21.764,28.808,26.839,23.863,25.475,23.129,20.444,20.421,28.789,22.527,34.162,69.208,34.423,23.598,21.053,20.443,28.476,20.100,23.172,19.960,17.913,18.491,17.428,20.582,15.396,19.455,21.460,21.454,18.447,20.055,47.287,28.537,19.873,15.420,22.911,18.009,21.474
258,41.950,21.907,28.772,26.806,23.800,25.525,23.326,20.450,20.404,28.614,21.806,33.479,66.760,33.480,23.703,20.909,20.143,27.848,19.997,23.206,19.550,18.207,18.671,17.385,20.631,15.333,19.528,20.950,21.466,18.430,20.049,47.163,28.669,19.691,15.409,23.134,17.877,21.288
259,41.610,21.858,28.767,26.669,23.928,25.630,23.020,20.537,20.330,28.584,21.246,32.414,64.889,32.536,23.638,21.083,20.757,27.421,20.098,23.195,19.629,18.114,18.620,17.087,20.531,15.431,19.423,20.891,21.460,18.470,19.901,47.200,28.309,19.825,15.483,22.715,17.858,21.255
260,41.359,21.592,28.454,26.900,23.927,25.542,23.236,20.383,20.384,28.693,20.740,31.599,62.698,31.757,23.609,21.090,20.390,27.019,20.023,23.152,19.478,18.060,18.675,17.349,20.651,15.320,19.404,21.180,21.339,18.574,19.962,47.109,28.324,19.740,15.401,22.874,17.921,21.314
261,41.225,21.671,28.554,26.839,23.972,25.547,23.140,20.469,20.379,28.443,20.390,30.806,60.768,30.822,23.502,20.963,20.221,26.513,20.085,23.286,19.677,17.962,18.581,17.440,20.623,15.449,19.509,21.000,21.233,18.452,20.003,47.192,28.007,19.766,15.397,23.154,17.883,21.321
262,40.936,21.699,28.354,26.680,23.996,25.487,23.114,20.503,20.506,28.708,20.160,30.297,58.787,30.016,23.700,20.949,20.190,26.131,20.121,23.186,19.510,18.147,18.402,17.389,20.583,15.373,19.439,20.887,21.644,18.451,20.005,47.113,28.224,19.770,15.423,23.211,17.842,21.354
263,40.731,21.896,28.582,26.930,24.046,25.402,23.097,20.372,20.442,28.572,19.799,29.858,57.007,29.272,23.612,20.841,20.559,25.776,19.952,23.109,19.562,18.179,18.380,17.401,20.565,15.378,19.428,20.883,21.471,18.481,19.907,47.151,28.235,19.731,15.413,23.220,17.830,21.179
264,40.546,21.893,28.680,27.710,23.766,25.412,23.281,20.403,20.358,28.657,19.590,29.134,55.025,28.750,23.685,21.008,20.438,25.423,20.161,23.234,19.661,17.908,18.397,17.212,20.550,15.373,19.376,21.088,21.385,18.570,20.022,47.183,28.276,19.765,15.484,22.756,17.880,21.384
265,40.473,21.847,28.457,27.129,23.744,25.312,23.388,20.536,20.377,28.545,19.389,28.539,53.264,28.064,23.577,20.985,20.283,24.945,20.184,23.131,19.661,18.234,18.376,17.269,20.536,15.209,19.430,21.017,21.336,18.354,19.898,47.298,28.081,19.813,15.454,22.736,17.842,21.450
266,40.403,21.542,28.430,27.191,23.946,25.760,23.252,20.477,20.392,28.919,19.180,28.261,51.946,27.796,23.575,20.922,20.085,24.627,20.050,22.982,19.546,17.967,18.496,17.457,20.553,15.431,19.376,21.088,21.454,18.399,20.006,47.394,27.974,19.659,15.410,22.740,17.760,21.337
