 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12,Mean13,Mean14,Mean15,Mean16,Mean17,Mean18,Mean19,Mean20,Mean21,Mean22,Mean23,Mean24,Mean25,Mean26,Mean27,Mean28,Mean29,Mean30,Mean31,Mean32,Mean33,Mean34,Mean35,Mean36,Mean37,Mean38
1,34.731,35.090,39.190,30.341,41.690,38.573,48.430,28.829,31.421,36.197,33.940,32.384,30.173,36.716,26.025,45.093,31.216,46.756,33.431,30.972,29.551,45.903,34.302,35.625,30.882,29.811,30.402,32.060,33.573,29.118,43.487,35.770,35.021,29.372,35.922,32.003,34.717,27.998
2,41.853,42.490,48.877,35.016,52.622,48.126,62.690,32.703,36.750,44.415,40.530,37.884,34.877,45.228,28.578,58.501,36.089,60.438,39.813,36.401,34.120,59.160,41.043,43.726,35.639,34.343,35.056,38.053,40.089,33.471,55.597,43.012,42.681,33.541,43.227,37.448,42.004,31.344
3,42.120,42.507,49.280,34.842,52.650,48.445,63.219,32.706,36.697,44.270,40.558,38.079,35.016,44.583,28.461,58.599,36.097,59.800,40.164,36.356,34.246,58.750,41.078,43.277,35.910,34.176,35.021,37.874,39.868,33.100,54.964,43.324,42.263,33.590,43.400,37.795,41.951,31.313
4,42.236,42.534,49.483,35.010,52.827,48.460,62.193,32.647,36.613,44.353,40.527,38.120,35.160,44.672,28.454,58.902,35.864,59.608,40.107,36.215,33.891,59.286,40.974,43.375,35.673,34.360,34.985,37.969,40.112,33.255,55.618,42.983,42.664,33.475,43.703,37.664,42.007,31.099
5,42.054,42.572,48.602,34.789,52.529,48.181,62.763,32.947,36.748,44.389,40.659,37.819,35.239,44.722,28.400,57.738,36.266,59.491,40.052,35.880,34.149,58.877,41.293,43.196,35.741,34.186,35.157,38.148,40.280,33.392,55.256,43.210,42.906,33.413,43.396,37.389,42.015,31.349
6,42.347,42.605,49.114,35.020,52.662,48.462,62.641,32.773,37.254,44.367,40.634,38.167,35.325,44.592,28.598,59.252,35.695,59.143,39.772,36.423,34.576,58.947,41.009,43.611,36.003,34.359,35.210,38.006,39.818,33.253,55.241,43.146,42.215,33.505,43.327,37.733,42.142,31.576
7,42.149,42.463,49.005,35.108,52.277,48.186,62.773,32.459,36.850,44.400,40.685,38.037,35.284,44.959,28.342,59.147,36.125,59.452,39.756,36.113,34.083,58.809,41.487,43.231,36.302,34.323,34.985,37.829,40.006,33.446,55.474,43.017,43.091,33.663,43.437,37.461,42.056,31.336
8,42.004,42.602,49.109,34.913,52.403,48.239,63.047,32.720,36.921,44.415,40.612,37.942,35.263,44.494,28.345,58.877,36.161,58.892,39.852,36.292,34.322,59.200,40.974,43.342,36.125,34.297,34.989,38.021,40.188,33.316,55.362,44.064,43.844,33.556,43.442,37.803,42.155,31.377
9,42.276,42.534,49.493,34.716,52.819,48.208,62.651,32.611,36.660,44.407,40.748,37.676,35.086,44.689,28.370,58.450,35.947,58.903,39.891,36.317,34.199,58.928,41.384,43.190,36.240,34.355,35.156,37.998,39.764,33.292,55.279,42.939,43.363,33.275,43.302,37.851,42.343,31.249
10,42.147,42.346,49.687,35.154,52.558,48.204,62.935,32.784,36.895,44.630,40.401,38.097,35.169,44.716,28.445,58.542,36.008,58.751,40.046,36.426,34.257,58.861,41.022,43.372,35.960,34.334,34.986,37.825,40.060,33.440,55.818,43.160,43.065,33.521,43.586,37.760,41.777,31.119
11,41.944,42.485,49.512,34.903,52.681,48.423,62.750,32.863,36.594,44.426,40.691,38.294,35.325,44.219,28.272,58.771,35.632,58.636,39.758,36.482,34.319,59.075,41.280,43.829,35.866,34.104,35.109,37.860,40.075,33.052,55.636,43.487,43.558,33.450,44.032,37.619,41.914,31.309
12,42.220,42.725,48.967,34.864,52.602,48.704,62.727,32.717,36.658,44.372,40.763,37.898,35.272,44.467,28.454,58.923,35.881,58.514,39.816,36.285,34.127,58.870,41.341,43.370,35.785,34.387,35.107,37.609,40.141,33.328,55.805,42.767,43.218,33.494,43.856,37.035,41.805,31.139
13,42.017,42.460,49.607,34.732,52.715,48.396,63.122,32.745,36.679,44.458,40.959,37.778,35.173,44.175,28.422,58.722,35.856,58.749,39.759,36.261,34.442,58.855,40.991,43.622,35.452,34.161,34.988,38.047,39.921,33.068,55.369,43.184,43.404,33.379,43.760,37.523,42.202,31.236
14,42.347,42.526,49.820,34.742,52.889,48.511,63.297,33.092,36.932,44.573,40.972,37.970,35.214,44.607,28.422,58.560,35.892,57.652,39.713,36.370,33.938,58.938,41.384,43.380,36.174,34.420,35.126,37.809,40.054,33.426,55.421,43.160,43.991,33.672,43.535,37.285,41.843,31.219
15,42.519,42.779,48.711,34.838,52.546,48.341,62.784,32.675,36.801,44.344,40.634,38.097,34.914,44.408,28.559,58.589,36.166,57.786,39.706,36.370,34.159,58.842,41.504,43.152,35.913,34.369,34.938,37.928,39.907,33.463,55.821,43.006,43.209,33.587,43.629,37.789,42.208,31.391
16,42.061,42.616,49.090,35.010,52.752,48.312,62.971,32.588,36.509,44.436,40.666,37.933,34.588,44.583,28.557,58.468,35.953,58.558,39.822,36.472,34.170,58.800,40.892,43.351,35.773,33.971,34.953,37.986,39.899,33.159,55.174,43.087,43.649,33.415,43.460,37.589,42.024,31.325
17,42.323,42.529,49.905,35.008,52.535,48.533,62.945,32.566,36.671,44.564,40.653,37.692,35.416,44.550,28.265,58.445,35.440,58.415,40.207,35.880,34.130,58.910,40.866,43.370,35.978,34.254,35.053,37.988,40.099,33.373,55.964,43.047,42.873,33.610,43.162,37.723,42.228,31.430
18,42.254,42.905,48.616,34.744,52.228,48.181,63.138,32.768,36.748,44.270,40.748,38.220,35.300,44.272,28.445,58.375,35.742,57.961,39.765,36.282,34.007,58.602,41.211,43.424,35.854,34.168,35.141,38.035,39.901,33.399,55.146,43.038,43.472,33.557,43.540,37.701,41.908,31.188
19,42.340,42.670,49.218,34.870,52.704,48.175,63.378,32.810,36.459,44.491,40.650,37.914,34.992,44.456,28.701,59.028,35.970,58.343,39.665,36.018,34.268,58.635,41.103,43.253,35.916,34.247,35.064,37.737,40.201,33.205,55.985,43.353,42.313,33.209,43.705,37.331,42.169,31.475
20,42.635,42.286,49.341,35.112,52.750,48.469,62.344,32.790,36.530,44.412,40.691,37.852,34.942,44.355,28.459,58.799,35.895,58.230,39.779,36.014,34.138,59.090,41.573,43.141,35.900,34.308,35.162,37.827,39.766,33.326,55.510,43.271,43.027,33.432,43.670,37.251,42.000,31.375
21,42.598,42.561,49.209,34.864,52.558,48.385,63.117,32.723,36.479,44.536,40.562,37.762,35.107,44.867,28.420,58.907,35.709,58.318,39.838,36.120,34.362,59.121,41.203,43.166,36.047,34.488,35.169,37.854,39.942,33.235,55.636,43.691,43.239,33.486,43.460,37.733,41.815,31.512
22,46.734,45.515,49.659,35.945,56.580,56.622,63.286,34.423,37.209,46.754,43.426,40.875,35.613,44.695,28.626,58.640,35.873,58.171,40.002,36.208,36.264,59.549,43.922,43.995,36.234,34.429,35.012,41.051,40.290,33.943,56.621,43.904,45.100,33.696,44.009,37.875,42.301,31.890
23,51.326,48.450,50.531,36.434,58.303,62.597,64.141,35.583,37.677,48.121,44.498,42.488,35.123,44.331,28.646,59.000,35.917,58.341,40.061,36.532,38.612,59.745,45.323,44.003,36.231,34.224,35.207,40.235,40.263,33.622,57.397,43.566,45.737,33.576,43.815,38.093,42.444,31.627
24,47.135,45.624,50.365,35.361,54.699,55.659,63.370,33.840,37.280,45.773,41.776,40.028,35.440,44.470,28.306,58.674,36.042,57.786,39.911,36.257,37.210,58.956,42.237,43.552,36.103,34.267,35.266,38.691,40.331,33.631,56.467,43.525,44.086,33.683,43.286,37.787,42.024,31.680
25,44.974,43.796,49.441,35.057,53.274,51.768,62.938,33.403,36.662,44.434,41.088,38.713,35.317,44.743,28.546,58.542,35.681,58.210,39.681,36.243,37.583,59.152,41.625,43.027,35.467,34.356,35.121,38.095,40.342,33.305,56.190,43.079,42.366,33.534,43.783,37.728,42.024,31.353
26,44.235,43.120,49.052,34.892,53.066,50.356,63.083,32.832,36.784,44.531,40.631,38.056,35.272,44.423,28.381,59.005,35.997,58.051,39.822,36.232,45.815,58.694,41.591,43.413,36.034,34.214,35.076,37.895,40.103,33.451,56.097,43.749,42.673,33.667,43.682,37.648,42.039,31.558
27,43.849,43.019,48.536,34.884,52.927,49.024,62.953,32.661,36.524,44.526,40.300,38.361,35.498,44.429,28.486,58.339,36.247,58.493,40.169,36.359,44.739,58.817,41.151,43.117,35.766,34.151,34.980,37.819,39.961,33.100,55.649,43.070,43.021,33.605,43.751,37.573,41.801,31.457
28,43.498,42.450,49.408,34.761,52.228,48.779,62.555,32.983,36.656,44.365,40.779,38.014,35.189,44.781,28.523,58.321,35.751,57.961,39.938,36.190,42.540,58.752,41.267,43.207,35.760,34.521,35.351,37.800,39.956,33.278,55.364,43.248,43.083,33.661,43.606,37.845,42.159,31.435
29,43.469,42.654,49.502,35.006,52.644,48.489,62.422,32.826,36.900,44.294,40.858,37.880,34.918,44.876,28.495,58.398,35.729,58.147,39.952,36.254,41.272,58.806,41.763,43.565,35.875,34.069,34.678,37.965,39.749,33.364,55.544,43.277,43.466,33.590,43.611,37.931,41.882,31.223
30,42.637,42.406,49.156,35.201,52.527,48.750,62.555,32.703,36.707,44.412,40.170,37.787,35.177,44.920,28.568,58.319,35.981,58.295,39.914,35.775,40.268,58.798,41.013,43.383,36.174,34.268,35.047,37.854,40.033,33.357,55.528,42.942,43.678,33.464,43.446,37.837,41.787,31.457
31,43.003,42.259,49.773,35.120,52.434,48.445,62.492,32.199,36.917,44.242,40.609,38.012,35.461,44.246,28.107,58.440,35.795,58.323,40.070,36.070,39.196,58.971,40.948,43.443,35.458,34.109,35.219,37.924,39.954,33.344,56.100,43.277,43.395,33.461,43.586,37.613,42.107,31.258
32,42.622,42.613,49.100,34.771,52.504,48.626,62.544,32.779,36.688,44.353,40.681,37.854,34.984,44.586,28.452,58.157,35.767,57.919,39.916,36.352,38.540,59.037,40.914,43.245,35.645,34.210,35.256,37.714,40.213,33.383,55.969,42.971,44.041,33.454,43.785,37.523,41.983,31.143
33,42.585,42.725,49.517,34.700,52.650,48.418,61.971,32.728,36.714,44.168,40.789,38.289,34.967,44.388,28.429,58.781,35.748,58.325,39.590,36.320,38.051,58.974,40.914,43.111,36.386,34.229,35.151,37.860,40.261,33.119,55.385,43.265,43.295,33.432,43.286,37.896,42.161,31.468
34,42.536,42.559,49.725,34.779,52.350,48.520,62.555,32.471,36.709,44.484,40.454,37.988,35.860,44.754,28.283,58.195,35.521,57.823,39.602,36.144,37.203,58.393,41.328,43.554,36.000,34.311,34.944,37.846,39.768,33.280,55.262,43.382,43.799,33.332,43.714,37.541,42.004,31.249
35,42.289,42.354,49.232,35.114,52.458,48.347,62.703,32.896,36.575,44.119,40.909,37.933,35.387,44.441,28.466,58.668,36.100,58.113,39.900,36.187,36.699,58.481,40.897,43.038,36.028,34.135,34.956,37.831,39.988,33.187,55.423,42.994,42.767,33.184,43.604,37.563,41.985,31.530
36,42.206,42.657,49.284,34.728,52.805,48.106,62.596,32.611,36.675,44.176,40.565,37.727,35.041,44.911,28.509,58.468,35.953,58.032,39.838,36.268,36.203,58.771,40.772,43.291,36.159,34.275,35.244,37.632,39.429,33.592,55.556,43.134,43.327,33.250,43.870,37.360,42.264,31.494
37,42.101,42.335,49.133,34.893,52.489,48.350,62.326,32.339,36.412,44.242,40.495,37.755,35.045,44.453,28.568,58.548,35.994,58.196,39.572,36.183,35.620,58.864,41.112,43.576,35.869,34.340,35.067,37.730,40.182,33.362,55.526,43.437,43.587,33.151,43.201,37.219,41.674,31.411
38,42.418,42.294,49.128,34.830,52.230,48.177,62.779,32.807,36.543,44.157,40.511,38.164,35.333,44.417,28.388,59.134,35.704,58.219,39.852,36.261,35.511,58.413,40.698,43.274,36.044,34.246,34.894,38.146,40.014,33.134,55.836,43.058,44.041,33.253,43.586,37.371,42.219,31.362
39,42.143,42.128,49.355,34.797,52.303,48.093,63.206,32.510,36.573,44.384,40.445,37.870,35.218,45.222,28.368,59.039,35.850,58.143,39.772,36.282,35.348,58.501,41.336,43.307,35.857,34.065,35.021,37.704,40.155,32.989,55.751,43.627,44.080,33.461,43.590,37.421,42.112,31.278
40,42.314,42.752,49.441,34.826,52.467,48.301,62.943,32.625,36.630,44.109,40.498,37.938,35.152,44.660,28.575,58.900,36.332,58.207,39.731,36.254,34.728,58.470,41.297,43.451,35.847,34.386,35.009,37.737,40.261,33.258,55.082,43.184,44.254,33.510,43.707,37.736,42.034,31.411
41,42.328,42.368,49.929,34.669,52.188,48.569,62.721,32.636,36.479,44.156,40.672,37.965,35.177,44.787,28.345,58.882,35.895,57.899,39.631,36.074,34.620,58.651,41.203,43.397,35.832,34.389,34.971,37.572,39.977,33.267,55.664,43.233,44.617,33.353,43.458,37.533,42.146,31.245
42,42.161,42.834,49.199,34.964,52.648,48.438,63.081,32.871,36.953,44.251,40.574,37.766,35.049,44.293,28.468,58.784,35.662,57.767,39.829,36.285,34.384,58.828,40.677,43.364,35.763,34.366,35.047,37.617,40.219,33.257,55.603,42.743,43.319,33.481,43.803,37.627,42.238,31.400
43,42.437,42.480,49.313,34.706,52.230,48.283,62.872,32.709,36.425,44.216,40.710,37.926,35.008,45.074,28.285,59.054,35.873,58.154,39.697,36.134,34.431,58.721,41.052,43.329,35.966,34.026,34.914,37.654,40.379,33.355,55.803,42.927,42.324,33.470,43.451,37.301,41.974,31.252
44,42.327,42.550,49.033,34.836,52.912,48.361,63.042,32.810,36.528,44.367,40.956,37.919,35.152,44.456,28.295,58.671,36.036,58.147,39.547,36.539,34.058,58.800,40.875,43.391,35.720,34.038,34.964,38.245,40.060,33.062,55.869,43.219,42.847,33.282,43.714,37.819,41.890,31.428
45,42.322,42.627,48.848,34.799,52.347,48.622,63.062,32.571,36.955,43.981,40.161,38.299,35.469,44.858,28.228,58.846,35.778,58.433,39.988,36.165,34.101,58.477,41.073,43.418,35.944,34.418,35.021,37.798,40.451,33.501,55.356,42.959,42.422,33.690,43.487,37.515,41.740,31.397
46,42.381,42.196,49.540,34.714,52.489,48.077,62.310,32.387,36.709,44.228,40.814,38.058,35.251,44.322,28.495,58.280,35.909,57.866,39.626,36.518,34.511,58.802,40.668,43.209,36.059,34.376,34.802,37.802,40.128,33.041,56.110,43.050,42.693,33.727,43.618,37.435,41.805,31.278
47,42.193,42.654,48.853,34.769,52.104,48.704,62.820,32.745,36.598,44.299,40.886,37.914,34.885,44.391,28.445,58.715,35.657,57.691,39.859,36.254,33.917,58.611,40.616,43.622,35.664,34.385,34.870,37.969,40.004,33.292,55.508,42.813,41.596,33.397,43.533,37.472,41.418,31.490
48,42.163,42.621,49.318,35.012,52.159,48.425,63.034,33.053,36.720,44.356,40.356,37.949,34.930,44.370,28.132,58.995,35.997,57.482,39.638,36.250,34.246,58.517,41.513,43.185,35.882,34.262,35.133,37.660,40.068,33.440,55.282,43.087,42.676,33.297,43.794,37.389,41.936,31.276
49,42.153,42.411,49.370,35.045,52.584,48.571,62.646,32.459,36.752,44.514,40.685,37.880,34.996,44.621,28.368,58.725,35.986,57.811,39.759,36.320,34.058,59.072,41.000,43.465,36.034,34.361,35.059,38.025,39.683,33.365,55.467,43.192,43.121,33.202,43.247,37.424,41.882,31.351
50,42.095,42.480,49.379,34.860,52.281,48.469,62.797,32.658,36.761,44.299,41.082,38.162,35.642,44.281,28.452,58.602,36.008,57.765,40.007,36.405,34.362,58.466,40.914,43.250,35.860,34.172,35.029,37.628,40.174,33.251,55.569,42.799,42.516,33.470,43.890,37.723,41.925,31.172
51,41.940,42.559,49.398,34.805,52.425,48.416,62.758,32.535,36.590,44.384,40.801,37.940,35.453,44.547,28.416,58.609,35.812,57.705,39.980,36.349,33.736,58.571,40.927,43.065,35.698,34.413,35.021,37.673,40.199,33.269,55.462,42.927,42.619,33.362,43.803,37.411,41.700,31.369
52,42.147,42.545,48.739,34.607,53.029,48.564,62.529,32.801,36.944,44.581,40.508,37.975,35.617,44.115,28.285,58.473,36.086,57.622,39.902,36.637,33.844,58.780,41.358,43.443,35.623,34.227,35.153,37.796,39.801,33.276,55.474,43.222,43.236,33.260,43.460,37.851,41.790,31.424
53,42.342,42.540,49.303,34.458,52.449,48.513,63.047,32.373,36.865,44.258,40.688,37.863,35.058,44.417,28.393,58.663,36.003,57.885,39.836,36.275,34.130,59.048,40.828,43.440,36.106,34.247,35.044,37.599,39.944,33.333,55.469,43.140,42.714,33.344,43.380,37.205,41.764,31.576
54,41.962,42.599,49.137,34.963,52.425,48.241,62.070,32.611,36.624,44.055,40.681,37.956,34.901,44.574,28.276,58.730,35.864,58.131,39.547,36.261,34.080,58.723,41.000,43.894,35.732,33.959,34.938,37.593,39.973,33.344,55.285,43.268,42.493,33.308,43.432,37.917,41.865,31.468
55,42.618,42.572,49.133,34.663,52.681,48.235,62.930,32.549,36.707,44.085,40.886,37.773,35.284,44.609,28.438,58.602,35.898,57.594,39.740,36.190,33.844,58.650,40.530,43.554,35.956,34.367,34.983,38.029,40.354,33.287,55.087,42.907,41.997,33.393,43.350,37.637,41.955,31.439
56,42.111,42.774,49.265,34.811,52.389,47.874,62.656,32.538,36.549,44.433,40.366,37.900,35.350,44.284,28.352,58.784,35.698,58.136,39.932,36.296,33.993,58.464,41.116,43.427,35.900,34.264,35.073,37.975,39.919,33.376,55.110,43.015,42.729,33.288,43.236,37.621,41.798,31.216
57,42.153,42.520,48.972,34.706,52.482,47.936,62.789,32.574,36.515,44.382,40.618,38.007,34.909,44.550,28.427,59.380,35.839,57.675,39.611,36.007,34.395,58.861,41.073,43.677,35.972,34.334,34.868,38.029,39.973,33.178,55.664,43.122,43.425,33.342,43.634,37.499,41.805,31.400
58,42.243,42.403,49.640,34.807,52.719,48.500,63.036,32.471,37.100,44.208,40.738,37.785,35.152,44.456,28.361,58.380,36.199,58.113,39.804,36.225,34.116,58.569,40.565,43.283,35.788,34.128,35.150,37.848,39.665,33.312,55.238,43.064,42.953,33.477,43.632,37.565,41.942,31.395
59,42.645,42.210,49.564,35.006,52.732,48.350,62.867,32.751,36.630,44.420,40.814,37.616,35.070,44.533,28.404,59.015,36.075,57.982,39.783,36.018,34.319,58.749,41.009,43.266,36.016,34.429,35.014,37.848,39.896,33.189,55.285,42.752,43.097,33.588,43.359,37.541,41.880,31.221
60,42.291,42.425,49.256,34.988,52.553,48.228,62.784,32.787,36.893,44.561,40.416,38.257,35.140,44.920,28.253,58.766,35.886,57.984,39.542,35.785,33.935,58.275,41.263,43.538,35.869,34.152,34.835,37.774,39.870,33.264,55.238,43.224,43.729,33.554,43.497,37.611,42.054,31.219
61,42.272,42.542,49.265,34.976,52.675,48.445,62.560,32.417,36.799,44.389,40.956,37.940,35.263,44.701,28.345,58.969,35.939,58.187,39.581,36.011,34.101,58.450,41.142,43.332,35.598,34.290,34.917,37.644,40.137,33.266,55.238,43.058,43.976,33.592,43.380,37.664,42.247,31.422
62,42.139,42.883,49.365,34.886,52.509,48.177,62.651,32.585,36.720,44.408,41.000,37.938,35.305,44.367,28.260,58.720,35.729,58.297,39.793,36.120,34.304,58.461,41.168,43.424,36.053,34.273,34.941,37.883,40.025,33.260,55.110,43.000,43.501,33.215,43.432,37.528,42.041,31.256
63,42.391,42.338,49.057,34.925,52.785,48.230,63.315,32.647,36.662,44.161,40.694,37.917,35.177,44.536,28.489,58.617,35.825,58.578,39.483,36.144,34.174,58.875,40.918,43.579,35.717,34.259,35.248,38.175,40.172,33.312,55.764,43.408,44.118,33.315,43.634,37.661,41.869,31.170
64,42.243,42.501,49.128,34.744,53.002,48.181,62.682,32.714,36.846,44.227,40.647,38.231,35.144,44.547,28.434,58.789,35.870,57.666,40.032,36.313,33.971,58.855,40.716,43.258,35.732,34.343,34.970,37.959,39.691,33.053,55.500,42.980,43.938,33.607,43.911,37.491,42.019,31.371
65,42.290,42.578,49.493,34.856,52.442,48.148,62.443,32.686,36.603,44.159,40.549,37.685,35.267,44.322,28.274,57.985,36.066,57.641,39.667,36.261,34.123,58.716,41.065,43.505,35.667,34.338,34.693,37.706,39.828,33.210,55.479,43.472,44.758,33.444,43.698,37.675,41.854,31.415
66,42.244,42.689,49.664,34.828,52.299,48.418,62.484,32.639,36.538,44.529,40.785,37.870,35.230,44.891,28.379,58.437,35.936,57.896,39.733,36.120,34.315,58.873,40.737,43.215,35.788,34.231,34.950,37.763,39.725,33.098,55.462,43.344,44.177,33.237,43.929,37.427,41.933,31.408
67,42.255,42.294,49.175,34.720,52.044,48.261,62.633,32.345,36.573,44.422,40.703,37.773,35.239,44.317,28.422,58.350,35.909,57.671,39.800,36.046,33.844,58.607,41.250,42.948,35.576,34.165,34.912,38.154,39.505,33.260,55.544,43.440,44.861,33.388,43.581,37.571,42.202,31.269
68,42.215,42.177,48.773,35.014,52.102,48.128,62.299,32.457,36.592,43.958,40.893,37.688,35.346,44.660,28.276,58.720,35.623,58.309,39.973,36.067,33.793,58.917,41.216,43.239,36.034,34.254,35.006,37.667,39.886,33.112,55.831,43.254,44.062,33.284,43.627,37.475,41.888,31.402
69,42.378,42.286,49.246,34.909,52.414,48.569,62.555,32.770,36.887,44.228,40.675,37.840,35.033,44.595,28.276,58.339,35.756,58.014,39.567,36.320,34.105,59.020,41.082,43.095,35.857,34.118,35.198,37.815,39.801,33.217,56.036,42.764,44.501,33.381,43.323,37.411,41.738,31.355
70,42.105,42.297,49.422,34.523,52.515,48.215,62.854,32.633,36.733,44.346,40.893,37.986,35.218,44.621,28.452,58.463,35.521,58.168,39.795,36.225,33.971,58.901,40.517,42.965,35.470,34.249,35.079,37.854,39.754,33.328,55.410,43.399,44.743,33.463,43.691,37.589,41.949,31.141
71,42.277,43.057,48.962,34.767,52.197,48.257,62.924,32.555,36.718,44.104,40.662,37.852,35.058,44.494,28.365,58.925,35.939,58.074,39.503,36.180,34.036,58.846,40.841,43.679,35.763,34.464,34.949,37.877,40.199,33.176,55.603,43.120,44.894,33.362,43.551,37.603,42.041,31.243
72,42.481,42.540,49.829,34.848,52.279,48.319,62.971,32.510,36.628,44.042,40.912,38.021,35.058,44.311,28.361,58.542,35.878,57.753,39.676,36.401,33.819,58.220,41.181,42.777,35.885,34.220,34.958,38.019,39.824,33.159,55.800,43.102,45.227,33.362,43.181,37.640,42.022,31.380
73,42.020,42.202,49.223,34.765,52.757,48.046,63.297,32.742,36.904,44.182,40.726,38.150,35.033,44.521,28.523,58.887,36.000,58.403,39.966,36.313,34.207,59.145,40.901,43.372,36.112,34.197,35.101,37.549,40.153,33.273,54.895,43.070,43.761,33.457,44.073,37.371,41.959,31.212
74,42.137,42.796,49.545,34.572,52.476,47.942,63.156,32.745,36.744,44.332,40.842,38.067,35.053,44.494,28.356,58.566,35.881,58.558,39.583,36.169,34.163,58.440,40.944,42.899,35.810,34.486,35.142,37.714,40.282,33.241,55.721,42.711,42.513,33.612,43.277,37.531,42.154,31.192
75,42.080,42.569,48.355,34.964,52.597,48.535,62.880,32.686,36.686,44.202,40.615,37.843,34.881,44.429,28.434,58.478,36.050,58.240,39.765,36.211,34.283,58.853,41.461,43.448,35.938,34.225,34.903,37.708,40.251,33.312,55.287,42.813,42.236,33.446,43.286,37.384,41.875,31.082
76,42.538,42.496,49.209,34.966,52.546,47.985,62.786,32.725,36.840,44.318,40.328,37.514,35.342,44.228,28.326,58.676,35.986,57.795,39.647,36.313,33.888,58.611,40.418,43.378,35.810,34.151,35.048,37.630,40.062,33.007,55.418,42.825,42.499,33.452,43.389,37.197,41.966,30.978
77,42.319,42.428,49.583,34.939,52.369,48.637,62.477,32.518,36.714,44.308,40.700,37.910,34.815,44.506,28.205,58.365,35.886,57.705,39.613,36.313,34.167,58.950,40.974,43.152,36.162,34.145,35.183,37.743,39.642,33.180,55.018,43.076,43.041,33.836,43.149,37.635,41.669,31.155
78,42.169,42.409,49.408,34.734,52.688,48.347,63.057,32.627,36.793,44.495,40.461,37.933,35.251,44.399,28.452,59.157,35.970,57.940,39.447,36.292,33.855,58.378,41.345,43.370,35.822,34.211,34.874,37.955,39.903,33.168,55.323,42.848,42.150,33.607,43.707,37.709,41.901,31.428
79,42.285,42.613,49.664,34.720,52.728,48.465,63.458,32.532,36.686,44.348,40.735,37.988,35.107,44.251,28.354,58.656,35.629,57.707,39.882,36.338,34.181,58.279,40.823,43.603,35.810,34.006,35.065,37.414,40.039,33.542,55.464,43.003,43.221,33.658,43.627,37.763,41.871,31.258
80,42.176,42.275,49.322,34.673,52.593,48.035,63.096,32.798,36.835,44.253,40.915,37.993,35.111,44.488,28.527,58.437,35.867,58.138,39.619,36.211,34.036,58.486,40.772,43.617,35.903,34.085,35.262,37.778,40.248,35.048,55.546,43.854,43.788,34.470,43.540,37.899,41.566,31.084
81,42.301,42.362,49.502,34.783,52.232,47.976,62.568,32.543,36.509,44.424,40.691,37.553,34.975,44.663,28.461,58.473,36.036,58.353,39.834,36.060,34.076,58.486,41.203,43.739,35.816,34.230,35.002,38.076,39.923,34.472,55.897,43.787,44.209,34.410,43.430,37.515,41.938,31.607
82,42.014,42.428,49.469,34.617,52.507,48.013,62.745,32.518,36.675,44.531,40.123,37.968,34.951,44.814,28.244,58.152,35.512,57.864,39.754,35.912,34.120,58.688,40.914,43.595,35.483,34.290,35.011,37.737,39.807,33.701,55.713,42.749,42.882,35.326,43.787,37.784,41.865,31.406
83,42.073,42.616,49.559,34.915,52.735,48.195,62.557,32.812,36.419,44.455,40.770,37.743,34.617,44.991,28.546,58.668,36.219,58.106,39.439,36.113,34.275,58.965,40.720,43.198,36.106,34.082,34.766,37.638,40.135,33.545,55.500,43.394,42.997,35.262,43.712,37.592,42.052,31.395
84,71.895,68.360,74.763,46.233,71.830,71.838,64.419,36.532,40.534,60.009,59.114,55.727,35.543,66.024,30.390,64.416,40.842,58.641,40.975,44.148,41.826,62.868,49.655,46.098,37.542,37.081,35.834,39.685,40.942,34.141,56.154,44.122,45.286,35.763,46.252,37.427,42.481,31.799
85,100.024,94.597,101.910,55.314,104.923,111.998,65.146,38.345,51.934,80.232,86.950,73.664,36.276,88.601,30.338,64.144,42.856,58.615,40.718,46.380,44.000,65.288,52.547,47.720,38.187,37.115,35.625,40.613,40.812,34.123,57.008,44.385,46.018,36.250,47.101,37.883,42.331,32.126
86,116.054,106.431,119.450,53.909,93.190,95.602,64.354,36.300,45.861,71.090,77.063,65.750,35.593,85.858,29.737,62.404,43.823,58.417,40.166,42.437,41.851,63.791,49.263,46.845,37.555,35.576,35.372,39.407,40.503,33.631,56.015,43.869,44.059,35.528,44.849,37.635,42.427,31.828
87,123.632,113.537,135.735,50.680,78.710,80.770,63.391,34.440,41.476,63.386,64.382,59.294,35.807,77.704,28.836,60.283,42.169,57.836,39.977,39.718,39.989,62.580,46.733,45.905,36.776,34.934,35.120,38.591,40.569,33.419,55.538,43.385,42.174,35.231,43.879,37.872,42.002,31.956
88,120.413,109.635,136.365,46.357,68.500,71.471,63.331,33.672,39.626,57.654,55.110,54.970,35.490,71.376,28.578,60.023,40.188,57.952,39.863,37.965,39.065,61.378,44.888,45.476,36.822,34.561,35.153,38.368,40.103,33.342,55.505,42.749,40.994,34.636,43.902,37.552,42.084,31.406
89,110.664,100.251,126.507,42.264,63.038,64.812,62.771,32.978,37.953,53.464,48.811,49.729,35.523,67.376,28.543,59.488,38.620,58.272,39.708,37.144,38.007,60.910,43.668,44.639,36.143,34.582,35.165,38.195,40.089,33.050,55.764,42.898,40.761,34.326,43.572,37.659,42.062,31.472
