 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12,Mean13,Mean14,Mean15,Mean16,Mean17,Mean18,Mean19,Mean20,Mean21,Mean22,Mean23,Mean24,Mean25,Mean26,Mean27,Mean28,Mean29,Mean30
291,40.858,38.198,33.086,29.830,22.701,21.249,22.275,34.192,31.091,29.622,23.975,24.002,24.692,27.370,20.552,24.762,25.348,30.604,22.394,22.950,21.575,20.880,22.118,20.651,20.407,20.105,22.857,19.143,20.394,19.929
292,40.819,37.721,32.855,30.176,22.740,21.273,22.066,33.972,30.812,30.579,23.681,23.823,24.407,27.454,21.048,24.577,25.493,29.802,22.457,22.741,21.818,21.691,22.254,20.635,20.105,19.922,22.463,18.987,20.090,19.722
293,40.957,37.566,31.697,30.191,22.712,21.135,21.984,34.081,30.731,30.169,23.732,23.539,24.389,27.376,21.431,24.529,25.426,28.099,22.453,22.696,21.805,21.942,22.127,20.824,20.018,20.100,22.913,18.878,20.268,20.019
294,41.079,37.362,30.535,30.277,22.661,21.132,21.671,34.317,30.817,29.074,23.603,24.004,24.464,26.977,21.038,24.278,25.492,28.140,22.586,22.376,21.484,21.482,22.123,20.939,20.053,19.982,22.805,18.674,20.300,19.839
295,41.237,38.126,31.700,30.787,22.970,21.298,23.025,35.226,31.731,29.853,23.397,23.629,24.462,27.090,20.817,24.262,25.527,30.149,22.527,23.404,21.467,21.110,22.196,20.899,20.495,20.181,22.978,18.861,20.326,19.748
296,41.224,40.108,34.169,32.162,23.836,23.060,26.418,40.236,35.030,30.131,23.552,23.675,24.619,27.844,20.737,24.433,25.331,41.234,22.950,28.279,21.293,20.890,22.175,20.775,20.773,19.989,23.766,18.787,21.294,20.208
297,41.752,40.344,34.785,32.731,24.449,24.569,27.604,41.523,36.452,29.745,23.587,23.886,24.444,28.273,20.754,24.366,25.405,45.396,22.998,29.833,21.426,20.826,22.213,20.779,20.643,20.000,24.234,18.646,21.684,20.200
298,40.881,39.909,33.759,31.919,24.284,24.711,26.184,39.555,36.802,30.519,23.592,23.651,24.582,27.937,20.528,24.308,25.288,42.640,22.825,29.270,21.163,20.656,22.247,20.741,20.405,20.199,23.827,18.634,21.213,20.245
299,40.906,39.302,32.230,31.321,23.870,24.518,25.218,38.842,36.025,29.660,23.615,23.929,24.566,27.773,20.476,24.381,25.308,39.212,22.742,27.320,21.185,20.581,22.125,20.543,20.145,20.185,23.030,18.684,20.800,20.200
300,41.068,39.418,32.502,30.662,23.876,23.858,24.873,37.411,36.127,30.627,23.582,23.694,24.829,27.615,20.287,24.402,25.087,36.824,22.641,26.301,20.967,20.660,22.201,20.464,20.422,20.025,23.160,18.543,20.568,20.067
301,41.122,39.756,34.086,31.014,23.773,23.236,24.576,36.623,35.792,30.102,23.380,23.879,25.340,28.408,20.329,24.304,25.214,35.905,22.698,25.719,20.939,20.530,22.205,20.464,20.400,20.225,23.043,18.552,20.361,19.989
302,40.466,39.301,32.982,30.686,23.469,22.772,23.611,35.130,35.614,30.882,23.190,23.571,25.244,28.082,20.247,24.075,25.127,34.991,22.624,24.797,20.863,20.465,22.177,20.770,20.243,20.188,22.784,18.573,20.252,19.831
303,40.680,39.096,32.680,30.427,23.144,22.324,23.076,34.606,35.964,30.202,23.519,23.732,24.764,27.632,20.246,24.259,25.144,34.505,22.652,24.270,20.796,20.456,22.005,20.696,20.323,20.071,22.732,18.377,20.284,19.905
304,41.097,40.165,34.349,31.039,23.322,22.443,23.715,35.474,36.437,30.351,23.737,23.506,25.617,27.517,20.375,24.307,25.279,36.820,22.707,25.175,20.666,20.517,22.192,20.610,20.692,20.359,23.325,18.368,20.881,19.972
305,40.984,39.344,33.524,30.618,23.258,22.117,23.120,34.594,36.447,30.875,23.585,23.732,26.018,27.439,20.308,24.134,25.192,35.383,22.449,24.245,20.640,20.482,22.192,20.703,20.297,20.138,22.983,18.491,21.029,20.087
306,40.851,39.326,32.735,30.099,23.008,21.865,22.623,34.308,34.091,30.028,23.339,23.868,25.530,27.422,20.576,24.255,25.360,34.050,22.645,23.716,20.768,20.477,22.279,20.358,20.313,20.058,23.156,18.503,20.477,19.911
307,41.402,39.603,34.616,30.340,23.110,21.813,23.892,34.668,33.178,30.656,23.694,23.866,25.253,27.197,20.349,24.191,25.149,36.176,22.718,24.799,20.773,20.563,22.260,20.622,20.833,20.109,23.017,18.396,20.587,19.968
308,40.550,39.336,33.910,30.303,23.089,21.832,23.313,34.079,32.051,29.683,23.785,23.796,25.051,27.172,20.433,24.068,25.331,35.009,22.797,23.981,20.787,20.410,22.027,20.628,20.478,20.181,23.074,18.427,20.448,20.054
309,40.649,38.829,32.208,29.940,22.883,21.540,22.778,33.723,31.000,30.717,23.347,23.646,25.075,27.118,20.355,24.226,25.276,32.599,22.470,23.357,20.733,20.377,22.077,20.538,20.303,20.114,22.918,18.467,20.252,19.926
310,40.402,38.043,31.145,29.057,22.643,21.342,22.060,32.283,30.843,30.445,23.886,23.667,25.018,27.256,20.438,24.070,25.274,29.689,22.413,22.838,20.848,20.415,22.058,20.243,20.113,20.098,22.615,18.461,20.332,19.970
311,40.794,38.785,32.015,29.099,22.354,21.279,22.731,32.443,30.787,29.893,23.691,23.707,25.752,27.162,20.386,24.055,25.129,30.721,22.678,23.206,20.754,20.389,22.128,20.482,20.712,20.152,23.182,18.604,21.148,19.904
312,41.223,38.791,34.421,29.189,22.415,21.365,23.608,32.770,30.904,30.714,23.754,23.919,26.519,27.177,20.344,24.082,25.013,31.374,22.890,23.925,20.722,20.562,22.210,20.592,21.043,20.317,23.446,18.389,21.839,19.839
313,40.850,38.771,33.851,29.203,22.414,21.481,23.291,33.009,30.421,30.178,23.309,23.675,25.819,26.798,20.251,24.197,24.997,30.671,22.836,23.532,20.746,20.523,22.096,20.457,20.855,20.161,23.355,18.604,21.416,19.820
314,41.066,38.459,33.322,29.118,22.432,21.434,22.930,32.347,31.751,30.861,23.273,24.022,25.780,27.011,20.388,24.028,24.992,30.495,22.702,23.019,20.706,20.470,22.265,20.581,20.460,20.248,22.939,18.459,20.984,19.918
315,40.714,38.530,33.388,28.771,22.348,21.639,23.532,32.515,33.431,29.956,23.124,23.821,25.104,26.939,20.163,24.053,25.042,30.847,22.663,23.911,20.756,20.479,22.136,20.595,20.423,20.377,23.056,18.415,20.774,19.874
316,40.902,38.670,34.634,29.492,22.634,21.775,24.190,34.379,34.614,30.498,23.461,24.114,26.098,27.073,20.348,24.136,25.174,32.086,22.580,24.858,20.695,20.571,22.213,20.644,20.503,20.859,23.238,18.455,22.687,20.104
317,41.095,38.442,33.566,29.329,22.564,21.755,23.351,33.468,35.096,30.408,23.446,24.239,25.992,26.931,20.355,23.918,25.253,31.869,22.532,24.747,20.632,20.549,22.090,20.574,20.260,20.562,22.866,18.453,23.197,19.991
318,40.331,37.833,32.478,28.708,22.497,21.642,22.570,32.415,34.599,31.141,23.694,24.221,25.442,27.053,20.330,23.895,24.962,31.167,22.470,23.708,20.722,20.541,22.284,20.405,19.905,20.315,22.740,18.400,22.868,20.030
319,40.397,37.185,30.829,28.418,22.388,21.443,22.215,31.432,34.843,30.364,23.744,24.297,25.762,26.969,20.256,24.131,25.057,29.860,22.554,23.301,20.583,20.432,22.079,20.446,20.053,20.295,22.732,18.600,22.013,20.002
320,40.064,36.404,29.958,27.954,22.179,21.383,21.886,30.030,34.569,31.198,23.641,24.673,25.367,27.187,20.294,23.938,25.050,28.617,22.466,22.666,20.715,20.451,22.141,20.207,19.828,20.438,22.667,18.436,21.652,19.902
321,40.256,36.141,29.068,27.594,21.991,21.334,21.699,29.398,34.995,30.363,23.471,24.514,25.173,26.811,20.337,23.997,25.043,27.847,22.368,22.496,20.573,20.429,21.977,20.392,20.008,20.234,22.706,18.766,21.068,20.004
322,39.917,35.948,28.178,27.273,21.892,21.336,21.772,28.806,35.462,29.913,23.370,24.333,24.988,26.941,20.266,24.062,25.040,28.122,22.339,22.407,20.674,20.479,22.003,20.250,19.915,20.239,22.788,19.034,20.748,19.905
323,40.513,36.777,29.691,27.787,22.060,21.549,22.247,29.162,35.792,30.623,23.028,24.257,24.833,27.109,20.330,24.058,24.861,29.928,22.635,22.691,20.712,20.443,22.033,20.252,20.167,20.246,22.835,18.992,20.955,19.994
324,40.744,37.698,32.831,28.353,22.062,21.662,22.703,30.608,35.898,29.888,23.111,23.599,24.813,26.910,20.391,24.034,24.923,30.545,22.742,23.028,20.777,20.473,22.173,20.410,20.412,20.234,22.788,19.124,21.016,19.948
325,40.381,37.048,32.088,27.986,22.190,21.533,22.063,29.411,35.279,29.343,22.919,23.649,24.599,26.895,20.194,24.004,24.870,29.383,22.652,22.741,20.661,20.341,22.146,20.189,20.235,20.230,22.641,18.872,20.706,20.013
326,40.588,36.387,30.849,27.784,21.938,21.418,21.839,28.806,34.990,30.519,22.942,24.146,29.839,26.884,20.249,23.975,25.207,28.788,22.864,22.323,20.631,20.496,22.120,20.297,20.133,20.170,22.481,18.989,20.758,19.967
327,40.311,36.540,30.018,27.577,21.987,21.601,22.307,29.519,35.939,30.980,23.443,24.329,31.943,27.494,20.358,24.097,25.115,28.815,22.895,22.735,20.771,20.503,22.210,20.318,19.843,20.002,22.701,18.684,20.600,19.939
328,40.583,37.727,28.761,27.809,22.163,21.638,22.544,31.191,36.350,30.916,23.423,24.626,30.921,27.660,20.261,23.973,25.010,30.063,22.869,23.552,20.634,20.382,22.260,20.342,19.987,19.969,22.571,18.764,21.571,20.033
329,39.791,36.990,27.596,27.735,22.134,21.509,22.038,30.085,35.695,31.131,23.400,24.644,29.285,27.389,20.386,23.948,24.977,29.063,22.751,23.084,20.646,20.516,22.206,20.309,20.095,19.989,22.680,18.926,22.548,19.952
330,40.236,37.941,26.893,27.979,22.285,21.720,22.025,30.758,36.736,30.474,23.405,24.604,27.809,27.968,20.279,24.049,25.259,28.514,22.707,23.334,20.569,20.421,22.108,20.349,19.877,19.960,22.675,18.863,23.029,20.226
331,39.985,37.396,26.616,28.154,22.187,21.719,21.782,30.208,37.218,31.405,23.681,24.769,26.664,27.649,20.218,24.008,24.936,28.878,22.604,22.933,20.495,20.300,22.093,20.322,19.958,19.864,22.468,18.703,22.384,19.994
332,39.832,36.474,25.825,27.471,21.990,21.479,21.522,29.440,37.025,30.175,23.385,24.259,25.625,27.477,20.318,23.892,25.027,27.243,22.401,22.329,20.512,20.413,22.054,20.182,19.827,19.864,22.671,18.718,21.506,19.942
333,39.832,36.062,25.612,27.217,21.833,21.422,21.411,28.351,36.716,29.223,23.347,23.890,25.136,27.311,20.294,23.944,24.970,27.036,22.249,22.220,20.601,20.306,22.137,20.252,19.742,20.045,22.645,18.842,21.097,19.868
334,40.027,37.504,26.360,27.957,22.042,22.411,23.858,30.887,37.117,30.279,23.157,24.038,25.896,27.489,20.232,24.004,24.983,33.230,22.915,25.025,20.729,20.420,22.125,20.239,19.948,19.875,22.719,19.295,22.394,20.271
335,39.245,39.164,28.228,29.314,22.529,24.399,25.060,32.943,38.360,29.818,23.142,24.497,25.515,27.534,20.263,23.973,24.900,36.297,23.208,27.362,20.624,20.439,22.229,20.462,19.920,20.011,22.766,19.059,24.216,20.401
336,39.968,39.348,28.726,29.758,22.805,25.027,25.171,33.517,38.614,30.629,23.451,24.617,25.493,27.924,20.308,24.097,24.903,36.347,22.838,27.504,20.628,20.410,22.138,20.282,19.937,19.955,22.610,19.265,24.158,20.421
337,39.828,39.297,30.971,30.005,23.002,25.224,25.358,32.823,39.030,31.092,23.468,24.711,24.957,28.300,20.332,23.875,24.953,36.982,22.919,27.423,20.696,20.438,22.184,20.707,19.893,19.967,22.481,19.312,23.703,20.570
338,40.446,39.909,31.232,30.289,23.106,25.144,25.003,32.181,39.518,31.129,23.456,24.812,24.711,28.347,20.242,24.042,24.931,36.086,22.750,26.691,20.795,20.499,22.087,20.468,19.888,19.944,22.545,18.975,22.919,20.404
339,40.811,40.618,30.875,31.206,23.420,24.997,24.791,32.968,39.147,30.644,23.385,24.684,24.849,28.645,20.362,23.983,24.997,34.554,22.692,26.526,20.845,20.344,22.241,20.505,19.787,19.681,22.541,19.202,22.597,20.536
340,41.047,40.308,31.746,31.556,23.495,24.715,24.633,32.845,38.518,31.477,23.035,24.848,24.961,29.004,20.396,24.021,25.110,33.081,22.665,25.758,20.803,20.526,22.063,20.430,20.018,19.839,22.701,19.442,22.845,20.545
341,40.987,40.790,31.221,31.499,23.618,24.557,24.130,32.294,37.980,30.711,23.084,24.649,24.817,28.698,20.187,24.079,25.112,33.703,22.536,25.426,20.665,20.488,22.204,20.410,19.785,19.853,22.753,19.581,22.281,20.549
342,40.519,40.797,29.805,31.319,23.543,24.546,23.835,32.436,37.675,31.607,23.030,24.917,24.409,28.454,20.204,23.875,24.921,34.270,22.762,25.457,20.607,20.477,22.061,20.239,19.952,19.871,22.524,19.600,22.013,20.456
343,41.066,40.272,28.590,31.814,23.334,24.235,24.301,31.847,38.102,31.353,23.162,24.465,24.534,27.901,20.400,23.879,25.000,33.450,22.650,24.677,20.710,20.487,22.154,20.408,19.953,19.779,22.714,19.882,21.977,20.570
344,41.452,40.432,28.064,31.581,23.150,23.932,23.873,30.574,38.426,30.529,23.008,24.400,24.809,27.954,20.235,23.904,24.908,31.027,22.610,23.967,20.520,20.342,21.949,19.973,19.817,19.699,22.429,20.019,21.403,20.553
345,41.091,40.234,27.654,31.178,23.185,23.889,23.506,29.783,37.878,31.155,23.137,24.392,25.037,27.687,20.292,23.878,25.020,30.288,22.442,23.610,20.820,20.407,22.064,20.086,19.958,19.799,22.303,19.981,20.929,20.609
346,41.122,40.141,27.539,31.491,23.201,23.846,23.592,30.508,37.305,31.558,23.375,24.640,25.786,27.405,20.097,23.842,25.033,29.329,22.580,23.304,20.647,20.385,22.058,20.020,19.915,19.790,22.342,20.114,21.335,20.583
347,41.165,40.355,27.452,31.237,23.339,23.714,23.519,30.104,36.173,31.482,23.243,24.524,25.244,27.674,20.313,23.985,24.873,29.252,22.361,23.435,20.889,20.319,22.136,20.203,19.947,19.739,22.216,20.074,21.106,20.694
348,41.166,40.387,28.066,31.673,23.394,23.705,23.684,30.219,36.736,31.010,23.476,24.539,24.798,27.420,20.183,23.887,24.957,29.766,22.541,23.170,20.977,20.355,22.110,20.439,19.870,19.750,22.593,20.442,20.713,20.570
349,41.185,40.245,29.827,31.487,23.400,23.649,24.057,30.008,37.239,31.462,23.628,24.036,24.591,27.326,20.260,24.007,24.967,29.320,22.324,22.964,20.909,20.441,22.072,20.385,19.890,19.672,22.602,20.267,20.355,20.519
350,40.962,39.957,29.202,31.091,23.171,23.486,23.551,29.811,36.665,30.704,23.549,24.338,24.534,27.193,20.211,23.741,24.831,29.050,22.335,22.869,20.916,20.390,22.124,20.529,19.950,19.665,22.450,20.413,20.852,20.508
351,41.208,40.021,28.344,30.835,23.015,23.284,23.579,30.038,36.645,31.238,23.600,24.253,24.701,27.752,20.394,23.930,24.871,29.036,22.442,23.006,20.986,20.499,22.072,20.554,19.960,19.792,22.645,20.232,21.052,20.722
352,40.977,40.032,27.283,30.879,23.267,23.303,23.582,30.228,36.761,30.767,23.425,24.561,24.650,27.555,20.400,24.087,25.012,28.757,22.381,22.925,20.940,20.439,22.147,20.543,19.857,19.685,22.784,20.232,20.903,20.798
353,40.979,40.419,26.559,30.764,23.292,23.506,23.316,30.060,36.802,31.447,23.018,24.067,24.587,27.372,20.396,24.042,24.967,28.104,22.341,22.919,20.885,20.286,21.972,20.455,19.943,19.674,22.511,20.238,20.497,20.718
354,40.944,40.039,26.143,30.864,23.205,23.337,22.886,28.943,36.239,30.945,23.365,24.392,24.479,27.584,20.313,23.837,24.958,27.698,22.328,22.412,20.913,20.348,22.055,20.315,19.893,19.674,22.727,20.312,20.368,20.579
355,41.560,40.536,27.292,30.915,23.189,23.504,23.544,28.913,36.716,30.713,23.554,24.186,24.530,27.168,20.386,24.014,24.855,29.559,22.390,22.866,20.912,20.594,22.224,20.239,20.352,20.020,22.874,20.402,20.745,20.471
356,41.590,41.469,31.616,32.081,23.916,23.919,26.174,32.945,38.640,31.511,23.567,24.412,24.637,28.361,20.517,23.972,25.786,35.495,22.703,26.142,21.015,20.484,22.122,20.649,20.703,20.335,24.195,20.364,22.639,20.844
357,41.249,41.501,31.246,31.364,24.297,24.095,26.073,34.238,37.508,32.195,23.901,24.682,24.721,28.237,20.509,24.217,25.572,35.473,22.587,26.220,21.030,20.535,22.218,20.473,20.500,20.092,23.918,20.187,23.310,21.035
358,41.260,40.918,29.882,31.129,24.211,23.679,25.560,33.430,36.599,31.186,23.646,24.637,25.399,28.145,20.381,24.287,25.569,33.689,22.613,25.086,20.917,20.444,22.236,20.568,20.180,20.109,23.545,20.406,22.432,20.876
359,40.960,40.791,28.846,30.641,24.033,23.472,24.326,32.409,35.025,31.553,23.278,24.588,25.226,28.632,20.336,24.316,25.538,31.351,22.512,23.889,21.099,20.545,22.059,20.532,19.950,20.011,23.177,20.133,21.768,20.748
360,41.288,40.756,27.684,30.964,24.037,23.092,24.408,32.523,34.650,30.932,23.375,24.535,24.809,28.412,20.526,24.245,25.380,30.631,22.341,23.136,20.944,20.463,22.037,20.604,19.987,20.018,23.398,20.427,21.932,20.753
361,40.976,40.482,26.599,30.457,23.748,22.767,23.665,31.919,33.426,30.067,23.542,24.266,24.450,27.899,20.389,24.058,25.311,29.198,22.365,23.256,20.915,20.420,22.136,20.399,19.935,19.908,23.403,20.284,21.558,20.557
362,40.704,39.728,26.134,29.883,23.540,22.435,23.101,30.870,32.680,31.087,24.111,24.342,24.621,27.781,20.299,24.155,25.080,28.261,22.271,22.474,20.997,20.521,22.077,20.457,19.997,19.817,23.039,20.242,21.148,20.482
363,40.731,39.307,25.164,29.292,23.094,22.085,22.563,29.815,32.330,30.161,23.678,24.128,24.468,27.662,20.304,23.945,25.159,27.631,22.155,22.259,20.756,20.457,22.018,20.336,19.922,19.810,22.779,20.219,20.587,20.460
364,39.949,38.577,24.857,28.430,22.879,21.832,21.927,28.447,31.462,29.117,23.443,24.170,24.456,27.473,20.306,23.925,25.122,27.338,22.193,22.000,20.663,20.349,22.152,20.264,19.830,19.757,22.563,20.107,20.535,20.438
365,39.874,38.381,24.217,27.974,22.492,21.563,21.554,27.958,31.396,30.565,23.466,24.186,24.542,27.292,20.336,23.935,25.055,26.297,22.225,21.886,20.604,20.375,22.218,20.131,19.870,19.777,22.403,20.269,20.274,20.373
366,39.646,37.765,23.776,27.887,22.352,21.276,21.389,27.232,31.772,30.014,23.276,24.136,24.505,27.405,20.405,24.079,25.144,26.419,22.182,21.655,20.560,20.302,22.095,20.342,19.920,19.777,22.658,20.103,20.290,20.386
367,39.609,37.578,23.783,27.201,22.132,21.267,21.237,26.557,31.299,29.070,23.008,24.324,24.450,27.239,20.088,24.042,24.839,26.000,22.232,21.460,20.586,20.448,22.074,19.968,19.875,19.658,22.446,20.288,20.365,20.217
368,39.472,37.052,23.287,27.274,22.052,21.136,21.259,26.606,31.096,29.734,23.415,23.911,24.521,27.069,20.247,23.880,25.122,26.428,22.201,21.777,20.609,20.327,22.035,20.054,19.862,19.600,22.429,20.343,20.306,20.195
369,39.670,36.661,23.281,26.825,21.848,20.991,21.136,26.091,30.909,29.242,23.484,23.857,24.450,27.216,20.304,23.949,24.948,25.932,22.153,21.602,20.765,20.386,22.155,19.854,19.787,19.844,22.732,20.160,20.277,20.323
370,39.047,36.112,23.467,26.508,21.801,20.994,21.038,25.492,30.381,28.321,23.443,23.895,24.373,27.216,20.178,23.892,25.003,26.270,22.217,21.546,20.604,20.451,22.076,19.610,19.773,19.656,22.446,20.200,20.294,20.061
371,39.736,36.828,24.586,26.741,21.815,21.135,21.617,26.762,30.695,29.262,23.220,23.720,24.627,27.090,20.465,24.045,25.145,26.658,22.090,21.813,20.991,20.801,22.264,19.910,19.998,19.902,22.861,19.943,20.216,20.104
372,40.698,39.883,30.300,28.801,22.505,22.664,25.753,32.111,34.574,28.768,23.327,23.897,24.202,27.344,20.746,24.387,25.408,37.401,22.694,26.660,21.718,22.125,22.406,20.448,20.532,20.234,23.952,19.989,22.061,20.599
373,40.153,41.283,31.002,30.562,23.715,25.858,28.487,36.891,37.335,29.814,23.567,24.101,24.809,28.594,20.737,24.637,25.276,48.838,22.893,30.994,21.894,22.395,22.335,20.243,20.307,20.181,24.078,19.899,24.539,20.922
374,40.139,41.317,29.588,31.350,23.995,27.110,29.032,38.272,37.005,29.465,23.441,24.266,24.646,28.996,20.668,25.160,25.281,51.477,22.902,31.384,21.958,22.363,22.529,20.372,20.030,20.029,23.584,19.859,24.710,21.351
375,40.441,41.374,31.013,31.538,24.260,27.411,29.120,38.700,36.721,30.815,23.987,24.626,24.552,29.164,20.739,25.311,25.508,50.757,22.952,31.292,22.081,22.422,22.711,20.450,19.963,19.895,23.264,19.960,24.390,21.202
376,40.306,41.420,30.636,31.570,24.553,27.188,28.839,37.957,37.442,30.444,24.354,24.808,24.884,29.456,20.756,25.326,25.612,49.739,22.820,30.777,22.130,22.006,22.574,20.266,20.045,20.049,23.234,20.232,24.032,21.319
377,40.682,41.797,31.809,31.624,25.286,27.231,29.253,41.142,38.416,30.610,24.233,24.855,25.006,29.863,21.799,26.263,26.020,51.995,22.696,31.694,22.408,22.858,22.817,20.608,20.057,19.917,23.203,20.063,24.200,21.364
378,40.178,41.448,31.680,31.182,25.152,26.690,28.506,40.264,38.198,30.411,24.420,24.823,24.914,30.571,21.780,26.810,25.918,49.261,22.711,30.669,22.673,23.111,23.127,20.403,19.895,19.935,23.463,20.044,24.481,21.334
379,39.740,41.024,29.836,30.663,25.001,26.133,28.073,38.442,36.812,30.964,23.889,24.875,24.680,29.737,21.578,26.792,25.861,45.468,22.602,29.120,22.269,22.674,22.802,20.295,20.053,19.971,22.974,20.057,24.119,21.189
380,39.756,40.932,28.721,30.702,24.956,25.428,27.127,37.209,36.457,29.959,24.071,24.915,25.230,29.256,21.104,26.622,25.975,43.500,22.595,28.253,22.227,22.182,22.700,20.234,19.980,19.779,22.935,20.105,22.913,20.974
381,39.556,40.942,28.748,30.540,24.929,25.201,27.009,37.711,37.279,31.263,24.041,25.289,28.189,29.479,21.318,26.402,25.858,42.995,22.595,28.228,22.004,22.035,22.496,20.248,19.950,19.761,23.121,19.975,23.010,20.965
382,39.206,40.529,28.768,30.062,24.842,24.901,26.282,36.775,36.426,31.511,24.516,25.832,30.424,29.679,21.033,26.205,25.473,42.766,22.810,27.663,21.904,21.819,22.438,20.155,19.848,19.902,22.870,19.848,23.090,21.219
383,39.235,40.715,28.254,30.058,24.740,24.847,26.329,35.392,37.487,31.838,24.304,25.817,29.086,30.065,20.773,25.885,25.356,41.126,22.497,27.510,21.875,21.466,22.120,20.043,19.903,19.850,23.030,19.933,23.019,21.178
384,39.237,40.681,27.875,30.116,24.786,24.644,26.234,34.913,36.503,31.694,24.519,26.051,27.473,30.225,20.690,25.903,25.339,39.482,22.396,27.423,21.840,21.385,22.347,19.842,19.793,19.795,22.623,19.848,22.887,21.215
385,38.401,40.559,26.805,30.072,24.382,24.242,25.747,33.523,36.036,31.259,24.625,25.825,26.477,29.824,20.458,25.525,25.326,36.865,22.505,25.883,21.539,21.205,22.161,19.680,19.852,19.777,22.658,19.865,22.165,21.204
386,38.154,40.225,25.982,29.835,24.133,23.731,25.123,32.521,36.025,31.472,24.737,25.694,25.756,29.468,20.391,25.321,25.468,33.329,22.403,24.880,21.350,20.902,22.137,19.617,19.713,19.819,22.567,19.869,21.490,21.069
387,38.173,39.868,25.226,29.711,23.832,23.583,24.801,32.123,36.660,30.447,24.241,25.588,25.371,29.149,20.479,24.992,25.164,33.018,22.411,24.602,21.350,20.747,22.113,19.383,19.728,19.844,22.727,19.760,20.894,20.994
388,38.004,40.934,24.825,30.078,24.262,24.245,26.120,33.417,37.772,31.171,24.030,25.412,25.621,29.817,20.277,25.083,25.214,35.541,22.584,27.198,21.335,20.709,22.206,19.464,19.762,19.835,22.628,19.535,20.852,20.933
389,37.558,40.931,24.436,30.551,24.483,24.460,25.972,32.432,37.640,30.394,23.734,25.047,25.377,29.372,20.240,24.895,24.962,35.532,22.630,27.334,21.269,20.505,22.152,19.403,19.795,19.750,22.918,19.301,20.723,20.881
390,37.119,40.465,24.018,30.446,24.234,24.176,25.149,31.432,36.807,30.733,24.443,25.329,25.094,29.307,20.213,24.805,25.222,33.284,22.320,25.727,21.130,20.534,22.128,19.369,19.892,19.839,22.537,19.429,20.581,20.787
391,36.610,40.108,23.353,29.764,23.881,23.653,24.332,30.464,36.827,30.405,24.170,24.899,24.829,28.758,20.126,24.726,25.043,30.441,22.320,24.501,20.932,20.399,22.077,19.264,20.013,19.777,22.584,19.539,20.406,20.597
392,37.937,40.868,27.344,29.769,23.657,23.860,25.206,30.617,37.289,30.888,24.035,25.009,26.094,28.727,20.625,24.872,25.552,35.095,22.505,25.560,21.551,21.656,22.106,19.358,20.657,19.853,23.736,19.396,20.519,20.447
393,39.527,41.275,32.213,31.007,24.140,23.675,26.788,33.049,37.716,32.033,23.881,25.298,29.672,29.092,21.123,24.928,25.465,40.586,22.939,27.685,21.978,22.484,22.200,19.694,21.400,19.853,26.290,19.335,21.252,20.399
394,39.614,41.375,31.627,30.769,24.123,23.668,26.443,33.955,35.761,31.141,24.278,25.260,28.542,29.448,21.263,24.911,25.502,40.117,22.724,27.184,21.972,22.624,22.489,20.023,20.972,19.946,25.177,19.255,23.003,20.364
395,39.229,40.770,30.004,30.480,24.100,23.228,25.921,33.468,34.406,30.962,24.058,25.705,26.900,29.074,20.799,24.917,25.281,37.851,22.626,26.095,21.809,22.114,22.391,20.088,20.402,19.971,24.290,19.305,22.748,20.440
396,38.786,40.300,29.029,30.055,23.695,22.848,25.098,32.264,32.944,30.871,23.767,25.192,25.880,28.775,20.798,24.842,25.261,33.770,22.389,24.677,21.469,21.650,22.123,20.124,20.252,19.944,23.623,19.034,21.845,20.371
397,37.933,39.227,27.099,29.514,23.371,22.207,23.703,30.725,31.929,29.930,23.633,24.844,25.352,28.410,20.555,24.677,25.219,31.090,22.295,23.724,21.186,21.269,22.132,20.038,20.037,19.574,23.113,19.120,21.081,20.202
398,37.965,39.919,26.384,29.033,23.244,22.250,23.915,30.462,32.371,30.653,23.716,25.179,25.077,28.189,20.348,24.551,24.860,31.266,22.328,23.930,21.180,20.872,21.910,19.734,19.825,19.884,22.792,18.914,20.961,20.180
399,38.340,40.888,28.167,29.597,23.548,24.710,26.585,33.532,35.239,30.927,24.167,25.065,29.976,28.487,20.625,24.646,25.212,39.356,22.681,28.440,21.244,20.735,22.131,19.840,19.918,19.960,22.961,18.994,23.003,20.330
400,38.031,40.751,28.274,29.789,23.924,25.403,27.051,33.208,36.294,31.043,24.139,25.580,31.352,29.290,20.599,24.430,25.042,40.225,22.586,28.880,21.129,20.627,22.188,19.655,19.863,19.772,22.996,19.029,22.748,20.553
401,37.434,40.943,27.175,30.000,24.154,25.820,27.203,32.981,36.442,31.509,24.446,25.712,29.971,30.279,20.377,24.340,25.204,40.788,22.632,29.415,21.109,20.486,22.054,19.577,19.942,19.743,22.628,18.777,22.468,20.449
402,37.891,40.857,27.954,30.201,24.174,25.733,27.114,33.311,36.985,30.898,24.089,25.476,27.660,30.294,20.661,24.582,25.236,42.599,22.532,29.253,21.233,21.084,22.055,19.450,20.180,19.924,23.117,19.120,21.771,20.477
403,39.172,41.459,31.974,30.545,24.504,25.278,27.161,34.364,37.289,31.821,24.268,25.523,26.523,29.796,21.140,24.404,25.554,45.041,22.667,28.947,21.915,21.835,22.146,19.712,21.002,19.701,23.732,19.088,21.110,20.382
