 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12,Mean13,Mean14,Mean15,Mean16,Mean17,Mean18,Mean19,Mean20,Mean21,Mean22,Mean23,Mean24,Mean25,Mean26,Mean27,Mean28,Mean29,Mean30
328,24.792,25.448,25.439,21.139,20.685,20.210,19.937,23.175,29.635,22.767,20.557,20.588,20.670,21.294,20.074,21.624,22.436,23.604,21.164,20.786,20.734,20.267,21.218,19.845,19.503,19.571,21.056,18.539,18.758,18.766
329,23.972,24.833,24.491,20.974,20.673,20.172,19.791,23.285,30.305,23.053,20.597,20.635,21.010,21.637,19.865,21.826,22.575,23.734,21.147,20.772,20.764,20.187,21.156,19.502,19.415,19.458,21.065,18.749,18.706,18.785
330,24.076,24.563,24.195,21.026,20.665,20.251,19.965,22.926,29.036,23.212,20.587,20.412,20.833,21.468,19.922,21.588,22.303,23.712,21.081,20.886,20.613,20.212,21.106,19.583,19.648,19.444,21.156,18.848,18.674,18.696
331,28.901,27.103,28.189,21.249,20.712,20.470,21.019,23.458,30.442,23.385,20.509,20.354,20.894,21.643,20.396,21.550,22.523,24.919,21.168,21.306,20.931,20.326,21.137,19.505,20.045,19.598,21.537,18.996,18.852,18.768
332,28.282,27.286,27.899,21.150,20.775,20.391,21.022,23.717,31.310,23.223,20.754,20.407,21.081,21.513,20.348,21.941,22.831,25.167,21.315,21.368,20.844,20.283,21.248,19.532,19.865,19.520,21.260,18.829,18.687,18.794
333,27.233,26.581,26.772,21.101,20.727,20.349,20.684,23.481,30.680,22.936,20.792,20.533,21.114,21.662,20.175,21.544,22.552,24.419,21.125,21.103,20.655,20.071,21.061,19.455,19.692,19.616,21.190,19.223,18.813,18.788
334,26.190,25.832,25.783,21.020,20.769,20.315,20.465,23.326,29.975,23.189,20.742,20.425,21.024,21.565,20.066,21.534,22.329,23.919,20.884,20.897,20.765,20.083,21.232,19.225,19.512,19.355,21.074,19.147,18.806,18.857
335,24.980,25.588,24.572,21.032,20.623,20.353,20.247,23.160,29.883,23.341,20.635,20.335,20.949,21.420,20.102,21.667,22.321,23.878,20.989,20.975,20.795,20.193,21.091,19.401,19.542,19.373,21.139,19.091,18.752,18.729
336,24.079,24.697,23.908,20.946,20.570,20.172,19.946,23.060,30.091,23.225,20.770,20.407,21.053,21.851,20.024,21.695,22.547,23.721,21.269,20.978,20.805,20.262,21.119,19.264,19.365,19.589,21.286,19.347,18.642,18.801
337,24.172,24.438,23.349,20.978,20.700,20.192,20.155,23.115,29.985,22.768,20.630,20.264,20.802,21.557,20.486,21.802,22.876,24.099,21.289,20.836,21.163,20.195,21.230,19.408,19.538,19.594,21.242,19.015,18.610,18.692
338,24.122,24.156,22.875,20.983,20.616,20.177,19.892,23.098,29.635,22.597,20.610,20.224,20.615,21.302,20.178,21.703,22.818,23.901,21.166,20.643,20.824,20.128,21.177,19.304,19.533,19.638,21.030,19.107,18.716,18.755
339,23.330,23.653,22.564,20.768,20.656,20.127,19.921,22.926,30.254,23.640,20.901,20.448,21.108,21.853,20.087,21.722,22.555,23.716,21.070,20.702,20.779,20.130,20.996,19.128,19.465,19.377,21.113,19.358,18.655,18.716
340,22.942,23.596,22.246,21.011,20.637,20.149,19.896,23.108,30.046,23.097,20.524,20.505,20.786,21.252,20.071,21.759,22.682,24.005,21.099,20.691,20.742,20.152,21.282,19.135,19.483,19.513,21.022,18.983,18.674,18.675
341,22.546,23.133,22.037,20.974,20.703,20.255,19.839,23.060,30.442,23.010,20.519,20.302,20.845,21.498,20.170,21.737,22.525,24.023,21.105,20.786,21.090,20.103,21.132,19.306,19.408,19.449,20.961,19.189,18.816,18.716
342,22.492,23.092,21.855,20.964,20.716,20.168,19.927,22.913,29.528,22.947,20.529,20.362,20.929,21.824,20.043,21.714,22.554,23.779,20.937,20.847,21.022,20.120,21.140,19.182,19.407,19.339,20.991,19.282,18.632,18.783
343,22.290,22.930,21.719,20.964,20.742,20.264,20.462,23.242,29.579,22.630,20.509,20.282,20.900,21.336,20.054,21.577,22.605,23.878,21.140,20.889,20.810,20.124,21.085,19.207,19.535,19.491,21.108,19.042,18.890,18.694
344,22.178,22.889,21.596,20.864,20.767,20.202,20.323,22.985,30.081,22.774,20.638,20.161,20.717,21.742,19.824,21.572,22.316,23.955,21.116,20.942,20.711,19.995,21.033,19.099,19.392,19.522,21.290,19.320,18.774,18.738
345,25.933,24.014,23.956,21.100,20.680,20.439,20.801,23.142,30.294,23.131,20.458,20.159,21.059,21.458,20.028,21.398,22.477,24.491,21.179,21.148,20.680,20.111,21.019,19.086,20.018,19.596,21.801,19.204,18.819,18.827
346,31.665,26.430,27.914,21.340,20.780,20.587,21.652,23.694,30.528,22.915,20.494,20.454,21.069,21.462,20.175,21.557,22.420,25.216,21.365,21.914,20.870,20.344,21.145,19.191,19.980,19.540,21.723,19.162,18.897,18.814
347,30.345,26.189,27.250,21.289,20.722,20.461,21.275,23.747,30.467,22.761,20.534,20.398,20.927,21.485,19.990,21.390,22.525,24.523,21.238,21.398,20.607,20.348,21.160,19.171,19.833,19.435,21.372,19.124,18.732,18.748
348,28.277,25.538,25.919,21.084,20.563,20.351,20.854,23.315,30.452,23.108,20.456,20.277,20.733,21.630,19.884,21.537,22.246,24.198,21.066,21.228,20.617,20.173,21.096,19.092,19.718,19.531,21.450,19.105,18.674,18.879
349,26.298,24.831,24.515,20.974,20.683,20.266,20.370,23.045,31.812,23.471,20.506,20.251,21.864,21.599,19.967,21.955,22.783,24.306,21.192,20.986,20.687,20.106,21.163,19.191,19.545,19.482,21.108,19.006,18.755,18.755
350,25.035,24.277,23.754,21.000,20.643,20.246,20.310,23.051,32.315,23.270,20.684,20.541,21.851,21.868,19.846,21.799,22.426,24.527,21.050,20.855,20.754,20.136,21.122,19.182,19.457,19.475,21.052,19.133,18.890,18.790
351,24.544,23.889,23.386,20.924,20.604,20.301,20.418,23.089,31.289,22.768,20.544,20.391,21.338,21.569,19.843,21.519,22.316,23.950,21.107,20.727,20.524,20.138,21.061,19.014,19.462,19.426,21.190,19.109,18.819,18.757
352,23.755,23.422,22.693,20.932,20.639,20.279,20.310,23.451,32.766,22.872,20.663,20.477,21.104,21.821,19.751,21.685,22.503,23.950,21.142,20.875,20.593,20.145,21.127,18.995,19.435,19.384,21.320,19.032,18.729,18.807
353,23.228,23.405,22.048,21.001,20.557,20.290,20.516,23.164,32.675,23.161,20.494,20.219,21.051,21.786,19.888,21.712,22.398,24.167,21.020,21.006,20.720,20.026,21.190,19.018,19.417,19.442,21.221,19.015,18.668,18.748
354,22.830,23.112,22.107,20.967,20.580,20.308,20.794,23.466,33.645,23.346,20.446,20.434,20.996,21.710,19.853,21.855,22.522,24.739,21.169,21.891,20.760,20.146,21.303,19.243,19.613,19.467,20.952,18.789,18.674,18.707
355,22.528,22.946,21.708,20.915,20.728,20.354,20.873,23.351,33.883,23.068,20.689,20.354,21.081,21.723,19.798,22.021,22.796,24.964,21.101,21.571,20.775,20.129,21.282,19.113,19.402,19.527,20.879,18.891,18.613,18.675
356,22.983,22.681,21.941,20.853,20.758,20.435,20.877,23.281,32.939,23.112,20.765,20.521,21.102,21.901,19.946,21.660,22.605,24.342,21.087,21.231,20.745,20.211,21.159,19.149,19.538,19.531,21.108,18.851,18.710,18.876
357,23.511,22.751,21.632,20.917,20.724,20.474,20.696,23.355,31.421,23.565,20.767,20.311,20.939,21.727,19.979,21.807,22.547,24.468,21.127,21.407,20.647,20.362,21.239,19.194,19.500,19.469,21.056,18.651,18.784,18.885
358,23.095,22.320,21.331,20.946,20.557,20.351,20.437,23.334,30.472,23.267,20.511,20.533,21.220,21.649,19.971,21.785,22.580,24.144,21.129,21.033,20.654,20.225,21.169,19.005,19.580,19.507,20.987,18.693,18.781,18.750
359,22.489,22.321,21.366,20.785,20.666,20.269,20.165,23.347,30.386,23.064,20.699,20.369,21.161,21.906,19.997,21.851,22.579,24.099,21.096,21.240,20.750,20.132,21.100,19.187,19.500,19.571,21.268,18.728,18.923,18.755
360,23.721,22.318,22.088,20.877,20.784,20.232,20.301,23.160,29.178,22.997,20.749,20.324,21.179,21.643,20.154,21.762,22.773,24.153,21.112,21.209,21.090,20.438,21.239,19.187,19.618,19.406,21.173,18.722,18.774,18.716
361,25.231,22.900,23.149,20.834,20.539,20.266,20.646,23.338,29.091,23.073,20.696,20.329,21.145,21.599,20.064,21.750,22.651,24.117,21.031,21.209,20.885,20.240,21.232,19.502,19.642,19.516,21.476,18.705,18.929,18.868
362,32.993,25.819,28.568,21.400,21.045,20.747,22.832,24.923,29.777,22.865,20.704,20.374,20.833,21.506,20.175,21.626,22.784,26.982,21.632,23.022,20.875,20.390,21.307,19.840,20.290,19.922,22.844,18.518,19.194,18.905
363,35.414,26.031,29.094,21.335,21.083,20.855,23.057,25.168,29.335,23.205,20.605,20.396,20.908,21.416,20.180,21.475,22.550,26.122,21.501,23.139,20.661,20.078,21.111,19.750,20.053,19.828,23.169,18.549,19.145,18.911
364,33.661,25.407,28.485,21.213,21.143,20.721,22.415,25.530,30.462,23.364,20.722,20.467,20.829,21.729,20.275,21.639,22.664,25.860,21.501,22.602,21.033,20.525,21.218,19.847,19.800,19.741,22.732,18.638,19.081,18.878
365,32.525,24.764,27.706,21.385,21.137,20.712,21.794,25.142,29.132,22.957,20.787,20.297,21.022,21.529,20.441,21.391,22.249,24.581,21.284,21.969,20.840,20.286,21.065,19.881,19.642,19.652,22.299,18.644,18.926,18.911
366,29.733,24.796,26.270,21.187,21.089,20.672,21.696,25.400,30.736,23.627,20.790,20.486,21.173,21.748,20.260,21.911,22.858,25.401,21.385,22.412,20.961,20.438,21.076,19.892,19.532,19.699,21.580,18.718,19.013,18.870
367,28.008,24.826,25.316,21.216,20.969,20.554,21.003,24.902,31.010,23.533,20.765,20.608,21.077,21.838,20.071,21.920,22.736,25.144,21.223,21.791,20.896,20.296,21.154,19.874,19.523,19.522,21.420,18.632,18.839,18.783
368,26.811,24.384,24.379,21.155,20.874,20.462,20.734,24.447,31.107,23.189,20.823,20.546,21.081,21.756,19.967,21.837,22.550,24.212,21.063,21.487,20.852,20.193,21.127,19.601,19.467,19.585,21.260,18.545,18.923,18.742
369,29.529,25.629,27.154,21.322,20.870,20.545,21.278,24.487,31.360,23.782,20.906,20.638,21.130,21.676,20.190,21.861,22.878,26.167,21.322,22.003,21.090,20.682,21.431,20.032,19.847,19.754,22.290,18.507,18.881,18.748
370,32.232,26.838,29.292,21.755,20.974,20.740,22.085,25.423,31.223,23.559,20.861,20.637,20.862,21.672,20.808,21.895,23.002,27.198,21.436,23.078,21.592,21.234,21.539,20.309,20.023,19.759,22.442,18.373,18.684,18.816
371,31.276,26.135,28.129,21.693,21.146,20.816,22.158,25.055,30.310,23.178,20.954,20.510,21.428,21.527,20.730,21.774,22.868,25.311,21.344,22.513,21.252,20.853,21.256,20.333,19.852,19.886,22.048,18.358,18.613,18.874
372,29.155,25.563,26.555,21.411,21.133,20.798,21.756,25.115,31.426,24.050,20.959,20.595,21.356,21.712,20.337,21.816,22.898,25.509,21.223,22.418,21.235,20.870,21.211,19.937,19.490,19.676,21.706,18.497,18.742,18.855
373,27.676,26.890,25.575,21.827,21.203,21.245,22.389,25.842,30.873,23.367,20.949,20.523,21.287,21.420,20.246,21.806,22.666,26.081,21.451,22.713,20.977,20.437,21.269,20.014,19.552,19.493,21.281,18.398,18.897,18.866
374,28.487,28.241,26.487,22.403,21.451,21.739,23.244,26.585,31.751,23.707,20.911,20.689,21.189,21.670,20.213,21.880,22.828,27.320,21.413,23.532,21.119,20.527,21.362,20.065,19.682,19.605,21.541,18.385,18.848,18.918
375,32.000,29.134,29.338,22.856,21.837,22.093,23.079,26.683,33.391,24.330,21.094,21.052,21.293,21.989,20.133,21.909,22.801,28.685,21.492,23.733,21.235,20.413,21.348,19.865,19.768,19.567,21.658,18.360,18.932,18.798
376,31.032,28.904,28.371,22.854,21.698,21.918,22.608,26.164,32.827,24.152,21.309,20.991,21.175,22.063,20.019,21.858,22.849,27.050,21.285,22.864,21.210,20.346,21.248,19.791,19.802,19.442,21.667,18.383,18.694,18.915
377,29.651,28.994,26.886,22.949,21.527,21.837,22.538,26.230,32.289,24.115,21.187,20.902,21.114,21.782,19.971,21.857,22.635,26.739,21.234,22.565,20.887,20.209,21.252,19.610,19.645,19.585,21.411,18.278,18.771,18.902
378,29.576,28.728,27.037,22.927,21.488,21.913,22.348,26.147,33.244,24.442,21.519,20.910,22.511,21.845,19.964,21.914,22.784,27.153,21.724,22.669,21.151,20.415,21.287,19.802,19.828,19.670,21.563,18.354,19.032,18.952
379,33.795,29.779,30.285,23.707,21.714,22.083,22.880,26.202,32.868,24.979,21.552,21.394,23.896,22.059,20.137,22.025,22.768,27.626,22.151,23.607,21.400,20.965,21.352,19.795,20.243,19.592,21.965,18.244,19.239,18.952
380,33.409,29.428,29.178,23.592,21.662,21.937,22.918,25.891,31.817,24.950,21.562,21.351,23.014,22.351,19.997,21.947,22.595,27.536,21.797,23.028,21.418,20.695,21.289,19.939,19.978,19.596,21.758,18.272,18.981,18.764
381,33.201,29.113,29.092,23.797,21.468,21.813,22.668,25.517,30.365,24.495,21.577,21.175,22.169,22.032,20.104,21.774,22.498,26.923,22.009,22.351,21.449,20.625,21.238,19.851,19.893,19.549,21.818,18.316,18.994,18.839
382,31.374,28.330,29.827,23.608,21.552,21.561,21.851,25.364,31.036,24.533,21.423,21.159,21.908,22.216,20.196,21.806,22.831,26.464,21.709,22.136,21.469,20.590,21.300,19.813,19.873,19.576,21.372,18.267,18.829,18.805
383,30.070,27.527,28.623,23.400,21.335,21.215,21.655,25.096,30.482,23.839,21.367,21.260,21.635,22.216,20.239,21.685,22.712,25.572,21.225,21.972,21.479,20.521,21.278,19.896,19.633,19.603,21.290,18.371,18.829,18.829
384,28.343,26.571,27.616,23.466,21.322,21.101,21.544,25.009,30.381,23.580,21.342,21.123,21.295,22.204,20.178,21.788,22.983,25.405,21.425,21.836,21.406,20.477,21.143,19.748,19.623,19.480,21.277,18.156,18.903,18.833
385,27.127,25.969,26.079,23.111,21.154,21.059,21.285,25.108,31.635,23.637,21.349,21.175,21.379,22.185,20.073,21.902,23.072,26.113,21.337,21.713,21.084,20.340,21.155,19.468,19.525,19.531,21.069,18.194,18.952,18.850
386,26.370,25.661,25.377,22.612,21.159,20.992,21.301,24.534,31.437,24.040,21.187,21.168,21.238,21.941,19.931,21.795,22.853,25.518,21.173,21.496,21.066,20.280,21.219,19.541,19.423,19.397,21.052,18.171,18.703,18.818
387,25.566,25.193,24.452,22.525,21.117,20.780,20.858,24.251,31.381,23.908,21.084,21.074,21.189,21.891,19.946,21.878,22.858,25.122,21.206,21.281,20.947,20.194,21.156,19.345,19.495,19.469,21.234,18.238,18.758,18.848
388,24.920,24.764,24.029,22.343,20.961,20.667,20.741,23.925,31.660,23.590,21.038,21.045,21.120,21.874,19.946,21.942,22.809,24.703,21.221,21.345,20.811,20.031,21.269,19.588,19.497,19.379,21.130,18.147,18.890,18.670
389,30.311,27.615,28.015,23.092,21.051,20.895,21.927,24.589,31.766,23.575,20.980,20.684,21.035,21.832,20.381,21.859,22.941,26.559,21.142,21.855,21.320,20.717,21.280,19.982,20.158,19.467,23.247,18.145,18.961,18.803
390,32.336,29.166,29.669,23.165,21.036,20.835,21.839,24.674,31.299,23.930,20.775,20.718,21.045,21.811,20.519,21.938,23.012,26.315,21.355,21.914,21.537,20.761,21.364,20.029,20.257,19.525,23.732,18.095,18.965,18.865
391,30.985,28.518,28.408,22.943,20.970,20.670,21.415,24.479,29.152,23.280,20.752,20.754,20.737,21.494,20.408,21.620,22.737,24.986,21.169,21.348,21.431,20.625,21.311,19.989,19.900,19.449,22.957,18.105,19.194,18.807
392,29.279,27.631,27.189,22.806,20.955,20.420,20.807,24.175,28.371,22.967,20.759,20.597,20.802,21.634,20.246,21.643,22.640,24.302,21.112,21.295,21.136,20.329,21.044,19.957,19.562,19.413,22.160,18.143,18.884,18.837
393,28.216,26.826,25.965,22.429,20.889,20.414,20.639,23.657,27.980,23.297,20.638,20.637,21.112,21.866,20.064,21.623,22.538,24.126,21.042,20.855,20.829,20.025,21.142,19.755,19.655,19.330,21.701,18.204,18.745,18.861
394,26.795,26.095,25.048,22.084,20.653,20.371,20.519,23.515,27.802,23.923,20.942,20.566,21.177,21.941,19.962,21.712,22.647,24.167,21.055,20.894,20.841,20.173,21.270,19.588,19.545,19.440,21.667,18.065,18.758,18.813
395,25.721,25.561,24.230,21.963,20.801,20.253,20.459,23.142,27.975,23.663,20.666,20.615,21.177,21.905,19.875,21.820,22.707,24.126,21.217,20.961,20.786,20.164,21.009,19.642,19.430,19.346,21.372,18.103,18.816,18.720
396,25.366,24.983,23.623,21.842,20.706,20.337,20.259,23.304,27.579,23.442,20.689,20.655,21.155,21.765,19.953,21.948,22.699,23.950,21.180,20.861,20.817,20.075,21.192,19.502,19.473,19.408,21.242,18.177,18.706,18.905
397,25.814,24.696,23.241,21.789,20.688,20.245,20.351,23.215,27.797,23.486,20.638,20.573,21.167,22.013,20.005,21.823,22.652,24.198,21.109,20.733,21.103,20.266,21.092,19.538,19.445,19.357,21.333,17.989,18.810,18.740
398,25.603,24.307,23.000,21.564,20.784,20.223,20.218,23.162,27.274,23.862,20.511,20.611,21.134,21.954,19.924,21.698,22.677,23.932,21.004,20.916,20.826,20.043,21.143,19.660,19.368,19.554,21.208,18.118,18.887,18.772
399,24.731,23.855,22.414,21.350,20.638,20.200,19.911,22.930,27.523,23.979,20.727,20.570,21.265,22.162,19.798,21.786,22.737,24.149,21.061,20.652,20.818,20.114,20.987,19.243,19.383,19.440,21.100,18.135,18.748,18.915
400,27.495,25.302,24.851,21.704,20.769,20.319,20.706,23.485,27.822,23.149,20.620,20.463,20.807,21.760,20.145,21.935,22.732,25.261,21.164,21.309,20.919,20.204,21.210,19.376,19.965,19.393,21.329,18.093,18.816,18.809
401,31.138,27.557,28.939,21.946,20.869,20.430,21.829,24.015,28.995,23.239,20.727,20.345,20.971,21.809,20.024,21.850,22.890,26.216,21.103,21.869,20.962,20.185,21.261,19.617,20.225,19.438,21.342,17.933,18.803,18.766
402,30.602,27.297,28.195,21.930,20.820,20.489,22.120,23.760,27.878,23.172,20.532,20.204,20.650,21.431,19.981,21.525,22.512,24.626,21.007,21.097,20.711,20.067,21.204,19.264,20.043,19.574,21.294,18.074,18.735,18.840
403,29.303,26.767,27.068,21.853,20.698,20.386,21.807,23.702,28.036,22.814,20.408,20.307,20.572,21.347,19.957,21.626,22.401,24.378,20.891,21.128,20.562,19.997,20.972,19.516,19.745,19.629,21.338,17.943,18.735,18.751
404,27.731,25.983,25.761,21.663,20.617,20.447,21.491,23.543,28.853,22.829,20.299,20.311,20.794,21.240,19.839,21.679,22.410,24.054,21.002,21.072,20.662,19.920,21.204,19.327,19.540,19.400,21.459,17.920,18.877,18.874
405,26.465,25.237,24.987,21.349,20.636,20.271,20.956,23.370,30.269,23.869,20.830,20.423,22.525,21.966,19.777,21.726,22.468,24.243,21.179,21.028,20.627,19.919,21.056,19.059,19.508,19.371,21.381,18.253,18.787,18.811
406,25.638,24.756,24.116,21.261,20.823,20.225,20.595,23.374,30.025,23.770,20.592,20.423,22.198,22.025,19.758,21.745,22.746,23.932,21.026,20.822,20.620,19.972,21.192,19.234,19.377,19.377,21.147,18.282,18.742,18.824
407,25.052,24.200,23.432,21.306,20.646,20.176,20.354,22.926,29.711,23.615,20.734,20.458,21.827,22.010,19.664,21.599,22.512,23.829,21.017,20.911,20.543,20.018,21.017,18.953,19.440,19.424,21.234,18.364,19.200,18.750
408,29.836,26.658,27.322,21.428,20.809,20.429,21.174,23.623,30.508,23.508,20.681,20.524,21.179,21.721,19.863,21.734,22.741,24.806,21.079,21.150,20.794,20.150,21.166,19.505,20.073,19.513,21.727,18.322,19.329,18.855
409,31.984,27.788,28.730,21.634,20.695,20.396,21.326,23.936,31.000,23.444,20.633,20.401,20.866,21.823,19.884,21.754,22.863,24.901,21.035,21.089,20.927,20.169,20.971,19.408,20.168,19.618,21.489,18.219,18.790,18.712
410,31.598,27.615,28.553,21.681,20.707,20.394,21.335,23.560,29.868,23.021,20.813,20.394,21.092,21.729,20.002,21.536,22.582,24.257,20.987,21.106,20.790,20.107,21.078,19.423,19.875,19.496,21.589,18.097,18.868,18.865
411,31.773,27.939,29.013,21.815,20.726,20.445,21.180,23.934,28.909,23.478,20.646,20.347,20.961,21.643,20.192,21.432,22.523,24.477,21.120,21.181,21.159,20.570,21.190,19.696,19.962,19.422,21.684,18.053,18.787,18.772
412,30.012,27.319,27.932,21.618,20.679,20.349,20.715,23.683,27.949,23.587,20.575,20.354,20.894,21.655,20.170,21.518,22.808,24.063,20.971,20.724,21.246,20.419,21.223,19.482,19.758,19.451,21.788,18.141,18.703,18.924
413,28.784,26.984,26.634,21.403,20.705,20.298,20.608,23.662,27.162,23.083,20.425,20.459,20.866,21.410,20.002,21.617,22.560,23.833,20.808,20.747,21.164,20.336,21.187,19.536,19.645,19.538,21.333,18.168,18.813,18.827
414,30.117,26.543,28.390,21.455,20.781,20.420,20.927,23.530,27.858,23.851,20.904,20.439,21.729,21.887,20.516,21.719,22.697,24.590,21.171,21.114,21.258,20.913,21.238,19.822,20.107,19.435,21.740,18.368,18.884,18.809
415,32.038,26.426,30.270,21.688,20.806,20.345,21.377,23.811,28.218,23.347,20.603,20.231,21.275,21.372,20.628,21.668,22.585,24.477,21.022,20.944,21.304,21.044,21.398,19.968,20.137,19.531,22.307,18.326,18.855,18.814
416,30.958,25.838,29.024,21.551,20.664,20.366,21.051,23.596,28.589,23.024,20.552,20.183,21.094,21.737,20.394,21.457,22.554,23.986,21.057,20.936,21.090,20.908,21.166,19.851,19.767,19.364,22.052,18.253,18.765,18.716
417,31.067,25.302,29.329,21.361,20.699,20.305,20.611,23.366,28.670,23.154,20.684,20.515,20.906,21.571,20.476,21.527,22.518,24.126,20.810,20.864,21.457,21.222,21.160,19.777,19.847,19.355,22.043,18.307,18.777,18.907
418,29.551,25.024,28.533,21.335,20.751,20.302,20.367,23.398,30.193,23.825,20.524,20.405,21.106,21.792,20.415,21.648,22.630,24.009,20.959,20.833,21.110,21.146,21.026,19.995,19.580,19.493,21.732,18.280,18.871,18.783
419,28.969,24.708,27.373,21.386,20.717,20.193,20.440,23.121,29.142,23.293,20.592,20.233,20.853,21.511,20.394,21.484,22.574,24.000,20.877,20.774,21.263,21.022,21.188,19.905,19.682,19.444,21.775,18.215,18.735,18.879
420,28.038,24.111,26.371,21.210,20.609,20.389,20.361,23.158,29.584,23.569,20.638,20.416,21.552,21.832,20.493,21.661,22.528,23.928,20.932,20.811,21.270,21.173,21.152,20.077,19.482,19.391,21.554,18.406,18.910,18.803
421,26.748,23.770,25.305,21.052,20.720,20.254,19.959,22.885,30.107,24.654,20.975,20.456,21.536,22.239,20.242,21.734,22.649,24.041,20.974,20.825,21.285,21.048,21.134,19.791,19.387,19.386,21.299,18.236,18.794,18.807
422,26.354,23.788,24.614,21.139,20.652,20.254,20.367,22.942,29.569,23.723,20.787,20.474,21.167,21.985,20.026,21.466,22.552,23.626,20.855,20.900,20.955,20.743,21.085,19.687,19.473,19.516,21.615,18.398,18.790,18.764
423,25.672,23.581,24.112,21.180,20.864,20.245,20.133,22.892,30.203,23.360,20.785,20.436,21.699,21.931,19.972,21.855,22.709,23.991,21.090,20.811,20.878,20.451,21.233,19.608,19.580,19.411,21.147,18.221,18.794,18.809
424,25.217,23.173,23.706,21.006,20.726,20.159,20.161,22.940,30.152,23.687,20.884,20.698,21.864,22.210,19.905,21.864,22.640,24.140,21.204,20.716,20.909,20.408,21.052,19.475,19.458,19.429,21.338,18.373,18.742,18.746
425,25.251,23.428,23.493,21.191,20.661,20.273,20.231,22.815,31.046,24.265,20.737,20.608,21.483,21.977,20.022,22.000,22.977,24.761,21.142,21.058,20.961,20.656,21.195,19.545,19.658,19.518,21.333,18.328,18.603,18.737
426,33.149,27.885,28.735,21.665,20.830,20.648,22.418,23.808,32.005,23.818,20.430,20.349,21.413,21.773,20.602,21.852,22.873,27.586,21.184,22.596,21.210,21.401,21.366,19.982,21.038,19.625,23.351,18.206,18.994,18.737
427,35.086,28.897,29.393,22.021,20.778,20.670,22.111,23.753,30.355,23.213,20.678,20.425,21.312,21.737,20.472,21.581,22.676,26.041,21.164,21.716,21.194,21.164,21.233,19.892,20.848,19.779,23.861,18.162,19.232,18.768
428,33.078,27.984,28.042,21.787,20.786,20.481,21.541,23.789,31.487,23.947,20.775,20.439,21.530,22.122,20.228,21.658,22.517,25.230,21.291,21.482,21.202,20.902,21.248,19.775,20.373,19.574,22.576,18.206,19.003,18.816
429,32.676,27.188,28.053,21.642,20.809,20.394,21.101,23.534,30.538,23.839,20.752,20.369,21.387,22.155,20.111,21.644,22.731,25.036,21.041,21.398,21.087,20.848,21.233,19.863,20.082,19.741,22.407,18.303,18.839,18.848
430,32.810,26.823,30.590,21.793,20.730,20.476,21.158,23.253,29.868,23.269,20.762,20.324,21.114,21.651,20.119,21.691,22.727,24.946,21.046,21.237,21.109,20.766,21.218,19.709,20.197,19.545,22.407,18.331,18.832,18.835
431,31.638,26.165,29.553,21.668,20.799,20.314,20.924,23.247,29.817,23.010,20.587,20.344,20.900,21.763,20.087,21.558,22.473,24.707,21.076,21.031,20.996,20.521,21.128,19.631,19.950,19.529,21.861,18.255,18.781,18.883
432,30.291,25.521,29.434,21.503,20.693,20.377,20.443,23.362,30.690,23.610,20.896,20.637,21.185,22.132,20.183,21.886,22.933,24.968,21.149,21.036,20.985,20.637,21.093,19.624,19.890,19.531,21.797,18.139,18.871,18.659
433,29.453,25.152,28.941,21.376,20.890,20.340,20.405,23.440,30.548,23.972,20.841,20.407,21.230,22.050,19.991,21.731,22.794,24.302,21.046,21.136,21.056,20.769,21.159,19.570,19.693,19.598,21.922,18.215,18.855,18.685
434,27.957,24.601,27.689,21.259,20.735,20.259,20.263,23.185,30.482,23.949,20.615,20.443,21.507,22.164,20.102,21.871,22.992,24.527,21.114,21.331,21.057,20.832,21.132,19.644,19.603,19.498,21.281,18.246,18.610,18.738
435,27.205,24.368,26.671,21.185,20.668,20.237,19.940,23.113,30.563,23.559,20.800,20.512,21.128,22.265,19.844,21.875,22.913,24.770,21.114,20.947,20.948,20.661,21.182,19.550,19.608,19.527,21.299,18.259,18.913,18.844
436,27.576,23.981,25.814,21.303,20.803,20.307,20.025,23.094,29.751,23.074,20.749,20.347,21.108,22.061,20.194,21.703,22.548,24.374,21.029,20.950,21.160,20.528,21.165,19.482,19.530,19.467,21.801,18.385,19.035,18.874
437,27.149,23.883,25.136,21.086,20.807,20.370,20.180,22.936,29.635,23.479,20.838,20.450,21.198,22.143,20.145,21.700,22.656,24.248,20.963,20.886,21.168,20.603,21.197,19.435,19.408,19.440,21.610,18.364,19.003,18.905
438,26.452,23.902,24.434,21.207,20.786,20.257,20.285,23.187,30.132,23.659,20.582,20.325,20.974,21.796,20.078,21.737,22.851,24.333,20.856,20.994,21.104,20.332,21.236,19.671,19.427,19.545,21.195,18.234,18.861,18.740
439,26.090,23.649,23.969,21.150,20.698,20.231,20.396,23.074,30.807,23.304,20.580,20.340,21.196,21.685,19.997,22.101,23.045,24.428,21.033,20.861,21.316,20.447,21.346,19.599,19.543,19.545,21.364,18.255,18.732,18.753
440,31.580,25.662,28.954,21.439,20.812,20.594,21.547,23.566,30.497,23.162,20.615,20.320,21.065,21.794,20.263,21.702,22.751,24.896,21.098,21.103,21.415,20.717,21.198,19.640,20.593,19.511,22.636,18.177,18.652,18.918
