 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12,Mean13,Mean14,Mean15,Mean16,Mean17,Mean18,Mean19,Mean20,Mean21,Mean22,Mean23,Mean24,Mean25,Mean26,Mean27,Mean28,Mean29,Mean30,Mean31,Mean32,Mean33,Mean34,Mean35,Mean36,Mean37,Mean38,Mean39,Mean40,Mean41,Mean42,Mean43,Mean44,Mean45,Mean46,Mean47,Mean48,Mean49,Mean50
213,18.098,16.740,51.902,51.478,24.108,20.539,16.654,16.941,17.300,23.741,16.263,16.449,39.858,30.239,70.041,91.881,166.271,61.988,47.955,59.094,39.261,37.380,31.216,31.275,44.126,26.438,16.688,17.758,19.156,16.152,25.014,18.380,20.033,52.321,57.771,215.284,20.548,19.620,20.270,25.489,28.832,26.473,36.000,16.052,26.302,15.941,17.135,16.131,16.189,19.111
214,18.195,16.955,51.934,51.336,23.930,20.378,16.681,16.935,17.099,24.059,16.392,16.351,39.703,30.411,69.720,91.281,167.287,61.759,47.843,59.057,39.276,37.307,31.019,31.499,43.798,26.537,16.793,17.761,19.199,16.172,25.094,18.142,20.069,51.603,57.460,214.596,20.437,19.656,19.938,25.391,28.772,26.503,35.782,15.936,26.396,16.046,17.495,16.003,16.221,19.076
215,18.161,17.061,51.862,51.639,23.928,20.292,16.611,16.906,17.227,24.082,16.401,16.392,39.642,30.270,70.452,91.270,167.069,61.645,47.744,59.030,39.083,37.299,31.038,31.212,44.087,26.428,16.746,17.670,19.179,16.149,24.859,18.235,20.149,52.060,57.684,214.660,20.507,19.534,19.877,25.310,28.632,26.374,35.766,15.830,26.485,15.918,17.435,16.129,16.313,19.137
216,18.289,16.937,51.447,51.565,24.058,20.422,16.681,16.922,17.153,23.894,16.381,16.480,39.923,30.182,70.157,91.342,167.583,61.769,48.281,59.028,39.103,37.080,31.100,31.470,43.861,26.469,16.553,17.712,19.034,16.172,24.906,18.255,19.826,51.722,57.662,214.814,20.579,19.462,19.609,25.198,28.767,26.313,35.513,15.939,26.139,16.016,17.438,16.137,16.258,18.966
217,18.020,16.694,52.196,51.329,24.068,20.574,16.761,17.260,17.166,23.800,16.381,16.534,39.933,30.189,70.055,90.981,166.755,61.654,47.748,58.997,38.907,37.422,30.936,31.353,43.934,26.379,16.632,17.784,18.971,16.330,25.046,18.220,20.105,51.771,57.648,215.168,20.603,19.488,19.866,25.366,28.868,26.434,35.299,15.956,26.450,15.921,17.346,16.098,16.243,19.121
218,18.256,16.725,52.161,51.266,24.060,20.383,16.810,17.655,17.077,23.776,16.409,16.706,39.660,30.170,70.106,91.067,167.134,61.568,48.463,58.928,39.281,37.468,31.036,31.249,43.976,26.324,16.765,17.733,18.973,16.152,24.934,18.096,20.330,51.686,57.512,214.989,20.659,19.586,19.694,25.369,28.845,26.497,35.081,15.798,26.131,15.896,17.457,16.148,16.285,18.956
219,18.141,16.565,51.732,51.357,23.944,20.472,16.884,18.034,17.162,24.003,16.387,16.932,39.703,30.143,70.470,90.852,166.590,61.637,49.128,59.152,39.323,37.358,31.149,31.291,43.819,26.360,16.586,17.764,19.197,16.167,25.112,18.205,20.091,51.325,57.438,214.572,20.490,19.498,19.605,25.494,29.008,26.552,34.809,15.939,26.289,15.861,17.584,16.052,16.185,19.117
220,18.022,16.622,51.774,50.986,24.246,20.625,16.943,17.938,16.994,24.112,16.451,16.666,39.966,30.378,70.346,90.906,167.197,61.690,48.855,59.185,39.372,37.473,31.115,31.347,43.914,26.497,16.475,17.667,19.081,16.157,24.649,18.213,19.946,52.044,57.034,214.642,20.689,19.546,19.453,25.522,28.950,26.484,34.818,15.778,26.243,15.901,17.603,16.049,16.209,19.004
221,18.056,16.682,51.777,51.455,24.016,20.535,17.008,18.138,17.095,23.959,16.255,16.730,40.124,30.142,70.436,91.046,167.000,61.532,49.880,59.086,39.112,37.596,31.134,31.362,43.999,26.570,16.628,17.676,18.943,16.089,24.892,18.473,19.920,51.712,57.112,214.730,20.801,19.510,19.342,25.306,28.995,26.646,34.902,15.818,26.401,15.991,17.551,16.104,16.264,19.050
222,18.306,16.781,51.999,51.067,24.140,20.530,17.006,18.141,17.061,24.018,16.591,16.807,39.921,30.211,70.422,90.710,166.283,61.061,50.715,59.197,39.295,37.770,31.241,31.459,43.762,26.254,16.759,17.668,19.170,16.036,24.821,18.171,19.964,51.692,57.053,214.712,20.563,19.501,19.433,25.376,28.973,26.709,34.598,15.911,26.332,15.912,17.776,16.214,16.225,19.000
223,18.338,16.727,52.206,50.954,23.944,20.542,16.927,18.073,17.263,24.082,16.454,16.611,40.023,29.988,70.678,90.825,167.919,61.192,50.921,59.184,39.378,37.123,31.204,31.066,44.001,26.263,16.728,17.679,19.084,16.172,25.008,18.360,19.884,51.634,57.761,214.600,20.633,19.523,19.614,25.683,28.817,26.214,34.414,15.884,26.541,15.777,17.511,16.081,16.204,19.032
224,18.210,16.634,51.962,51.009,24.110,20.436,16.835,17.974,17.266,24.400,16.482,16.632,39.565,29.953,70.770,90.575,166.821,61.069,51.843,59.192,39.209,37.176,30.978,31.512,43.949,26.430,16.573,17.751,19.199,16.178,25.118,18.433,19.971,51.344,56.859,214.723,20.627,19.511,19.054,25.537,29.121,26.467,34.393,15.778,26.362,15.974,17.530,16.000,16.213,19.087
225,18.299,16.656,51.640,51.245,23.930,20.452,16.876,18.236,17.004,24.126,16.255,16.632,39.786,30.193,70.473,90.465,166.682,60.933,52.884,59.393,39.153,37.174,31.180,31.434,43.935,26.346,16.567,17.595,19.170,16.043,25.098,18.207,19.906,51.510,56.880,215.389,20.613,19.604,19.219,25.427,28.764,26.467,34.485,15.955,26.765,15.951,17.543,16.216,16.154,18.964
226,18.284,16.724,51.612,51.655,24.044,20.240,16.836,18.204,17.091,24.224,16.333,16.655,39.737,30.113,70.655,90.613,167.736,61.043,52.690,59.261,39.302,37.364,31.091,31.312,43.762,26.481,16.616,17.827,19.287,16.038,24.861,18.296,19.967,51.632,56.445,214.660,20.572,19.357,19.132,25.264,28.826,26.775,35.479,16.051,26.190,15.764,17.403,16.052,16.198,18.996
227,18.174,16.678,51.933,51.220,24.128,20.466,16.972,18.141,17.261,24.056,16.289,16.334,40.056,29.922,70.271,90.262,166.646,60.752,52.579,59.334,39.532,37.607,31.320,31.445,43.936,26.416,16.710,17.722,19.143,16.160,24.958,18.216,20.047,51.431,56.923,214.323,20.713,19.601,19.196,25.337,28.714,26.440,35.780,16.057,26.374,15.750,17.392,16.122,16.197,19.054
228,18.033,16.648,51.576,50.956,23.950,20.560,16.825,18.085,17.131,24.144,16.275,16.753,40.097,30.044,70.282,89.850,167.464,60.842,53.000,58.982,39.453,37.267,31.180,31.317,43.816,26.241,16.712,17.583,19.124,16.082,25.020,18.367,20.167,50.932,56.694,214.523,20.738,19.488,19.114,25.406,28.940,26.819,35.765,16.089,26.487,15.885,17.303,16.144,16.229,18.996
229,18.217,16.647,51.689,51.268,23.930,20.314,16.865,18.315,17.061,24.141,16.375,16.764,39.933,29.998,70.410,90.550,166.968,61.039,53.112,59.011,39.051,37.473,31.108,31.523,43.698,26.364,16.708,17.706,19.122,15.992,24.855,18.264,19.960,51.461,56.534,215.154,20.552,19.421,19.163,25.267,28.897,26.566,35.337,16.051,26.550,15.835,17.386,16.118,16.124,18.940
230,18.204,16.679,51.755,51.746,24.204,20.288,16.930,18.349,17.381,23.921,16.317,16.459,39.827,29.902,70.444,90.281,166.336,60.902,52.963,58.990,39.060,37.711,31.096,31.220,43.624,26.322,16.567,17.644,18.962,15.960,24.976,18.185,19.931,50.847,56.352,214.779,20.527,19.474,18.906,25.376,28.866,26.431,35.173,16.025,26.147,15.938,17.284,16.083,16.117,19.032
231,18.176,16.448,51.773,51.153,24.014,20.373,16.904,18.261,17.362,24.094,16.471,16.584,40.050,29.981,70.223,90.154,166.711,60.699,52.471,59.300,39.151,37.243,31.265,31.336,43.545,26.199,16.738,17.605,19.052,16.031,25.046,18.336,19.891,50.921,56.904,214.365,20.624,19.451,18.917,25.465,28.832,26.593,34.977,16.091,26.348,15.901,17.368,16.072,16.171,18.877
232,18.046,16.550,51.639,51.108,23.972,20.383,16.966,18.198,17.461,24.021,16.443,16.568,39.763,29.840,70.347,90.428,166.971,60.602,52.893,59.148,39.207,37.003,31.033,31.158,43.422,26.058,16.563,17.731,19.129,15.991,24.809,18.444,19.804,51.148,56.625,214.909,20.572,19.407,19.013,25.388,28.750,26.527,35.417,15.994,26.451,15.909,17.284,15.963,16.229,18.883
233,18.076,16.527,51.957,51.453,24.112,20.495,16.909,18.047,17.340,23.806,16.319,16.608,39.790,29.923,70.436,90.384,166.648,60.447,52.335,59.165,39.115,41.251,30.966,31.191,43.928,26.810,16.652,17.803,19.238,16.030,24.707,18.255,20.029,51.034,56.292,214.618,20.536,19.340,18.998,25.321,28.777,26.484,37.174,16.216,26.497,15.704,17.427,16.112,16.185,19.016
234,17.991,16.519,51.834,51.050,24.056,20.472,16.743,17.977,17.298,23.912,16.415,16.534,40.140,29.828,70.308,90.474,167.383,60.475,52.789,59.306,39.288,42.995,31.179,31.342,43.744,26.223,16.640,17.643,19.102,15.991,24.996,18.240,19.906,50.868,56.905,214.702,20.772,19.414,18.964,25.578,28.790,26.547,38.337,16.036,26.425,15.996,17.243,16.086,16.244,19.233
235,18.119,16.442,51.817,51.414,24.273,20.396,16.842,18.100,17.286,24.065,16.342,16.736,39.588,29.850,70.446,90.513,167.310,60.585,52.975,58.798,39.187,41.791,30.773,31.198,43.742,26.257,16.519,17.754,18.971,15.931,24.924,18.364,20.152,51.027,56.414,215.105,20.576,19.437,18.728,25.379,28.612,26.409,37.955,16.237,26.077,15.978,17.343,16.027,16.279,19.101
236,18.033,16.522,51.998,51.027,24.228,20.420,16.879,18.603,17.263,23.962,16.303,16.632,39.692,29.779,70.627,90.080,167.220,60.301,52.529,58.890,39.145,41.519,31.299,31.469,43.836,26.301,16.704,17.737,18.966,15.921,24.795,18.278,20.330,50.766,56.333,214.814,20.618,19.401,18.679,25.361,28.832,26.530,37.572,16.095,26.454,15.896,17.449,15.997,16.111,19.008
237,18.011,16.546,50.911,51.027,24.044,20.433,16.940,18.645,17.404,24.250,16.479,16.341,39.966,29.718,71.154,89.633,167.121,60.047,53.748,59.247,39.018,41.281,31.247,31.228,43.827,26.255,16.656,17.656,19.045,15.983,24.972,18.253,20.167,50.964,56.251,213.330,20.609,19.374,18.888,25.300,28.763,26.038,37.417,16.223,26.431,15.715,17.149,16.161,16.203,19.137
238,18.007,16.458,51.763,51.286,24.078,20.544,16.867,18.625,17.226,23.703,16.328,16.598,39.721,29.599,70.651,90.023,166.240,60.584,52.318,59.245,39.084,40.019,31.105,31.386,43.462,26.246,16.682,17.787,19.206,15.953,24.966,18.316,20.101,50.926,56.593,214.639,20.558,19.474,18.761,25.412,28.855,26.407,36.927,16.198,26.491,15.793,17.346,16.144,16.206,19.085
239,18.323,16.460,51.827,51.311,24.238,20.389,16.889,18.670,17.218,23.974,16.440,16.446,39.867,29.588,70.345,90.437,166.832,60.367,52.450,59.181,38.894,39.647,30.603,31.333,43.479,26.051,16.694,17.514,19.000,15.927,24.641,18.375,19.902,50.660,56.120,214.379,20.538,19.506,18.792,25.383,28.813,26.462,36.598,16.214,26.257,15.729,17.470,16.086,16.208,19.107
240,18.171,16.477,51.727,51.098,23.984,20.495,16.921,18.516,17.291,23.891,16.381,16.449,39.908,29.634,70.592,90.293,166.704,60.399,52.488,59.120,39.212,39.024,30.986,31.266,43.583,26.375,16.775,17.646,19.229,15.879,24.635,18.167,20.098,50.671,56.364,214.800,20.483,19.404,18.824,25.343,28.842,26.404,36.244,16.181,26.156,15.837,17.203,16.106,16.291,19.014
241,18.174,16.476,51.741,51.064,24.104,20.493,16.890,18.415,17.326,23.909,16.395,16.618,39.930,29.367,70.445,90.197,166.745,60.379,52.744,58.855,39.090,38.880,30.723,31.328,43.688,26.380,16.571,17.518,19.043,15.966,24.884,18.189,19.583,50.568,56.220,214.446,20.511,19.424,18.855,25.426,28.816,26.610,35.795,16.130,26.279,15.936,17.368,16.082,16.230,19.171
242,18.152,16.468,50.744,51.265,23.976,20.594,16.796,18.119,17.208,23.868,16.311,16.409,40.023,29.680,71.209,89.719,166.271,60.052,53.376,58.873,39.253,38.888,30.820,31.402,43.659,26.081,16.648,17.680,18.785,15.906,25.022,18.271,20.145,50.360,55.962,212.621,20.659,19.400,18.692,25.365,28.532,26.165,35.530,16.221,26.242,15.731,17.376,16.052,16.286,18.920
243,18.271,16.574,51.963,50.703,24.028,20.571,16.850,18.199,17.120,24.074,16.392,16.426,39.523,29.424,70.028,90.055,167.101,60.314,51.401,59.024,38.935,37.813,31.031,31.312,43.389,26.129,16.567,17.775,19.129,15.984,24.659,18.235,20.293,50.556,55.938,214.446,20.557,19.440,18.674,25.265,28.667,26.445,35.011,16.141,26.352,15.821,17.403,16.115,16.261,19.087
244,18.271,16.452,51.811,51.018,23.984,20.420,16.956,18.730,17.091,24.079,16.443,16.338,39.964,29.693,70.877,90.106,166.525,59.999,51.277,59.162,39.083,38.193,31.076,31.561,43.509,26.125,16.471,17.787,19.244,15.978,24.743,18.145,19.993,50.573,56.177,214.688,20.547,19.419,18.618,25.199,28.701,26.538,34.795,16.152,26.153,15.786,17.378,16.092,16.290,19.143
245,18.115,16.445,51.787,51.277,24.036,20.493,16.927,18.889,17.188,24.182,16.356,16.500,39.844,29.681,70.229,89.812,166.912,60.003,51.388,58.983,39.113,37.906,30.945,31.275,43.286,26.368,16.517,17.664,19.176,15.929,24.791,18.353,19.692,50.438,56.043,214.558,20.603,19.267,18.596,25.364,29.010,26.470,34.608,16.167,26.120,15.755,17.332,16.004,16.428,18.845
246,18.234,16.502,51.749,51.270,23.729,20.482,16.864,18.823,17.138,24.159,16.465,16.453,39.671,29.608,70.363,90.032,166.560,60.180,51.136,58.725,39.019,37.257,30.936,31.138,43.448,26.477,16.682,17.829,19.066,15.974,24.843,18.231,20.040,50.673,55.887,213.993,20.511,19.329,18.672,25.436,28.740,26.473,34.301,16.176,26.341,15.848,17.276,16.180,16.278,19.038
247,18.284,16.430,51.721,51.282,23.982,20.208,16.934,18.647,17.159,23.762,16.457,16.375,39.495,29.441,70.061,89.451,166.327,59.923,50.248,59.004,38.583,37.596,30.938,31.255,43.361,26.192,16.527,17.640,19.102,15.927,24.791,18.335,19.609,50.256,55.997,214.611,20.671,19.418,18.647,25.282,29.010,26.544,34.131,16.181,26.275,15.680,17.492,16.124,16.350,18.986
248,18.386,16.427,51.962,51.050,24.238,20.387,16.819,18.645,17.218,23.806,16.204,16.500,39.594,29.402,70.523,89.793,167.251,60.214,50.872,58.928,38.945,37.487,30.995,31.287,43.277,25.988,16.525,17.695,19.045,15.925,24.892,18.064,19.670,50.412,56.022,214.435,20.520,19.291,18.574,25.458,29.220,26.648,35.361,16.257,26.143,15.903,17.300,16.121,16.270,19.026
249,18.239,16.370,51.919,51.419,24.150,20.357,16.889,18.513,17.098,24.206,16.350,16.726,39.457,29.446,70.510,90.018,166.982,59.922,50.479,59.052,39.115,36.976,30.967,31.493,43.241,26.148,16.588,17.694,19.081,15.789,24.635,18.171,19.931,50.458,55.808,214.814,20.457,19.411,18.431,25.333,28.847,26.379,37.578,16.228,26.114,15.916,17.432,16.088,16.383,18.952
250,18.243,16.388,51.835,51.364,23.924,20.429,16.752,18.482,17.010,23.676,16.454,16.500,39.299,29.497,70.840,89.868,166.803,60.148,50.401,58.998,38.967,37.158,30.936,31.284,43.280,26.190,16.638,17.574,19.127,15.844,24.687,18.269,19.855,50.273,55.966,213.835,20.586,19.416,18.413,25.355,28.872,26.294,37.797,16.332,26.184,15.755,17.351,16.058,16.225,19.070
251,18.328,16.414,51.816,51.753,24.222,20.357,16.820,18.343,17.071,23.882,16.252,16.476,39.745,29.456,70.828,90.156,167.338,59.929,49.979,58.737,39.312,37.233,31.180,31.281,43.527,26.316,16.511,17.706,19.133,15.929,24.470,18.376,19.786,50.387,55.978,214.779,20.388,19.356,18.453,25.413,28.767,26.527,37.559,16.183,26.153,15.958,17.314,16.083,16.346,18.936
252,18.163,16.325,51.540,51.165,24.176,20.329,16.808,18.381,17.108,23.932,16.532,16.537,39.606,29.396,71.096,90.248,167.088,59.764,49.624,58.980,38.920,36.551,30.495,31.334,43.349,26.132,16.555,17.646,19.057,15.938,24.711,18.129,19.826,50.400,55.818,214.144,20.537,19.487,18.509,25.474,28.838,26.456,37.299,16.377,26.136,15.799,17.357,16.134,16.307,18.954
253,18.132,16.165,51.813,51.124,24.148,20.392,16.864,18.286,17.148,23.894,16.303,16.483,39.745,29.156,70.904,89.774,166.298,59.787,49.364,59.205,39.127,36.754,31.186,31.328,43.237,26.254,16.386,17.596,19.102,15.926,24.522,18.175,19.601,50.196,55.888,214.593,20.452,19.318,18.319,25.400,28.690,26.745,36.704,16.126,26.288,15.781,17.316,16.186,16.359,19.032
254,18.011,16.008,50.706,51.245,24.255,20.352,16.685,18.255,17.215,23.632,16.322,16.253,39.980,29.227,71.573,89.809,166.031,59.535,50.488,59.128,39.230,37.158,30.808,31.561,43.322,26.199,16.600,17.550,19.131,15.896,24.717,18.485,19.909,50.253,55.854,212.596,20.615,19.282,18.560,25.370,28.590,26.308,36.562,16.403,26.263,15.750,17.214,16.148,16.315,18.944
255,18.082,15.911,52.011,51.352,24.100,20.184,16.757,18.239,16.997,24.309,16.493,16.520,40.072,29.281,70.825,90.123,166.915,59.829,49.083,59.099,38.987,36.607,31.132,31.468,43.036,26.064,16.565,17.625,19.025,15.899,24.793,18.087,19.703,50.188,55.514,214.540,20.557,19.374,18.442,25.280,28.666,26.712,36.440,16.204,26.179,15.821,17.438,16.117,16.259,19.223
256,18.178,15.978,51.680,51.130,23.864,20.307,16.902,17.974,17.105,23.765,16.415,16.470,39.543,29.287,71.016,90.136,167.045,59.781,48.702,59.276,39.195,36.430,31.076,31.138,43.275,26.083,16.491,17.659,19.095,15.966,24.592,18.362,20.322,50.338,55.675,214.965,20.666,19.325,18.395,25.279,28.795,26.593,37.005,16.175,26.256,15.786,17.400,16.092,16.251,19.038
257,18.148,15.925,51.868,51.128,24.066,20.641,16.727,18.006,17.128,23.976,16.409,16.473,39.660,29.209,70.999,89.923,166.256,59.882,49.190,58.997,39.046,36.529,30.775,31.651,43.199,26.449,16.686,17.656,19.147,15.930,24.837,18.202,20.069,49.966,55.756,214.986,20.565,19.279,18.259,25.347,28.653,26.234,37.349,16.183,26.105,15.662,17.300,16.003,16.191,19.038
258,18.202,15.958,51.929,51.108,24.032,20.350,16.780,18.116,17.136,23.750,16.398,16.672,39.782,29.179,70.911,89.654,166.350,59.989,48.434,58.856,39.020,36.658,31.024,31.387,43.379,26.154,16.614,17.700,19.045,15.836,24.556,18.344,19.851,50.121,55.832,214.853,20.467,19.291,18.540,25.338,28.564,26.703,36.972,16.203,26.431,15.700,17.254,16.026,16.232,19.121
259,18.013,15.961,51.657,51.094,24.080,20.399,16.804,17.889,17.049,23.818,16.370,16.439,39.673,29.200,70.912,90.095,166.366,59.893,48.657,58.928,39.282,36.447,31.036,31.274,43.050,26.020,16.523,17.580,19.238,15.891,24.645,18.151,19.873,50.087,55.653,214.667,20.530,19.412,18.429,25.372,28.931,26.387,36.552,16.111,26.135,15.810,17.403,16.209,16.263,19.107
260,18.009,15.998,51.732,50.872,24.192,20.244,16.662,17.946,16.895,23.868,16.426,16.517,39.748,29.224,70.684,89.613,166.262,59.853,48.194,58.930,39.015,36.797,30.847,31.412,43.184,26.199,16.604,17.664,18.989,15.895,24.492,18.180,20.036,49.771,55.259,215.137,20.574,19.313,18.444,25.425,28.548,26.223,36.146,16.224,26.107,15.797,17.257,16.184,16.238,18.980
261,18.299,15.910,51.788,50.904,23.978,20.426,16.668,17.952,17.099,23.894,16.339,16.470,39.498,29.184,71.157,90.311,166.877,59.827,48.579,58.993,38.836,36.818,30.775,31.487,43.097,26.137,16.539,17.697,19.192,15.775,24.723,18.195,19.674,50.125,55.387,214.537,20.522,19.360,18.513,25.561,28.695,26.341,35.883,16.094,26.156,15.695,17.289,16.180,16.252,19.223
262,18.024,15.911,51.703,51.256,23.922,20.521,16.666,17.891,17.039,24.026,16.269,16.669,39.745,29.093,71.154,90.019,166.708,59.732,48.165,59.200,39.111,36.717,31.015,31.211,43.064,26.137,16.672,17.688,19.143,15.817,24.536,17.996,20.138,49.921,55.229,214.832,20.639,19.364,18.464,25.455,28.842,26.324,35.448,16.117,26.185,15.845,17.405,16.177,16.175,19.213
263,18.167,15.926,51.631,51.265,24.216,20.447,16.681,17.889,16.955,24.029,16.218,16.530,40.022,29.127,71.065,89.867,166.020,59.646,47.351,58.935,39.057,36.738,30.689,31.055,43.257,26.160,16.481,17.689,19.235,15.833,24.821,18.204,19.978,49.809,55.735,214.891,20.555,19.359,18.263,25.254,28.916,26.390,35.259,16.066,26.233,15.806,17.459,16.083,16.172,18.980
264,18.024,15.976,51.546,51.570,24.204,20.489,16.589,17.842,17.209,23.906,16.345,16.520,39.450,29.269,70.888,89.996,166.282,59.586,48.140,58.838,38.957,36.588,30.837,31.299,43.142,26.050,16.724,17.617,19.195,15.843,24.542,18.236,20.058,49.968,55.770,214.375,20.510,19.386,18.395,25.203,28.659,26.462,35.005,15.909,26.194,15.558,17.389,16.173,16.143,19.024
265,18.163,16.025,52.152,51.011,24.018,20.502,16.654,17.806,17.006,24.059,16.387,16.463,39.725,29.046,71.155,90.039,166.125,59.597,48.008,59.192,39.168,36.460,30.888,31.369,43.174,26.220,16.700,17.608,19.258,15.751,24.721,18.220,19.888,49.936,55.333,214.386,20.558,19.390,18.301,25.302,28.834,26.401,34.535,16.076,26.194,15.806,17.230,16.121,16.103,18.962
266,18.204,15.999,51.742,51.336,24.275,20.509,16.563,17.821,17.102,23.906,16.314,16.493,39.707,29.189,71.049,89.852,166.191,59.573,48.207,58.938,39.011,36.388,30.911,31.509,42.920,26.165,16.718,17.613,19.181,15.888,24.749,18.349,19.819,49.668,54.981,214.498,20.589,19.396,18.239,25.145,29.027,26.552,34.371,16.066,26.339,15.686,17.381,16.079,16.238,18.954
267,18.187,15.972,51.617,51.163,24.114,20.382,16.643,17.858,17.045,23.962,16.504,16.557,39.572,29.080,70.692,89.801,166.329,59.595,48.194,58.928,39.144,36.671,30.589,31.392,42.848,26.093,16.590,17.773,19.188,15.917,24.546,18.258,20.029,50.073,55.392,214.414,20.574,19.205,18.308,25.529,28.764,26.387,34.205,16.049,26.211,15.762,17.384,16.217,16.063,19.135
268,18.267,15.899,51.895,51.288,24.046,20.551,16.701,17.768,17.107,23.785,16.457,16.463,39.543,28.993,70.829,89.803,166.668,59.464,48.017,59.060,38.978,36.171,30.751,31.313,43.221,26.140,16.642,17.704,19.172,15.774,24.699,18.296,19.819,50.297,55.321,214.347,20.500,19.350,18.150,25.204,28.842,26.374,33.895,16.014,26.254,15.728,17.449,16.292,16.271,18.841
269,18.082,15.766,51.519,50.666,24.076,20.394,16.590,17.809,17.043,23.941,16.426,16.436,39.888,29.036,71.154,89.862,166.121,59.595,47.764,59.086,38.907,36.439,31.113,31.350,42.945,26.298,16.541,17.713,18.975,15.797,24.514,18.185,19.899,50.014,55.203,214.663,20.478,19.333,18.212,25.329,28.832,26.451,33.839,16.047,26.221,15.729,17.219,16.072,16.208,19.028
270,18.087,15.858,51.889,51.217,24.036,20.367,16.564,17.660,16.945,23.862,16.518,16.358,39.336,29.060,71.198,89.935,165.628,59.612,48.017,59.084,38.963,36.487,30.782,31.400,42.998,26.251,16.433,17.706,19.136,15.721,24.522,18.304,19.982,49.797,55.034,215.049,20.474,19.309,18.179,25.309,28.940,26.187,33.527,15.955,26.166,15.850,17.386,16.165,16.073,19.058
271,18.100,15.786,51.632,51.146,24.226,20.357,16.744,17.654,16.942,23.665,16.311,16.480,39.691,29.017,70.849,89.820,166.718,59.471,48.467,58.790,38.936,36.348,31.194,31.289,43.102,26.118,16.549,17.668,19.097,15.799,24.707,18.316,19.924,49.806,55.423,214.768,20.584,19.403,18.161,25.417,28.722,26.541,33.165,15.981,25.959,15.781,17.281,16.060,16.177,18.982
272,18.208,15.710,51.776,50.854,24.104,20.613,16.731,17.931,16.985,23.979,16.311,16.655,39.966,28.996,71.373,89.769,167.069,59.636,47.802,59.204,38.968,36.465,30.852,31.210,42.845,26.181,16.626,17.602,18.982,15.886,24.376,18.029,19.982,49.675,55.371,214.526,20.488,19.265,18.355,25.372,28.574,26.668,33.364,15.933,26.292,15.905,17.365,15.973,16.175,19.028
273,18.098,15.655,51.650,51.014,24.030,20.670,16.876,18.468,17.086,24.003,16.359,16.764,39.933,29.144,71.013,89.762,165.556,59.385,48.054,59.111,38.940,36.441,30.821,31.214,42.922,26.198,16.443,17.614,19.109,15.777,24.558,18.269,20.192,49.766,55.301,214.870,20.506,19.352,18.391,25.440,28.858,26.613,33.138,15.874,26.215,15.907,17.435,16.314,16.196,18.972
274,18.108,15.618,51.957,51.098,24.154,20.622,16.913,18.554,17.033,23.888,16.373,16.368,39.989,28.968,71.459,89.837,166.821,59.804,47.831,58.948,39.095,36.425,30.878,31.136,43.127,26.028,16.489,17.632,19.256,15.906,24.512,18.302,20.134,49.616,55.553,214.744,20.476,19.311,18.051,25.484,28.977,27.011,33.307,16.070,26.249,15.828,17.222,16.098,16.189,19.028
275,18.072,15.532,51.837,51.160,24.102,20.511,16.825,18.412,17.142,23.668,16.319,16.696,40.174,28.808,71.010,90.200,166.449,59.531,47.227,59.086,39.031,36.382,31.053,31.359,42.941,26.282,16.483,17.778,19.253,15.903,24.484,18.305,19.725,49.857,55.424,215.547,20.485,19.374,18.335,25.288,29.120,26.624,32.996,15.901,26.086,15.720,17.527,16.134,15.969,19.052
276,18.284,15.464,51.727,50.986,24.166,20.631,16.722,18.355,17.093,24.097,16.420,16.723,40.079,29.004,71.319,90.451,166.329,59.524,47.471,59.031,38.986,36.174,30.701,31.382,43.128,26.221,16.545,17.622,19.124,15.762,24.468,18.278,19.902,49.562,54.973,215.098,20.632,19.292,18.400,25.280,28.738,26.423,33.579,15.921,26.123,15.845,17.449,16.160,16.202,19.243
277,18.069,15.392,51.740,51.027,24.285,20.564,16.790,18.220,17.047,23.659,16.490,16.517,39.930,29.070,70.857,89.921,166.395,59.265,47.822,59.090,39.083,36.513,31.101,31.169,42.859,26.358,16.567,17.590,19.337,15.723,24.522,18.296,20.072,49.892,55.323,214.088,20.692,19.316,18.306,25.325,28.714,26.398,34.202,15.926,26.288,15.625,17.316,16.170,16.185,18.994
278,18.132,15.444,51.849,51.242,24.128,20.458,16.707,18.218,17.077,23.700,16.305,16.473,40.221,29.090,71.040,89.833,166.612,59.098,47.496,59.073,39.066,35.947,30.971,31.206,42.560,26.103,16.515,17.517,19.106,15.814,24.353,18.085,19.779,49.588,54.940,215.379,20.602,19.407,18.393,25.547,28.924,26.582,34.347,15.888,26.071,15.711,17.435,16.165,16.130,19.286
279,17.974,15.406,50.569,50.984,24.048,20.403,16.646,18.075,16.975,24.065,16.235,16.378,39.989,29.176,71.968,89.821,166.527,59.162,48.876,59.348,38.899,36.075,30.852,31.347,43.024,25.981,16.531,17.625,19.059,15.736,24.367,18.367,20.283,49.783,55.058,212.965,20.783,19.281,18.458,25.343,28.654,25.901,34.262,15.951,26.473,15.878,17.319,16.088,16.150,19.133
280,18.178,15.523,51.581,51.734,24.297,20.481,16.815,18.116,16.945,23.971,16.160,16.230,40.050,29.066,71.143,90.268,166.171,59.397,47.979,58.945,39.160,35.949,30.964,31.275,42.717,26.005,16.610,17.568,19.045,15.703,24.476,18.371,20.170,49.497,55.131,215.151,20.475,19.258,18.241,25.253,28.871,26.440,34.012,15.925,26.202,15.940,17.289,16.094,16.165,19.038
