 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12,Mean13,Mean14,Mean15,Mean16,Mean17,Mean18,Mean19,Mean20,Mean21,Mean22,Mean23,Mean24,Mean25,Mean26,Mean27,Mean28,Mean29,Mean30,Mean31,Mean32,Mean33,Mean34,Mean35,Mean36,Mean37,Mean38,Mean39,Mean40,Mean41,Mean42,Mean43,Mean44,Mean45,Mean46,Mean47,Mean48,Mean49,Mean50
189,16.321,14.579,38.561,38.023,19.986,18.055,15.460,17.666,15.543,20.171,15.207,15.068,30.230,24.541,57.455,64.041,117.973,43.658,36.174,46.412,30.372,27.944,24.881,25.163,30.638,21.279,15.431,16.102,16.903,14.742,21.008,17.296,18.942,37.391,40.756,170.909,18.021,17.295,17.060,21.327,23.221,21.481,25.171,15.278,22.116,14.852,15.814,14.883,15.306,17.427
190,16.456,14.485,38.967,38.078,20.146,17.869,15.370,17.497,15.641,20.232,15.347,15.037,30.656,25.280,57.386,63.695,118.255,43.617,36.607,46.952,30.341,27.797,24.900,25.223,30.651,21.357,15.334,15.992,16.810,14.793,20.928,17.536,18.975,37.364,40.763,171.382,17.964,17.201,17.058,21.138,23.260,21.478,24.944,15.247,22.225,15.051,15.938,15.053,15.304,17.489
191,16.330,14.450,38.874,38.586,19.743,17.728,15.306,17.488,15.751,20.341,15.165,15.111,30.872,25.204,57.034,63.766,117.841,43.602,36.364,46.441,30.195,27.701,24.766,25.097,30.692,21.441,15.312,15.965,16.919,14.849,20.753,17.307,18.808,37.309,40.778,171.611,18.033,17.123,16.837,20.993,23.288,21.242,25.106,15.218,22.190,15.163,15.786,14.912,15.261,17.380
192,16.399,14.506,38.821,38.375,19.868,17.949,15.371,17.474,15.588,20.121,15.275,15.044,30.908,25.182,56.948,63.656,117.644,43.580,36.938,46.544,30.267,28.037,24.806,25.139,30.719,21.463,15.390,15.920,16.876,14.808,20.725,17.362,19.225,37.578,40.734,170.919,18.145,17.097,16.868,21.302,23.126,21.264,25.054,15.258,22.112,14.936,15.789,14.935,15.277,17.445
193,16.367,14.483,38.872,38.980,19.838,17.952,15.297,17.405,15.638,20.306,15.081,15.247,30.795,25.227,57.343,63.811,118.005,43.577,36.322,46.535,30.328,27.524,24.662,25.179,30.637,21.558,15.406,16.062,16.742,14.848,20.952,17.298,19.014,37.545,40.778,171.119,18.072,17.114,16.904,21.203,23.241,21.396,24.964,15.288,22.315,14.898,15.919,14.833,15.179,17.370
194,16.310,14.480,38.821,38.362,19.878,18.014,15.277,17.239,15.585,20.100,15.185,15.206,30.507,25.206,57.408,63.775,118.469,43.617,36.773,46.518,30.233,28.168,24.684,25.177,30.877,21.322,15.346,16.122,16.876,14.825,20.888,17.345,18.953,37.578,40.751,171.018,17.998,17.205,17.152,21.153,23.339,21.137,24.894,15.136,22.188,14.949,15.784,14.905,15.201,17.479
195,16.308,14.559,38.716,38.464,20.046,17.827,15.209,17.035,15.823,20.247,15.134,15.247,30.288,25.075,57.511,63.619,117.991,43.601,36.740,46.653,30.293,27.626,24.864,25.190,30.510,21.478,15.350,15.995,16.814,14.879,20.775,17.182,18.638,37.204,40.912,171.740,18.007,17.104,16.922,21.301,23.354,21.220,24.969,15.261,22.018,14.898,15.968,14.942,15.286,17.306
196,16.462,14.598,38.756,38.613,20.132,18.019,15.343,16.853,16.000,20.109,15.311,15.193,30.662,25.188,57.658,64.149,117.903,43.638,36.413,46.537,30.564,28.171,24.550,25.178,30.616,21.438,15.394,15.974,16.803,14.763,21.058,17.315,18.899,37.317,40.742,172.021,18.207,17.185,17.121,21.117,23.373,21.393,26.574,15.315,22.127,14.965,15.876,14.960,15.260,17.338
197,16.434,14.791,39.130,38.496,19.984,17.996,15.549,16.805,16.504,20.315,15.064,15.294,30.480,25.729,57.331,64.203,117.758,43.911,36.748,46.809,30.043,30.679,24.696,25.059,30.667,21.498,15.406,16.047,16.817,14.715,21.044,17.280,18.703,37.070,40.730,170.116,17.950,17.280,16.998,21.246,23.270,21.324,28.657,15.195,22.001,14.861,15.919,14.984,15.178,17.477
198,16.386,14.656,38.876,38.700,20.222,18.057,15.535,16.975,16.481,19.944,15.319,15.385,30.135,25.531,57.370,63.825,118.195,44.019,36.719,46.947,30.247,31.332,24.612,25.308,30.792,21.375,15.384,15.863,16.697,14.845,20.966,17.185,18.938,37.199,40.572,168.432,18.051,17.118,16.828,21.276,23.221,21.272,28.701,15.224,22.059,14.821,15.819,15.066,15.291,17.384
199,16.482,14.659,38.902,38.757,20.074,17.968,15.621,16.784,16.463,20.274,15.087,15.314,30.281,25.491,57.338,64.117,117.650,43.722,36.669,46.583,30.317,30.749,24.663,25.257,30.804,21.379,15.571,15.913,16.941,14.867,20.968,17.196,18.815,37.158,40.735,171.074,18.052,17.171,16.929,21.127,23.357,21.610,28.267,15.349,22.082,15.066,15.970,14.944,15.238,17.408
200,16.395,14.927,38.884,38.494,20.327,18.007,15.398,16.777,16.680,20.485,15.202,15.122,30.998,26.422,57.493,64.434,118.731,44.582,37.074,47.448,31.945,33.104,25.287,25.198,31.011,21.561,15.867,16.351,16.810,14.914,21.217,17.191,18.899,38.817,42.368,172.140,18.139,17.261,18.522,22.036,24.325,24.775,27.908,15.246,22.075,15.512,16.405,15.032,15.343,17.308
201,16.486,14.946,38.893,38.320,19.924,17.936,15.440,16.875,16.711,20.544,15.098,15.216,31.484,26.766,57.835,65.171,119.032,44.304,37.471,47.308,32.491,34.067,25.168,25.153,30.742,21.489,16.406,16.432,16.715,15.031,21.428,16.993,18.957,41.792,42.881,171.642,18.251,17.393,19.317,22.030,24.483,25.632,27.831,15.419,22.407,16.294,16.543,15.115,15.395,17.419
202,16.471,14.986,39.016,38.417,20.166,17.830,15.473,16.814,16.588,20.603,15.232,15.162,31.126,27.258,57.688,65.357,118.881,44.738,37.698,47.274,32.849,33.725,25.311,25.257,31.089,21.802,16.555,16.583,16.814,15.011,21.460,17.285,19.163,46.382,42.591,172.404,18.074,17.441,19.143,22.273,24.498,25.887,27.392,15.411,22.483,16.583,16.208,14.958,15.404,17.553
203,16.516,15.093,38.724,38.245,20.240,18.060,15.529,16.676,16.479,20.338,15.230,15.203,31.187,27.304,57.654,65.268,118.875,45.165,37.682,47.235,32.305,32.176,25.115,25.287,31.331,21.634,16.421,16.520,16.826,14.943,21.223,17.289,18.978,48.182,42.280,171.726,18.213,17.472,18.942,22.131,24.517,25.096,26.873,15.367,22.679,16.761,16.281,15.088,15.450,17.453
204,16.542,15.120,38.712,38.409,20.178,17.869,15.542,16.563,16.404,20.682,15.213,15.304,31.412,27.484,57.422,65.496,118.800,45.455,36.773,47.262,32.095,31.604,24.981,25.334,31.355,21.601,16.439,16.366,16.819,14.911,21.410,17.000,18.899,47.855,42.247,172.158,18.174,17.370,18.792,21.973,24.044,24.703,26.588,15.551,22.491,16.455,16.024,15.069,15.315,17.360
205,16.390,15.039,38.836,38.639,20.148,17.896,15.363,16.556,16.415,20.288,15.297,15.274,31.034,27.371,57.554,65.213,119.161,45.330,37.380,47.008,31.560,31.219,25.081,25.099,31.450,21.717,16.256,16.251,16.934,14.989,21.466,17.073,19.199,47.326,42.069,171.053,18.186,17.224,18.214,21.976,23.730,23.816,26.590,15.443,22.373,16.218,16.146,14.950,15.399,17.509
206,16.293,14.931,38.785,38.540,20.032,18.028,15.404,16.481,16.083,20.088,15.216,15.297,30.973,27.244,57.621,65.301,118.518,45.239,36.723,46.948,31.522,30.703,25.084,25.158,31.278,21.609,16.159,16.221,16.855,14.882,21.143,17.107,18.967,46.471,41.552,171.884,18.144,17.347,18.078,21.733,23.981,23.544,26.533,15.435,22.389,16.004,16.003,15.039,15.275,17.483
207,16.384,14.950,38.922,38.474,20.024,17.972,15.364,16.235,16.101,20.421,15.238,15.243,30.851,27.102,58.000,65.012,118.576,44.959,37.017,47.091,31.449,30.107,24.983,25.337,31.217,21.611,16.018,16.075,16.932,14.782,21.211,17.175,19.203,45.801,41.686,172.505,18.027,17.282,18.170,21.715,23.691,23.170,26.143,15.320,22.326,15.938,16.081,14.917,15.317,17.326
208,16.475,14.862,38.869,38.085,19.898,17.763,15.416,16.343,16.027,20.394,15.238,15.172,30.993,26.830,57.059,65.033,119.014,45.254,36.426,46.734,31.088,29.353,24.771,25.289,31.369,21.456,15.779,16.138,16.860,14.829,21.359,17.011,19.062,44.666,41.589,171.660,18.175,17.284,17.922,21.591,23.743,22.643,26.053,15.471,22.458,15.879,15.973,14.981,15.327,17.421
209,16.325,14.832,38.817,38.044,20.026,17.799,15.429,16.160,15.997,20.124,15.232,15.115,30.752,27.198,57.582,64.802,118.280,45.389,36.748,47.058,31.328,29.535,25.151,25.209,31.375,21.625,15.726,16.173,16.710,14.898,21.106,17.098,19.054,44.314,41.311,171.351,18.140,17.306,17.833,21.534,23.782,22.390,25.845,15.353,22.464,15.662,15.924,14.991,15.332,17.519
210,16.538,14.780,38.923,38.666,20.068,17.871,15.373,16.174,16.046,20.132,15.148,15.182,30.662,27.336,58.048,65.038,118.013,45.283,36.798,46.936,31.277,29.126,25.095,25.170,31.215,21.466,15.823,16.128,16.873,14.887,21.112,17.222,18.848,43.745,41.234,171.993,18.122,17.291,17.750,21.587,23.561,22.387,25.847,15.449,22.093,15.528,16.084,15.063,15.388,17.507
211,16.336,14.811,38.687,38.389,20.066,17.772,15.353,16.085,15.835,20.191,15.319,15.250,30.586,27.444,57.469,64.626,118.928,45.033,36.640,46.914,30.962,29.324,24.474,25.126,31.171,21.662,15.624,16.062,16.765,14.851,21.032,17.140,18.775,43.229,41.460,171.761,18.141,17.311,17.739,21.467,23.567,22.206,25.815,15.335,22.311,15.665,15.900,14.871,15.320,17.467
212,16.414,14.652,38.666,38.350,19.884,17.887,15.264,16.026,15.864,19.903,15.134,15.105,30.437,27.195,57.582,65.018,117.771,44.858,36.256,46.896,30.791,28.890,24.763,25.224,31.056,21.618,15.529,16.179,16.912,14.821,21.464,16.967,18.899,42.555,41.373,171.302,18.027,17.193,17.589,21.558,23.554,22.228,25.780,15.400,22.238,15.473,15.857,14.974,15.304,17.374
213,16.382,14.722,38.782,38.707,19.886,17.875,15.303,16.010,15.815,20.159,15.275,15.061,30.570,27.132,57.309,64.843,118.670,45.132,36.616,46.673,30.922,28.791,24.773,25.119,31.047,21.460,15.457,16.092,16.869,14.976,21.102,17.055,18.920,42.165,41.421,171.621,18.112,17.292,17.449,21.545,23.486,21.997,25.505,15.293,22.252,15.364,15.897,14.940,15.368,17.394
214,16.399,14.717,38.923,38.380,19.976,17.942,15.338,15.960,15.755,20.106,15.092,15.017,30.617,27.080,57.556,64.640,118.206,44.820,36.702,46.847,30.720,28.551,24.869,25.226,31.031,21.548,15.654,16.093,16.844,14.833,21.245,17.053,18.851,42.213,40.888,171.691,18.158,17.319,17.482,21.544,23.443,21.904,25.422,15.369,22.356,15.192,15.854,15.020,15.265,17.354
215,16.330,14.622,38.949,38.174,19.900,17.878,15.328,15.997,15.829,20.135,15.039,15.199,30.383,26.862,57.564,64.683,118.449,44.708,36.690,46.889,30.933,28.717,24.651,25.261,30.922,21.492,15.445,16.147,16.828,14.855,21.020,17.151,18.797,41.543,40.864,172.130,18.096,17.198,17.292,21.546,23.439,21.681,25.267,15.335,22.307,15.309,15.859,15.131,15.303,17.384
216,16.254,14.590,38.717,38.371,20.052,17.989,15.166,15.972,15.715,20.174,15.272,15.088,30.291,27.163,57.982,64.472,118.628,44.566,36.682,46.695,30.500,28.495,24.890,25.131,30.808,21.539,15.451,16.030,16.887,14.782,21.058,17.013,18.714,41.432,40.856,171.670,18.042,17.231,17.257,21.443,23.604,21.602,25.276,15.228,22.239,15.148,15.968,14.869,15.307,17.354
217,16.427,14.541,38.755,38.650,20.082,17.922,15.216,15.978,15.736,20.059,15.168,15.098,30.513,27.036,57.340,64.338,117.964,44.334,36.467,46.834,30.580,28.487,24.887,25.004,30.995,21.436,15.429,15.998,16.844,14.805,21.161,16.980,18.946,41.014,41.277,171.653,18.280,17.230,17.212,21.408,23.451,21.492,25.361,15.307,22.225,15.064,15.938,14.881,15.438,17.288
218,16.566,14.587,38.923,38.586,19.946,17.839,15.283,15.927,15.693,19.935,15.202,15.091,30.273,27.227,57.359,64.448,117.884,44.503,36.661,46.896,30.583,28.556,24.701,25.099,30.832,21.639,15.473,15.961,16.715,14.930,21.050,17.271,19.004,40.821,41.375,171.846,18.098,17.201,17.181,21.346,23.417,21.805,25.555,15.283,22.302,15.079,16.016,14.987,15.228,17.421
219,16.501,14.547,38.797,38.124,20.084,17.899,15.264,16.056,15.810,20.247,15.112,15.236,30.356,27.297,57.469,64.325,118.693,44.237,36.335,46.798,30.578,29.091,24.699,25.153,31.158,21.636,15.479,16.062,16.867,14.882,20.871,17.118,18.946,41.065,40.986,171.400,18.166,17.246,17.223,21.374,23.275,21.415,25.976,15.298,22.180,15.161,16.062,15.101,15.277,17.443
220,16.581,14.525,38.847,38.565,20.022,17.774,15.208,15.900,15.648,20.018,15.258,15.203,30.468,26.977,57.801,64.506,118.226,44.334,36.438,46.683,30.707,29.299,24.644,25.178,30.808,21.503,15.414,15.974,16.704,14.864,20.928,17.071,18.895,40.469,41.421,171.916,18.011,17.192,17.150,21.390,23.635,21.489,26.004,15.413,22.225,14.936,16.084,14.988,15.406,17.400
221,16.351,14.515,39.061,38.545,19.948,17.989,15.227,15.883,15.862,20.097,15.255,15.003,30.388,26.998,57.496,64.119,118.875,44.497,36.715,46.619,30.916,29.660,24.864,25.068,30.973,21.393,15.410,16.024,16.862,14.720,21.179,17.087,18.761,40.499,40.964,172.267,18.017,17.195,17.241,21.335,23.336,21.574,26.417,15.236,22.270,15.194,15.889,15.040,15.347,17.515
222,16.399,14.546,38.749,38.350,19.996,17.814,15.300,15.823,15.682,20.088,15.154,15.108,30.219,26.831,57.449,64.460,118.022,44.160,36.665,46.608,30.706,29.719,24.825,25.018,30.922,21.444,15.455,16.044,16.776,14.717,20.978,17.033,19.072,40.158,40.878,172.204,18.047,17.285,17.373,21.337,23.360,21.412,26.643,15.404,22.130,15.082,15.973,14.950,15.350,17.286
223,16.419,14.484,38.685,38.382,19.842,17.703,15.309,15.754,15.726,19.944,15.143,15.206,30.340,26.847,57.099,64.538,118.581,44.184,36.818,46.658,30.627,29.265,24.869,25.079,30.850,21.514,15.513,16.068,16.729,14.945,20.741,17.069,19.022,40.277,41.143,170.393,18.014,17.202,17.181,21.230,23.342,21.511,26.661,15.390,22.289,15.068,15.832,15.006,15.414,17.457
224,16.336,14.440,38.997,38.346,19.818,17.845,15.210,15.883,15.671,19.929,15.333,15.203,30.169,26.728,57.636,64.153,118.715,44.284,36.483,46.985,30.654,29.433,24.521,25.284,30.952,21.475,15.392,15.950,16.751,14.855,20.950,17.182,18.880,40.225,41.064,172.505,18.114,17.251,17.181,21.391,23.294,21.508,26.592,15.430,22.050,15.124,15.638,14.891,15.469,17.268
225,16.338,14.556,38.680,38.515,19.747,17.889,15.248,15.648,15.757,19.809,15.118,15.182,30.444,26.532,57.323,64.828,118.314,44.136,36.636,46.621,30.415,29.037,24.725,25.134,30.829,21.572,15.332,16.041,16.688,14.803,21.205,17.004,18.859,40.227,40.921,171.488,18.067,17.185,17.071,21.461,23.680,21.635,26.231,15.249,22.049,15.168,15.795,14.974,15.386,17.290
226,16.469,14.484,38.775,38.449,19.962,17.935,15.199,15.792,15.642,20.050,15.207,15.257,30.604,26.379,57.605,64.018,118.455,44.011,36.686,46.610,30.529,29.217,24.985,25.132,30.820,21.319,15.457,16.017,17.011,14.832,20.972,17.107,18.920,40.005,41.005,171.754,18.179,17.224,17.054,21.382,23.318,21.492,26.223,15.383,22.064,14.958,15.949,14.876,15.368,17.348
227,16.291,14.511,38.730,38.211,19.952,17.827,15.262,15.762,15.617,19.803,15.084,15.111,30.214,26.426,57.565,64.643,118.157,44.113,36.897,46.769,30.581,28.503,24.718,25.117,30.788,21.425,15.392,16.015,16.740,14.763,21.046,17.124,18.833,39.726,41.062,171.958,18.043,17.143,17.085,21.528,23.506,21.385,26.677,15.170,22.104,15.018,15.749,15.076,15.374,17.288
228,16.486,14.569,38.791,38.428,19.948,17.924,15.135,15.730,15.770,19.882,15.266,14.970,30.252,26.321,57.418,64.195,118.260,44.137,36.975,46.532,30.490,28.358,24.792,25.166,30.721,21.371,15.443,16.102,16.921,14.769,20.869,17.087,18.757,39.953,41.144,171.368,18.100,17.263,17.353,21.285,23.423,21.544,26.891,15.353,22.301,15.020,15.786,14.940,15.285,17.404
229,16.297,14.474,38.621,38.478,19.996,17.949,15.189,15.758,15.687,20.338,15.241,15.118,30.290,26.751,57.349,64.405,118.643,44.431,37.124,47.104,30.443,29.254,24.792,24.973,30.696,21.533,15.507,16.234,17.011,15.092,21.241,17.040,18.978,41.097,41.971,171.284,18.107,17.302,19.920,21.356,23.380,21.522,26.485,15.254,22.260,15.020,16.095,15.030,15.467,17.565
230,16.371,14.607,38.926,38.575,19.962,17.873,15.268,15.815,16.315,20.247,15.333,15.220,30.781,26.898,58.011,64.109,118.901,44.686,36.521,46.959,30.654,29.184,24.624,25.202,30.901,21.660,15.559,16.312,16.971,15.102,21.361,17.064,18.746,41.242,42.390,170.779,17.995,17.362,20.882,21.379,23.309,21.618,26.550,15.505,22.008,15.190,15.984,14.961,15.474,17.622
231,16.482,14.715,38.779,38.606,20.279,18.078,15.644,16.157,16.614,20.409,15.092,15.264,30.665,26.820,57.586,64.553,118.653,44.596,36.971,46.814,30.580,29.254,24.821,25.318,30.889,21.512,15.728,16.335,16.903,14.953,21.363,17.073,18.859,41.364,42.216,171.793,18.066,17.331,20.788,21.488,23.451,21.407,27.234,15.335,22.129,14.945,15.778,14.944,15.371,17.579
232,16.371,14.699,38.880,38.721,19.848,17.972,15.689,16.194,16.850,20.226,15.109,15.216,30.665,26.714,58.008,64.460,117.780,44.492,36.876,46.675,30.690,28.759,24.790,25.212,30.855,21.604,15.569,16.149,17.145,15.125,21.251,17.096,18.899,40.947,42.031,172.295,18.007,17.292,20.464,21.393,23.446,21.418,27.122,15.529,22.192,15.168,15.854,15.033,15.532,17.523
233,16.464,14.750,38.810,38.465,20.158,18.014,15.537,16.142,16.944,20.253,15.190,15.267,30.736,26.634,57.969,64.400,118.767,44.678,37.140,47.003,30.546,28.524,24.485,25.329,30.748,21.382,15.624,16.165,16.923,14.896,21.536,17.071,18.736,41.199,42.043,171.944,18.217,17.343,21.326,21.311,23.333,21.761,26.798,15.559,22.224,15.110,15.946,15.029,15.388,17.455
234,16.388,14.643,38.874,38.544,20.222,17.968,15.585,16.045,16.616,20.141,14.958,15.301,30.525,26.530,57.694,64.779,118.681,44.522,37.095,46.726,30.344,28.401,24.876,25.175,30.875,21.540,15.821,16.116,16.971,15.059,21.343,17.151,19.011,41.612,42.160,172.818,18.247,17.350,22.527,21.412,23.517,21.404,26.757,15.572,22.171,15.005,16.008,15.000,15.447,17.505
235,16.527,14.658,38.918,38.597,20.042,17.931,15.590,16.043,16.703,20.176,14.969,15.314,30.662,26.673,57.839,64.271,118.671,44.519,36.996,46.780,30.634,28.398,24.983,25.128,30.597,21.514,15.656,16.189,16.828,15.117,21.572,17.033,18.710,41.642,42.349,171.628,18.097,17.251,23.163,21.255,23.620,21.632,26.493,15.567,22.319,15.137,15.827,14.984,15.427,17.565
236,16.482,14.643,38.725,38.531,19.908,17.820,15.650,16.154,16.421,20.394,15.022,15.034,30.430,26.536,57.650,64.200,118.713,44.351,36.616,46.797,30.487,28.340,24.902,25.154,30.872,21.340,15.726,16.200,16.810,15.030,21.845,17.087,18.710,42.182,42.259,170.972,18.201,17.313,24.420,21.100,23.355,21.412,26.276,15.416,22.307,14.974,15.895,15.062,15.488,17.726
237,16.410,14.690,39.062,38.366,19.936,17.951,15.537,16.029,16.570,20.344,15.199,15.166,30.363,26.238,57.532,63.884,118.128,44.100,36.930,47.013,30.449,28.479,24.699,25.103,30.748,21.350,15.688,16.075,17.045,15.092,21.749,17.082,18.739,41.860,42.603,171.818,18.088,17.296,24.596,21.258,23.522,21.516,26.321,15.344,22.240,15.007,16.032,15.040,15.509,17.746
238,16.397,14.676,38.740,38.416,20.020,17.989,15.541,15.856,16.458,20.285,15.277,15.443,30.103,26.397,57.806,64.634,118.321,44.312,37.025,46.780,30.464,28.254,24.907,25.073,30.830,21.565,15.608,16.053,16.928,15.022,21.687,17.200,18.888,41.565,42.320,171.870,18.139,17.233,24.317,21.240,23.255,21.629,25.969,15.440,22.068,15.022,15.981,15.059,15.416,17.507
239,16.367,14.637,38.807,38.272,20.104,17.928,15.576,15.849,16.350,20.162,15.235,15.118,30.246,26.221,57.616,64.414,117.805,44.313,36.574,46.707,30.677,28.348,24.761,25.250,30.714,21.458,15.535,16.120,16.869,14.860,21.620,16.925,18.841,41.616,41.936,170.814,18.062,17.288,23.819,21.334,23.273,21.596,25.689,15.414,22.247,15.037,15.843,14.856,15.486,17.569
240,16.408,14.571,39.199,38.190,19.904,17.991,15.563,15.883,16.320,20.174,15.129,15.240,30.326,26.116,57.633,64.496,118.005,44.062,36.744,46.864,30.478,27.987,24.744,25.147,30.757,21.581,15.531,16.095,16.792,14.974,21.767,16.962,18.775,41.040,41.912,172.996,17.998,17.327,23.047,21.316,23.055,21.516,25.778,15.475,22.081,15.002,15.735,14.947,15.364,17.402
241,16.234,14.688,38.777,38.083,19.902,17.977,15.453,15.723,16.202,19.991,15.193,15.088,30.451,26.180,57.284,64.569,118.428,44.053,36.450,46.746,30.358,27.992,24.826,25.116,30.938,21.410,15.473,16.056,16.819,15.089,21.460,17.100,18.764,41.225,41.784,173.232,17.985,17.242,22.429,21.285,23.262,21.508,25.764,15.540,22.046,14.951,15.843,14.922,15.293,17.686
242,16.466,14.718,38.785,38.357,20.122,17.694,15.472,15.655,16.230,19.926,14.936,15.166,29.845,25.993,57.881,64.342,118.283,44.050,36.731,46.786,30.458,27.979,24.643,25.180,30.657,21.428,15.581,16.075,16.995,14.836,21.512,17.045,19.069,41.204,41.174,171.867,18.063,17.210,21.949,21.085,23.341,21.286,25.619,15.475,22.279,14.940,15.892,14.917,15.299,17.612
243,16.416,14.863,38.667,38.274,20.092,17.875,15.386,15.723,16.374,20.079,15.143,15.034,30.281,26.070,57.725,64.202,117.706,44.255,36.806,46.530,30.410,27.888,24.713,25.131,30.714,21.516,15.419,15.940,16.697,14.872,21.516,17.064,18.819,40.796,41.536,172.112,18.122,17.196,21.288,21.233,23.276,21.464,25.659,15.481,22.112,14.996,15.797,14.953,15.344,17.501
244,16.289,14.905,38.756,38.673,20.208,17.855,15.455,15.695,16.212,20.041,15.171,15.361,30.353,26.028,57.660,64.229,118.525,43.826,36.500,46.698,30.267,27.890,24.629,25.035,30.760,21.332,15.511,15.974,16.740,14.779,21.066,16.976,18.830,40.612,41.349,171.912,17.877,17.130,21.004,21.248,23.309,21.286,26.337,15.536,22.148,14.960,15.895,14.914,15.283,17.467
245,16.243,14.863,38.672,38.730,20.098,17.813,15.381,15.658,16.147,20.038,15.048,15.307,30.218,25.776,57.592,64.092,118.327,43.967,36.843,46.756,30.266,27.666,24.512,25.148,30.587,21.347,15.584,15.944,16.778,14.863,21.189,16.984,18.699,40.375,41.373,172.653,17.968,17.188,20.527,21.287,23.257,21.341,26.838,15.627,21.986,15.057,15.743,14.886,15.223,17.346
246,16.332,14.952,39.170,38.380,19.794,17.898,15.460,15.603,16.025,19.832,15.263,15.152,30.101,25.627,57.630,64.279,117.921,43.901,36.492,46.645,30.355,27.856,24.643,24.950,30.702,21.522,15.400,16.081,16.907,14.775,21.165,17.025,18.630,40.097,41.418,172.414,18.102,17.126,20.379,21.289,23.338,21.514,26.952,15.637,22.046,14.945,15.719,14.860,15.275,17.396
247,16.401,14.739,38.836,38.481,20.028,17.852,15.381,15.544,16.009,19.868,15.280,15.098,30.297,25.483,57.754,64.347,117.919,44.037,36.459,46.571,30.209,28.155,24.692,25.221,30.700,21.361,15.515,16.038,16.907,14.817,21.261,16.991,18.572,39.951,41.397,171.979,17.909,17.092,19.906,21.224,23.263,21.547,26.774,15.501,22.171,14.898,15.878,14.883,15.169,17.414
248,16.213,14.816,39.130,38.565,19.988,17.830,15.295,15.507,15.958,20.056,15.179,15.196,30.061,25.762,57.473,63.922,118.141,44.257,36.302,46.585,30.473,27.786,24.878,25.142,30.874,21.246,15.483,15.953,16.697,14.790,21.243,17.058,18.634,39.986,41.522,171.547,18.000,17.153,19.556,21.002,23.011,21.206,26.790,15.509,21.970,15.207,15.738,14.889,15.164,17.338
249,16.445,14.742,38.777,38.389,20.022,17.860,15.332,15.477,15.789,20.235,14.955,15.078,29.853,25.487,57.455,64.317,118.670,43.720,36.269,46.491,30.402,27.904,24.552,24.912,30.615,21.352,15.423,15.958,16.742,14.787,21.269,17.104,18.779,40.106,41.210,172.418,17.975,17.114,19.400,21.293,23.178,21.313,26.509,15.495,22.062,14.826,15.814,15.071,15.211,17.457
250,16.397,14.696,38.819,38.556,19.952,18.106,15.344,15.559,15.939,20.185,15.171,14.916,30.252,25.434,57.538,64.143,117.838,44.056,36.219,46.439,30.316,27.642,24.758,24.956,30.797,21.489,15.469,15.979,16.846,14.872,21.173,17.064,18.489,39.884,41.082,172.740,17.937,17.148,19.232,21.155,23.283,21.357,26.110,15.408,22.210,14.971,15.981,14.951,15.241,17.517
251,16.390,14.759,38.979,38.506,19.892,17.804,15.353,15.585,15.813,19.906,15.134,15.193,30.165,25.446,57.620,64.189,118.433,43.877,36.566,46.822,30.219,27.794,24.649,25.080,30.796,21.456,15.406,15.986,16.919,14.764,21.281,17.118,18.790,39.851,41.136,172.460,18.182,17.138,19.125,21.061,23.267,21.382,26.368,15.623,22.179,14.945,15.765,14.948,15.221,17.360
252,16.456,14.752,38.938,38.687,19.994,17.783,15.353,15.626,15.801,19.900,15.168,15.105,30.032,25.337,57.826,64.278,118.292,43.756,36.285,46.656,30.490,27.877,24.637,24.989,30.666,21.489,15.515,15.988,16.828,14.879,21.108,17.065,18.913,39.665,41.253,172.035,18.035,17.256,18.951,21.128,23.313,21.552,25.858,15.405,22.174,14.954,15.838,14.990,15.239,17.312
253,16.330,14.631,38.707,38.465,20.108,17.813,15.323,15.584,15.822,20.097,15.112,14.973,30.049,25.420,58.079,64.183,118.394,43.975,36.707,46.908,30.485,27.936,24.507,25.196,30.645,21.640,15.495,16.090,16.962,14.848,21.151,17.267,18.699,39.803,41.503,172.516,18.077,17.241,18.795,21.352,23.278,21.310,25.993,15.498,22.198,15.057,15.714,14.891,15.282,17.416
254,16.291,14.639,38.762,38.528,19.872,17.882,15.378,15.587,15.669,20.071,15.078,15.182,29.951,25.312,57.395,63.965,118.011,43.842,36.471,46.746,30.266,27.634,24.704,25.284,30.619,21.494,15.515,16.008,16.821,14.820,21.165,17.073,18.638,39.452,40.959,171.814,18.134,17.211,18.562,21.243,23.312,21.354,25.785,15.546,22.432,15.002,15.784,14.947,15.249,17.678
255,16.488,14.716,38.723,38.187,20.114,17.857,15.296,15.713,15.865,20.094,15.112,15.044,30.236,25.431,57.552,64.110,118.213,44.025,36.649,46.907,30.316,27.925,24.634,25.114,30.769,21.519,15.459,16.098,16.842,14.816,21.277,17.216,18.688,39.699,41.316,172.368,18.011,17.137,18.511,21.173,23.418,21.332,25.661,15.380,22.240,14.956,15.859,14.902,15.300,17.493
256,16.367,14.691,38.927,38.673,20.102,17.986,15.339,15.591,15.803,19.850,15.207,15.253,29.935,25.392,57.737,63.913,117.984,43.862,36.550,46.668,30.496,27.588,24.646,25.052,30.661,21.528,15.511,16.048,16.928,14.873,21.163,17.085,18.496,39.292,41.316,171.677,18.115,17.134,18.446,21.062,23.386,21.091,25.788,15.552,22.132,15.104,15.857,15.063,15.244,17.270
