 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12,Mean13,Mean14,Mean15,Mean16,Mean17,Mean18,Mean19,Mean20,Mean21,Mean22,Mean23,Mean24,Mean25,Mean26,Mean27,Mean28,Mean29,Mean30,Mean31,Mean32,Mean33,Mean34,Mean35,Mean36,Mean37,Mean38,Mean39,Mean40,Mean41,Mean42,Mean43,Mean44,Mean45,Mean46,Mean47,Mean48,Mean49,Mean50,Mean51,Mean52,Mean53,Mean54,Mean55,Mean56
119,26.780,24.225,20.047,36.843,178.920,20.572,19.782,22.619,29.283,23.841,26.894,32.649,27.291,27.283,31.190,33.449,29.008,37.310,54.182,27.835,31.958,27.847,21.059,21.500,28.226,25.387,28.973,35.244,34.288,34.886,26.575,34.505,26.621,28.302,27.215,29.498,41.785,33.658,23.245,28.061,23.423,24.709,23.227,24.139,31.133,29.873,26.303,25.244,22.838,23.617,25.960,24.373,25.896,20.771,19.287,29.176
120,26.582,24.024,20.071,36.917,183.579,20.108,19.394,22.617,29.323,24.100,26.435,32.753,27.215,27.171,31.297,33.505,29.040,36.438,56.912,28.375,32.332,27.693,20.658,21.119,27.918,24.859,29.324,35.576,34.124,33.991,26.456,34.090,26.815,28.062,27.395,29.589,41.385,34.233,23.156,28.235,23.191,24.780,23.378,24.012,30.825,29.282,26.462,25.447,22.695,23.936,26.074,24.377,25.884,20.882,19.179,28.845
121,26.620,24.166,20.137,36.423,182.930,20.452,19.681,22.570,29.341,23.647,26.506,32.358,27.382,26.954,31.017,33.402,29.526,35.591,58.112,28.414,31.597,27.713,20.415,20.941,27.434,24.486,29.149,35.495,34.193,33.092,26.356,34.531,26.638,28.141,27.311,29.585,41.959,33.819,22.980,28.076,22.850,24.435,23.375,24.028,30.968,29.694,26.349,25.590,23.157,23.631,26.423,24.210,25.941,20.802,19.304,28.864
122,26.473,24.156,19.910,36.278,178.287,20.392,19.697,22.526,29.199,23.544,26.000,32.117,27.373,26.927,31.037,33.447,29.129,34.475,59.316,28.581,31.097,27.847,20.136,20.881,27.357,24.693,29.181,34.809,33.963,32.384,26.161,34.538,26.426,27.966,27.083,29.607,40.800,33.102,23.389,28.104,22.518,24.349,23.175,24.028,30.806,29.784,26.173,25.430,23.015,23.854,26.433,24.252,25.940,20.767,19.180,28.816
123,26.280,24.213,20.018,36.107,175.159,20.367,19.904,22.570,29.124,23.834,26.541,32.066,27.281,26.813,31.054,33.413,29.064,33.475,57.983,28.028,29.053,26.901,19.956,20.992,27.274,24.254,29.447,34.360,33.987,31.350,26.119,34.497,26.521,28.161,26.925,29.691,40.867,32.554,23.288,28.062,22.394,24.552,23.307,24.207,30.854,29.766,26.330,25.304,22.939,23.620,26.431,24.306,25.717,20.899,19.384,29.043
124,26.368,24.227,19.937,36.103,172.631,20.548,19.941,22.617,29.004,23.472,26.424,32.098,27.404,26.925,31.054,33.286,28.712,33.048,61.173,28.215,28.587,27.431,19.838,21.059,27.113,24.815,29.191,34.378,33.627,30.897,26.038,34.023,26.556,28.152,27.127,29.449,40.733,32.402,23.429,27.926,22.404,24.562,22.972,24.135,30.975,29.753,26.328,24.994,22.766,23.885,26.835,24.325,25.648,20.687,19.371,28.756
125,26.184,23.979,20.080,36.211,171.245,20.663,20.053,22.506,29.323,23.753,26.788,32.196,27.374,27.066,31.017,33.265,28.463,32.668,61.004,27.980,27.734,27.673,19.805,20.966,26.864,24.624,29.723,33.572,33.877,29.993,25.855,34.067,26.932,27.751,27.596,29.502,40.282,31.857,23.259,27.993,22.137,24.337,22.920,24.124,30.851,29.718,26.066,24.974,22.701,23.702,26.891,24.351,25.747,20.790,19.423,28.591
126,26.291,24.068,20.102,36.046,170.254,20.861,20.372,22.489,29.292,23.603,26.412,31.921,27.230,26.956,31.473,33.282,28.480,31.909,56.896,27.464,26.055,25.847,19.316,21.085,26.701,24.276,29.255,31.385,33.855,29.817,25.930,34.039,26.638,27.687,27.276,29.483,38.769,31.855,23.265,27.933,22.086,24.408,22.976,23.992,31.121,29.739,26.362,25.049,22.919,23.688,26.524,24.213,25.889,20.800,19.261,28.074
127,26.358,24.061,19.922,35.799,166.833,20.741,19.973,22.340,29.080,23.647,26.588,32.019,26.741,26.815,31.397,33.409,28.302,31.521,52.610,26.412,24.439,24.832,19.088,20.992,26.787,23.627,29.122,29.629,33.752,29.188,25.910,33.690,26.421,27.669,27.171,29.426,38.662,31.250,23.340,27.817,21.851,24.453,22.948,23.984,30.432,29.546,26.310,25.203,22.802,23.549,26.045,24.091,25.725,20.841,19.390,27.552
128,26.146,24.071,20.033,35.252,182.480,20.518,20.122,22.506,29.686,23.644,26.788,32.032,27.382,26.963,31.278,33.075,28.512,32.085,50.106,25.791,24.084,24.564,18.971,21.119,26.760,23.762,29.574,28.597,33.811,29.343,25.946,33.903,26.371,27.578,27.132,29.532,37.882,31.107,23.435,27.808,21.949,24.514,23.175,24.474,30.790,29.433,26.230,25.115,23.142,23.766,26.165,24.364,25.735,20.647,19.218,27.432
129,26.113,24.159,19.963,34.712,180.503,20.687,20.420,22.547,29.204,25.278,26.094,32.332,27.412,27.165,31.323,33.252,28.498,35.685,51.071,26.144,24.839,24.837,19.327,21.085,26.923,24.041,29.782,29.901,34.193,30.412,25.794,34.133,26.741,28.364,27.404,29.351,38.262,31.055,23.259,28.146,22.612,25.380,23.124,23.992,31.083,30.062,26.262,24.891,22.822,23.675,26.208,25.256,25.780,20.802,19.511,27.940
130,26.296,24.076,20.055,35.024,176.074,20.843,20.676,22.613,29.075,24.972,26.988,32.241,27.018,27.053,31.195,33.181,28.894,35.554,49.650,26.016,24.442,24.579,19.254,21.169,26.852,23.561,29.681,29.332,33.877,30.707,25.850,34.564,26.565,28.248,26.855,29.203,38.190,31.145,23.262,27.786,22.596,24.861,23.104,24.235,30.813,29.821,26.465,25.186,22.599,23.892,26.278,24.918,25.686,20.794,19.325,28.097
131,26.055,23.882,20.088,34.819,170.769,20.651,20.335,22.672,29.332,24.478,25.976,32.430,27.022,26.754,31.000,33.222,29.103,34.435,50.658,26.109,25.113,25.718,19.783,21.085,26.543,24.472,29.202,30.173,33.822,30.394,25.934,34.182,26.338,27.927,27.355,29.486,38.385,30.646,23.167,28.041,22.455,24.534,22.765,24.231,30.759,29.509,26.330,24.977,22.751,23.980,26.223,24.518,25.789,20.858,19.344,27.924
132,26.093,23.954,19.976,34.632,181.709,20.819,20.154,22.598,28.973,24.256,25.894,32.013,26.952,26.838,31.164,33.140,28.520,33.672,50.346,25.835,24.592,25.327,19.636,21.364,26.403,24.271,28.968,29.792,33.678,29.645,25.743,33.587,26.726,27.847,27.009,29.517,36.651,30.705,23.245,27.638,22.134,24.466,22.849,24.036,30.835,29.467,26.405,24.948,22.619,23.549,26.007,24.087,25.709,20.854,19.261,27.802
133,26.084,23.905,19.949,35.153,177.660,20.771,20.399,22.619,29.230,24.116,25.459,31.987,26.991,26.788,31.025,33.209,28.650,33.062,47.236,25.418,23.624,24.535,19.445,20.932,26.637,23.768,29.064,28.604,33.441,29.513,25.908,33.649,26.356,27.641,27.373,29.496,36.503,30.651,23.383,27.757,21.966,24.357,22.988,24.072,30.733,29.691,26.084,24.848,23.137,23.536,25.937,24.091,25.670,20.868,19.363,27.630
134,26.006,24.014,20.018,34.596,173.419,20.934,20.197,22.540,29.150,24.350,26.247,32.180,26.832,26.856,31.275,33.282,28.439,33.271,46.524,25.372,24.026,24.431,19.232,20.780,26.800,23.729,29.160,28.746,33.624,29.540,25.807,33.448,26.435,27.899,26.882,29.358,37.574,30.378,23.262,27.998,22.257,24.620,23.008,24.351,30.803,29.519,26.287,25.255,22.822,23.529,25.742,24.217,25.501,20.895,19.339,27.638
135,26.089,24.207,20.043,34.497,178.518,20.807,19.941,22.466,29.062,23.850,26.541,31.877,26.778,26.915,31.153,33.417,28.316,32.618,45.004,25.391,23.750,24.064,19.110,20.958,26.647,23.517,28.755,27.915,33.855,29.362,25.955,33.277,26.441,27.845,27.461,29.436,36.944,30.408,23.403,27.808,22.322,24.304,23.020,24.108,30.648,29.983,26.380,24.974,22.462,23.817,25.486,24.297,25.700,20.722,19.300,27.403
136,26.032,23.908,19.943,34.604,175.183,20.729,19.846,22.487,29.150,24.116,26.447,31.791,26.819,26.391,31.187,33.105,28.203,31.859,43.288,24.746,23.268,23.609,18.901,21.229,26.552,23.682,28.920,27.272,33.871,28.995,25.906,33.452,26.326,27.717,27.241,29.332,36.303,30.501,23.337,27.812,22.120,24.527,23.060,23.849,30.924,29.564,26.134,25.129,22.782,23.488,25.352,24.087,25.672,20.616,19.256,27.595
137,26.019,24.039,19.973,34.163,172.303,20.783,19.995,22.419,29.119,23.822,25.894,31.880,26.865,26.932,31.402,33.039,28.054,31.207,41.774,24.593,23.195,23.767,18.982,20.729,26.519,23.497,28.787,26.742,33.559,28.554,25.866,33.572,26.624,27.431,27.263,29.299,35.544,30.364,23.069,27.688,21.807,24.187,22.614,23.944,31.003,29.591,25.909,25.203,22.817,23.647,25.061,23.896,25.759,20.796,19.224,27.260
138,25.961,23.928,20.084,34.119,168.750,20.247,19.846,22.296,28.845,23.641,26.176,32.022,26.924,26.788,31.204,33.037,28.082,30.563,40.554,24.485,23.171,23.450,18.846,20.983,26.516,23.428,28.559,26.601,33.750,28.371,25.814,33.413,26.197,27.591,26.912,29.358,35.092,30.370,23.392,27.928,21.715,24.116,22.737,24.064,30.429,29.632,26.130,25.057,22.553,23.478,24.912,24.247,25.710,20.926,19.354,26.930
139,26.041,23.964,19.890,33.964,167.670,20.855,20.516,22.489,29.080,23.881,26.882,31.927,26.962,26.989,30.960,33.067,28.252,30.872,43.796,24.859,24.897,25.104,18.919,21.331,26.682,24.508,28.798,28.191,33.439,28.945,25.722,33.230,26.579,27.748,27.044,29.283,35.605,30.415,23.297,27.865,22.069,25.063,22.861,23.956,30.584,29.333,26.200,25.453,22.838,23.624,25.550,24.722,25.680,20.666,19.467,27.134
140,26.034,23.919,20.020,34.056,174.023,20.958,20.633,22.398,29.394,23.856,26.200,31.313,27.066,26.829,31.380,33.028,28.718,30.845,42.966,24.876,24.424,24.510,18.746,21.017,26.757,24.113,28.649,27.827,33.747,30.824,25.811,33.533,26.403,27.573,27.307,29.253,35.472,30.067,23.389,27.944,22.127,25.025,22.797,24.000,30.610,29.199,26.285,25.100,23.010,23.515,25.526,24.360,25.708,20.757,19.280,26.975
141,25.972,24.051,19.980,34.473,177.711,20.898,20.527,22.360,29.155,23.703,26.435,32.066,26.987,26.890,31.235,33.067,28.481,30.587,41.301,24.685,23.589,24.074,18.901,20.847,26.589,23.641,28.819,26.943,33.787,32.121,25.795,33.648,26.488,27.776,27.013,29.537,35.046,30.026,23.337,27.768,21.925,24.557,23.068,23.920,30.810,29.533,26.280,25.255,22.898,23.495,25.208,24.258,25.732,20.695,19.304,26.750
142,26.100,23.940,20.202,34.076,172.808,20.645,20.686,22.643,29.345,24.938,26.553,31.646,27.095,26.797,31.161,33.357,28.419,32.343,40.861,24.786,23.555,23.728,19.022,20.619,27.033,23.804,28.761,27.339,33.734,32.753,25.774,33.590,26.206,27.746,27.268,29.209,35.282,30.060,23.412,28.016,22.350,25.068,22.606,23.912,30.698,29.770,26.075,25.284,22.645,23.668,25.238,24.397,25.889,20.643,19.212,26.907
143,25.912,23.989,20.108,33.903,171.482,20.735,20.367,22.462,29.261,25.547,26.353,32.047,26.965,26.738,31.272,33.297,29.184,34.262,43.721,25.371,24.539,24.149,20.746,21.000,26.945,23.765,28.548,29.601,33.481,32.462,25.875,33.480,26.624,27.706,27.386,29.477,35.503,30.304,23.369,28.132,22.751,25.615,23.040,24.112,30.737,30.034,26.180,25.238,22.726,23.597,25.463,24.221,25.620,20.899,19.251,27.176
144,25.994,23.885,19.841,33.807,179.132,20.645,20.394,22.436,29.217,25.013,26.624,32.174,26.971,26.760,31.130,33.372,28.723,33.997,42.507,25.172,23.768,23.683,19.890,20.712,26.610,23.715,28.606,28.523,33.549,31.897,25.713,33.208,26.356,27.538,27.276,29.302,35.718,30.035,23.458,27.854,22.569,25.015,22.916,24.092,30.356,29.557,26.153,25.017,22.726,23.478,25.190,24.119,25.702,20.930,19.379,26.860
145,25.899,24.031,19.973,34.193,178.907,20.747,20.426,22.540,29.093,24.744,27.012,32.187,26.807,26.738,31.306,33.019,28.573,32.963,40.432,24.529,23.134,23.817,19.335,21.195,26.504,23.475,28.984,27.491,33.748,31.373,25.662,33.241,26.665,27.583,27.443,29.400,36.528,29.927,23.452,27.683,22.379,24.484,22.797,23.892,30.784,29.735,26.066,25.123,22.843,23.478,25.036,24.046,25.642,20.647,19.295,26.952
146,26.081,23.992,19.890,34.352,174.408,20.548,20.170,22.355,29.181,24.066,26.259,31.867,27.028,26.936,31.054,33.237,28.382,32.019,45.484,25.198,25.313,24.990,19.860,20.907,26.464,24.227,28.814,29.166,33.605,30.524,25.686,33.366,26.479,27.270,27.289,29.535,36.856,30.440,23.329,27.882,22.077,24.372,23.040,24.124,30.968,29.598,26.205,25.252,22.777,23.563,25.278,24.221,25.571,20.794,19.336,26.874
147,26.009,23.986,19.947,34.716,170.691,20.711,20.404,22.530,29.155,23.934,26.212,31.861,27.110,26.738,31.102,33.054,29.107,31.423,48.735,25.378,26.397,25.698,19.926,20.797,26.462,24.710,29.080,30.696,33.541,29.849,25.689,33.249,26.297,27.843,26.969,29.556,37.421,30.494,23.519,28.016,22.032,24.630,22.753,23.984,30.730,29.165,26.376,24.954,22.624,23.641,25.545,24.408,25.586,20.720,19.293,27.052
148,26.135,24.324,19.902,34.646,169.408,20.783,20.218,22.577,29.049,23.772,25.906,31.880,26.956,26.842,31.147,33.181,29.371,30.728,48.357,25.418,25.511,25.936,20.062,20.831,26.413,24.367,29.218,29.816,33.331,29.517,25.721,33.541,26.462,27.462,27.154,29.561,40.251,30.434,23.452,27.910,21.825,24.587,22.789,24.020,30.743,29.529,26.077,25.218,22.858,23.475,25.656,24.035,25.591,20.629,19.287,26.705
149,26.033,24.260,20.108,35.113,172.711,20.886,20.404,22.466,29.429,23.656,26.294,31.668,26.899,26.836,31.479,33.073,28.782,30.496,45.667,25.314,24.187,24.619,19.478,21.153,26.226,23.854,28.830,28.643,33.522,29.117,25.737,33.364,26.559,27.450,26.759,29.455,40.046,30.330,23.202,27.840,21.699,24.653,22.948,23.833,30.403,29.656,26.282,25.212,22.614,23.502,25.383,24.041,25.770,20.647,19.255,26.738
150,25.775,24.292,19.976,35.348,178.847,20.500,19.644,22.404,29.009,23.816,25.612,31.709,26.860,26.783,31.314,33.080,28.526,30.004,42.804,24.975,23.263,24.342,18.956,20.847,26.106,23.624,28.824,27.396,33.965,28.673,25.758,33.308,26.303,27.308,27.211,29.430,41.026,30.358,23.254,27.860,21.759,24.456,23.143,23.781,30.676,29.687,26.064,25.312,22.726,23.586,25.053,23.985,25.551,20.581,19.197,26.738
151,25.983,24.199,20.088,35.547,174.650,20.241,19.516,22.291,28.894,23.581,26.200,31.642,27.269,26.827,31.000,33.110,28.370,29.996,42.988,25.020,23.539,24.252,19.088,21.153,26.516,23.878,29.074,27.399,33.543,29.041,25.701,33.308,26.279,27.393,27.026,29.741,40.031,30.465,23.245,27.640,21.817,24.754,22.625,24.195,30.279,29.629,26.556,25.155,22.853,23.532,25.068,24.113,25.542,20.882,19.390,26.587
152,25.936,24.620,19.990,35.950,171.439,20.554,20.096,22.460,29.469,24.566,26.435,32.728,27.137,27.030,31.227,32.920,28.558,31.988,41.921,25.516,23.058,23.871,18.963,20.746,26.482,23.489,29.101,26.855,33.564,30.037,25.830,34.244,28.250,27.856,29.706,30.670,42.641,31.054,23.461,27.852,22.632,28.390,23.084,24.888,30.721,29.842,26.383,25.527,23.305,23.719,25.079,24.416,25.682,20.746,19.504,26.574
153,26.322,24.134,19.943,38.133,175.041,20.404,19.729,22.526,29.305,24.481,26.682,32.557,27.224,26.895,31.402,33.140,29.127,32.445,40.642,25.431,23.266,23.723,18.750,21.186,26.603,23.398,28.777,27.071,33.764,30.114,25.816,35.910,30.341,28.407,34.588,32.715,44.354,31.344,23.467,27.896,22.957,29.719,24.084,26.223,31.238,29.842,26.522,25.989,23.325,23.793,24.993,23.963,25.665,20.880,19.384,26.990
154,26.450,24.576,20.031,38.099,176.480,20.247,19.867,22.791,29.341,24.225,27.012,32.282,27.117,26.986,31.076,33.260,28.673,33.338,43.291,25.666,24.111,26.564,18.831,20.983,26.925,24.166,28.851,27.438,34.084,30.817,25.755,36.864,29.100,28.484,32.079,32.100,44.318,31.824,23.144,27.676,23.072,28.684,23.737,25.853,30.981,29.131,26.326,25.754,23.452,24.169,25.218,24.050,25.612,20.825,19.219,26.932
155,26.437,24.435,19.971,38.044,179.501,20.476,19.968,22.883,28.987,24.066,26.165,32.177,27.162,26.879,31.003,33.159,28.618,32.989,42.604,25.413,23.711,25.490,18.625,21.390,26.628,23.743,29.213,26.869,34.344,31.659,25.822,37.736,27.576,28.538,29.939,30.840,43.697,31.803,23.161,27.882,22.877,26.932,22.976,24.936,31.048,29.821,26.134,25.630,23.315,23.908,25.169,24.291,25.700,20.738,19.295,26.948
156,26.363,24.070,19.833,37.052,184.000,20.590,19.559,22.617,29.049,23.941,26.141,31.870,27.012,26.915,31.286,33.017,28.523,32.294,41.209,25.342,22.958,24.936,18.963,20.703,26.413,23.348,28.851,26.512,34.196,30.698,25.620,36.307,27.071,28.149,28.680,30.062,42.605,31.373,22.963,27.956,22.524,25.823,23.203,24.598,30.635,29.811,26.394,25.169,23.431,23.644,25.000,24.072,25.627,20.693,19.145,26.874
157,26.220,24.129,19.943,36.201,178.316,20.416,19.309,22.436,28.960,23.700,26.318,32.335,26.980,26.619,31.476,32.989,28.424,31.446,39.466,24.907,23.089,23.901,18.783,20.958,26.471,23.494,28.489,26.018,33.768,30.162,25.740,35.505,26.618,27.839,27.991,29.713,41.241,31.104,22.960,27.783,22.290,25.094,23.179,24.000,30.854,29.522,26.089,25.249,23.152,23.647,24.932,23.963,25.724,20.643,19.258,26.845
158,26.114,24.074,19.949,35.742,177.680,20.398,19.660,22.509,29.106,23.894,26.518,32.016,26.865,26.881,31.144,33.452,28.401,31.706,38.499,24.761,22.866,23.733,18.893,21.076,26.474,23.356,28.537,26.032,33.439,29.741,25.744,34.641,26.506,27.885,27.522,29.636,41.092,30.824,23.012,27.895,22.115,24.954,23.060,24.510,30.775,29.643,26.292,25.029,22.797,23.634,24.955,24.052,25.696,20.660,19.221,26.457
159,26.206,24.334,19.922,35.634,183.392,19.994,19.298,22.406,29.319,24.800,26.318,32.370,26.947,26.783,31.178,33.060,28.458,33.375,40.853,25.099,24.829,24.876,19.618,20.763,26.540,23.975,28.878,27.636,34.538,30.611,25.760,34.895,26.709,28.171,27.548,29.358,40.256,30.487,22.945,27.656,22.696,25.200,23.271,24.394,30.775,29.780,26.481,25.183,22.716,23.763,24.787,24.794,25.772,20.792,19.275,27.033
160,26.119,24.431,19.965,35.753,179.604,20.072,19.298,22.498,28.969,24.866,26.294,31.839,27.152,26.915,31.045,33.209,29.140,33.089,44.441,25.612,27.255,25.822,20.265,20.678,26.593,24.459,29.021,29.572,34.131,30.515,25.716,35.287,26.629,28.593,27.671,29.571,40.236,30.620,22.893,28.094,22.625,24.987,22.972,23.984,31.022,29.918,26.415,25.006,22.959,23.566,25.245,24.503,25.532,20.720,19.347,26.957
161,26.030,24.433,19.949,35.416,177.016,20.139,19.383,22.434,29.478,24.413,26.212,31.921,26.924,26.813,31.071,33.237,28.811,32.111,42.288,25.601,25.300,24.916,19.688,20.814,26.352,23.743,28.814,27.943,33.704,29.883,25.714,34.938,26.421,28.267,27.434,29.515,40.390,30.428,22.856,27.910,22.346,24.600,22.952,24.693,30.635,29.340,26.002,25.246,23.010,23.539,25.291,24.048,25.601,20.639,19.445,26.897
162,26.068,24.227,19.955,35.700,179.550,19.988,19.564,22.398,29.265,24.066,26.635,32.244,27.031,26.950,31.011,32.901,28.634,31.419,41.109,25.268,23.932,24.228,19.449,21.042,26.511,23.740,28.633,27.519,33.967,29.947,25.661,34.533,26.344,28.340,27.342,29.732,41.010,30.984,23.046,28.007,22.661,26.154,23.088,24.147,31.229,29.536,26.303,25.080,23.198,23.844,24.683,24.356,25.646,20.722,19.381,26.802
163,26.234,24.380,20.061,35.952,179.839,20.361,19.532,22.732,29.314,23.741,26.318,31.848,26.928,26.829,31.176,33.172,29.353,31.515,43.503,25.802,24.087,25.124,19.081,21.017,26.816,24.610,28.995,28.000,34.202,30.666,25.666,35.074,26.800,28.442,27.355,29.829,41.646,31.126,22.994,27.760,22.927,26.096,23.251,23.960,30.825,29.649,26.071,25.407,22.797,23.973,25.162,24.048,25.747,20.641,19.280,27.316
164,26.065,24.316,19.931,35.759,175.790,20.416,19.590,22.489,29.164,23.916,26.259,32.098,26.893,26.859,31.045,32.916,29.227,30.923,42.427,25.752,23.576,24.604,19.151,20.805,26.916,24.133,28.793,27.180,34.126,32.016,25.682,35.766,26.538,28.744,27.083,29.613,42.267,30.934,22.755,27.814,22.803,25.618,23.108,23.924,30.797,29.598,26.251,25.301,22.858,23.800,25.053,24.111,25.647,20.800,19.411,26.967
165,26.139,24.089,19.869,35.704,173.693,19.976,19.186,22.598,29.305,23.803,26.459,31.886,26.915,26.909,31.161,33.359,28.940,30.603,40.668,25.388,22.984,23.738,19.202,21.136,27.122,23.635,28.771,26.813,33.632,32.648,25.687,35.034,26.541,28.591,27.263,29.532,42.282,30.727,23.009,27.791,23.030,25.658,23.036,24.104,30.368,29.371,26.187,25.178,22.518,23.451,25.041,24.219,25.534,20.777,19.354,27.190
166,26.077,24.132,19.886,35.443,184.351,19.831,19.500,22.304,29.013,23.728,26.671,31.753,26.896,26.683,30.992,33.329,28.670,30.104,39.092,25.311,22.963,23.891,18.904,20.941,26.835,23.373,28.585,26.548,33.960,33.469,25.602,34.513,26.353,28.550,27.816,29.603,41.154,30.699,23.003,27.868,22.813,24.813,23.175,24.147,30.863,29.509,26.096,25.178,23.010,23.932,24.795,24.059,25.755,20.744,19.406,27.099
167,25.946,24.131,19.994,35.095,181.942,19.813,19.378,22.436,29.310,23.622,26.129,31.880,26.601,26.872,31.014,33.069,28.890,29.592,38.250,24.958,22.797,23.604,18.794,21.195,26.742,23.384,28.420,25.866,33.678,34.547,25.804,34.207,26.385,28.173,27.118,29.394,40.267,30.534,22.738,27.812,22.565,24.704,22.924,24.287,30.695,29.230,26.344,24.897,22.584,23.715,24.557,23.970,25.549,20.666,19.347,26.676
168,26.039,23.968,19.914,35.320,176.594,20.151,19.399,22.366,29.137,23.828,26.365,33.158,27.415,26.947,30.867,33.508,29.117,30.470,37.875,25.152,22.882,23.361,18.735,21.008,27.014,23.343,28.761,26.191,33.815,36.826,25.910,35.016,26.547,28.494,27.368,29.566,41.051,30.983,22.821,27.857,23.001,25.965,23.120,24.048,31.102,29.347,26.080,25.255,22.827,23.746,24.633,24.447,25.590,20.829,19.300,27.490
169,25.955,23.868,19.804,36.161,174.216,20.120,19.495,22.617,28.845,23.934,26.318,34.661,27.308,26.975,31.048,33.209,29.121,31.457,37.131,25.334,22.871,23.332,18.636,21.025,26.671,23.301,28.521,26.078,33.627,36.327,26.076,34.821,26.829,28.629,27.197,29.753,44.492,31.629,23.023,27.951,23.548,26.838,23.000,24.219,30.867,29.430,26.294,25.000,22.939,23.769,24.617,24.469,25.676,20.672,19.393,27.504
170,25.993,24.004,19.898,36.296,171.322,19.952,19.218,22.647,29.354,23.950,26.576,34.703,27.401,26.817,31.059,32.860,28.668,31.055,36.396,25.007,22.653,23.267,18.636,20.729,26.624,23.536,28.484,26.170,33.737,36.817,26.081,34.680,26.406,28.465,27.158,29.945,45.154,32.183,22.879,27.694,23.195,26.192,22.904,24.219,30.857,29.457,26.351,25.229,22.812,23.681,24.545,24.154,25.676,20.598,19.246,27.657
171,26.000,24.014,20.090,36.849,172.039,19.946,19.426,22.557,28.841,24.200,27.188,37.133,27.553,26.785,30.992,32.834,29.006,32.707,36.396,25.085,22.855,23.386,18.938,21.042,26.899,23.448,28.707,25.947,33.658,37.233,26.871,35.182,26.544,28.471,27.469,30.139,46.713,32.670,22.784,27.863,23.171,25.878,22.908,24.251,30.581,29.419,26.497,24.934,22.944,23.661,24.491,24.035,25.694,20.656,19.265,27.316
172,25.902,24.008,19.902,38.598,184.124,19.867,19.351,22.804,29.066,24.747,27.435,43.272,27.890,26.891,31.399,32.996,28.965,34.448,36.042,25.412,22.826,23.411,18.835,20.949,26.909,23.398,28.346,26.371,33.721,37.211,29.044,35.905,27.941,30.083,29.934,31.745,48.077,34.782,23.150,27.972,23.976,28.015,23.243,24.534,31.073,29.866,26.506,25.278,23.411,24.268,24.352,24.106,25.851,20.753,19.374,27.769
173,25.841,23.986,19.865,39.974,182.099,20.120,19.686,22.768,29.142,24.441,27.294,43.373,27.680,26.676,30.895,33.226,28.779,33.946,35.682,25.381,22.918,23.411,18.857,21.331,26.713,23.373,28.516,26.028,33.688,35.561,28.739,36.951,29.015,31.121,34.140,33.628,49.590,36.674,23.049,28.071,24.132,28.810,23.614,24.558,30.806,29.701,26.501,25.613,23.508,24.525,24.336,24.215,25.742,20.767,19.425,27.378
174,25.957,23.933,19.855,40.288,176.507,19.886,19.676,22.815,28.796,23.991,26.953,40.883,27.414,26.961,31.198,33.398,28.695,32.842,35.660,25.089,22.832,23.129,18.857,21.025,26.618,23.315,28.426,25.827,33.732,34.613,27.940,37.189,27.768,30.457,32.539,32.677,49.185,35.718,22.778,27.997,23.824,27.841,23.434,24.175,30.819,29.588,26.333,25.513,23.178,24.000,24.484,23.985,25.664,20.596,19.292,27.238
175,25.938,23.825,19.935,40.674,173.223,20.145,19.287,22.811,29.217,24.822,27.224,42.709,27.237,26.792,30.918,33.041,28.331,33.587,35.713,24.827,22.947,23.396,18.838,20.788,26.277,23.080,28.234,25.951,33.844,34.199,27.966,36.162,27.118,29.835,31.035,32.086,49.626,36.741,22.847,27.834,24.204,27.759,23.311,24.466,30.844,29.440,26.497,25.100,23.487,23.841,24.385,24.304,25.712,20.647,19.282,26.752
176,25.716,23.936,19.984,40.229,172.167,20.512,19.309,22.817,29.456,25.263,27.365,43.810,27.551,26.630,31.000,32.931,28.460,35.022,35.674,25.031,22.750,23.149,18.857,20.983,26.289,23.152,28.463,25.947,33.771,33.048,28.240,35.461,26.988,30.040,29.768,31.281,49.938,38.549,22.853,27.859,24.543,27.496,23.151,24.163,30.990,29.433,26.563,25.146,23.462,23.871,24.511,24.104,25.508,20.682,19.148,26.919
177,25.821,23.937,19.929,40.451,174.746,20.066,19.782,22.626,29.230,24.641,27.494,43.513,27.319,26.929,30.980,33.123,28.342,34.484,35.359,25.149,22.529,22.916,18.816,20.924,26.125,23.530,28.298,25.989,33.814,31.753,27.632,34.870,26.588,29.768,28.500,30.958,50.010,40.226,22.784,28.123,24.713,27.109,23.191,24.271,30.775,29.419,26.387,25.074,23.294,24.037,24.203,24.184,25.658,20.658,19.223,26.833
178,25.898,23.911,19.890,40.022,185.406,20.169,19.564,22.543,29.270,24.244,26.776,41.953,27.363,26.706,31.161,33.166,28.122,33.479,35.431,24.991,22.861,23.322,18.820,20.712,26.092,23.442,28.638,25.735,33.495,31.227,27.226,34.548,26.921,29.225,28.351,30.487,49.877,39.187,22.859,27.870,24.314,26.192,23.287,24.243,30.625,29.543,26.353,25.057,22.898,23.549,24.203,23.866,25.665,20.701,19.238,26.723
