 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12,Mean13,Mean14,Mean15,Mean16,Mean17,Mean18,Mean19,Mean20,Mean21,Mean22,Mean23,Mean24,Mean25,Mean26,Mean27,Mean28,Mean29,Mean30,Mean31,Mean32,Mean33,Mean34,Mean35,Mean36
256,39.155,31.835,35.347,62.029,25.572,25.850,35.247,22.208,20.538,21.152,21.035,20.783,17.636,19.203,18.384,20.523,52.542,64.910,28.876,21.264,25.295,28.279,26.984,23.837,23.385,22.059,19.774,19.472,17.402,17.687,21.418,19.556,16.300,15.773,17.177,95.986
257,38.810,31.934,35.340,60.870,25.347,25.261,35.089,22.009,20.317,21.134,21.025,20.852,17.709,19.249,18.207,20.560,51.549,60.981,26.892,21.229,25.265,27.950,26.849,23.660,23.353,22.165,19.941,19.080,17.346,17.712,21.233,19.586,16.243,15.718,17.047,95.734
258,38.589,31.763,35.245,60.024,25.252,24.896,35.193,22.334,20.129,21.272,21.003,20.951,17.695,19.212,18.261,20.534,51.138,55.923,25.486,21.258,25.150,27.630,25.708,23.507,23.389,21.886,19.868,18.714,17.061,17.725,21.142,19.524,16.026,15.617,17.093,88.743
259,38.434,31.744,35.205,59.097,24.999,24.429,35.087,22.084,20.047,21.047,20.998,20.724,17.767,19.261,18.290,20.481,50.976,50.984,24.597,21.226,25.052,27.612,24.891,23.709,23.240,22.039,19.992,18.400,16.886,17.839,21.328,19.452,16.087,15.576,17.022,82.119
260,42.629,31.724,35.072,58.434,25.140,24.281,35.331,22.321,20.570,21.173,21.162,20.728,17.613,19.202,18.396,20.475,51.993,49.629,24.005,20.950,24.743,27.801,24.550,23.764,23.290,22.070,19.927,18.282,16.907,18.246,22.073,19.373,15.939,15.519,17.140,77.360
261,50.922,31.880,35.092,57.790,24.867,24.409,35.426,22.197,23.812,21.369,21.366,20.959,17.739,19.315,18.414,20.330,55.013,49.928,23.662,21.055,24.494,27.715,24.479,23.631,23.234,22.127,20.017,18.138,16.853,19.036,24.289,19.378,15.827,15.440,17.130,73.523
262,56.243,32.062,35.053,57.159,24.806,24.184,36.102,22.338,26.419,21.847,21.223,20.839,17.664,19.306,18.255,20.547,59.288,48.756,23.403,21.019,24.039,26.822,23.864,23.722,23.325,22.088,19.870,18.144,16.821,18.852,24.095,19.499,15.820,15.456,17.073,71.018
263,56.471,31.897,34.683,56.701,24.810,24.018,35.760,22.283,28.486,22.052,21.504,20.776,17.760,19.319,18.309,20.615,61.605,47.933,23.290,20.929,23.570,26.619,23.565,23.599,23.353,22.127,19.786,17.770,16.841,18.251,22.888,19.542,15.820,15.321,17.020,68.117
264,57.936,32.060,34.903,60.881,24.567,23.957,35.816,22.164,29.055,22.173,21.393,20.638,17.716,19.311,18.326,20.593,63.337,44.736,23.025,20.843,23.182,26.105,23.057,23.539,23.345,22.062,19.799,17.834,16.684,18.016,22.491,19.509,15.700,15.362,16.994,66.385
265,61.920,31.918,35.379,61.891,24.628,23.750,35.775,22.356,31.747,22.666,21.801,21.404,17.601,19.357,18.329,21.114,67.587,41.970,23.158,21.065,22.765,25.671,22.758,23.904,23.256,22.090,19.939,17.728,16.612,18.645,22.918,19.569,15.746,15.409,16.927,64.423
266,57.687,31.833,35.273,61.940,24.673,23.673,35.842,22.184,32.678,22.810,21.675,21.459,17.723,19.333,18.470,21.187,66.301,39.698,23.056,20.943,22.349,25.237,22.439,23.771,23.481,21.850,19.746,17.362,16.463,18.725,22.332,19.385,15.683,15.307,17.056,63.137
267,53.757,31.852,35.644,62.285,24.615,23.650,34.974,22.221,32.110,22.985,21.752,21.620,17.746,19.333,18.234,21.138,64.020,37.436,22.989,20.860,22.111,24.982,22.087,23.586,23.593,21.928,19.662,17.500,16.582,18.233,22.004,19.526,15.867,15.252,17.045,61.721
268,50.747,31.705,35.074,60.602,24.825,24.006,35.236,22.060,31.135,23.176,21.605,21.415,17.711,19.340,18.272,21.180,62.027,36.000,22.926,21.063,21.921,24.753,22.472,23.741,23.494,21.806,19.740,17.650,16.627,18.034,21.625,19.489,15.796,15.237,17.089,60.083
269,48.282,31.798,35.277,59.252,25.030,23.808,35.048,22.192,30.403,23.225,21.408,21.299,17.993,19.268,18.477,20.866,60.332,34.589,23.027,20.962,21.603,24.470,22.330,23.475,23.393,21.984,19.671,17.588,16.540,17.881,21.384,19.517,15.766,15.206,17.054,59.079
270,46.274,31.464,35.090,58.513,24.796,23.712,35.156,22.049,29.438,23.205,21.320,21.091,17.727,19.323,18.202,20.789,59.036,33.715,22.959,20.807,21.372,24.295,22.127,23.505,23.437,21.953,19.618,17.406,16.617,17.943,21.513,19.274,15.902,15.234,17.132,58.124
271,44.797,31.784,34.952,57.777,24.579,23.746,34.597,22.210,28.841,22.912,21.288,21.220,17.627,19.400,18.341,20.563,57.678,35.246,22.793,20.755,21.231,24.628,22.008,23.603,23.472,22.199,19.625,17.506,16.420,17.894,21.328,19.550,15.735,15.278,17.121,56.908
272,43.783,31.555,35.074,56.682,24.615,23.710,34.784,22.201,27.918,22.502,21.305,20.939,17.800,19.344,18.214,20.565,56.859,34.787,22.621,20.813,21.281,24.358,21.880,23.712,23.307,21.910,19.597,17.444,16.534,17.824,21.259,19.546,15.757,15.148,17.015,56.304
273,42.935,31.507,34.815,56.047,24.485,23.681,34.444,22.296,26.907,22.239,21.341,20.778,17.590,19.342,18.285,20.686,55.779,32.879,22.897,20.551,20.963,23.991,21.557,23.510,23.252,21.783,19.545,17.410,16.402,17.723,21.509,19.284,15.740,15.231,16.946,55.133
274,42.226,31.748,34.951,55.737,24.624,23.606,34.632,21.987,26.052,22.017,21.393,21.293,17.685,19.248,18.278,21.176,55.284,34.239,22.901,20.805,20.953,23.605,21.568,23.685,23.776,22.070,19.715,17.366,16.564,18.389,21.953,19.294,15.825,15.304,17.006,54.876
275,41.660,31.767,35.794,56.328,24.487,24.600,34.519,22.192,26.106,21.805,21.841,22.205,17.648,19.308,18.250,22.629,54.678,52.538,26.421,21.038,21.588,23.911,23.339,23.800,23.520,21.889,19.834,18.242,16.849,18.777,22.858,19.307,16.223,15.385,17.019,63.953
276,40.919,31.748,36.004,59.011,24.369,24.933,34.403,21.996,25.939,21.930,21.398,22.315,17.713,19.263,18.358,23.029,53.870,64.977,26.491,21.440,22.752,23.742,25.082,23.860,23.822,22.134,19.983,18.980,17.082,19.023,22.405,19.304,16.724,15.873,17.088,78.486
277,40.482,31.804,36.018,62.998,24.296,24.870,34.504,21.958,25.317,21.704,21.110,21.531,17.723,19.230,18.217,22.571,53.042,62.564,25.194,21.229,23.004,24.146,25.326,23.650,23.785,22.163,19.809,18.938,17.147,18.373,22.013,19.284,16.851,15.934,17.264,80.029
278,40.126,31.619,35.995,64.763,24.626,24.516,34.351,22.181,24.644,21.635,20.943,21.150,17.723,19.253,18.243,21.879,52.627,57.691,24.358,21.182,23.135,24.148,24.958,23.665,23.773,21.953,19.941,18.668,17.087,17.974,21.578,19.168,16.915,15.889,17.177,76.068
279,39.760,31.416,36.092,68.843,25.160,24.226,34.154,22.159,24.111,21.394,21.182,21.114,17.606,19.275,18.255,21.319,52.237,55.401,23.615,21.107,22.914,24.208,24.197,23.564,23.680,22.072,19.893,18.428,16.886,17.889,21.388,19.343,16.657,15.721,17.099,71.613
280,39.363,31.672,36.081,68.505,25.702,24.154,34.662,22.195,24.021,21.305,21.199,20.892,17.632,19.288,18.231,21.160,51.592,51.550,23.478,21.145,22.614,24.135,23.633,23.567,23.544,21.951,19.778,17.822,16.670,17.972,21.345,19.292,16.525,15.684,17.011,67.653
281,39.256,31.460,36.049,71.763,26.230,23.894,34.474,22.084,23.483,21.330,21.185,20.703,17.653,19.190,18.321,20.936,51.024,50.309,23.162,21.176,22.410,24.365,23.148,23.638,23.501,21.798,19.960,17.816,16.780,17.712,21.366,19.295,16.304,15.496,17.143,65.241
282,38.936,31.794,36.354,71.825,26.466,24.164,34.487,22.007,22.853,21.036,21.052,20.441,17.816,19.258,18.194,20.789,50.708,47.415,23.047,20.885,21.960,24.397,23.192,23.719,23.597,22.013,19.864,17.726,16.633,18.010,21.155,19.292,16.109,15.388,17.108,62.568
283,56.406,33.676,36.808,72.425,26.762,24.010,39.911,22.812,24.929,21.930,21.803,24.012,17.727,20.978,19.436,21.585,54.643,44.826,23.040,20.702,21.710,24.185,23.139,23.621,23.462,21.995,19.734,17.712,16.670,20.034,26.905,19.698,16.020,15.315,16.963,60.694
284,61.565,34.035,38.665,71.850,26.828,23.765,42.067,22.604,27.834,22.614,22.550,26.929,17.883,21.468,19.749,23.233,57.933,44.791,23.067,20.667,21.484,23.902,22.703,23.768,23.357,21.863,19.732,17.706,16.532,20.591,28.595,19.796,16.061,15.362,17.108,59.529
285,56.582,33.367,39.295,70.077,26.606,23.903,40.387,22.925,27.763,22.903,22.401,26.154,17.788,20.617,19.180,23.607,56.786,43.026,22.908,20.719,21.275,23.653,22.618,23.751,23.403,21.979,19.742,17.578,16.595,19.891,26.151,19.603,16.090,15.319,16.996,57.896
286,52.350,33.072,39.233,68.188,26.604,24.096,39.392,22.454,27.329,22.594,22.162,24.906,17.797,20.212,18.847,23.242,55.931,42.991,22.941,20.937,21.551,24.032,22.873,23.892,23.371,21.951,19.820,17.698,16.561,19.031,23.935,19.476,16.575,15.376,17.125,57.196
287,49.053,32.245,38.536,67.823,26.258,23.853,38.212,22.330,26.433,22.451,21.653,23.287,17.559,19.864,18.596,22.677,54.832,43.383,22.932,21.078,21.280,24.062,22.638,23.424,23.302,21.920,19.897,17.624,16.540,18.319,22.810,19.325,16.628,15.315,17.106,56.327
288,46.757,32.105,37.820,67.071,26.055,23.742,37.333,22.268,25.736,22.343,21.519,22.313,17.704,19.652,18.475,22.020,54.196,41.155,22.746,20.990,21.444,24.164,22.299,23.697,23.279,22.078,19.692,17.470,16.534,18.070,21.884,19.399,16.396,15.246,17.071,55.345
289,45.102,31.957,37.356,65.259,25.897,24.081,36.892,22.283,25.287,22.309,21.396,21.986,17.825,19.490,18.402,21.503,53.393,39.181,22.959,20.891,21.402,24.658,22.712,23.714,23.236,21.915,19.763,17.698,16.457,17.902,21.746,19.405,16.263,15.250,17.143,54.845
290,43.746,31.779,37.000,64.058,25.938,23.806,36.556,22.199,24.536,22.012,21.460,21.451,17.692,19.532,18.411,21.178,52.759,40.088,22.748,20.818,21.286,24.393,22.295,23.663,23.231,22.036,19.841,17.614,16.506,17.972,21.621,19.284,16.107,15.279,16.981,54.482
291,42.850,31.734,36.552,62.883,25.618,23.926,35.991,22.044,24.391,22.035,21.332,21.429,17.732,19.379,18.353,20.912,52.275,38.452,22.759,20.933,21.134,24.144,22.272,23.500,23.389,21.835,19.709,17.402,16.421,17.837,21.431,19.437,16.158,15.229,17.024,53.525
292,41.975,31.614,36.481,61.745,25.530,24.004,35.716,22.389,23.989,22.088,21.135,21.242,17.676,19.409,18.278,20.749,51.511,36.408,22.874,21.046,21.016,23.619,22.428,23.557,23.144,21.917,19.782,17.566,16.595,17.762,21.647,19.345,15.993,15.247,17.091,53.047
293,41.358,31.738,36.407,60.958,25.508,23.833,35.526,22.230,23.351,21.632,21.138,21.130,17.667,19.374,18.353,20.714,51.016,35.181,22.874,20.914,20.950,23.265,22.311,23.557,23.275,21.995,19.656,17.494,16.389,17.782,21.319,19.410,15.902,15.247,17.061,52.122
294,40.649,31.536,35.907,60.673,25.234,23.774,35.273,22.031,22.879,21.533,21.132,20.870,17.620,19.240,18.136,20.653,50.361,33.480,22.808,20.809,21.008,23.126,22.034,23.480,23.213,21.935,19.719,17.516,16.482,17.744,21.272,19.312,15.843,15.212,17.013,52.065
295,39.933,31.668,35.847,62.109,25.282,23.633,35.452,21.885,22.409,21.226,21.138,20.713,17.821,19.221,18.212,20.648,50.098,34.032,22.671,20.751,20.629,22.648,21.845,23.707,23.288,21.956,19.648,17.332,16.426,17.759,21.517,19.325,15.777,15.229,16.996,51.957
296,39.990,31.627,35.746,61.343,25.091,23.577,35.424,22.042,21.947,21.269,21.172,20.722,17.713,19.316,18.151,20.470,49.929,34.515,22.674,20.690,20.470,22.404,21.572,23.599,23.279,21.863,19.669,17.324,16.494,17.715,21.573,19.501,15.805,15.156,16.983,51.198
297,40.795,31.631,35.882,59.869,24.938,23.821,35.374,22.352,21.504,21.096,21.044,21.018,17.725,19.373,18.302,20.475,50.118,34.879,22.703,20.780,20.493,22.205,21.828,23.687,23.210,22.129,19.853,17.314,16.530,17.728,21.586,19.344,15.766,15.173,17.114,50.874
298,52.444,31.971,35.538,64.487,25.106,24.312,39.106,22.741,25.984,21.894,21.508,21.445,17.760,19.243,18.290,20.697,53.112,36.852,22.818,20.950,20.520,21.936,22.615,23.724,23.357,21.977,19.723,17.598,16.486,18.933,23.724,19.571,15.755,15.217,17.076,50.971
299,52.104,31.932,35.949,67.467,25.257,24.272,39.238,22.721,31.110,22.929,21.518,21.465,17.629,19.277,18.156,20.895,53.937,37.271,22.759,20.679,20.412,21.708,22.735,23.714,23.329,22.227,19.784,17.666,16.359,19.228,23.517,19.474,15.803,15.215,17.000,50.428
300,49.055,31.866,36.153,68.703,25.126,24.021,37.929,22.551,31.551,22.691,21.373,21.396,17.564,19.309,18.292,21.013,52.837,36.527,22.772,20.792,20.189,21.516,22.474,23.685,23.355,21.842,19.755,17.564,16.506,18.756,22.815,19.262,15.786,15.186,16.987,49.883
301,46.698,31.635,36.619,68.859,24.982,24.076,37.483,22.272,30.865,23.070,21.499,21.803,17.538,19.389,18.273,21.780,52.520,37.023,22.793,20.721,20.246,21.338,22.450,23.640,23.172,21.615,19.757,17.742,16.471,18.544,22.431,19.251,15.737,15.285,17.080,49.741
302,44.716,31.419,36.608,67.358,24.914,23.922,36.667,22.369,30.312,22.906,21.422,21.348,17.676,19.210,18.282,21.848,51.462,38.392,22.633,21.038,20.284,21.103,22.432,23.638,23.222,21.879,19.702,17.662,16.519,18.075,22.013,19.231,15.762,15.255,17.022,49.872
303,43.005,31.744,36.215,67.701,24.738,23.845,36.299,22.321,29.187,22.629,21.116,21.041,17.543,19.289,18.224,21.455,50.928,36.566,22.772,20.702,20.073,21.016,22.188,23.544,23.456,21.749,19.721,17.408,16.343,18.078,21.659,19.118,15.761,15.264,16.981,49.764
304,42.200,31.581,36.062,66.385,24.642,23.790,35.991,22.230,28.272,22.274,21.138,20.825,17.632,19.174,18.192,21.024,50.522,34.281,22.788,20.769,20.100,20.717,21.956,23.596,23.472,22.034,19.675,17.490,16.425,17.938,21.500,19.075,15.834,15.231,17.112,49.101
305,41.179,31.649,35.975,64.301,24.715,23.733,35.844,22.228,27.322,22.055,21.332,20.850,17.604,19.291,18.124,21.086,50.031,32.787,22.759,20.809,19.992,20.674,21.875,23.525,23.586,22.000,19.706,17.508,16.389,18.023,21.565,19.054,15.746,15.234,17.013,48.892
306,45.641,32.276,35.896,62.779,24.643,23.681,36.842,22.321,26.644,22.026,21.305,21.530,17.629,19.606,18.424,21.231,50.924,32.086,22.727,20.585,19.821,20.594,21.556,23.687,23.552,21.765,19.665,17.334,16.538,18.199,22.608,19.413,15.575,15.188,17.073,49.034
307,66.192,34.371,36.416,61.923,24.639,23.616,43.623,23.108,30.092,23.304,22.420,27.437,17.774,21.681,19.149,22.044,56.620,33.541,22.691,20.639,19.750,20.368,21.637,23.616,23.369,21.620,19.556,17.188,16.354,20.622,27.616,20.626,15.893,15.243,16.965,48.856
308,63.555,33.680,36.254,61.097,24.549,23.461,42.481,22.909,33.604,24.182,22.420,27.126,17.706,21.252,19.054,22.345,57.116,33.037,22.750,20.568,19.608,20.324,21.451,23.416,23.401,21.762,19.757,17.286,16.380,20.047,26.022,20.333,15.709,15.182,16.994,48.901
309,68.422,34.584,36.954,60.203,24.528,23.450,44.790,23.115,34.982,25.243,22.715,27.065,17.816,21.840,19.499,22.464,60.995,31.910,22.835,20.526,19.607,20.084,21.380,23.682,23.442,21.966,19.807,17.270,16.372,19.933,25.530,20.382,15.764,15.176,17.128,48.890
310,84.773,35.711,40.702,61.852,24.402,23.410,56.634,23.794,36.052,27.766,24.379,30.059,17.793,23.111,21.160,24.765,70.366,33.102,22.727,20.426,19.808,19.874,21.346,23.899,23.298,21.744,19.788,17.148,16.473,20.762,27.194,20.948,15.827,15.191,16.970,49.365
311,78.956,34.827,41.224,63.080,24.482,23.563,56.565,23.473,35.794,28.245,24.491,28.992,17.821,22.415,20.621,25.316,69.139,32.239,22.588,20.658,19.740,19.929,21.292,23.655,23.314,21.899,19.734,17.326,16.306,19.974,25.323,20.693,15.779,15.189,17.013,48.901
312,71.875,33.773,41.690,62.670,24.393,23.985,54.325,23.082,35.254,27.956,23.809,27.512,17.914,21.343,19.720,25.495,66.455,33.903,22.752,20.700,19.805,20.073,21.735,23.677,23.341,21.891,19.807,17.412,16.458,19.316,23.642,20.169,15.702,15.276,17.089,48.759
313,65.640,33.381,41.760,61.777,24.460,24.235,51.238,22.830,34.680,27.479,23.175,25.831,17.900,20.799,19.214,24.835,64.042,37.060,23.223,20.711,19.666,20.363,22.283,23.470,23.369,21.866,19.828,17.542,16.361,18.940,23.065,19.755,15.720,15.261,17.168,49.950
314,60.916,32.658,41.478,60.754,24.468,23.994,48.468,22.427,33.705,26.391,22.627,24.675,17.692,20.308,18.997,24.273,62.120,35.397,23.115,20.591,19.625,20.521,22.207,23.778,23.137,21.987,19.694,17.404,16.452,18.549,22.478,19.552,15.799,15.316,17.073,51.595
315,56.756,32.410,40.564,59.847,24.270,24.316,46.372,22.467,32.963,26.208,22.027,23.618,17.688,20.060,18.757,23.407,59.880,35.060,22.777,20.790,19.793,20.651,22.799,23.441,23.261,21.933,19.719,17.654,16.349,18.311,21.698,19.872,15.753,15.173,16.959,51.716
316,62.547,32.318,39.621,58.911,24.315,24.206,45.223,22.392,33.171,26.205,21.936,22.866,17.646,19.885,18.559,22.842,61.598,34.404,23.000,20.857,19.700,20.470,22.773,23.470,23.302,21.739,19.828,17.662,16.385,18.163,22.185,19.769,15.737,15.195,17.035,51.218
317,66.434,32.264,38.661,57.513,24.369,24.083,44.080,22.305,33.372,25.833,21.722,22.689,17.834,19.626,18.365,22.160,65.138,32.912,22.809,20.604,19.701,20.215,22.501,23.500,23.362,21.910,19.698,17.564,16.446,18.135,22.440,19.933,15.733,15.240,16.961,50.691
318,62.661,32.235,38.229,58.799,24.298,23.829,42.602,22.270,32.544,25.710,21.789,22.470,17.683,19.672,18.530,22.068,64.141,31.812,22.651,20.702,19.588,20.235,22.229,23.483,23.195,21.897,19.704,17.486,16.513,18.158,21.935,19.919,15.678,15.237,16.963,49.894
319,58.732,32.173,37.799,60.874,24.250,24.316,41.420,22.073,32.137,25.827,21.815,22.179,17.723,19.459,18.380,21.778,62.659,41.376,24.189,20.906,19.910,20.705,23.262,23.549,23.282,21.804,19.673,17.954,16.590,17.938,21.522,19.974,16.022,15.328,17.123,53.795
320,54.957,32.270,37.496,61.745,24.391,24.516,40.513,22.115,31.002,25.366,21.563,21.665,17.669,19.510,18.472,21.527,61.357,55.842,24.687,21.461,20.957,23.826,23.810,23.542,23.563,21.832,19.931,18.392,17.426,17.943,21.491,19.700,16.950,15.600,17.147,62.743
321,52.323,31.843,37.132,62.834,24.288,24.573,39.606,22.252,29.940,25.448,21.572,21.726,17.781,19.432,18.372,21.057,61.629,56.415,23.782,21.287,21.831,25.747,24.086,23.591,23.584,21.827,19.753,18.586,17.479,17.702,21.500,19.774,17.122,15.656,17.056,63.878
322,49.940,31.852,36.887,62.363,24.178,24.649,39.219,22.292,29.161,25.318,21.342,21.376,17.697,19.359,18.197,20.947,60.159,53.406,23.421,21.281,22.272,26.434,24.511,23.502,23.513,21.928,19.872,18.556,17.338,17.725,21.345,19.980,16.998,15.634,17.119,62.829
323,48.179,32.025,36.743,61.750,24.214,24.419,38.569,22.471,28.432,24.900,21.374,21.309,17.725,19.387,18.367,20.793,58.868,49.339,22.928,20.922,22.293,26.459,24.159,23.539,23.567,21.894,19.920,18.468,17.165,17.806,21.211,19.807,16.702,15.527,16.976,60.054
324,46.784,31.452,36.474,62.257,24.253,24.406,37.920,22.108,27.746,24.243,21.363,21.134,17.739,19.319,18.360,20.820,57.891,45.675,23.090,21.031,22.095,26.139,24.148,23.505,23.361,21.959,19.881,18.442,16.960,17.785,21.254,19.750,16.473,15.435,17.080,57.104
325,45.293,31.748,36.266,62.489,24.317,24.316,38.113,22.086,27.140,24.058,21.187,21.018,17.622,19.310,18.217,20.473,57.000,44.000,22.878,21.006,21.820,26.295,24.194,23.539,23.391,21.760,19.738,18.428,16.747,17.723,21.177,19.623,16.295,15.463,16.948,55.437
326,44.305,31.649,36.501,64.299,24.309,24.163,37.335,22.124,26.496,23.529,21.179,20.789,17.615,19.163,18.144,20.470,55.641,42.012,22.815,20.948,21.567,25.879,23.817,23.690,23.458,21.829,19.717,18.254,16.715,17.676,21.276,19.462,16.092,15.485,17.067,54.187
327,43.547,31.697,35.915,64.235,24.180,24.276,37.015,22.007,25.731,23.116,21.320,21.014,17.657,19.224,18.182,20.440,54.772,39.557,22.782,20.868,21.620,25.185,24.187,23.648,23.448,21.829,19.721,18.378,16.731,17.837,21.526,19.610,16.094,15.351,16.942,53.191
328,42.762,31.693,36.000,62.442,24.178,24.376,36.781,22.290,25.043,22.617,21.282,20.844,17.704,19.276,18.166,20.497,54.237,38.049,22.748,20.956,21.531,25.333,24.226,23.626,23.107,22.044,19.505,18.146,16.569,17.681,21.237,19.451,15.895,15.415,17.013,52.547
329,42.168,31.654,35.690,60.976,24.229,24.048,36.600,22.206,24.335,22.733,21.172,20.980,17.634,19.186,18.338,20.435,53.716,36.364,22.703,21.069,21.450,25.397,23.859,23.365,23.339,21.902,19.723,17.964,16.615,17.816,21.366,19.581,15.855,15.411,16.961,51.658
330,41.475,31.713,35.554,59.772,24.220,24.580,36.108,22.075,24.024,22.617,21.032,21.146,17.627,19.145,18.131,20.607,52.755,37.770,23.385,21.216,21.356,25.509,24.583,23.530,23.387,21.915,19.656,18.154,16.647,17.847,21.065,19.812,16.099,15.337,16.939,53.189
331,49.634,33.328,35.506,61.381,24.259,24.972,41.734,22.389,24.583,22.995,21.632,22.252,18.485,20.701,19.190,20.382,54.319,39.536,23.523,21.071,21.574,26.148,24.222,23.709,23.256,21.941,19.665,18.102,16.551,18.886,24.043,20.155,16.182,15.421,16.966,55.468
332,68.032,36.322,35.790,68.294,24.595,25.743,51.955,23.062,27.812,24.699,23.381,27.039,20.604,24.563,21.722,20.514,58.821,37.986,23.099,20.751,21.594,25.612,23.965,23.739,23.281,21.711,19.776,17.960,16.588,21.142,30.457,21.335,16.225,15.264,17.117,56.257
333,64.273,35.254,35.931,70.489,24.400,25.793,50.926,22.790,28.335,25.087,23.754,26.539,20.047,23.627,21.100,20.453,60.072,40.462,23.786,21.354,21.772,25.511,24.023,23.525,23.375,21.948,19.801,17.834,16.572,20.150,27.457,21.272,16.716,15.344,17.112,57.759
334,58.834,34.101,36.012,71.476,24.449,25.318,49.578,22.615,28.072,25.211,23.433,25.215,19.503,22.435,20.229,20.486,60.036,42.237,23.637,21.002,22.044,25.890,23.857,23.409,23.348,21.984,19.828,17.810,16.577,19.358,24.586,20.972,17.079,15.296,17.123,60.556
335,63.494,35.551,36.051,71.484,24.992,26.259,54.253,22.332,28.089,25.655,23.735,25.360,21.203,22.745,19.954,20.648,63.873,41.949,23.113,21.180,22.445,25.833,23.674,23.655,23.252,21.990,19.662,17.758,16.667,19.459,25.082,21.311,17.131,15.337,17.006,58.646
336,83.385,36.542,36.252,70.294,26.604,27.626,66.645,22.841,29.058,26.429,26.030,27.720,24.172,25.852,21.817,20.833,74.759,39.251,23.054,20.975,22.366,25.797,23.382,23.697,23.302,21.780,19.589,17.678,16.558,20.049,28.397,21.816,17.254,15.340,17.035,57.430
337,97.047,36.122,36.072,71.934,27.297,26.863,80.009,22.675,29.921,27.878,27.317,27.537,23.347,25.945,21.786,20.730,84.830,36.942,22.887,20.958,22.407,26.021,23.086,23.719,23.025,21.775,19.751,17.636,16.572,19.933,27.776,21.586,17.118,15.157,17.143,56.189
338,104.905,35.344,36.093,74.182,27.462,25.691,88.225,22.535,31.544,28.614,26.929,25.734,22.324,24.696,21.195,20.796,89.884,34.940,23.005,20.811,22.294,25.689,22.497,23.463,23.187,21.866,19.652,17.486,16.540,19.005,26.069,21.378,16.678,15.253,17.067,55.592
339,112.068,34.530,36.261,73.703,27.042,25.233,92.602,22.520,32.923,29.362,26.283,24.819,21.375,23.388,20.375,20.732,93.739,36.258,22.770,20.757,22.305,25.671,22.404,23.552,23.218,21.933,19.556,17.566,16.399,18.598,24.978,21.308,16.560,15.278,17.123,54.712
340,104.910,33.969,35.709,71.801,26.600,24.437,88.082,22.425,32.873,28.657,25.288,23.844,20.557,22.306,19.740,20.710,91.130,38.053,22.790,20.895,22.048,25.658,22.162,23.446,23.162,21.742,19.686,17.616,16.542,18.249,23.573,20.794,16.343,15.232,17.128,53.633
341,108.694,37.957,37.185,73.849,26.157,24.320,92.859,22.898,33.744,29.190,25.260,25.809,20.016,24.239,20.234,22.097,97.817,36.800,22.790,20.564,22.086,25.518,21.868,23.916,23.178,21.897,19.755,17.420,16.551,19.754,25.892,20.926,16.225,15.273,17.112,53.509
342,106.714,40.307,38.349,74.679,25.738,24.028,98.457,23.204,34.021,30.193,26.207,28.417,19.557,25.797,20.981,23.385,99.726,35.399,22.588,20.706,22.081,25.329,21.666,23.655,23.101,21.902,19.652,17.432,16.519,20.715,26.655,20.864,16.018,15.189,16.929,52.694
343,108.159,39.212,38.346,72.416,25.437,24.112,100.186,23.033,34.702,29.957,26.064,27.325,19.350,24.499,20.367,23.468,98.440,36.434,22.759,20.706,22.006,25.212,21.690,23.670,22.963,21.907,19.606,17.450,16.553,20.370,25.129,20.742,15.958,15.212,16.981,52.408
344,111.281,37.744,38.545,70.812,25.246,24.767,99.333,22.834,35.758,30.293,25.801,26.171,18.937,23.275,19.574,23.752,98.279,36.592,22.763,21.006,21.550,24.470,22.435,23.640,23.284,21.703,19.616,17.722,16.471,19.832,24.487,20.550,15.923,15.270,17.050,51.926
345,114.768,36.707,39.051,70.159,25.268,24.541,96.946,22.602,35.937,30.050,25.553,25.876,18.893,22.386,19.370,23.899,101.141,36.276,22.698,20.734,21.641,24.644,22.463,23.576,23.057,21.809,19.610,17.778,16.465,19.446,24.478,20.497,15.840,15.247,17.086,51.669
346,110.788,35.771,40.180,70.000,25.013,24.420,94.608,22.582,36.295,29.524,25.344,25.970,18.529,21.632,18.806,24.771,99.464,35.123,22.926,20.824,21.677,24.701,22.569,23.547,23.147,21.879,19.644,17.558,16.393,18.974,24.509,20.472,15.873,15.197,17.043,51.104
347,109.456,34.918,40.159,70.022,24.843,24.473,92.790,22.369,36.045,29.447,25.003,25.632,18.350,21.052,18.711,24.310,101.326,33.422,22.764,20.597,21.491,23.979,22.571,23.404,23.149,21.806,19.444,17.450,16.482,19.057,23.789,20.331,15.746,15.156,17.026,51.104
348,101.160,34.439,40.788,72.701,24.874,24.465,87.578,22.325,35.509,29.018,24.334,24.862,18.191,20.709,18.699,24.292,97.315,33.995,22.692,20.721,21.536,24.180,22.666,23.493,23.194,21.941,19.621,17.482,16.538,18.746,22.987,20.087,16.103,15.240,17.151,50.568
349,92.666,33.565,40.877,72.162,24.896,24.627,82.095,22.106,34.700,28.371,23.626,24.228,18.147,20.284,18.482,23.837,91.554,36.798,23.076,20.792,21.757,24.482,22.927,23.461,23.121,21.863,19.715,17.784,16.497,18.378,22.233,19.862,16.151,15.282,17.015,50.847
