 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12,Mean13,Mean14,Mean15,Mean16,Mean17,Mean18,Mean19,Mean20,Mean21,Mean22,Mean23,Mean24,Mean25,Mean26,Mean27,Mean28,Mean29,Mean30,Mean31,Mean32,Mean33,Mean34,Mean35
260,24.483,24.470,25.103,40.639,25.087,25.434,24.715,29.558,28.737,36.767,25.986,27.370,25.041,23.046,25.297,28.588,26.141,27.044,48.546,96.455,52.000,48.779,38.822,28.569,29.788,34.250,24.777,25.717,27.489,25.528,23.269,22.671,25.714,27.717,24.312
261,24.401,24.356,24.968,40.494,25.213,25.244,24.545,29.552,28.681,36.641,25.928,27.221,25.091,23.295,25.262,28.494,26.302,26.995,48.783,95.995,51.706,48.096,38.824,28.556,29.955,34.129,24.679,25.762,27.429,25.461,23.548,22.760,25.303,28.007,24.350
262,24.441,24.528,24.849,39.790,25.210,25.307,24.531,29.481,28.919,36.381,26.002,27.014,24.705,23.203,25.347,28.472,26.260,26.764,48.678,95.750,51.149,47.509,38.591,28.404,29.224,34.333,24.713,25.986,27.392,25.559,23.294,22.794,25.566,27.906,24.409
263,24.364,24.488,24.923,40.035,25.175,25.171,24.456,29.431,28.761,36.052,25.952,26.991,24.783,23.321,25.349,28.344,26.201,26.747,48.667,96.028,51.124,47.251,39.129,28.062,29.498,33.811,24.583,25.711,27.377,25.457,23.354,22.842,25.472,27.949,24.440
264,24.267,24.377,24.920,40.002,25.141,25.103,24.492,29.301,28.692,35.438,26.009,26.909,24.893,23.205,25.393,28.393,26.087,26.825,48.836,95.220,50.973,46.775,39.000,28.209,29.669,33.939,24.623,25.848,27.399,25.483,23.377,22.638,25.681,27.805,24.509
265,24.199,24.326,24.666,40.133,25.207,25.157,24.444,29.172,28.582,35.252,25.737,26.960,24.787,23.072,25.260,28.253,26.176,26.868,48.421,95.176,50.788,46.762,38.477,28.053,29.543,33.619,24.769,26.016,27.512,25.423,23.342,22.842,25.594,27.941,24.330
266,24.244,24.394,24.790,39.645,25.235,25.046,24.158,29.218,28.708,34.735,26.007,26.708,24.708,23.064,25.409,28.326,26.266,26.583,48.928,95.023,50.554,45.691,38.684,28.422,29.290,33.268,24.652,25.717,27.415,25.597,23.297,22.781,25.549,27.846,24.338
267,24.276,24.352,24.713,39.206,25.259,24.866,24.149,29.203,28.708,34.651,26.020,26.723,24.815,23.169,25.333,28.344,26.215,26.785,48.651,93.969,49.953,45.828,38.597,28.373,29.037,33.328,24.824,26.004,27.405,25.399,23.153,22.737,25.486,27.732,24.374
268,24.228,24.306,24.713,39.693,25.191,24.962,24.342,29.010,28.522,34.690,25.787,26.637,24.826,23.226,25.368,28.286,26.360,26.756,48.702,94.239,49.947,45.368,38.650,28.129,29.641,33.763,24.787,25.711,27.342,25.416,23.253,22.840,25.634,27.748,24.367
269,24.304,24.472,24.696,39.080,25.228,24.579,24.131,29.205,28.716,33.971,26.070,26.573,24.853,23.090,25.357,28.106,26.188,26.566,48.657,93.525,49.580,45.040,38.695,28.289,29.486,33.301,24.684,25.898,27.409,25.555,23.171,22.740,25.636,27.732,24.369
270,24.354,24.426,24.568,39.331,25.300,24.842,24.180,29.020,28.627,34.069,26.005,26.665,24.772,23.226,25.234,28.046,26.220,26.722,48.926,93.689,49.689,44.606,38.636,27.924,29.702,33.033,24.745,25.930,27.561,25.514,23.253,22.669,25.629,27.928,24.602
271,24.241,24.301,24.502,38.905,25.015,24.536,24.061,29.070,28.858,33.777,25.959,26.536,24.593,23.110,25.200,27.989,26.188,26.417,48.621,93.581,49.571,43.975,38.625,28.156,29.408,33.114,24.820,25.800,27.558,25.339,23.285,22.825,25.697,27.728,24.319
272,24.269,24.516,24.622,38.434,24.988,24.744,24.142,28.941,28.558,33.435,25.914,26.440,24.633,23.200,25.242,28.017,26.090,26.447,48.535,93.478,49.253,43.749,38.297,28.253,29.453,32.755,24.692,25.878,27.463,25.459,23.170,22.808,25.744,27.785,24.341
273,24.259,24.551,24.434,38.969,25.185,24.548,24.077,29.038,28.499,33.242,26.082,26.431,24.735,23.077,25.032,28.040,26.223,26.639,48.724,92.965,48.838,43.343,38.430,28.533,29.351,32.798,24.667,25.938,27.555,25.363,23.119,22.856,25.512,27.923,24.144
274,24.144,24.306,24.545,38.965,25.216,24.514,24.021,28.790,28.679,33.182,25.851,26.687,24.903,23.018,24.979,28.003,26.146,26.473,48.489,93.344,49.147,43.272,38.331,28.067,29.363,32.427,24.743,25.950,27.382,25.506,23.174,22.752,25.561,27.697,24.602
275,24.901,24.282,24.945,39.051,25.050,24.547,24.302,29.589,28.654,33.369,26.136,27.313,25.068,23.233,25.735,27.945,26.234,26.688,48.405,95.876,53.226,45.192,38.714,29.996,31.767,32.525,24.807,25.926,27.508,25.893,23.307,23.019,25.915,27.982,24.515
276,26.514,24.907,26.805,40.049,25.294,25.024,25.456,31.137,29.242,33.445,26.482,29.599,25.730,24.003,26.573,28.182,26.272,27.539,48.808,106.389,57.473,51.117,39.769,35.000,36.580,33.263,24.973,26.906,27.910,26.283,24.854,23.290,26.103,28.213,24.509
277,26.478,25.088,27.038,39.932,25.259,25.273,25.527,31.241,29.526,34.393,26.471,31.306,26.130,24.151,26.896,28.077,26.193,28.163,48.819,106.216,55.722,51.172,39.369,37.942,40.498,33.116,25.170,27.285,28.169,26.503,25.563,23.206,25.833,28.051,24.602
278,26.925,25.039,27.281,39.910,25.363,25.945,25.680,31.159,29.766,36.541,26.523,31.858,26.054,24.372,27.382,28.317,26.426,28.261,49.206,104.918,55.005,52.560,39.040,41.191,43.567,32.896,25.390,27.743,28.223,26.370,25.775,23.371,25.906,28.050,24.553
279,26.681,25.116,27.140,39.382,25.296,25.953,25.893,31.127,29.853,37.665,26.609,32.825,26.070,24.146,27.409,28.188,26.442,27.829,48.724,104.188,54.480,53.219,39.129,39.529,41.265,32.934,25.390,27.810,27.995,26.421,26.023,23.219,25.808,28.254,24.644
280,26.561,25.014,26.861,39.146,25.263,26.292,25.837,30.852,29.974,38.967,26.649,32.750,25.994,23.841,27.453,28.105,26.325,27.386,48.680,103.105,53.765,52.872,38.949,41.609,44.196,32.439,25.440,27.555,27.968,26.561,26.328,23.469,25.904,28.085,24.657
281,26.504,24.905,26.909,39.459,25.300,26.346,25.687,30.526,29.941,39.192,26.513,32.853,25.953,23.900,27.167,28.113,26.446,27.386,49.000,103.846,53.341,53.170,38.864,47.102,49.812,32.717,25.319,28.136,28.138,26.477,26.447,23.506,25.836,28.015,24.584
282,26.429,25.016,26.673,39.162,25.207,26.223,25.651,30.359,29.810,38.943,26.461,33.778,25.785,23.836,27.168,27.941,26.152,27.295,49.000,105.820,53.011,53.217,38.780,50.298,53.188,32.758,25.424,28.822,28.296,26.352,26.626,23.744,25.808,28.028,24.719
283,26.134,24.942,26.853,38.981,25.356,26.170,25.708,30.299,29.640,38.784,26.287,34.107,25.591,23.656,27.032,28.192,26.183,27.420,49.181,106.110,52.675,53.496,38.689,52.453,56.049,32.333,25.332,29.305,28.154,26.339,26.959,23.356,25.951,27.958,24.805
284,26.265,24.692,27.023,39.441,25.216,26.261,25.730,30.680,29.856,38.049,26.337,33.897,25.613,23.885,27.203,28.132,26.401,26.992,49.053,106.066,52.360,54.860,38.943,51.298,56.380,32.409,25.376,29.433,28.130,26.430,27.183,23.654,26.016,27.888,24.772
285,25.976,24.940,26.985,39.718,25.035,26.446,25.900,31.118,29.917,38.837,26.292,34.179,25.445,24.082,27.502,28.161,26.347,27.017,48.915,105.820,52.341,56.323,38.574,52.311,55.608,32.245,25.275,29.271,28.347,26.666,27.212,23.683,25.991,28.059,24.690
286,26.031,25.002,27.313,40.221,25.238,26.790,26.007,31.443,29.866,39.833,26.597,34.856,25.619,24.279,27.753,27.997,26.391,27.105,48.810,105.101,51.824,56.106,38.729,51.724,56.502,32.321,25.261,29.058,28.242,26.419,27.104,23.683,25.866,28.007,24.715
287,26.241,25.132,27.667,39.948,25.099,27.131,25.902,31.400,30.225,41.546,26.504,35.077,25.548,24.436,27.960,28.067,26.434,26.914,49.044,106.853,51.992,56.889,38.739,53.569,58.257,32.260,25.353,29.216,28.309,26.416,26.995,23.808,25.911,28.009,24.704
288,26.731,25.035,28.105,39.939,25.188,27.315,26.163,31.235,30.325,42.289,26.403,36.842,25.476,24.490,28.181,27.859,26.474,26.998,48.831,110.799,52.451,58.534,38.913,53.067,58.302,31.866,25.542,29.545,28.622,26.361,26.896,23.979,25.746,27.925,24.801
289,26.595,24.831,27.937,39.952,25.269,27.242,26.195,31.354,30.281,42.492,26.391,36.541,25.291,24.354,28.289,28.099,26.514,26.936,49.419,110.360,52.349,58.704,38.898,53.498,58.947,32.149,25.860,29.681,28.365,26.394,26.877,24.035,25.911,27.974,24.883
290,26.281,24.887,27.493,39.817,25.224,27.071,26.177,31.385,30.268,42.418,26.457,36.254,25.542,24.151,28.059,28.199,26.457,26.951,48.901,109.895,52.472,58.913,38.638,52.609,58.355,32.164,25.641,29.277,28.416,26.187,26.551,23.692,25.791,27.972,24.812
291,26.166,24.743,27.573,39.773,25.299,27.155,25.921,31.058,30.207,42.136,26.240,36.398,25.429,24.049,27.983,28.037,26.442,26.915,49.194,110.361,52.064,59.896,38.731,51.338,56.800,32.051,25.560,29.253,28.482,26.283,26.548,23.819,25.805,27.888,24.735
292,26.062,24.863,27.341,39.260,25.216,27.145,25.957,30.910,30.037,40.996,26.414,35.883,25.230,23.808,27.526,28.123,26.465,26.810,49.130,109.820,51.965,59.442,38.339,49.716,55.478,32.242,25.684,28.852,28.494,26.198,26.329,23.587,25.749,27.888,24.805
293,25.624,24.688,27.176,39.803,25.215,27.270,25.931,31.137,29.907,40.585,26.505,35.559,25.270,23.877,27.649,28.056,26.512,26.812,49.657,111.272,51.643,59.549,38.496,48.769,53.886,32.083,25.591,28.840,28.437,26.094,26.209,23.744,25.784,27.689,24.715
294,25.611,24.894,27.233,39.739,25.329,27.552,26.047,31.036,29.973,40.695,26.538,36.578,25.352,24.069,27.879,28.033,26.488,26.839,48.928,111.768,51.399,60.270,38.725,47.942,52.212,32.043,25.404,28.519,28.582,26.024,25.942,23.690,25.779,27.936,24.670
295,25.455,24.634,26.840,39.477,25.266,27.563,25.834,31.225,30.220,41.807,26.362,36.471,25.367,24.031,27.972,27.894,26.624,26.827,49.241,109.921,51.002,59.985,38.553,46.849,51.053,31.763,25.250,28.605,28.506,25.857,25.803,23.823,25.850,27.835,24.423
296,25.366,24.931,26.767,39.457,25.137,27.775,25.627,31.124,30.037,41.139,26.292,35.816,25.320,23.956,27.803,27.976,26.534,26.871,49.111,111.417,51.074,59.181,38.540,46.249,50.882,31.823,25.369,28.806,28.501,26.002,25.670,23.602,25.664,27.961,24.704
297,25.591,24.778,26.526,39.248,25.250,27.737,25.589,30.852,30.203,40.953,26.427,36.506,25.300,23.728,28.028,28.043,26.439,26.466,49.053,113.248,52.405,60.223,38.845,45.929,50.531,31.525,25.196,27.960,28.560,25.942,25.530,23.804,25.761,27.985,24.719
298,25.286,25.028,26.210,39.305,25.163,27.789,25.479,30.771,30.314,41.771,26.541,37.229,25.248,23.815,28.234,28.053,26.621,26.727,49.158,111.421,54.276,59.883,38.564,45.004,49.616,31.369,25.128,27.798,28.530,25.960,25.407,23.612,25.634,27.939,24.677
299,25.124,24.667,26.082,39.314,25.271,27.936,25.387,30.674,30.030,41.579,26.478,37.138,25.194,23.641,28.003,28.016,26.542,26.573,49.035,110.349,54.006,58.428,38.326,43.818,48.580,31.412,25.340,27.545,28.404,26.022,25.297,23.763,25.866,27.759,24.624
300,25.011,24.745,25.954,38.917,25.147,27.867,25.243,30.348,29.949,40.725,26.462,36.471,25.175,23.351,27.692,28.037,26.666,26.576,49.190,109.415,53.033,57.206,38.508,44.036,47.763,30.833,25.064,27.563,28.334,25.940,25.170,23.602,25.808,27.811,24.708
301,24.905,24.539,25.669,39.002,25.232,27.805,25.065,30.400,29.895,40.050,26.500,35.608,25.120,23.567,27.327,28.076,26.495,26.680,49.065,108.370,52.288,56.547,38.464,43.129,46.833,31.058,25.123,27.495,28.294,26.027,24.979,23.556,25.700,27.836,24.635
302,25.015,24.715,25.565,38.781,25.091,27.570,24.961,30.310,29.775,39.278,26.208,35.256,25.088,23.415,27.220,28.046,26.466,26.844,49.114,108.180,51.402,56.204,38.354,42.480,45.796,30.725,25.018,27.411,28.312,25.895,24.740,23.598,25.793,27.688,24.692
303,24.772,24.512,25.497,38.629,25.159,27.402,24.960,30.282,29.447,38.705,26.401,34.210,25.081,23.546,27.088,27.978,26.373,26.575,48.884,106.810,51.199,55.306,38.419,41.196,45.098,31.114,25.055,27.102,28.322,26.176,24.661,23.471,25.793,27.906,24.631
304,24.685,24.572,25.356,38.355,25.243,27.371,24.734,29.999,29.480,38.166,26.235,33.671,25.074,23.449,27.015,27.937,26.383,26.459,48.833,106.899,50.851,54.919,38.019,41.351,44.580,30.907,24.946,27.028,28.180,25.929,24.478,23.350,25.556,27.739,24.706
305,24.675,24.549,25.296,38.548,25.132,27.196,24.667,29.903,29.411,37.529,26.321,32.625,24.964,23.226,26.721,27.910,26.368,26.429,49.090,106.103,50.704,54.204,38.502,40.129,43.755,30.725,25.125,27.106,28.248,25.695,24.347,23.235,25.688,27.700,24.732
306,24.715,24.727,25.157,38.333,25.188,27.075,24.553,29.815,29.137,36.784,26.168,32.065,24.859,23.251,26.471,27.967,26.287,26.346,48.949,105.426,49.918,53.206,38.318,39.684,42.918,30.856,25.054,26.936,28.067,25.882,24.219,23.369,25.519,27.971,24.613
307,24.702,24.535,25.142,38.371,25.163,26.833,24.568,29.637,29.316,36.725,26.188,31.609,24.890,23.623,26.226,28.076,26.441,26.646,49.197,105.211,50.134,52.360,38.311,39.293,43.029,30.505,25.096,26.729,28.185,25.815,24.040,23.285,25.700,27.842,24.566
308,24.474,24.535,25.003,38.048,25.103,26.849,24.570,29.742,29.190,36.226,25.952,31.012,24.850,23.415,26.192,27.831,26.494,26.620,49.118,104.487,50.093,51.717,37.934,39.000,41.841,30.306,24.881,26.485,28.117,25.668,24.040,23.294,25.681,27.803,24.522
309,24.445,24.461,24.958,38.220,25.181,26.811,24.322,29.674,29.134,35.655,26.197,30.716,24.997,23.205,26.083,27.948,26.337,26.361,48.819,104.302,49.586,51.009,38.407,38.244,41.371,30.535,24.918,26.194,27.954,25.753,23.959,23.215,25.629,27.820,24.493
310,24.474,24.442,24.905,37.968,25.187,26.476,24.436,29.540,29.070,35.700,26.077,30.207,24.618,23.259,25.896,28.138,26.146,26.383,48.894,103.225,49.337,50.498,38.331,38.120,40.824,30.298,24.950,26.417,27.943,25.396,23.887,23.337,25.568,27.770,24.316
311,24.405,24.491,24.771,38.099,25.263,26.524,24.219,29.622,28.866,35.122,26.244,29.730,24.817,23.049,25.821,27.859,26.378,26.280,48.935,103.438,48.956,49.685,38.083,37.720,41.339,30.235,24.936,26.299,27.982,25.686,23.837,23.344,25.448,27.660,24.440
312,24.354,24.521,24.776,37.774,25.066,26.168,24.313,29.378,28.920,34.877,25.866,29.531,24.796,23.105,25.621,27.989,26.397,26.624,48.815,102.731,49.249,49.015,38.235,37.422,40.196,30.371,24.980,26.134,27.914,25.514,23.653,23.183,25.653,27.682,24.473
313,24.405,24.625,24.783,37.990,25.274,26.099,24.127,29.357,28.872,34.468,25.953,29.121,24.566,23.121,25.609,27.832,26.415,26.400,48.732,102.054,48.983,48.326,37.892,37.027,39.922,30.177,24.841,26.329,27.891,25.822,23.697,23.102,25.486,27.651,24.566
314,24.345,24.382,24.650,37.602,25.041,26.010,24.007,29.203,28.837,34.242,25.961,29.117,24.846,23.103,25.645,27.861,26.266,26.320,48.789,101.951,51.225,48.023,37.981,36.458,39.257,30.177,24.882,26.357,27.833,25.521,23.670,23.154,25.643,27.739,24.319
315,24.351,24.514,24.491,37.666,25.199,25.869,24.058,29.118,29.147,33.734,26.204,28.532,24.829,23.241,25.311,27.874,26.225,26.386,49.236,101.719,55.700,47.240,38.398,35.911,38.396,29.955,24.902,26.617,27.990,25.846,23.566,23.096,25.678,27.756,24.502
316,24.391,24.484,24.443,37.832,25.075,25.777,24.290,29.330,28.810,33.402,26.186,28.555,24.759,23.156,25.282,27.974,26.359,26.392,49.229,101.199,57.517,46.604,38.053,35.964,37.898,30.000,24.831,26.623,28.018,26.040,23.466,22.983,25.484,27.790,24.425
317,24.329,24.322,24.489,37.445,25.021,25.679,24.054,29.016,28.801,33.193,25.817,28.149,24.785,23.121,25.369,28.069,26.151,26.490,48.952,100.361,57.185,46.511,37.828,35.396,37.992,29.742,24.909,26.541,27.934,26.100,23.455,22.913,25.540,27.774,24.631
318,24.229,24.451,24.422,37.671,25.137,25.541,24.000,29.153,28.638,33.206,26.073,28.074,24.800,23.079,25.344,27.875,26.255,26.429,48.637,100.503,56.182,46.185,37.949,35.018,37.490,29.604,24.906,26.637,27.893,26.100,23.534,22.869,25.622,27.803,24.389
319,24.159,24.384,24.503,37.438,25.090,25.508,24.089,28.961,28.718,33.040,25.855,27.697,24.558,23.072,25.419,28.029,26.172,26.431,49.048,100.403,55.021,45.704,37.909,34.907,37.135,29.447,24.793,26.182,27.851,26.027,23.385,23.104,25.563,27.695,24.407
320,24.315,24.581,24.468,37.350,25.216,25.400,24.107,29.073,28.571,32.638,26.018,27.546,24.685,23.010,25.418,27.971,26.283,26.525,49.023,99.663,54.127,45.317,38.070,34.680,36.522,29.449,24.826,26.389,27.874,25.971,23.290,22.915,25.549,27.702,24.518
321,24.359,24.340,24.346,37.417,24.971,25.439,23.950,28.916,28.656,32.378,25.986,27.357,24.680,23.026,25.263,27.884,26.196,26.559,49.039,99.449,53.833,44.879,37.989,34.098,36.514,29.553,24.772,26.307,27.896,25.728,23.311,22.919,25.359,27.632,24.496
322,24.309,24.431,24.423,37.680,25.116,25.273,24.069,29.084,28.450,32.116,26.133,27.252,24.825,23.028,25.197,28.006,26.055,26.286,49.032,98.764,53.279,44.570,37.964,33.822,35.861,29.321,24.736,26.126,27.890,25.862,23.394,22.935,25.531,27.625,24.507
323,24.202,24.354,24.355,37.271,25.049,25.220,23.967,28.946,28.509,31.840,25.921,27.273,24.638,23.108,25.176,27.900,26.324,26.412,48.618,98.921,52.921,43.911,37.695,33.796,35.980,29.197,24.780,26.297,27.999,25.802,23.338,22.775,25.451,27.535,24.478
324,24.266,24.514,24.373,37.194,25.122,25.146,23.856,28.851,28.606,31.833,26.070,27.103,24.670,23.108,25.272,27.901,26.261,26.420,48.817,98.340,52.448,43.804,37.778,33.356,35.543,29.263,24.843,25.966,27.919,25.913,23.335,23.023,25.756,27.693,24.544
325,24.250,24.252,24.473,37.088,25.169,25.035,24.073,28.876,28.333,31.651,26.115,27.086,24.689,23.110,25.135,28.033,26.265,26.412,48.996,98.190,51.480,43.543,38.072,33.613,35.216,29.354,24.773,26.202,27.828,25.840,23.231,22.827,25.657,27.785,24.500
326,24.278,24.581,24.217,37.318,25.191,24.987,23.762,28.695,28.340,31.731,25.871,26.900,24.615,22.936,25.062,27.707,26.161,26.253,49.002,97.480,51.584,43.609,37.792,33.058,35.159,29.056,24.774,26.186,27.797,25.842,23.264,22.777,25.423,27.638,24.412
327,24.229,24.363,24.281,37.136,25.262,24.988,23.975,28.839,28.644,31.561,25.867,26.765,24.672,22.915,25.177,27.924,26.031,26.342,49.099,96.852,51.417,42.855,37.898,32.693,34.673,29.048,24.874,26.184,27.861,25.679,23.214,22.819,25.681,27.610,24.290
328,24.260,24.447,24.253,37.218,24.974,24.948,23.822,28.589,28.364,31.452,25.787,26.590,24.739,23.151,25.158,27.887,26.240,26.234,48.754,97.054,51.035,42.170,37.820,32.182,34.567,29.136,24.617,26.080,27.751,25.670,23.192,22.788,25.484,27.699,24.540
329,24.164,24.662,24.431,37.147,24.896,24.972,23.942,28.643,28.483,31.090,26.068,26.643,24.619,23.082,25.191,28.006,26.271,26.359,49.305,96.239,50.627,42.336,37.900,32.382,34.143,28.722,24.696,26.004,27.791,25.572,23.150,22.833,25.721,27.667,24.230
330,24.132,24.463,24.218,37.111,25.103,24.761,23.914,28.621,28.522,31.225,26.002,26.452,24.648,23.031,25.099,27.743,26.318,26.347,49.081,96.618,50.876,42.425,38.049,32.409,34.041,29.066,24.755,26.202,27.767,25.697,23.262,22.808,25.758,27.664,24.374
331,24.199,24.495,24.225,36.827,25.081,24.606,23.916,28.793,28.306,31.054,25.928,26.594,24.708,23.054,25.001,27.773,26.168,26.236,48.852,95.921,50.349,41.811,37.697,31.964,33.551,28.629,24.550,26.072,27.713,25.432,23.205,22.875,25.606,27.656,24.292
332,24.211,24.336,24.281,37.267,25.053,24.659,23.899,28.626,28.376,30.798,25.916,26.657,24.736,22.921,25.051,27.921,26.152,26.292,48.757,96.532,50.214,42.245,37.771,32.027,33.433,28.859,24.735,25.974,27.828,25.448,23.127,22.806,25.744,27.801,24.389
333,24.013,24.447,24.294,36.824,25.193,24.558,23.783,28.665,28.325,30.608,26.084,26.499,24.412,23.131,25.123,27.908,26.105,26.498,49.241,95.482,49.848,41.600,37.987,31.307,33.143,28.737,24.699,26.008,27.775,25.690,23.155,22.721,25.770,27.585,24.290
334,24.190,24.380,24.061,36.930,25.181,24.479,23.703,28.362,28.416,30.615,26.014,26.347,24.592,22.826,25.179,27.941,26.135,26.444,49.107,95.447,49.432,41.638,37.790,31.493,33.318,28.634,24.767,25.896,27.724,25.501,23.074,22.879,25.650,27.640,24.378
335,24.326,24.257,24.112,37.075,25.084,24.545,23.805,28.491,28.478,30.767,25.973,26.410,24.699,23.056,25.158,27.941,26.182,26.259,48.977,95.129,49.314,41.372,37.773,31.253,32.935,28.689,24.844,25.798,27.578,25.494,23.062,22.708,25.810,27.722,24.254
336,24.101,24.296,24.053,36.892,25.012,24.548,23.924,28.522,28.421,30.402,25.903,26.349,24.566,22.964,25.071,27.869,26.083,26.361,49.141,94.831,49.199,41.134,38.025,31.542,33.065,28.646,24.675,25.948,27.572,25.610,23.228,22.831,25.824,27.800,24.343
337,24.106,24.384,24.273,36.970,25.096,24.362,23.784,28.231,28.145,30.349,25.746,26.170,24.736,23.092,25.074,27.869,26.137,26.251,48.826,94.532,48.865,40.951,37.655,31.311,32.584,28.949,24.755,25.812,27.617,25.419,23.019,22.860,25.608,27.658,24.327
338,24.091,24.312,24.170,36.949,25.044,24.406,23.840,28.579,28.303,30.322,26.100,26.201,24.660,22.936,25.088,28.004,26.179,26.147,48.613,94.101,48.574,40.526,37.356,31.098,32.249,28.583,24.742,25.858,27.637,25.543,23.084,22.867,25.507,27.566,24.376
339,24.164,24.315,24.094,36.781,25.174,24.464,23.817,28.364,28.279,30.322,25.729,26.326,24.690,22.949,25.075,27.973,26.152,26.015,49.421,93.625,48.284,40.519,37.667,30.480,32.380,28.409,24.609,25.898,27.679,25.532,23.080,22.629,25.704,27.478,24.500
340,24.149,24.218,24.206,36.865,25.091,24.080,23.817,28.498,28.400,30.239,25.882,26.191,24.759,22.872,25.030,27.934,26.172,26.144,48.713,93.988,50.630,40.362,37.417,30.529,32.159,28.359,24.664,25.890,27.583,25.588,23.047,22.858,25.479,27.529,24.414
341,24.147,24.236,24.093,36.802,25.253,24.301,23.779,28.538,28.108,30.090,25.996,26.194,24.455,22.979,25.029,27.900,26.131,26.241,48.958,93.923,55.390,40.172,37.462,30.533,32.000,28.063,24.590,26.156,27.499,25.842,23.104,22.883,25.376,27.509,24.440
342,24.194,24.331,24.132,36.760,25.110,24.174,23.730,28.435,28.226,29.989,25.864,26.308,24.680,22.921,25.120,28.019,26.242,26.602,49.178,93.316,58.360,39.819,37.761,30.036,31.755,28.280,24.906,26.212,27.806,25.688,23.074,22.804,25.505,27.618,24.323
343,24.150,24.255,24.173,36.844,25.106,24.168,23.687,28.304,28.089,30.117,26.018,26.184,24.511,23.103,25.126,28.039,26.225,26.249,49.053,92.976,59.725,39.845,37.843,30.231,31.584,28.253,24.841,26.094,27.844,26.158,23.065,22.408,25.481,27.612,24.416
344,24.167,24.530,24.098,36.779,25.047,24.247,23.639,28.369,28.266,30.001,26.016,26.170,24.615,23.138,25.012,27.994,26.271,26.290,49.250,93.024,59.071,39.883,37.388,30.218,31.580,28.449,24.857,25.904,27.632,25.982,23.152,22.792,25.509,27.585,24.292
345,24.334,24.410,24.167,36.362,25.072,23.988,23.610,28.354,28.364,29.884,25.980,26.177,24.569,22.985,25.096,27.825,26.234,26.115,48.815,92.597,57.129,39.842,37.676,30.493,31.657,28.263,24.763,26.122,27.601,26.220,23.120,22.800,25.897,27.689,24.124
346,24.055,24.236,24.102,36.562,25.009,23.993,23.853,28.269,28.185,29.805,26.022,26.228,24.641,22.956,24.924,27.872,26.092,26.239,48.805,92.330,56.021,39.321,37.572,30.080,31.135,28.136,24.769,26.032,27.718,25.935,23.025,22.671,25.509,27.436,24.515
347,24.139,24.352,23.970,36.498,24.968,24.000,23.794,28.108,28.285,29.800,26.061,26.109,24.344,22.844,25.002,27.989,26.103,26.210,48.732,92.119,55.343,39.406,37.642,29.996,31.253,27.859,24.613,25.856,27.491,25.780,22.988,22.771,25.561,27.533,24.296
348,24.035,24.294,24.045,36.460,25.056,23.867,23.729,28.339,28.295,29.528,25.966,26.201,24.486,22.987,24.917,28.034,26.123,26.263,48.824,91.894,54.560,39.342,37.388,30.018,30.996,28.003,24.793,26.156,27.682,26.029,22.970,22.750,25.648,27.728,24.243
349,23.983,24.414,24.187,36.554,25.112,23.860,23.740,28.240,28.112,29.664,25.875,26.186,24.464,22.710,24.948,27.867,26.122,26.351,48.947,91.644,54.159,39.089,37.742,29.738,31.461,28.159,24.820,25.904,27.575,25.612,22.931,22.867,25.343,27.513,24.330
350,24.009,24.370,24.023,36.216,25.224,24.038,23.690,28.278,28.223,29.412,25.823,26.147,24.418,22.977,24.954,27.722,26.066,26.290,49.062,91.667,53.709,38.730,37.472,30.022,30.947,27.939,24.708,26.070,27.648,25.889,22.872,22.771,25.474,27.414,24.381
351,24.056,24.400,24.118,36.635,25.113,23.731,23.683,28.301,28.290,29.654,25.767,25.783,24.519,22.938,25.007,27.697,26.174,26.142,48.604,90.824,52.938,38.936,37.555,29.507,30.800,27.689,24.694,25.874,27.592,25.612,22.903,22.846,25.523,27.502,24.254
352,24.097,24.287,24.032,36.358,25.087,23.838,23.781,28.359,27.887,29.638,25.792,26.065,24.622,22.774,24.826,27.951,25.925,26.298,48.835,90.414,52.923,38.987,37.807,29.271,30.739,27.902,24.638,26.000,27.601,25.592,23.006,22.788,25.509,27.638,24.560
353,24.165,24.412,24.126,36.031,25.131,23.778,23.715,28.150,28.373,29.471,25.905,25.974,24.532,22.964,24.899,27.838,26.097,26.214,48.915,90.469,52.537,39.181,37.288,29.782,30.176,27.970,24.705,26.114,27.534,25.880,23.066,22.671,25.556,27.436,24.208
354,24.026,24.394,24.067,36.313,25.099,23.631,23.683,28.161,28.258,29.385,25.780,26.035,24.378,22.933,24.908,27.907,26.219,26.066,48.389,90.468,52.024,39.013,37.538,29.698,30.531,27.828,24.706,25.936,27.611,25.967,22.966,22.744,25.531,27.544,24.305
355,24.024,24.389,23.943,36.318,25.037,23.836,23.683,28.248,28.104,29.305,25.919,26.252,24.439,22.810,24.892,27.966,26.073,26.141,48.877,89.705,51.874,38.681,37.547,28.853,30.710,27.773,24.586,25.970,27.645,25.561,22.918,22.690,25.509,27.331,24.476
356,24.030,24.340,23.995,36.517,25.172,23.648,23.692,28.121,28.099,29.319,25.934,26.026,24.562,22.867,24.969,28.052,26.232,26.153,49.053,90.033,51.502,38.364,37.248,29.120,30.392,27.556,24.672,25.824,27.522,25.497,22.956,22.600,25.451,27.292,24.412
